START-OF-LOG: 3.0
CALLSIGN: OF3D
CONTEST: CQ-WPX-RTTY
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 712215
NAME: Riihimaen kolmoset ry
LOCATION: DX
OPERATORS: OG5MS, OH3GLY, OH3EX, OH3MA, OH2NC, OH7MRU, OH3PYY
CLUB: Riihimaen kolmoset
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.6055.0
SOAPBOX: First run ever from our club-station and first
SOAPBOX: rtty contest to most of operators. Learning and
SOAPBOX: showing to our members what it looks and feels to run RTTY-contest.
SOAPBOX: Thank you for nice qsos to other stations and all visitors and
SOAPBOX: specially to those who had courage to sit on operators seat.
QSO:  3589 RY 2017-02-11 0003 OF3D          599 0001   RK3DXW        599 0003   0
QSO:  3584 RY 2017-02-11 0011 OF3D          599 0002   UR5CN         599 0013   0
QSO:  3602 RY 2017-02-11 0018 OF3D          599 0003   EW8Z          599 0010   0
QSO:  3599 RY 2017-02-11 0024 OF3D          599 0004   DP7D          599 0024   0
QSO:  3596 RY 2017-02-11 0031 OF3D          599 0005   EU4E          599 0030   0
QSO:  3578 RY 2017-02-11 0039 OF3D          599 0006   S57AW         599 0041   0
QSO:  7043 RY 2017-02-11 0043 OF3D          599 0007   HB9DHG        599 0043   0
QSO:  7059 RY 2017-02-11 0052 OF3D          599 0008   UT2IO         599 0024   0
QSO:  7057 RY 2017-02-11 0053 OF3D          599 0009   SZ1A          599 0052   0
QSO:  7056 RY 2017-02-11 0056 OF3D          599 0010   IQ9UI         599 0079   0
QSO:  7055 RY 2017-02-11 0056 OF3D          599 0011   YT2B          599 0051   0
QSO:  7053 RY 2017-02-11 0058 OF3D          599 0012   LZ7A          599 0050   0
QSO:  7049 RY 2017-02-11 0105 OF3D          599 0013   LZ5K          599 0004   0
QSO:  3590 RY 2017-02-11 0108 OF3D          599 0014   OH3FM         599 0063   0
QSO:  3584 RY 2017-02-11 0110 OF3D          599 0015   UX2X          599 0081   0
QSO:  3579 RY 2017-02-11 0113 OF3D          599 0016   RC5Z          599 0055   0
QSO:  3579 RY 2017-02-11 0113 OF3D          599 0017   RQ3M          599 0007   0
QSO:  3579 RY 2017-02-11 0114 OF3D          599 0018   US1GCU        599 0072   0
QSO:  3579 RY 2017-02-11 0114 OF3D          599 0019   G6N           599 0041   0
QSO:  3579 RY 2017-02-11 0127 OF3D          599 0020   UW3U          599 0136   0
QSO:  3600 RY 2017-02-11 0129 OF3D          599 0021   PA4G          599 0047   0
QSO:  3600 RY 2017-02-11 0130 OF3D          599 0022   RY9C          599 0093   0
QSO:  3600 RY 2017-02-11 0131 OF3D          599 0023   R7RIB         599 0041   0
QSO:  3600 RY 2017-02-11 0131 OF3D          599 0024   DP9A          599 0071   0
QSO:  3600 RY 2017-02-11 0136 OF3D          599 0025   LY2W          599 0106   0
QSO:  3601 RY 2017-02-11 0137 OF3D          599 0026   M7A           599 0064   0
QSO:  3601 RY 2017-02-11 0139 OF3D          599 0027   LY6A          599 0126   0
QSO:  3588 RY 2017-02-11 0143 OF3D          599 0028   UZ2I          599 0068   0
QSO:  7048 RY 2017-02-11 0152 OF3D          599 0029   ED2C          599 0035   0
QSO:  7048 RY 2017-02-11 0153 OF3D          599 0030   YO6HSU        599 0085   0
