START-OF-LOG: 3.0
CALLSIGN: PG3N
CONTEST: CQ-WPX-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 376371
NAME: Peter Merx
LOCATION: DX
OPERATORS: PG3N
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.6059.0
SOAPBOX: Poor condx, good activity cu all next contest 73s Peter
QSO:  7066 RY 2017-02-11 0752 PG3N          599 0028   SP6FXY        599 0010
QSO:  7068 RY 2017-02-11 0759 PG3N          599 0029   AA3B          599 0647
QSO:  7061 RY 2017-02-11 0839 PG3N          599 0030   EA5DM         599 0187
QSO:  7061 RY 2017-02-11 0839 PG3N          599 0031   OK2RVM        599 0127
QSO:  7061 RY 2017-02-11 0840 PG3N          599 0032   IW3FVZ        599 0001
QSO:  7061 RY 2017-02-11 0841 PG3N          599 0033   OM7KW         599 0226
QSO:  7061 RY 2017-02-11 0842 PG3N          599 0034   W9IU          599 0355
QSO:  7061 RY 2017-02-11 0842 PG3N          599 0035   YO8RFS        599 0075
QSO:  7061 RY 2017-02-11 0842 PG3N          599 0036   OM3CW         599 0010
QSO:  7060 RY 2017-02-11 0854 PG3N          599 0037   IQ2CU         599 0162
QSO: 14112 RY 2017-02-11 0901 PG3N          599 0038   YO2IS         599 0076
QSO: 14112 RY 2017-02-11 0902 PG3N          599 0039   EU1FQ         599 0075
QSO: 14120 RY 2017-02-11 0935 PG3N          599 0040   UT2S          599 0038
QSO: 14120 RY 2017-02-11 0937 PG3N          599 0041   UR5ZDZ        599 0107
QSO: 14121 RY 2017-02-11 0940 PG3N          599 0042   F4EUN         599 0008
QSO: 14121 RY 2017-02-11 0941 PG3N          599 0043   UA4HBM        599 0136
QSO: 14121 RY 2017-02-11 0941 PG3N          599 0044   LZ1ZM         599 0217
QSO: 14121 RY 2017-02-11 0942 PG3N          599 0045   RW4S          599 0177
QSO: 14121 RY 2017-02-11 0942 PG3N          599 0046   OF8JJ         599 0044
QSO: 14121 RY 2017-02-11 0944 PG3N          599 0047   EV1R          599 0116
QSO: 14121 RY 2017-02-11 0946 PG3N          599 0048   RA3UAG        599 0182
QSO: 14121 RY 2017-02-11 0947 PG3N          599 0049   EA8PT         599 0020
QSO: 14121 RY 2017-02-11 0947 PG3N          599 0050   UT5PQ         599 0039
QSO: 14121 RY 2017-02-11 0948 PG3N          599 0051   UY7MM         599 0317
QSO: 14121 RY 2017-02-11 0951 PG3N          599 0052   RQ7R          599 0113
QSO: 14121 RY 2017-02-11 0951 PG3N          599 0053   UT2AU         599 0217
QSO: 14121 RY 2017-02-11 0954 PG3N          599 0054   Z33B          599 0074
QSO: 14121 RY 2017-02-11 0957 PG3N          599 0055   YO2KHK        599 0256
QSO: 14121 RY 2017-02-11 0958 PG3N          599 0056   YU7AU         599 0089
QSO: 14121 RY 2017-02-11 0959 PG3N          599 0057   UR5QU         599 0157
QSO: 14121 RY 2017-02-11 1000 PG3N          599 0058   9A5Y          599 0309
QSO: 14121 RY 2017-02-11 1000 PG3N          599 0059   HA8BQ         599 0072
QSO: 14121 RY 2017-02-11 1001 PG3N          599 0060   EW8DX         599 0219
QSO: 14121 RY 2017-02-11 1001 PG3N          599 0061   UY5TE         599 0068
QSO: 14121 RY 2017-02-11 1002 PG3N          599 0062   IU8FUL        599 0061
QSO: 14121 RY 2017-02-11 1003 PG3N          599 0063   EU1DX         599 0087
QSO: 14121 RY 2017-02-11 1003 PG3N          599 0064   UA5F          599 0074
QSO: 14121 RY 2017-02-11 1004 PG3N          599 0065   UA6CE         599 0391
QSO: 14121 RY 2017-02-11 1004 PG3N          599 0066   UA3XO         599 0132
QSO: 14121 RY 2017-02-11 1005 PG3N          599 0067   RA1AGU        599 0132
QSO: 14121 RY 2017-02-11 1006 PG3N          599 0068   R3VL          599 0048
QSO: 14121 RY 2017-02-11 1006 PG3N          599 0069   EM2G          599 0265
QSO: 14121 RY 2017-02-11 1007 PG3N          599 0070   US0HZ         599 0400
QSO: 14121 RY 2017-02-11 1007 PG3N          599 0071   RW0A          599 0661
QSO: 14121 RY 2017-02-11 1008 PG3N          599 0072   TA1BM         599 0077
QSO: 14121 RY 2017-02-11 1008 PG3N          599 0073   RD0W          599 0248
QSO: 14121 RY 2017-02-11 1010 PG3N          599 0074   UT8EL         599 0480
QSO: 14121 RY 2017-02-11 1011 PG3N          599 0075   OF3P          599 0073
QSO: 14121 RY 2017-02-11 1012 PG3N          599 0076   UA3IHJ        599 0134
QSO: 14121 RY 2017-02-11 1012 PG3N          599 0077   R9MJ          599 0127
QSO: 14121 RY 2017-02-11 1013 PG3N          599 0078   YO5OHY        599 0020
QSO: 14121 RY 2017-02-11 1013 PG3N          599 0079   UR5FS         599 0158
QSO: 14121 RY 2017-02-11 1014 PG3N          599 0080   UN7CN         599 0083
QSO: 14121 RY 2017-02-11 1016 PG3N          599 0081   ZL3VZ         599 0033
QSO: 14121 RY 2017-02-11 1018 PG3N          599 0082   UZ0U          599 0163
QSO: 14121 RY 2017-02-11 1019 PG3N          599 0083   RK4FF         599 0381
QSO: 14121 RY 2017-02-11 1020 PG3N          599 0084   UR3UT         599 0175
QSO: 14121 RY 2017-02-11 1021 PG3N          599 0085   UX1UX         599 0410
QSO: 14121 RY 2017-02-11 1021 PG3N          599 0086   YO4DW         599 0507
QSO: 14121 RY 2017-02-11 1022 PG3N          599 0087   UV5U          599 0315
QSO: 14121 RY 2017-02-11 1025 PG3N          599 0088   UT7IS         599 0342
QSO: 14121 RY 2017-02-11 1026 PG3N          599 0089   RU5TT         599 0289
QSO: 14121 RY 2017-02-11 1027 PG3N          599 0090   UT5EPP        599 0422
QSO: 14121 RY 2017-02-11 1028 PG3N          599 0091   OF2LZI        599 0089
QSO: 14121 RY 2017-02-11 1029 PG3N          599 0092   RA0WHE        599 0147
QSO: 14121 RY 2017-02-11 1031 PG3N          599 0093   IZ8EFD        599 0031
QSO: 21097 RY 2017-02-11 1036 PG3N          599 0094   TA4SO         599 0034
QSO: 14116 RY 2017-02-12 0800 PG3N          599 0095   YO6HSU        599 0422
QSO: 14116 RY 2017-02-12 0800 PG3N          599 0096   RA3DJA        599 0158
QSO: 14116 RY 2017-02-12 0801 PG3N          599 0097   RM6C          599 0957
QSO: 14116 RY 2017-02-12 0802 PG3N          599 0098   JA9CWJ        599 0287
QSO: 14116 RY 2017-02-12 0802 PG3N          599 0099   EA4FJX        599 0279
QSO: 14116 RY 2017-02-12 0803 PG3N          599 0100   ED1A          599 0863
QSO: 14116 RY 2017-02-12 0804 PG3N          599 0101   YU7ZZ         599 0114
QSO:  7079 RY 2017-02-12 0807 PG3N          599 0102   S51A          599 1059
QSO:  7079 RY 2017-02-12 0807 PG3N          599 0103   DG7NFX        599 0240
QSO:  7079 RY 2017-02-12 0808 PG3N          599 0104   S52D          599 0272
QSO:  7079 RY 2017-02-12 0809 PG3N          599 0105   OF5C          599 0604
QSO:  7079 RY 2017-02-12 0810 PG3N          599 0106   YO6DBA        599 0265
QSO:  7079 RY 2017-02-12 0810 PG3N          599 0107   IK3TPP        599 0664
QSO:  7079 RY 2017-02-12 0811 PG3N          599 0108   YT2B          599 0920
QSO:  7079 RY 2017-02-12 0812 PG3N          599 0109   OK7LO         599 0530
QSO:  7079 RY 2017-02-12 0813 PG3N          599 0110   WW4LL         599 1165
QSO:  7079 RY 2017-02-12 0813 PG3N          599 0111   EA/DL5EO      599 0104
QSO:  7079 RY 2017-02-12 0814 PG3N          599 0112   OM2VL         599 1612
QSO:  7079 RY 2017-02-12 0814 PG3N          599 0113   YO9HP         599 1374
QSO:  7079 RY 2017-02-12 0815 PG3N          599 0114   NR4M          599 1108
QSO:  7079 RY 2017-02-12 0815 PG3N          599 0115   DP9A          599 0728
QSO:  7079 RY 2017-02-12 0816 PG3N          599 0116   DL7VOG        599 0566
QSO:  7079 RY 2017-02-12 0817 PG3N          599 0117   IV3SKB        599 1183
QSO:  7079 RY 2017-02-12 0817 PG3N          599 0118   S52DD         599 0026
QSO:  7079 RY 2017-02-12 0817 PG3N          599 0119   DQ6Q          599 0576
QSO:  7079 RY 2017-02-12 0819 PG3N          599 0120   DK1LRS        599 0454
QSO:  7079 RY 2017-02-12 0819 PG3N          599 0121   DL3SYA        599 0798
QSO:  7079 RY 2017-02-12 0820 PG3N          599 0122   S56A          599 0852
QSO:  7079 RY 2017-02-12 0820 PG3N          599 0123   IZ3XNJ        599 0288
QSO:  7079 RY 2017-02-12 0821 PG3N          599 0124   OM3XX         599 0133
QSO:  7079 RY 2017-02-12 0821 PG3N          599 0125   OL3A          599 1196
QSO:  7079 RY 2017-02-12 0822 PG3N          599 0126   IZ3SQW        599 0635
QSO:  7079 RY 2017-02-12 0823 PG3N          599 0127   IU3BSY        599 0097
QSO:  7079 RY 2017-02-12 0823 PG3N          599 0128   DF1MM         599 0465
QSO:  7079 RY 2017-02-12 0824 PG3N          599 0129   SP9CVY        599 0117
QSO:  7079 RY 2017-02-12 0824 PG3N          599 0130   LZ6K          599 0497
QSO:  7079 RY 2017-02-12 0825 PG3N          599 0131   4M1K          599 1096
QSO:  7079 RY 2017-02-12 0825 PG3N          599 0132   9A7T          599 0891
QSO:  7079 RY 2017-02-12 0827 PG3N          599 0133   CT7AJL        599 0701
QSO:  7079 RY 2017-02-12 0828 PG3N          599 0134   IK8UND        599 0774
QSO:  7079 RY 2017-02-12 0828 PG3N          599 0135   IW0UWE        599 0124
QSO:  7079 RY 2017-02-12 0829 PG3N          599 0136   F4GWY         599 0408
QSO:  7079 RY 2017-02-12 0830 PG3N          599 0137   IW1CBG        599 0389
QSO:  7079 RY 2017-02-12 0830 PG3N          599 0138   S53NW         599 0402
QSO: 14127 RY 2017-02-12 0943 PG3N          599 0139   LZ9R          599 1321
QSO: 14127 RY 2017-02-12 0943 PG3N          599 0140   Z39A          599 0174
QSO: 14127 RY 2017-02-12 0945 PG3N          599 0141   9A1A          599 0951
QSO: 14132 RY 2017-02-12 0946 PG3N          599 0142   IT9RBW        599 0102
QSO: 14132 RY 2017-02-12 0947 PG3N          599 0143   UR7TT         599 0203
QSO: 14132 RY 2017-02-12 0947 PG3N          599 0144   EC1DBO        599 1138
QSO: 14126 RY 2017-02-12 1037 PG3N          599 0145   HG8C          599 0649
QSO: 14126 RY 2017-02-12 1038 PG3N          599 0146   YO3GNF        599 0622
QSO: 14126 RY 2017-02-12 1040 PG3N          599 0147   RW3LB         599 0224
QSO: 14126 RY 2017-02-12 1040 PG3N          599 0148   IW9FDD        599 0257
QSO: 14126 RY 2017-02-12 1041 PG3N          599 0149   TF1AM         599 1021
QSO: 14126 RY 2017-02-12 1043 PG3N          599 0150   YP8W          599 0506
QSO: 14126 RY 2017-02-12 1045 PG3N          599 0151   UB4W          599 0476
QSO: 14126 RY 2017-02-12 1046 PG3N          599 0152   RA6WF         599 0104
QSO: 14126 RY 2017-02-12 1047 PG3N          599 0153   ON5GQ         599 0731
QSO: 14126 RY 2017-02-12 1048 PG3N          599 0154   IK6EIW        599 0032
QSO: 14126 RY 2017-02-12 1052 PG3N          599 0155   JA7IC         599 0625
QSO:  7065 RY 2017-02-12 1106 PG3N          599 0156   OK1PMA        599 0319
QSO:  7065 RY 2017-02-12 1107 PG3N          599 0157   UW3U          599 1811
QSO:  7065 RY 2017-02-12 1107 PG3N          599 0158   DL4FAP        599 0184
QSO:  7065 RY 2017-02-12 1108 PG3N          599 0159   DL6NDW        599 0839
QSO:  7065 RY 2017-02-12 1109 PG3N          599 0160   S57YX         599 0113
QSO:  7065 RY 2017-02-12 1109 PG3N          599 0161   G4FPA         599 0240
QSO:  7065 RY 2017-02-12 1110 PG3N          599 0162   M0MPM         599 0041
QSO:  7065 RY 2017-02-12 1111 PG3N          599 0163   DL6SFR        599 0308
QSO:  7065 RY 2017-02-12 1112 PG3N          599 0164   DF9GR         599 0179
QSO:  7065 RY 2017-02-12 1112 PG3N          599 0165   IU2FGB        599 0207
QSO:  7065 RY 2017-02-12 1112 PG3N          599 0166   OK1BA         599 0195
QSO:  7065 RY 2017-02-12 1113 PG3N          599 0167   DM5JBN        599 0217
QSO:  7065 RY 2017-02-12 1114 PG3N          599 0168   DH0GHU        599 0786
QSO:  7065 RY 2017-02-12 1115 PG3N          599 0169   I3PXN         599 0379
QSO:  7065 RY 2017-02-12 1115 PG3N          599 0170   DL3FBB        599 0058
QSO:  7065 RY 2017-02-12 1116 PG3N          599 0171   LX7I          599 1249
QSO:  7065 RY 2017-02-12 1116 PG3N          599 0172   EA4FJX        599 0343
QSO:  7065 RY 2017-02-12 1117 PG3N          599 0173   9A0Z          599 1610
QSO:  7065 RY 2017-02-12 1118 PG3N          599 0174   SI2E          599 0159
QSO:  7065 RY 2017-02-12 1118 PG3N          599 0175   DL1NEO        599 0466
QSO:  7065 RY 2017-02-12 1119 PG3N          599 0176   G3WZD         599 0062
QSO:  7065 RY 2017-02-12 1120 PG3N          599 0177   DK1AX         599 0669
QSO:  7065 RY 2017-02-12 1121 PG3N          599 0178   HB9VID        599 0087
QSO:  7065 RY 2017-02-12 1122 PG3N          599 0179   DG0CG         599 0377
QSO:  7065 RY 2017-02-12 1123 PG3N          599 0180   IK5UAN        599 0471
QSO:  7065 RY 2017-02-12 1124 PG3N          599 0181   OM3ZBG        599 0072
QSO:  7065 RY 2017-02-12 1124 PG3N          599 0182   LY9Y          599 1057
QSO:  7065 RY 2017-02-12 1126 PG3N          599 0183   DF2RG         599 0401
QSO:  7065 RY 2017-02-12 1126 PG3N          599 0184   DF1LX         599 0092
QSO:  7065 RY 2017-02-12 1127 PG3N          599 0185   YO2CMI        599 0025
QSO:  7065 RY 2017-02-12 1128 PG3N          599 0186   OK8DD         599 0549
QSO:  7065 RY 2017-02-12 1129 PG3N          599 0187   DL3KVR        599 0423
QSO:  7065 RY 2017-02-12 1130 PG3N          599 0188   SI6I          599 0286
QSO:  7065 RY 2017-02-12 1130 PG3N          599 0189   YO5BYV        599 0404
QSO:  7065 RY 2017-02-12 1131 PG3N          599 0190   DJ5TT         599 0365
QSO:  7065 RY 2017-02-12 1131 PG3N          599 0191   DL70DSH       599 0733
QSO:  7065 RY 2017-02-12 1132 PG3N          599 0192   SP9BNM        599 0447
QSO:  7065 RY 2017-02-12 1132 PG3N          599 0193   IU1BSV        599 0163
QSO:  7065 RY 2017-02-12 1134 PG3N          599 0194   UT2IW         599 0247
QSO:  7065 RY 2017-02-12 1135 PG3N          599 0195   LY2W          599 1129
QSO:  7065 RY 2017-02-12 1136 PG3N          599 0196   IK4RVG        599 0142
QSO:  7065 RY 2017-02-12 1137 PG3N          599 0197   OK1MSP        599 0485
QSO:  7065 RY 2017-02-12 1137 PG3N          599 0198   M0TJU         599 0136
QSO:  7065 RY 2017-02-12 1138 PG3N          599 0199   GM8SBH        599 0521
QSO:  7065 RY 2017-02-12 1139 PG3N          599 0200   G0PBE         599 0015
QSO:  7065 RY 2017-02-12 1139 PG3N          599 0201   GM1C          599 0590
QSO:  7065 RY 2017-02-12 1141 PG3N          599 0202   MM0CBL        599 0126
QSO:  7065 RY 2017-02-12 1142 PG3N          599 0203   LY2PAD        599 0303
QSO:  7065 RY 2017-02-12 1143 PG3N          599 0204   SP4TKR        599 0391
QSO:  7065 RY 2017-02-12 1144 PG3N          599 0205   OV90EDR       599 0682
QSO:  7065 RY 2017-02-12 1144 PG3N          599 0206   SI9AM         599 0055
QSO:  7065 RY 2017-02-12 1145 PG3N          599 0207   OK1ULL        599 0159
QSO:  7065 RY 2017-02-12 1146 PG3N          599 0208   3Z6O          599 0068
QSO:  7065 RY 2017-02-12 1146 PG3N          599 0209   M0TQR         599 0221
QSO: 14117 RY 2017-02-12 1216 PG3N          599 0210   US6CQ         599 0715
QSO: 14117 RY 2017-02-12 1217 PG3N          599 0211   UW6E          599 0823
QSO: 14117 RY 2017-02-12 1217 PG3N          599 0212   R5ACQ         599 0431
QSO: 14117 RY 2017-02-12 1218 PG3N          599 0213   UV7V          599 0889
QSO: 14117 RY 2017-02-12 1220 PG3N          599 0214   UA9UDX        599 0329
QSO: 14117 RY 2017-02-12 1221 PG3N          599 0215   EA1WX         599 0346
QSO: 14117 RY 2017-02-12 1223 PG3N          599 0216   RA3YAO        599 0453
QSO: 14117 RY 2017-02-12 1224 PG3N          599 0217   UT8IM         599 0378
QSO: 14117 RY 2017-02-12 1224 PG3N          599 0218   YO9CWY        599 0387
QSO: 14117 RY 2017-02-12 1225 PG3N          599 0219   R7BN          599 0454
QSO: 14117 RY 2017-02-12 1227 PG3N          599 0220   Z36W          599 0808
QSO: 14117 RY 2017-02-12 1227 PG3N          599 0221   EU6A          599 0079
QSO: 14117 RY 2017-02-12 1228 PG3N          599 0222   OG6N          599 0423
QSO: 14117 RY 2017-02-12 1229 PG3N          599 0223   OH6K          599 0335
QSO: 14117 RY 2017-02-12 1230 PG3N          599 0224   EW1NM         599 0453
QSO: 14117 RY 2017-02-12 1230 PG3N          599 0225   OF5C          599 0771
QSO: 14117 RY 2017-02-12 1230 PG3N          599 0226   UY1HY         599 0349
QSO: 14117 RY 2017-02-12 1231 PG3N          599 0227   YO4SI         599 0108
QSO: 14117 RY 2017-02-12 1233 PG3N          599 0228   IW0UWE        599 0182
QSO: 14117 RY 2017-02-12 1235 PG3N          599 0229   R7FG          599 0235
QSO: 14117 RY 2017-02-12 1236 PG3N          599 0230   VE2RYY        599 0620
QSO: 14117 RY 2017-02-12 1237 PG3N          599 0231   N4VZ          599 0454
QSO: 14117 RY 2017-02-12 1237 PG3N          599 0232   CT2HPM        599 0106
QSO: 14117 RY 2017-02-12 1238 PG3N          599 0233   RA9SN         599 0431
QSO: 14117 RY 2017-02-12 1239 PG3N          599 0234   IT9ZMX        599 0837
QSO: 14117 RY 2017-02-12 1239 PG3N          599 0235   WK7S          599 2015
QSO: 14117 RY 2017-02-12 1246 PG3N          599 0236   W1HBR         599 0264
QSO:  7061 RY 2017-02-12 1302 PG3N          599 0237   LY6A          599 1507
QSO:  7061 RY 2017-02-12 1303 PG3N          599 0238   DL2RNF        599 0231
QSO:  7061 RY 2017-02-12 1305 PG3N          599 0239   OH8WR         599 0079
QSO:  7061 RY 2017-02-12 1305 PG3N          599 0240   DG7RO         599 0225
QSO:  7061 RY 2017-02-12 1306 PG3N          599 0241   OK2FD         599 0170
QSO:  7061 RY 2017-02-12 1307 PG3N          599 0242   IZ8FWN        599 0341
QSO: 14124 RY 2017-02-12 1315 PG3N          599 0243   W4LC          599 0241
QSO: 14124 RY 2017-02-12 1316 PG3N          599 0244   N8BJQ         599 0694
QSO: 14124 RY 2017-02-12 1317 PG3N          599 0245   KB1EFS        599 0507
QSO: 14124 RY 2017-02-12 1317 PG3N          599 0246   IW3QRM        599 0705
QSO: 14124 RY 2017-02-12 1319 PG3N          599 0247   LY3IV         599 0066
QSO: 14124 RY 2017-02-12 1319 PG3N          599 0248   DM6DX         599 0557
QSO: 14124 RY 2017-02-12 1320 PG3N          599 0249   N3QE          599 1377
QSO: 14124 RY 2017-02-12 1322 PG3N          599 0250   OF0V          599 1609
QSO: 14124 RY 2017-02-12 1322 PG3N          599 0251   IQ2CJ         599 0494
QSO: 14124 RY 2017-02-12 1323 PG3N          599 0252   K1JSM         599 0312
QSO: 14124 RY 2017-02-12 1323 PG3N          599 0253   NS9I          599 0531
QSO: 14124 RY 2017-02-12 1324 PG3N          599 0254   N4TB          599 0481
QSO: 14124 RY 2017-02-12 1324 PG3N          599 0255   VA3DF         599 0749
QSO: 14124 RY 2017-02-12 1324 PG3N          599 0256   AB1J          599 0255
QSO: 14124 RY 2017-02-12 1325 PG3N          599 0257   N0FCD         599 0457
QSO: 14124 RY 2017-02-12 1326 PG3N          599 0258   K1PL          599 0014
QSO: 14124 RY 2017-02-12 1327 PG3N          599 0259   XM1150CAN     599 0448
QSO: 14124 RY 2017-02-12 1329 PG3N          599 0260   K2JAY         599 0006
QSO: 14124 RY 2017-02-12 1330 PG3N          599 0261   AB0LR         599 0561
QSO: 14124 RY 2017-02-12 1331 PG3N          599 0262   AC0C          599 2102
QSO: 14124 RY 2017-02-12 1332 PG3N          599 0263   UR5CN         599 0735
QSO: 14124 RY 2017-02-12 1332 PG3N          599 0264   RT9S          599 1250
QSO: 14124 RY 2017-02-12 1333 PG3N          599 0265   VE3HG         599 0176
QSO: 14124 RY 2017-02-12 1334 PG3N          599 0266   W0WP          599 0167
QSO: 14124 RY 2017-02-12 1334 PG3N          599 0267   K5KLA         599 0128
QSO: 14124 RY 2017-02-12 1335 PG3N          599 0268   W1AJT         599 0422
QSO: 14124 RY 2017-02-12 1336 PG3N          599 0269   K4HPS         599 0344
QSO: 14124 RY 2017-02-12 1338 PG3N          599 0270   K9DJ          599 0178
QSO: 14124 RY 2017-02-12 1338 PG3N          599 0271   CG3KI         599 0511
QSO: 14124 RY 2017-02-12 1347 PG3N          599 0272   NO2T          599 0602
QSO: 14124 RY 2017-02-12 1348 PG3N          599 0273   K3MD          599 0071
QSO: 14124 RY 2017-02-12 1349 PG3N          599 0274   KA3GIK        599 0966
QSO: 14124 RY 2017-02-12 1350 PG3N          599 0275   VE2EZD        599 0338
QSO: 14124 RY 2017-02-12 1351 PG3N          599 0276   IZ8EPX        599 1539
QSO: 14124 RY 2017-02-12 1351 PG3N          599 0277   K5VIP         599 0238
QSO: 14124 RY 2017-02-12 1352 PG3N          599 0278   N2WK          599 1187
QSO: 14124 RY 2017-02-12 1353 PG3N          599 0279   K1PL          599 0016
QSO: 21092 RY 2017-02-12 1403 PG3N          599 0280   K9NW          599 0076
QSO: 21092 RY 2017-02-12 1404 PG3N          599 0281   W3MJ          599 1304
QSO: 21092 RY 2017-02-12 1404 PG3N          599 0282   EF8O          599 0285
QSO: 21092 RY 2017-02-12 1406 PG3N          599 0283   K4YJ          599 0038
QSO: 21092 RY 2017-02-12 1406 PG3N          599 0284   W3KB          599 0178
QSO: 21092 RY 2017-02-12 1408 PG3N          599 0285   PG1R          599 0025
QSO: 21092 RY 2017-02-12 1409 PG3N          599 0286   KE4S          599 0353
QSO: 21091 RY 2017-02-12 1412 PG3N          599 0287   PY2GTO        599 0051
QSO: 21091 RY 2017-02-12 1414 PG3N          599 0288   NV9L          599 1926
QSO: 21091 RY 2017-02-12 1416 PG3N          599 0289   K9NR          599 0003
QSO:  7057 RY 2017-02-12 1421 PG3N          599 0290   DM5TI         599 1078
QSO:  7057 RY 2017-02-12 1422 PG3N          599 0291   LA3S          599 0660
QSO:  7057 RY 2017-02-12 1423 PG3N          599 0292   G4WGE         599 0214
QSO:  7057 RY 2017-02-12 1423 PG3N          599 0293   YL4U          599 0711
QSO:  7057 RY 2017-02-12 1424 PG3N          599 0294   MI0SAI        599 0213
QSO:  7057 RY 2017-02-12 1425 PG3N          599 0295   DF1IAQ        599 0806
QSO:  7057 RY 2017-02-12 1426 PG3N          599 0296   SO5WD         599 0102
QSO:  7057 RY 2017-02-12 1426 PG3N          599 0297   HF9M          599 1433
QSO:  7057 RY 2017-02-12 1427 PG3N          599 0298   HB9CYV        599 0047
QSO:  7057 RY 2017-02-12 1428 PG3N          599 0299   G6N           599 0381
QSO:  7057 RY 2017-02-12 1429 PG3N          599 0300   DK1KC         599 0524
QSO:  7057 RY 2017-02-12 1429 PG3N          599 0301   YT2AAA        599 0538
QSO:  7057 RY 2017-02-12 1430 PG3N          599 0302   DL1DVO        599 0766
QSO:  7057 RY 2017-02-12 1431 PG3N          599 0303   TM3T          599 0777
QSO:  7057 RY 2017-02-12 1434 PG3N          599 0304   HA8TI         599 0077
QSO:  7058 RY 2017-02-12 1437 PG3N          599 0305   DL5YM         599 0335
QSO: 14136 RY 2017-02-12 1441 PG3N          599 0306   K9CT          599 0804
QSO: 14136 RY 2017-02-12 1441 PG3N          599 0307   W0WP          599 0203
QSO: 14136 RY 2017-02-12 1442 PG3N          599 0308   AE1T          599 0319
QSO: 14136 RY 2017-02-12 1444 PG3N          599 0309   TA1L          599 0137
QSO: 14136 RY 2017-02-12 1444 PG3N          599 0310   KG4V/1        599 0068
QSO: 14136 RY 2017-02-12 1447 PG3N          599 0311   DL1T          599 0781
QSO: 14136 RY 2017-02-12 1448 PG3N          599 0312   YO3RU         599 0630
QSO: 14136 RY 2017-02-12 1448 PG3N          599 0313   W1ARY         599 0242
QSO: 14136 RY 2017-02-12 1449 PG3N          599 0314   UT5CW         599 0508
QSO: 14136 RY 2017-02-12 1450 PG3N          599 0315   RW3SY         599 0465
QSO: 14136 RY 2017-02-12 1453 PG3N          599 0316   K0FX          599 0438
QSO: 14136 RY 2017-02-12 1453 PG3N          599 0317   CG3CX         599 0840
QSO: 14136 RY 2017-02-12 1454 PG3N          599 0318   RA6C          599 0384
