START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.21.0
CONTEST: CQ-WPX-RTTY
LOCATION: DX
CALLSIGN: 9A2NO
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 940016
OPERATORS: 9A2NO
CLUB: Croatian Contest Club
NAME: Davorin Istvanovic
SOAPBOX:
QSO: 14083 RY 2017-02-11 0719 9A2NO         599 0001   R8XF          599 083
QSO: 14117 RY 2017-02-11 1224 9A2NO         599 0110   SM2BJS        599 056
QSO: 14117 RY 2017-02-11 1225 9A2NO         599 0111   G2U           599 066
QSO: 14117 RY 2017-02-11 1226 9A2NO         599 0112   UX6IB         599 130
QSO: 14117 RY 2017-02-11 1226 9A2NO         599 0113   UR5CN         599 429
QSO: 14117 RY 2017-02-11 1227 9A2NO         599 0114   UR6QS         599 025
QSO: 14117 RY 2017-02-11 1228 9A2NO         599 0115   UA4FX         599 303
QSO: 14117 RY 2017-02-11 1228 9A2NO         599 0116   WV1K          599 231
QSO: 14117 RY 2017-02-11 1230 9A2NO         599 0117   PD7RB         599 084
QSO: 14117 RY 2017-02-11 1236 9A2NO         599 0118   UR4CU         599 168
QSO: 14085 RY 2017-02-11 1239 9A2NO         599 0119   M7C           599 357
QSO: 14086 RY 2017-02-11 1240 9A2NO         599 0120   NE3H          599 076
QSO: 14086 RY 2017-02-11 1242 9A2NO         599 0121   F6CBL         599 256
QSO: 14091 RY 2017-02-11 1245 9A2NO         599 0122   9A1BHI        599 322
QSO: 14092 RY 2017-02-11 1247 9A2NO         599 0123   CR3A          599 279
QSO: 14095 RY 2017-02-11 1248 9A2NO         599 0124   K9CT          599 152
QSO: 14101 RY 2017-02-11 1251 9A2NO         599 0125   R6CO          599 164
QSO: 14102 RY 2017-02-11 1252 9A2NO         599 0126   TF3T          599 015
QSO: 14103 RY 2017-02-11 1253 9A2NO         599 0127   TF1AM         599 313
QSO: 14104 RY 2017-02-11 1255 9A2NO         599 0128   SM6NOC        599 244
QSO: 14107 RY 2017-02-11 1300 9A2NO         599 0129   AA3B          599 714
QSO: 14110 RY 2017-02-11 1302 9A2NO         599 0130   OZ2TF         599 116
QSO: 14114 RY 2017-02-11 1305 9A2NO         599 0131   YT0W          599 201
QSO: 14117 RY 2017-02-11 1307 9A2NO         599 0132   SO6X          599 134
QSO: 14121 RY 2017-02-11 1310 9A2NO         599 0133   RU6YK         599 037
QSO: 14123 RY 2017-02-11 1313 9A2NO         599 0134   OF1TM         599 147
QSO: 14124 RY 2017-02-11 1313 9A2NO         599 0135   OO7P          599 062
QSO: 14124 RY 2017-02-11 1314 9A2NO         599 0136   NV9L          599 671
QSO: 14125 RY 2017-02-11 1318 9A2NO         599 0137   TF8HP         599 011
QSO: 14088 RY 2017-02-11 1505 9A2NO         599 0138   EF1A          599 499
QSO: 14094 RY 2017-02-11 1506 9A2NO         599 0139   IT9CLN        599 093
QSO: 14096 RY 2017-02-11 1507 9A2NO         599 0140   ES5Q          599 237
QSO: 14099 RY 2017-02-11 1508 9A2NO         599 0141   9A0Z          599 776
QSO: 14104 RY 2017-02-11 1513 9A2NO         599 0142   VC3A          599 687
QSO: 14104 RY 2017-02-11 1513 9A2NO         599 0143   G9F           599 026
QSO: 14104 RY 2017-02-11 1515 9A2NO         599 0144   S53F          599 348
QSO: 14104 RY 2017-02-11 1515 9A2NO         599 0145   LZ7A          599 464
QSO: 14104 RY 2017-02-11 1516 9A2NO         599 0146   F4FDR         599 253
QSO: 14104 RY 2017-02-11 1518 9A2NO         599 0147   R2CA          599 279
QSO: 14104 RY 2017-02-11 1520 9A2NO         599 0148   RA6C          599 179
QSO: 14104 RY 2017-02-11 1522 9A2NO         599 0149   EM9Q          599 267
QSO: 14104 RY 2017-02-11 1524 9A2NO         599 0150   G5Q           599 098
QSO: 14104 RY 2017-02-11 1524 9A2NO         599 0151   K3MD          599 307
QSO: 14104 RY 2017-02-11 1525 9A2NO         599 0152   R2ZX          599 118
QSO: 14104 RY 2017-02-11 1526 9A2NO         599 0153   ES1BH         599 117
QSO: 14104 RY 2017-02-11 1526 9A2NO         599 0154   KA3GIK        599 493
QSO: 14104 RY 2017-02-11 1528 9A2NO         599 0155   G0HDV         599 345
QSO: 14104 RY 2017-02-11 1529 9A2NO         599 0156   OH5MNJ        599 050
QSO: 14113 RY 2017-02-11 1537 9A2NO         599 0157   LY2Q          599 435
QSO: 14117 RY 2017-02-11 1539 9A2NO         599 0158   IK4GNI        599 386
QSO: 14085 RY 2017-02-11 1541 9A2NO         599 0159   DG7CF         599 124
QSO: 14085 RY 2017-02-11 1542 9A2NO         599 0160   WA1BXY        599 117
QSO: 14088 RY 2017-02-11 1544 9A2NO         599 0161   IZ8CCW        599 247
QSO: 14095 RY 2017-02-11 1547 9A2NO         599 0162   HG17EYOF      599 1132
QSO: 14101 RY 2017-02-11 1548 9A2NO         599 0163   R7LV          599 113
QSO: 14104 RY 2017-02-11 1550 9A2NO         599 0164   N2HMM         599 145
QSO: 14106 RY 2017-02-11 1553 9A2NO         599 0165   DM5TI         599 234
QSO: 14108 RY 2017-02-11 1555 9A2NO         599 0166   LA5LJA        599 193
QSO: 14108 RY 2017-02-11 1556 9A2NO         599 0167   TF8HP         599 026
QSO: 14108 RY 2017-02-11 1559 9A2NO         599 0168   NG7W          599 034
QSO: 14108 RY 2017-02-11 1600 9A2NO         599 0169   K0DD          599 183
QSO: 14108 RY 2017-02-11 1601 9A2NO         599 0170   W7YAQ         599 391
QSO: 14108 RY 2017-02-11 1602 9A2NO         599 0171   EA4BNQ        599 015
QSO: 14108 RY 2017-02-11 1604 9A2NO         599 0172   LA3CLA        599 007
QSO: 14108 RY 2017-02-11 1604 9A2NO         599 0173   VE2BVV        599 191
QSO: 14108 RY 2017-02-11 1605 9A2NO         599 0174   UW3U          599 078
QSO: 14108 RY 2017-02-11 1607 9A2NO         599 0175   K7GS          599 443
QSO: 14086 RY 2017-02-11 1611 9A2NO         599 0176   EA5ATK        599 012
QSO: 14092 RY 2017-02-11 1614 9A2NO         599 0177   SV8DTD        599 276
QSO: 14108 RY 2017-02-11 1618 9A2NO         599 0178   K1SM          599 164
QSO: 14103 RY 2017-02-11 1621 9A2NO         599 0179   NF6A          599 200
QSO: 14103 RY 2017-02-11 1622 9A2NO         599 0180   K4PI          599 341
QSO:  7042 RY 2017-02-11 1632 9A2NO         599 0181   DL70DSH       599 420
QSO:  7042 RY 2017-02-11 1633 9A2NO         599 0182   DF1IAQ        599 381
QSO:  7043 RY 2017-02-11 1634 9A2NO         599 0183   US7KC         599 414
QSO:  7043 RY 2017-02-11 1635 9A2NO         599 0184   F5POJ         599 247
QSO:  7045 RY 2017-02-11 1641 9A2NO         599 0185   A61M          599 537
QSO:  7046 RY 2017-02-11 1644 9A2NO         599 0186   IZ3SQW        599 286
QSO:  7048 RY 2017-02-11 1649 9A2NO         599 0187   OZ1AA         599 096
QSO:  7048 RY 2017-02-11 1651 9A2NO         599 0188   DR3W          599 199
QSO:  7048 RY 2017-02-11 1652 9A2NO         599 0189   UR5ZEP        599 127
QSO:  7048 RY 2017-02-11 1653 9A2NO         599 0190   DJ3DQ         599 097
QSO:  7048 RY 2017-02-11 1654 9A2NO         599 0191   DL4KW         599 085
QSO:  7048 RY 2017-02-11 1655 9A2NO         599 0192   DL8MRE        599 081
QSO:  7048 RY 2017-02-11 1656 9A2NO         599 0193   UR5ZDZ        599 132
QSO:  7048 RY 2017-02-11 1656 9A2NO         599 0194   DF6WE         599 185
QSO:  7048 RY 2017-02-11 1700 9A2NO         599 0195   G4ZOB         599 153
QSO:  7049 RY 2017-02-11 1701 9A2NO         599 0196   SZ1A          599 989
QSO:  7051 RY 2017-02-11 1702 9A2NO         599 0197   UV0A          599 469
QSO:  7051 RY 2017-02-11 1703 9A2NO         599 0198   SM5FUG        599 197
QSO:  7052 RY 2017-02-11 1703 9A2NO         599 0199   DL2SWW        599 196
QSO:  7052 RY 2017-02-11 1704 9A2NO         599 0200   UX7QV         599 358
QSO:  7053 RY 2017-02-11 1705 9A2NO         599 0201   YL9T          599 657
QSO:  7054 RY 2017-02-11 1706 9A2NO         599 0202   OF3OJ         599 642
QSO:  7055 RY 2017-02-11 1707 9A2NO         599 0203   G8HBA         599 136
QSO:  7058 RY 2017-02-11 1710 9A2NO         599 0204   P3X           599 665
QSO:  7038 RY 2017-02-11 1713 9A2NO         599 0205   RK3PWR        599 424
QSO:  7040 RY 2017-02-11 1715 9A2NO         599 0206   UT7NI         599 022
QSO:  7041 RY 2017-02-11 1717 9A2NO         599 0207   UZ2I          599 284
QSO:  7048 RY 2017-02-11 1721 9A2NO         599 0208   ON3LX         599 180
QSO:  7048 RY 2017-02-11 1722 9A2NO         599 0209   R7AB          599 506
QSO:  7049 RY 2017-02-11 1723 9A2NO         599 0210   GW5NF         599 031
QSO:  7050 RY 2017-02-11 1725 9A2NO         599 0211   UX0FF         599 104
QSO:  7052 RY 2017-02-11 1727 9A2NO         599 0212   4Z5KU         599 484
QSO:  7054 RY 2017-02-11 1728 9A2NO         599 0213   RM3DA         599 567
QSO:  7055 RY 2017-02-11 1729 9A2NO         599 0214   UA9TF         599 182
QSO:  7057 RY 2017-02-11 1730 9A2NO         599 0215   EW7BA         599 214
QSO:  7061 RY 2017-02-11 1732 9A2NO         599 0216   OF1TM         599 256
QSO:  7069 RY 2017-02-11 1734 9A2NO         599 0217   LA2XNA        599 081
QSO:  7070 RY 2017-02-11 1735 9A2NO         599 0218   LZ9R          599 752
QSO:  7072 RY 2017-02-11 1736 9A2NO         599 0219   TM4C          599 370
QSO:  7073 RY 2017-02-11 1737 9A2NO         599 0220   SV1QZT        599 047
QSO:  7040 RY 2017-02-11 1739 9A2NO         599 0221   IT9VCE        599 350
QSO:  7047 RY 2017-02-11 1741 9A2NO         599 0222   LZ7A          599 514
QSO:  7049 RY 2017-02-11 1742 9A2NO         599 0223   SZ1A          599 1048
QSO:  7050 RY 2017-02-11 1744 9A2NO         599 0224   EA1AKS        599 674
QSO:  7050 RY 2017-02-11 1745 9A2NO         599 0225   GI5I          599 073
QSO:  7056 RY 2017-02-11 1749 9A2NO         599 0226   R7CD          599 651
QSO:  7060 RY 2017-02-11 1752 9A2NO         599 0227   UF5D          599 443
QSO:  7063 RY 2017-02-11 1754 9A2NO         599 0228   OF0V          599 1003
QSO:  7067 RY 2017-02-11 1756 9A2NO         599 0229   DQ6Q          599 376
QSO:  7040 RY 2017-02-11 1949 9A2NO         599 0230   LZ5K          599 497
QSO:  7041 RY 2017-02-11 1952 9A2NO         599 0231   LX7I          599 733
QSO:  7044 RY 2017-02-11 1953 9A2NO         599 0232   RJ7M          599 181
QSO:  7044 RY 2017-02-11 1954 9A2NO         599 0233   SQ8GHY        599 747
QSO:  7044 RY 2017-02-11 1954 9A2NO         599 0234   DC500LS       599 021
QSO:  7045 RY 2017-02-11 1955 9A2NO         599 0235   YL6W          599 606
QSO:  7046 RY 2017-02-11 1956 9A2NO         599 0236   IR9RW         599 727
QSO:  7047 RY 2017-02-11 1956 9A2NO         599 0237   EA1BD         599 235
QSO:  7051 RY 2017-02-11 2002 9A2NO         599 0238   DP7D          599 614
QSO:  7053 RY 2017-02-11 2005 9A2NO         599 0239   RT9S          599 731
QSO:  7055 RY 2017-02-11 2008 9A2NO         599 0240   UB7K          599 134
QSO:  7056 RY 2017-02-11 2009 9A2NO         599 0241   YL4U          599 437
QSO:  7056 RY 2017-02-11 2010 9A2NO         599 0242   DL5SE         599 528
QSO:  7059 RY 2017-02-11 2014 9A2NO         599 0243   IC6A          599 504
QSO:  7059 RY 2017-02-11 2014 9A2NO         599 0244   UW6E          599 470
QSO:  7059 RY 2017-02-11 2015 9A2NO         599 0245   UC6A          599 504
QSO:  7059 RY 2017-02-11 2015 9A2NO         599 0246   DL6NDW        599 529
QSO:  7059 RY 2017-02-11 2016 9A2NO         599 0247   UZ7HO         599 468
QSO:  3578 RY 2017-02-11 2021 9A2NO         599 0248   OR5T          599 168
QSO:  3579 RY 2017-02-11 2022 9A2NO         599 0249   HA3MY         599 241
QSO:  3579 RY 2017-02-11 2023 9A2NO         599 0250   I4AVG         599 541
QSO:  3580 RY 2017-02-11 2024 9A2NO         599 0251   LX7I          599 504
QSO:  3582 RY 2017-02-11 2028 9A2NO         599 0252   UV5U          599 640
QSO:  3583 RY 2017-02-11 2029 9A2NO         599 0253   YL5X          599 137
QSO:  3584 RY 2017-02-11 2031 9A2NO         599 0254   RO1B          599 153
QSO:  3585 RY 2017-02-11 2032 9A2NO         599 0255   PI4CG         599 785
QSO:  3585 RY 2017-02-11 2035 9A2NO         599 0256   DF8XC         599 678
QSO:  3586 RY 2017-02-11 2036 9A2NO         599 0257   US7KC         599 506
QSO:  3589 RY 2017-02-11 2040 9A2NO         599 0258   LY6A          599 1017
QSO:  3591 RY 2017-02-11 2041 9A2NO         599 0259   SP8K          599 150
QSO:  3592 RY 2017-02-11 2042 9A2NO         599 0260   DK2AT         599 237
QSO:  3592 RY 2017-02-11 2043 9A2NO         599 0261   OL3A          599 606
QSO:  3593 RY 2017-02-11 2044 9A2NO         599 0262   IW2MZX        599 358
QSO:  3593 RY 2017-02-11 2045 9A2NO         599 0263   OK1KSL        599 855
QSO:  3594 RY 2017-02-11 2046 9A2NO         599 0264   YL4U          599 425
QSO:  3594 RY 2017-02-11 2048 9A2NO         599 0265   OM5CD         599 350
QSO:  3595 RY 2017-02-11 2049 9A2NO         599 0266   DM3HZN        599 178
QSO:  3597 RY 2017-02-11 2050 9A2NO         599 0267   HG1G          599 512
QSO:  3599 RY 2017-02-11 2050 9A2NO         599 0268   DJ8QP         599 340
QSO:  3587 RY 2017-02-11 2052 9A2NO         599 0269   UX2X          599 474
QSO:  3592 RY 2017-02-11 2054 9A2NO         599 0270   HB9BUN        599 265
QSO:  3592 RY 2017-02-11 2055 9A2NO         599 0271   LY9Y          599 782
QSO:  3594 RY 2017-02-11 2056 9A2NO         599 0272   DB2BJT        599 075
QSO:  3596 RY 2017-02-11 2058 9A2NO         599 0273   ON5GQ         599 553
QSO:  3598 RY 2017-02-11 2101 9A2NO         599 0274   DL1DVO        599 422
QSO:  3599 RY 2017-02-11 2102 9A2NO         599 0275   DL0SLG        599 134
QSO:  3599 RY 2017-02-11 2103 9A2NO         599 0276   OK2HBR        599 248
QSO:  3600 RY 2017-02-11 2104 9A2NO         599 0277   G1A           599 111
QSO:  3602 RY 2017-02-11 2105 9A2NO         599 0278   HG8C          599 462
QSO:  3603 RY 2017-02-11 2106 9A2NO         599 0279   IQ1RY         599 682
QSO:  3605 RY 2017-02-11 2107 9A2NO         599 0280   UV7V          599 541
QSO:  3605 RY 2017-02-11 2108 9A2NO         599 0281   DF0SAX        599 613
QSO:  3606 RY 2017-02-11 2110 9A2NO         599 0282   SK7K          599 554
QSO:  3607 RY 2017-02-11 2111 9A2NO         599 0283   IQ2CJ         599 128
QSO:  3609 RY 2017-02-11 2113 9A2NO         599 0284   OK1VK         599 189
QSO:  3611 RY 2017-02-11 2115 9A2NO         599 0285   DH8BQA        599 105
QSO:  3613 RY 2017-02-11 2116 9A2NO         599 0286   IQ3UD         599 523
QSO:  3602 RY 2017-02-11 2117 9A2NO         599 0287   DM1A          599 143
QSO:  3601 RY 2017-02-11 2118 9A2NO         599 0288   OL9A          599 764
QSO:  3596 RY 2017-02-11 2119 9A2NO         599 0289   SP9H          599 042
QSO:  3597 RY 2017-02-11 2120 9A2NO         599 0290   HF9M          599 927
QSO:  3596 RY 2017-02-11 2124 9A2NO         599 0291   S51A          599 459
QSO:  3595 RY 2017-02-11 2125 9A2NO         599 0292   DL7CX         599 200
QSO:  3603 RY 2017-02-11 2127 9A2NO         599 0293   IZ5OQX        599 058
QSO:  3615 RY 2017-02-11 2128 9A2NO         599 0294   SP6IHE        599 015
QSO:  3619 RY 2017-02-11 2130 9A2NO         599 0295   H2X           599 235
QSO:  3606 RY 2017-02-11 2131 9A2NO         599 0296   HA6NL         599 364
QSO:  3611 RY 2017-02-11 2131 9A2NO         599 0297   S55W          599 1083
QSO:  3614 RY 2017-02-11 2132 9A2NO         599 0298   SV3FUP        599 078
QSO:  3602 RY 2017-02-11 2133 9A2NO         599 0299   DL3SYA        599 647
QSO:  3597 RY 2017-02-11 2133 9A2NO         599 0300   DQ5M          599 817
QSO:  3591 RY 2017-02-12 0458 9A2NO         599 0301   OM3KWZ        599 755
QSO:  3583 RY 2017-02-12 0502 9A2NO         599 0302   OK7LO         599 458
QSO:  3584 RY 2017-02-12 0503 9A2NO         599 0303   UZ0U          599 413
QSO:  3586 RY 2017-02-12 0504 9A2NO         599 0304   IQ2CU         599 526
QSO:  3586 RY 2017-02-12 0506 9A2NO         599 0305   DJ6TB         599 137
QSO:  3587 RY 2017-02-12 0507 9A2NO         599 0306   OM3TLE        599 174
QSO:  3588 RY 2017-02-12 0508 9A2NO         599 0307   DK6CQ         599 482
QSO:  3589 RY 2017-02-12 0509 9A2NO         599 0308   UF5D          599 769
QSO:  3593 RY 2017-02-12 0512 9A2NO         599 0309   TC2C          599 1050
QSO:  3594 RY 2017-02-12 0514 9A2NO         599 0310   DP7D          599 600
QSO:  3594 RY 2017-02-12 0515 9A2NO         599 0311   EB3CW         599 601
QSO:  3596 RY 2017-02-12 0516 9A2NO         599 0312   UY1HY         599 150
QSO:  3597 RY 2017-02-12 0516 9A2NO         599 0313   DL6DH         599 543
QSO:  3600 RY 2017-02-12 0519 9A2NO         599 0314   LY2W          599 671
QSO:  3602 RY 2017-02-12 0520 9A2NO         599 0315   DJ6TK         599 498
QSO:  3602 RY 2017-02-12 0521 9A2NO         599 0316   IK8UND        599 641
QSO:  3603 RY 2017-02-12 0522 9A2NO         599 0317   DK1KC         599 375
QSO:  3604 RY 2017-02-12 0523 9A2NO         599 0318   IV3DSH        599 207
QSO:  3605 RY 2017-02-12 0525 9A2NO         599 0319   3Z6M          599 280
