START-OF-LOG: 3.0
CALLSIGN: W9YK
CONTEST: CQ-WPX-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 95448
NAME: E F Benson
LOCATION: IL
OPERATORS: W9YK
CLUB: Society of Midwest Contesters
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.6059.0
SOAPBOX: good to hear the clanging tones of RTTY -sweet
QSO:  7080 RY 2017-02-11 0052 W9YK          599 0001   K8IA          599 0059
QSO:  7080 RY 2017-02-11 0056 W9YK          599 0002   WU2M          599 0039
QSO:  7080 RY 2017-02-11 0100 W9YK          599 0003   W3MJ          599 0057
QSO:  7080 RY 2017-02-11 0107 W9YK          599 0004   KD5J          599 0057
QSO:  7047 RY 2017-02-11 0116 W9YK          599 0005   KU2M          599 0036
QSO:  7067 RY 2017-02-11 0120 W9YK          599 0006   KE1S          599 0082
QSO:  7067 RY 2017-02-11 0138 W9YK          599 0007   IQ6AN         599 0141
QSO:  7067 RY 2017-02-11 0139 W9YK          599 0008   WB2PJH        599 0039
QSO:  7075 RY 2017-02-11 0143 W9YK          599 0009   CO8LY         599 0021
QSO:  7077 RY 2017-02-11 0145 W9YK          599 0010   KR4LO         599 0086
QSO:  7081 RY 2017-02-11 0149 W9YK          599 0011   4M4C          599 0068
QSO:  7085 RY 2017-02-11 0151 W9YK          599 0012   WR7Q          599 0081
QSO:  7087 RY 2017-02-11 0151 W9YK          599 0013   WA7LNW        599 0085
QSO:  7090 RY 2017-02-11 0154 W9YK          599 0014   AK1W          599 0165
QSO:  7092 RY 2017-02-11 0157 W9YK          599 0015   NF3R          599 0061
QSO:  7081 RY 2017-02-11 0200 W9YK          599 0016   IK8UND        599 0103
QSO:  7094 RY 2017-02-11 0233 W9YK          599 0017   AB4GG         599 0173
QSO:  7096 RY 2017-02-11 0235 W9YK          599 0018   KF2O          599 0142
QSO:  7097 RY 2017-02-11 0237 W9YK          599 0019   V31VP         599 0195
QSO:  7099 RY 2017-02-11 0239 W9YK          599 0020   KG5VK         599 0084
QSO:  7101 RY 2017-02-11 0241 W9YK          599 0021   KU6W          599 0178
QSO:  7051 RY 2017-02-11 0246 W9YK          599 0022   UW1M          599 0302
QSO:  7051 RY 2017-02-11 0656 W9YK          599 0023   N7QT          599 0337
QSO:  7056 RY 2017-02-11 0712 W9YK          599 0024   K9CT          599 0445
QSO:  7059 RY 2017-02-11 0715 W9YK          599 0025   AF6SA         599 0190
QSO:  7060 RY 2017-02-11 0716 W9YK          599 0026   WQ6X          599 0079
QSO:  7062 RY 2017-02-11 0717 W9YK          599 0027   K6LRN         599 0197
QSO:  7064 RY 2017-02-11 0719 W9YK          599 0028   KA6U          599 0017
QSO:  7064 RY 2017-02-11 0720 W9YK          599 0029   AG6AU         599 0106
QSO:  7064 RY 2017-02-11 0721 W9YK          599 0030   KA6BIM        599 0307
QSO:  7064 RY 2017-02-11 0722 W9YK          599 0031   K7TQ          599 0208
QSO:  7064 RY 2017-02-11 0723 W9YK          599 0032   W4IOP         599 0022
QSO:  7064 RY 2017-02-11 0724 W9YK          599 0033   NN7NN         599 0291
QSO:  7064 RY 2017-02-11 0724 W9YK          599 0034   WH6YH         599 0104
QSO:  7064 RY 2017-02-11 0726 W9YK          599 0035   K7LFY         599 0142
QSO:  7064 RY 2017-02-11 0727 W9YK          599 0036   W4MLB         599 0200
QSO:  7066 RY 2017-02-11 0732 W9YK          599 0037   WT4O          599 0541
QSO:  7068 RY 2017-02-11 0733 W9YK          599 0038   ZF9CW         599 0469
QSO:  7047 RY 2017-02-11 1007 W9YK          599 0039   K2DSW         599 0377
QSO:  7049 RY 2017-02-11 1013 W9YK          599 0040   KQ7M          599 0297
QSO:  7051 RY 2017-02-11 1014 W9YK          599 0041   WD5K          599 0124
QSO:  7057 RY 2017-02-11 1023 W9YK          599 0042   W9PA          599 0417
QSO:  7057 RY 2017-02-11 1025 W9YK          599 0043   K6UIP         599 0047
QSO:  7044 RY 2017-02-11 1032 W9YK          599 0044   NC6DX         599 0156
QSO:  7045 RY 2017-02-11 1033 W9YK          599 0045   NR4M          599 0504
QSO:  7052 RY 2017-02-11 1037 W9YK          599 0046   KZ1W          599 0639
QSO:  7042 RY 2017-02-11 1039 W9YK          599 0047   K1JSM         599 0109
QSO:  7040 RY 2017-02-11 1042 W9YK          599 0048   NC0DX         599 0369
QSO:  7043 RY 2017-02-11 1043 W9YK          599 0049   WK7S          599 0730
QSO:  7051 RY 2017-02-11 1046 W9YK          599 0050   N4TB          599 0102
QSO:  3590 RY 2017-02-11 1054 W9YK          599 0051   NR4M          599 0368
QSO:  3592 RY 2017-02-11 1058 W9YK          599 0052   WE2ASS        599 0152
QSO:  3596 RY 2017-02-11 1100 W9YK          599 0053   VE3MGY        599 0015
QSO:  3591 RY 2017-02-11 1102 W9YK          599 0054   VA3WLD        599 0033
QSO:  3590 RY 2017-02-11 1104 W9YK          599 0055   K4WW          599 0189
QSO:  3585 RY 2017-02-11 1106 W9YK          599 0056   K9CT          599 0320
QSO:  3583 RY 2017-02-11 1108 W9YK          599 0057   W3FV          599 0454
QSO:  3588 RY 2017-02-11 1111 W9YK          599 0058   KO9F          599 0055
QSO:  3595 RY 2017-02-11 1133 W9YK          599 0059   NV9L          599 0598
QSO:  3595 RY 2017-02-11 1133 W9YK          599 0060   K0KX          599 0180
QSO:  3595 RY 2017-02-11 1134 W9YK          599 0061   AB4Z          599 0028
QSO:  3598 RY 2017-02-11 1141 W9YK          599 0062   WR3O          599 0055
QSO:  3581 RY 2017-02-11 1143 W9YK          599 0063   WW4LL         599 0503
QSO:  3584 RY 2017-02-11 1144 W9YK          599 0064   NE0US         599 0448
QSO:  3586 RY 2017-02-11 1146 W9YK          599 0065   K8AJS         599 0121
QSO:  3587 RY 2017-02-11 1147 W9YK          599 0066   W4GKM         599 0418
QSO:  3583 RY 2017-02-11 1157 W9YK          599 0067   K7OM          599 0132
QSO:  3583 RY 2017-02-11 1157 W9YK          599 0068   N0FCD         599 0013
QSO:  3585 RY 2017-02-11 1223 W9YK          599 0069   N0BUI         599 0139
