START-OF-LOG: 3.0
CALLSIGN: LZ6K
CONTEST: CQ-WPX-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 1031257
NAME: Vladimir Lazarov
LOCATION: DX
OPERATORS: LZ2PL
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.6059.0
QSO: 21096 RY 2017-02-11 1111 LZ6K          599 0001   EA7ZY         599 0134
QSO: 21100 RY 2017-02-11 1201 LZ6K          599 0031   UA9TF         599 0151
QSO: 21089 RY 2017-02-11 1203 LZ6K          599 0032   FG5LA         599 0125
QSO: 21085 RY 2017-02-11 1203 LZ6K          599 0033   M0A           599 0283
QSO: 21116 RY 2017-02-11 1206 LZ6K          599 0034   G9V           599 0053
QSO: 21116 RY 2017-02-11 1206 LZ6K          599 0035   G0CER         599 0010
QSO: 21110 RY 2017-02-11 1208 LZ6K          599 0036   EA8PT         599 0174
QSO: 21108 RY 2017-02-11 1209 LZ6K          599 0037   V5/DJ9KM      599 0484
QSO: 21099 RY 2017-02-11 1210 LZ6K          599 0038   LT0H          599 0140
QSO: 21093 RY 2017-02-11 1211 LZ6K          599 0039   PU2TRX        599 0026
QSO: 21088 RY 2017-02-11 1212 LZ6K          599 0040   ZV2K          599 0188
QSO: 21082 RY 2017-02-11 1214 LZ6K          599 0041   EA1GT/QRP     599 0058
QSO: 21084 RY 2017-02-11 1215 LZ6K          599 0042   ED7P          599 0415
QSO: 21080 RY 2017-02-11 1218 LZ6K          599 0043   EB8AH         599 0441
QSO: 28090 RY 2017-02-11 1220 LZ6K          599 0044   V53DX         599 0357
QSO: 21091 RY 2017-02-11 1225 LZ6K          599 0045   CR3A          599 0263
QSO: 21095 RY 2017-02-11 1226 LZ6K          599 0046   PY1GQ         599 0078
QSO: 14090 RY 2017-02-11 1234 LZ6K          599 0047   DM4JK         599 0004
QSO: 14090 RY 2017-02-11 1235 LZ6K          599 0048   DF1LON        599 0182
QSO: 14090 RY 2017-02-11 1235 LZ6K          599 0049   SO5WD         599 0019
QSO: 14090 RY 2017-02-11 1236 LZ6K          599 0050   EA5LD         599 0068
QSO: 14090 RY 2017-02-11 1236 LZ6K          599 0051   DL1AQY        599 0111
QSO: 14090 RY 2017-02-11 1237 LZ6K          599 0052   DG0CG         599 0146
QSO: 14090 RY 2017-02-11 1238 LZ6K          599 0053   ON5JT         599 0139
QSO: 14090 RY 2017-02-11 1238 LZ6K          599 0054   HB9YC         599 0003
QSO: 14090 RY 2017-02-11 1239 LZ6K          599 0055   OK2BHD        599 0089
QSO: 14090 RY 2017-02-11 1241 LZ6K          599 0056   SP5KCR        599 0018
QSO: 21104 RY 2017-02-11 1244 LZ6K          599 0057   8P50B         599 0093
QSO: 14103 RY 2017-02-11 1246 LZ6K          599 0058   TF1AM         599 0302
QSO: 14104 RY 2017-02-11 1247 LZ6K          599 0059   UI9I          599 0058
QSO: 14136 RY 2017-02-11 1249 LZ6K          599 0060   N3QE          599 0547
QSO: 14139 RY 2017-02-11 1251 LZ6K          599 0061   KY3W          599 0251
QSO: 14125 RY 2017-02-11 1253 LZ6K          599 0062   VE2FK         599 0244
QSO: 14086 RY 2017-02-11 1303 LZ6K          599 0063   G3YZO         599 0006
QSO: 14086 RY 2017-02-11 1303 LZ6K          599 0064   ON6XY         599 0010
QSO: 14086 RY 2017-02-11 1304 LZ6K          599 0065   PA2LP         599 0104
QSO: 14086 RY 2017-02-11 1304 LZ6K          599 0066   WQ2N          599 0120
QSO: 14086 RY 2017-02-11 1305 LZ6K          599 0067   VC3A          599 0572
QSO: 14086 RY 2017-02-11 1305 LZ6K          599 0068   IZ1PLH        599 0146
QSO: 14086 RY 2017-02-11 1305 LZ6K          599 0069   RA9CUU        599 0193
QSO: 14086 RY 2017-02-11 1307 LZ6K          599 0070   LY2BAA        599 0050
QSO: 14086 RY 2017-02-11 1308 LZ6K          599 0071   UA4SJO        599 0108
QSO: 14086 RY 2017-02-11 1308 LZ6K          599 0072   SP3UIW        599 0097
QSO: 14086 RY 2017-02-11 1308 LZ6K          599 0073   DG7JB         599 0036
QSO: 14086 RY 2017-02-11 1309 LZ6K          599 0074   DG7RO         599 0076
QSO: 14086 RY 2017-02-11 1310 LZ6K          599 0075   PA3RIS        599 0006
QSO: 14086 RY 2017-02-11 1310 LZ6K          599 0076   R5ACQ         599 0216
QSO: 14086 RY 2017-02-11 1311 LZ6K          599 0077   OK1VK         599 0049
QSO: 14086 RY 2017-02-11 1311 LZ6K          599 0078   US0MS         599 0070
QSO: 14086 RY 2017-02-11 1312 LZ6K          599 0079   K3PP          599 0231
QSO: 14086 RY 2017-02-11 1312 LZ6K          599 0080   DK7MCX        599 0023
QSO: 14086 RY 2017-02-11 1313 LZ6K          599 0081   DJ9RR         599 0116
QSO: 14086 RY 2017-02-11 1314 LZ6K          599 0082   OZ1DAE        599 0159
QSO: 14086 RY 2017-02-11 1317 LZ6K          599 0083   DL1BA         599 0085
QSO: 14086 RY 2017-02-11 1317 LZ6K          599 0084   IZ3QHA        599 0115
QSO: 14086 RY 2017-02-11 1318 LZ6K          599 0085   OH3JR         599 0066
QSO: 14086 RY 2017-02-11 1318 LZ6K          599 0086   SQ1X          599 0155
QSO: 14086 RY 2017-02-11 1319 LZ6K          599 0087   DL1T          599 0304
QSO: 14086 RY 2017-02-11 1320 LZ6K          599 0088   DC9ZP         599 0236
QSO: 14086 RY 2017-02-11 1320 LZ6K          599 0089   DF4WC         599 0108
QSO: 14086 RY 2017-02-11 1320 LZ6K          599 0090   DL5RK         599 0197
QSO: 14086 RY 2017-02-11 1321 LZ6K          599 0091   DL3GA         599 0046
QSO: 14086 RY 2017-02-11 1321 LZ6K          599 0092   DJ1YFK        599 0018
QSO: 14086 RY 2017-02-11 1322 LZ6K          599 0093   IK5QPS        599 0070
QSO: 14086 RY 2017-02-11 1322 LZ6K          599 0094   ON4FN         599 0117
QSO: 14086 RY 2017-02-11 1323 LZ6K          599 0095   IQ2CU         599 0328
QSO: 14086 RY 2017-02-11 1323 LZ6K          599 0096   RA3TT         599 0083
QSO: 14086 RY 2017-02-11 1324 LZ6K          599 0097   SD6E          599 0072
QSO: 14086 RY 2017-02-11 1324 LZ6K          599 0098   DF2WF         599 0032
QSO: 14086 RY 2017-02-11 1324 LZ6K          599 0099   IU8FUL        599 0100
QSO: 14086 RY 2017-02-11 1325 LZ6K          599 0100   M0P           599 0114
QSO: 14086 RY 2017-02-11 1325 LZ6K          599 0101   DK1AX         599 0241
QSO: 14086 RY 2017-02-11 1326 LZ6K          599 0102   YL6W          599 0325
QSO: 14086 RY 2017-02-11 1328 LZ6K          599 0103   RQ3M          599 0179
QSO: 14086 RY 2017-02-11 1330 LZ6K          599 0104   UA4WJ         599 0104
QSO: 14086 RY 2017-02-11 1332 LZ6K          599 0105   UA4FX         599 0317
QSO: 14086 RY 2017-02-11 1333 LZ6K          599 0106   HB9FWO        599 0027
QSO: 14086 RY 2017-02-11 1333 LZ6K          599 0107   RD0A          599 0369
QSO: 14086 RY 2017-02-11 1334 LZ6K          599 0108   IU1FQQ        599 0035
QSO: 14086 RY 2017-02-11 1335 LZ6K          599 0109   OK1XC         599 0116
QSO: 14086 RY 2017-02-11 1335 LZ6K          599 0110   IK0HTP        599 0075
QSO: 14086 RY 2017-02-11 1336 LZ6K          599 0111   DL1FCU        599 0370
QSO: 14086 RY 2017-02-11 1337 LZ6K          599 0112   DJ0JG         599 0025
QSO: 14086 RY 2017-02-11 1342 LZ6K          599 0113   DR1517LU      599 0079
QSO: 14086 RY 2017-02-11 1343 LZ6K          599 0114   DG7NFX        599 0108
QSO: 14086 RY 2017-02-11 1344 LZ6K          599 0115   IZ3LUF        599 0050
QSO: 14086 RY 2017-02-11 1344 LZ6K          599 0116   ES1LS         599 0170
QSO: 14086 RY 2017-02-11 1345 LZ6K          599 0117   DG5NET        599 0013
QSO: 14086 RY 2017-02-11 1345 LZ6K          599 0118   5Q5R          599 0065
QSO: 14086 RY 2017-02-11 1346 LZ6K          599 0119   OF5C          599 0390
QSO: 14086 RY 2017-02-11 1346 LZ6K          599 0120   DL4LT         599 0022
QSO: 14086 RY 2017-02-11 1347 LZ6K          599 0121   S55L          599 0037
QSO: 14086 RY 2017-02-11 1348 LZ6K          599 0122   OE2LCM        599 0259
QSO: 14086 RY 2017-02-11 1348 LZ6K          599 0123   DK8EY         599 0040
QSO: 14086 RY 2017-02-11 1349 LZ6K          599 0124   UT7MR         599 0142
QSO: 21099 RY 2017-02-11 1352 LZ6K          599 0125   PJ2T          599 0543
QSO: 21092 RY 2017-02-11 1354 LZ6K          599 0126   LZ8E          599 0921
QSO: 21093 RY 2017-02-11 1356 LZ6K          599 0127   W3LL          599 0502
QSO: 14081 RY 2017-02-11 1400 LZ6K          599 0128   KS9W          599 0059
QSO: 21116 RY 2017-02-11 1405 LZ6K          599 0129   G4FPA         599 0075
QSO: 21116 RY 2017-02-11 1406 LZ6K          599 0130   MX0SNB        599 0072
QSO: 21116 RY 2017-02-11 1406 LZ6K          599 0131   G3UHU         599 0022
QSO: 21116 RY 2017-02-11 1407 LZ6K          599 0132   KB3AAY        599 0153
QSO: 21116 RY 2017-02-11 1409 LZ6K          599 0133   K8AJS         599 0078
QSO: 21116 RY 2017-02-11 1411 LZ6K          599 0134   S57A          599 0004
QSO: 21116 RY 2017-02-11 1412 LZ6K          599 0135   K4KGG         599 0277
QSO: 21116 RY 2017-02-11 1412 LZ6K          599 0136   AF4RK         599 0185
QSO: 21116 RY 2017-02-11 1413 LZ6K          599 0137   GM8SBH        599 0255
QSO: 21116 RY 2017-02-11 1414 LZ6K          599 0138   EA2BF         599 0147
QSO: 21116 RY 2017-02-11 1414 LZ6K          599 0139   M0TJU         599 0047
QSO: 21116 RY 2017-02-11 1415 LZ6K          599 0140   MM0CBL        599 0063
QSO: 21116 RY 2017-02-11 1418 LZ6K          599 0141   KB4C          599 0045
QSO: 21116 RY 2017-02-11 1419 LZ6K          599 0142   G8GHD         599 0039
QSO: 21116 RY 2017-02-11 1419 LZ6K          599 0143   M0SGO         599 0066
QSO: 21122 RY 2017-02-11 1424 LZ6K          599 0144   KF2O          599 0412
QSO: 21127 RY 2017-02-11 1425 LZ6K          599 0145   NE3F          599 0060
QSO: 21120 RY 2017-02-11 1427 LZ6K          599 0146   WK1Q          599 0503
QSO: 21116 RY 2017-02-11 1428 LZ6K          599 0147   K2LNS         599 0271
QSO: 21112 RY 2017-02-11 1429 LZ6K          599 0148   N2MM          599 0291
QSO: 21118 RY 2017-02-11 1431 LZ6K          599 0149   CG3KI         599 0303
QSO: 21110 RY 2017-02-11 1432 LZ6K          599 0150   LZ7A          599 0109
QSO: 21104 RY 2017-02-11 1433 LZ6K          599 0151   HG0R          599 0178
QSO: 21111 RY 2017-02-11 1441 LZ6K          599 0152   LU1BJW        599 0216
QSO: 21110 RY 2017-02-11 1442 LZ6K          599 0153   CX9AU         599 0027
QSO: 21109 RY 2017-02-11 1443 LZ6K          599 0154   KK9A          599 0747
QSO: 21106 RY 2017-02-11 1445 LZ6K          599 0155   N8CWU         599 0216
QSO: 21107 RY 2017-02-11 1445 LZ6K          599 0156   CT1BXE        599 0242
QSO: 21110 RY 2017-02-11 1446 LZ6K          599 0157   PY5ZHP        599 0067
QSO: 21113 RY 2017-02-11 1448 LZ6K          599 0158   AI9T          599 0082
QSO: 21117 RY 2017-02-11 1453 LZ6K          599 0159   EI3CTB        599 0076
QSO: 14142 RY 2017-02-11 1500 LZ6K          599 0160   IQ2CJ         599 0306
QSO: 14138 RY 2017-02-11 1501 LZ6K          599 0161   DF0WRTC       599 0292
QSO: 14136 RY 2017-02-11 1501 LZ6K          599 0162   YO9HP         599 0833
QSO: 14137 RY 2017-02-11 1502 LZ6K          599 0163   DK3T          599 0062
QSO: 14135 RY 2017-02-11 1502 LZ6K          599 0164   IQ4RN         599 0458
QSO: 14127 RY 2017-02-11 1503 LZ6K          599 0165   OF100FI/1     599 0409
QSO: 14104 RY 2017-02-11 1504 LZ6K          599 0166   HB9ODP        599 0316
QSO: 14112 RY 2017-02-11 1512 LZ6K          599 0167   LZ45YE        599 0391
QSO: 14136 RY 2017-02-11 1514 LZ6K          599 0168   TF3AO         599 0135
QSO: 14085 RY 2017-02-11 1517 LZ6K          599 0169   4U1ITU        599 0356
QSO: 14095 RY 2017-02-11 1520 LZ6K          599 0170   G5Q           599 0096
QSO: 21103 RY 2017-02-11 1525 LZ6K          599 0171   N6AR          599 0315
QSO: 21090 RY 2017-02-11 1528 LZ6K          599 0172   NR4M          599 0212
QSO: 21087 RY 2017-02-11 1530 LZ6K          599 0173   P49X          599 1381
QSO: 14140 RY 2017-02-11 1534 LZ6K          599 0174   AB0RX         599 0735
QSO: 14142 RY 2017-02-11 1535 LZ6K          599 0175   OF0V          599 0807
QSO: 14131 RY 2017-02-11 1538 LZ6K          599 0176   F6GCI         599 0110
QSO: 14131 RY 2017-02-11 1538 LZ6K          599 0177   G0OKF         599 0013
QSO: 14148 RY 2017-02-11 1543 LZ6K          599 0178   IZ8EFD        599 0170
QSO: 14148 RY 2017-02-11 1546 LZ6K          599 0179   LY6A          599 0800
QSO: 14148 RY 2017-02-11 1547 LZ6K          599 0180   OZ6AGX        599 0145
QSO: 14148 RY 2017-02-11 1547 LZ6K          599 0181   DJ6TK         599 0317
QSO: 14148 RY 2017-02-11 1548 LZ6K          599 0182   G4SGI         599 0152
QSO: 14148 RY 2017-02-11 1551 LZ6K          599 0183   G8GNI         599 0144
QSO: 14148 RY 2017-02-11 1552 LZ6K          599 0184   K3SAE         599 0089
QSO: 14148 RY 2017-02-11 1552 LZ6K          599 0185   G4CXQ         599 0078
QSO: 14148 RY 2017-02-11 1553 LZ6K          599 0186   EA8PT         599 0392
QSO:  7040 RY 2017-02-11 1603 LZ6K          599 0187   UA6CE         599 0640
QSO:  7040 RY 2017-02-11 1604 LZ6K          599 0188   DL3MVC        599 0135
QSO:  7040 RY 2017-02-11 1604 LZ6K          599 0189   UV3RT         599 0322
QSO:  7040 RY 2017-02-11 1605 LZ6K          599 0190   UZ7HO         599 0232
QSO:  7040 RY 2017-02-11 1605 LZ6K          599 0191   SQ8GHY        599 0713
QSO:  7040 RY 2017-02-11 1606 LZ6K          599 0192   OM3KWZ        599 0471
QSO:  7041 RY 2017-02-11 1608 LZ6K          599 0193   UZ2I          599 0224
QSO:  7040 RY 2017-02-11 1609 LZ6K          599 0194   UT2S          599 0092
QSO:  7040 RY 2017-02-11 1610 LZ6K          599 0195   OK2RU         599 0078
QSO:  7040 RY 2017-02-11 1610 LZ6K          599 0196   JH4UTP        599 0178
QSO:  7040 RY 2017-02-11 1611 LZ6K          599 0197   RA3YAO        599 0230
QSO:  7040 RY 2017-02-11 1612 LZ6K          599 0198   OK2UHP        599 0157
QSO:  7040 RY 2017-02-11 1612 LZ6K          599 0199   DL2RNF        599 0070
QSO:  7040 RY 2017-02-11 1613 LZ6K          599 0200   IK3TPP        599 0435
QSO:  7040 RY 2017-02-11 1614 LZ6K          599 0201   EW7BA         599 0182
QSO:  7040 RY 2017-02-11 1615 LZ6K          599 0202   SP5AN         599 0076
QSO:  7040 RY 2017-02-11 1616 LZ6K          599 0203   S56A          599 0495
QSO:  7040 RY 2017-02-11 1616 LZ6K          599 0204   UA0SR         599 0279
QSO:  7040 RY 2017-02-11 1617 LZ6K          599 0205   IV3HAX        599 0121
QSO:  7040 RY 2017-02-11 1618 LZ6K          599 0206   UY7M          599 0055
QSO:  7040 RY 2017-02-11 1619 LZ6K          599 0207   RX6LEM        599 0094
QSO:  7040 RY 2017-02-11 1619 LZ6K          599 0208   OK5NW         599 0268
QSO:  7040 RY 2017-02-11 1621 LZ6K          599 0209   OK1PMA        599 0176
QSO:  7040 RY 2017-02-11 1622 LZ6K          599 0210   DL5JS         599 0155
QSO:  7040 RY 2017-02-11 1623 LZ6K          599 0211   DM7CW         599 0160
QSO:  7040 RY 2017-02-11 1624 LZ6K          599 0212   OK1HEH        599 0248
QSO:  7040 RY 2017-02-11 1624 LZ6K          599 0213   LY2W          599 0618
QSO:  7040 RY 2017-02-11 1625 LZ6K          599 0214   UR5PG         599 0166
QSO:  7040 RY 2017-02-11 1626 LZ6K          599 0215   DL8YED        599 0014
QSO:  7031 RY 2017-02-11 1730 LZ6K          599 0216   DJ3DQ         599 0105
QSO:  7031 RY 2017-02-11 1730 LZ6K          599 0217   R7AB          599 0512
QSO:  7031 RY 2017-02-11 1731 LZ6K          599 0218   OF1TM         599 0254
QSO:  7031 RY 2017-02-11 1732 LZ6K          599 0219   DF3EC         599 0020
QSO:  7033 RY 2017-02-11 1734 LZ6K          599 0220   IK8NBE        599 0044
QSO:  7035 RY 2017-02-11 1735 LZ6K          599 0221   IK2SND        599 0204
QSO:  7037 RY 2017-02-11 1736 LZ6K          599 0222   RA6XV         599 0092
QSO:  7037 RY 2017-02-11 1738 LZ6K          599 0223   ES1O          599 0504
QSO:  7033 RY 2017-02-11 1738 LZ6K          599 0224   IZ4JMA        599 0253
QSO:  7036 RY 2017-02-11 1740 LZ6K          599 0225   SV3EXU        599 0091
QSO:  7038 RY 2017-02-11 1740 LZ6K          599 0226   IW2MZX        599 0292
QSO:  7041 RY 2017-02-11 1743 LZ6K          599 0227   SV1JG         599 0216
QSO:  7041 RY 2017-02-11 1744 LZ6K          599 0228   IT9VCE        599 0355
QSO:  7041 RY 2017-02-11 1746 LZ6K          599 0229   UA3PI         599 0502
QSO:  7042 RY 2017-02-11 1747 LZ6K          599 0230   OF3D          599 0321
QSO:  7042 RY 2017-02-11 1747 LZ6K          599 0231   DP9A          599 0295
QSO:  7044 RY 2017-02-11 1748 LZ6K          599 0232   UR5R          599 0247
QSO:  7045 RY 2017-02-11 1751 LZ6K          599 0233   ED2C          599 0386
QSO:  7047 RY 2017-02-11 1752 LZ6K          599 0234   S59AA         599 0109
QSO:  7048 RY 2017-02-11 1752 LZ6K          599 0235   OH3FM         599 0469
QSO:  7049 RY 2017-02-11 1754 LZ6K          599 0236   SZ1A          599 1068
QSO:  7049 RY 2017-02-11 1755 LZ6K          599 0237   GW5NF         599 0078
QSO:  7050 RY 2017-02-11 1756 LZ6K          599 0238   RW0A          599 0372
QSO:  7050 RY 2017-02-11 1757 LZ6K          599 0239   9A0Z          599 0916
QSO:  7051 RY 2017-02-11 1757 LZ6K          599 0240   DP7D          599 0516
QSO:  7052 RY 2017-02-11 1758 LZ6K          599 0241   ES5Q          599 0252
QSO:  7052 RY 2017-02-11 1759 LZ6K          599 0242   PD0RXP        599 0124
QSO:  7053 RY 2017-02-11 1801 LZ6K          599 0243   DQ5M          599 0667
QSO:  7053 RY 2017-02-11 1802 LZ6K          599 0244   DL70DSH       599 0480
QSO:  7055 RY 2017-02-11 1803 LZ6K          599 0245   SV2KF         599 0235
QSO:  7055 RY 2017-02-11 1804 LZ6K          599 0246   RM3DA         599 0601
QSO:  7055 RY 2017-02-11 1804 LZ6K          599 0247   HB2K          599 0044
QSO:  7056 RY 2017-02-11 1805 LZ6K          599 0248   DL0SLG        599 0530
QSO:  7056 RY 2017-02-11 1807 LZ6K          599 0249   VK3JA         599 0183
QSO:  7058 RY 2017-02-11 1808 LZ6K          599 0250   OH2T          599 0533
QSO:  7060 RY 2017-02-11 1809 LZ6K          599 0251   S50A          599 0603
QSO:  7061 RY 2017-02-11 1811 LZ6K          599 0252   UF5D          599 0455
QSO:  7062 RY 2017-02-11 1811 LZ6K          599 0253   Z36W          599 0426
QSO:  7063 RY 2017-02-11 1812 LZ6K          599 0254   SO4M          599 0380
QSO:  7064 RY 2017-02-11 1813 LZ6K          599 0255   DQ2C          599 0027
QSO:  7065 RY 2017-02-11 1815 LZ6K          599 0256   MI0SAI        599 0147
QSO:  7067 RY 2017-02-11 1816 LZ6K          599 0257   EA4DB         599 0269
QSO:  7068 RY 2017-02-11 1817 LZ6K          599 0258   US0HZ         599 0693
QSO:  7070 RY 2017-02-11 1817 LZ6K          599 0259   DN2VHF        599 0003
QSO:  7070 RY 2017-02-11 1818 LZ6K          599 0260   J42P          599 0589
QSO:  7071 RY 2017-02-11 1820 LZ6K          599 0261   DL3KVR        599 0181
QSO:  7072 RY 2017-02-11 1821 LZ6K          599 0262   IZ8EPX        599 0852
QSO:  7074 RY 2017-02-11 1822 LZ6K          599 0263   S58Q          599 0341
QSO:  7074 RY 2017-02-11 1822 LZ6K          599 0264   UR5ZEP        599 0132
QSO:  7074 RY 2017-02-11 1823 LZ6K          599 0265   SP1DSZ        599 0044
QSO:  7074 RY 2017-02-11 1823 LZ6K          599 0266   S53F          599 0433
QSO:  7074 RY 2017-02-11 1823 LZ6K          599 0267   DK7GH         599 0104
QSO:  7074 RY 2017-02-11 1824 LZ6K          599 0268   UX6IB         599 0168
QSO:  7074 RY 2017-02-11 1824 LZ6K          599 0269   DL7VOG        599 0421
QSO:  7074 RY 2017-02-11 1825 LZ6K          599 0270   S57YX         599 0075
QSO:  7074 RY 2017-02-11 1825 LZ6K          599 0271   US6CQ         599 0520
QSO:  7074 RY 2017-02-11 1825 LZ6K          599 0272   IK4XQT        599 0095
QSO:  7074 RY 2017-02-11 1826 LZ6K          599 0273   SK7K          599 0416
QSO:  7074 RY 2017-02-11 1826 LZ6K          599 0274   DK2TG         599 0127
QSO:  7074 RY 2017-02-11 1827 LZ6K          599 0275   DG0CG         599 0224
QSO:  7074 RY 2017-02-11 1828 LZ6K          599 0276   EI3CTB        599 0105
QSO:  7073 RY 2017-02-11 1829 LZ6K          599 0277   OR5T          599 0092
QSO:  7073 RY 2017-02-11 1830 LZ6K          599 0278   LY9Y          599 0691
QSO:  7074 RY 2017-02-11 1831 LZ6K          599 0279   EO3Q          599 0121
QSO:  7077 RY 2017-02-11 1834 LZ6K          599 0280   P3X           599 0759
QSO:  7069 RY 2017-02-11 1836 LZ6K          599 0281   DF9GR         599 0029
QSO:  7066 RY 2017-02-11 1837 LZ6K          599 0282   RF9C          599 0007
QSO:  7065 RY 2017-02-11 1838 LZ6K          599 0283   YL9T          599 0712
QSO:  7064 RY 2017-02-11 1839 LZ6K          599 0284   IQ6AN         599 1107
QSO:  7064 RY 2017-02-11 1840 LZ6K          599 0285   OE2GEN        599 0443
QSO:  7063 RY 2017-02-11 1841 LZ6K          599 0286   DH6BH         599 0042
QSO:  7062 RY 2017-02-11 1842 LZ6K          599 0287   2E0SDV        599 0081
QSO:  7058 RY 2017-02-11 1844 LZ6K          599 0288   UW1M          599 1326
QSO:  7058 RY 2017-02-11 1845 LZ6K          599 0289   SV8DTD        599 0296
QSO:  7056 RY 2017-02-11 1847 LZ6K          599 0290   OG2P          599 0450
QSO:  7048 RY 2017-02-11 1850 LZ6K          599 0291   R1LN          599 0064
QSO:  7044 RY 2017-02-11 1851 LZ6K          599 0292   EA3JW         599 0220
QSO:  7044 RY 2017-02-11 1852 LZ6K          599 0293   UY5HF         599 0467
QSO:  7044 RY 2017-02-11 1853 LZ6K          599 0294   EC5JC         599 0037
QSO:  7043 RY 2017-02-11 1854 LZ6K          599 0295   EF3A          599 0244
QSO:  7041 RY 2017-02-11 1856 LZ6K          599 0296   DK0EE         599 0789
QSO:  7036 RY 2017-02-11 1857 LZ6K          599 0297   YT4T          599 0607
QSO:  7037 RY 2017-02-11 1859 LZ6K          599 0298   GW0A          599 0770
QSO:  7034 RY 2017-02-11 1859 LZ6K          599 0299   LY16W         599 0578
QSO:  7035 RY 2017-02-11 1900 LZ6K          599 0300   IN3BFW        599 0254
QSO:  7039 RY 2017-02-11 1902 LZ6K          599 0301   SM5MX         599 0198
QSO:  7036 RY 2017-02-11 1904 LZ6K          599 0302   S51A          599 0651
QSO:  7040 RY 2017-02-11 1906 LZ6K          599 0303   DB2BJT        599 0030
QSO:  7036 RY 2017-02-11 1909 LZ6K          599 0304   UR5ZDZ        599 0270
QSO:  7036 RY 2017-02-11 1910 LZ6K          599 0305   EW8DX         599 0352
QSO:  7036 RY 2017-02-11 1910 LZ6K          599 0306   IU3BSY        599 0024
QSO:  7036 RY 2017-02-11 1912 LZ6K          599 0307   RA2FB         599 0070
QSO:  7036 RY 2017-02-11 1913 LZ6K          599 0308   UY7MM         599 0514
QSO:  7036 RY 2017-02-11 1913 LZ6K          599 0309   M0A           599 0530
QSO:  7036 RY 2017-02-11 1914 LZ6K          599 0310   UR5FBM        599 0155
QSO:  7038 RY 2017-02-11 1915 LZ6K          599 0311   RK3PWR        599 0467
