START-OF-LOG: 3.0
CALLSIGN: R1QE
CONTEST: CQ-WPX-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 0
NAME: Bobrov Vladimir A.
LOCATION: DX
CLUB: RUSSIAN CW CLUB
CERTIFICATE: NO
CREATED-BY: UR5EQF log v.3.31-60
SOAPBOX: Rig ICOM-718, 100Wt. Ant. Quad 80m. All band. 10m. up
QSO:  7000 CW 2017-05-27 0433 R1QE          599 018    UA3QPA        599 131
QSO:  7000 CW 2017-05-27 0435 R1QE          599 019    DK5KK         599 124
QSO:  7000 CW 2017-05-27 0436 R1QE          599 020    UY5VA         599 187
QSO:  7000 CW 2017-05-27 0438 R1QE          599 021    OK2EQ         599 071
QSO:  7000 CW 2017-05-27 0439 R1QE          599 022    UW5U          599 284
QSO:  7000 CW 2017-05-27 0440 R1QE          599 023    SP4W          599 135
QSO:  7000 CW 2017-05-27 0441 R1QE          599 024    SN3A          599 440
QSO:  7000 CW 2017-05-27 0443 R1QE          599 025    UD7K          599 528
QSO:  7000 CW 2017-05-27 0444 R1QE          599 026    ES5RR         599 595
QSO:  7000 CW 2017-05-27 0444 R1QE          599 027    UR8RF         599 149
QSO:  7000 CW 2017-05-27 0445 R1QE          599 028    RL4F          599 191
QSO:  7000 CW 2017-05-27 0457 R1QE          599 029    UP0L          599 605
QSO:  7000 CW 2017-05-27 0458 R1QE          599 030    YL6W          599 386
QSO:  7000 CW 2017-05-27 0500 R1QE          599 031    DL40MFR       599 339
QSO:  7000 CW 2017-05-27 0501 R1QE          599 032    OH0X          599 676
QSO:  7000 CW 2017-05-27 0502 R1QE          599 033    YL3GAZ        599 132
QSO:  7000 CW 2017-05-27 0503 R1QE          599 034    DL6MHW        599 095
QSO:  7000 CW 2017-05-27 0505 R1QE          599 035    S51A          599 409
QSO:  7000 CW 2017-05-27 0507 R1QE          599 036    LY4A          599 529
QSO:  7000 CW 2017-05-27 0508 R1QE          599 037    DD2ML         599 389
QSO:  7000 CW 2017-05-27 0508 R1QE          599 038    RU1A          599 555
QSO:  7000 CW 2017-05-27 0509 R1QE          599 039    OF3OJ         599 210
QSO:  7000 CW 2017-05-27 0511 R1QE          599 040    LY4L          599 472
QSO:  7000 CW 2017-05-27 0511 R1QE          599 041    UX0KR         599 135
QSO: 14000 CW 2017-05-27 0517 R1QE          599 042    DF4XX         599 200
QSO: 14000 CW 2017-05-27 0518 R1QE          599 043    DF0WRTC       599 367
QSO: 14000 CW 2017-05-27 0522 R1QE          599 044    OR3A          599 022
QSO: 14000 CW 2017-05-27 0524 R1QE          599 045    YT5A          599 337
QSO: 14000 CW 2017-05-27 0526 R1QE          599 046    9A7A          599 678
QSO: 14000 CW 2017-05-27 0527 R1QE          599 047    HG7T          599 204
QSO: 14000 CW 2017-05-27 0528 R1QE          599 048    UR7GO         599 352
QSO: 14000 CW 2017-05-27 0529 R1QE          599 049    EC2DX         599 422
QSO: 14000 CW 2017-05-27 0530 R1QE          599 050    G9Y           599 407
QSO: 14000 CW 2017-05-27 0531 R1QE          599 051    RU6K          599 525
QSO: 14000 CW 2017-05-27 0532 R1QE          599 052    UC7A          599 396
QSO: 14000 CW 2017-05-27 0532 R1QE          599 053    ER4A          599 619
QSO: 14000 CW 2017-05-27 0533 R1QE          599 054    UP2L          599 657
QSO: 14000 CW 2017-05-27 0534 R1QE          599 055    OL3Z          599 590
QSO: 14000 CW 2017-05-27 0535 R1QE          599 056    UP0L          599 687
QSO: 14000 CW 2017-05-27 0540 R1QE          599 057    SZ1A          599 130
QSO: 14000 CW 2017-05-27 0621 R1QE          599 058    SP4DZT        599 184
QSO: 14000 CW 2017-05-27 0622 R1QE          599 059    RN9A          599 045
QSO: 14000 CW 2017-05-27 0623 R1QE          599 060    RG6G          599 710
QSO: 14000 CW 2017-05-27 0623 R1QE          599 061    SX1T          599 426
QSO: 14000 CW 2017-05-27 0624 R1QE          599 062    9A1A          599 592
QSO: 14000 CW 2017-05-27 0625 R1QE          599 063    DL5LYM        599 453
QSO: 14000 CW 2017-05-27 0626 R1QE          599 064    RK9AX         599 157
QSO: 14000 CW 2017-05-27 0628 R1QE          599 065    DL7ON         599 530
QSO: 14000 CW 2017-05-27 0629 R1QE          599 066    S57DX         599 409
QSO: 14000 CW 2017-05-27 0630 R1QE          599 067    DL40MFR       599 472
QSO: 14000 CW 2017-05-27 0630 R1QE          599 068    RT8O          599 374
QSO: 14000 CW 2017-05-27 0632 R1QE          599 069    HK1R          599 728
QSO: 14000 CW 2017-05-27 0633 R1QE          599 070    UC8U          599 245
QSO: 14000 CW 2017-05-27 0635 R1QE          599 071    RG9A          599 699
QSO: 14000 CW 2017-05-27 0636 R1QE          599 072    UZ3A          599 567
QSO: 14000 CW 2017-05-27 0636 R1QE          599 073    LY1DZ         599 356
QSO: 14000 CW 2017-05-27 0638 R1QE          599 074    LZ3FN         599 491
QSO: 14000 CW 2017-05-27 0638 R1QE          599 075    E74Y          599 145
QSO: 14000 CW 2017-05-27 0640 R1QE          599 076    OH6BG         599 031
QSO: 14000 CW 2017-05-27 0640 R1QE          599 077    UF3A          599 086
QSO: 14000 CW 2017-05-27 0641 R1QE          599 078    PA150LIM      599 035
QSO: 21000 CW 2017-05-27 0651 R1QE          599 079    P33W          599 208
QSO: 21000 CW 2017-05-27 0653 R1QE          599 080    YT7R          599 040
QSO: 21000 CW 2017-05-27 0701 R1QE          599 081    HG7T          599 116
QSO: 21000 CW 2017-05-27 0704 R1QE          599 082    4Z5LY         599 441
QSO: 21000 CW 2017-05-27 0705 R1QE          599 083    II9P          599 135
QSO: 21000 CW 2017-05-27 0708 R1QE          599 084    UB6B          599 127
QSO: 21000 CW 2017-05-27 0711 R1QE          599 085    RU6K          599 650
QSO: 21000 CW 2017-05-27 0713 R1QE          599 086    E77A          599 201
QSO: 21000 CW 2017-05-27 0714 R1QE          599 087    DD0CC         599 009
QSO: 21000 CW 2017-05-27 0715 R1QE          599 088    RU6AV         599 195
QSO: 21000 CW 2017-05-27 0716 R1QE          599 089    LZ9W          599 240
QSO: 21000 CW 2017-05-27 0717 R1QE          599 090    HA9RT         599 262
QSO: 21000 CW 2017-05-27 0718 R1QE          599 091    YT6W          599 852
QSO: 21000 CW 2017-05-27 0718 R1QE          599 092    RW7F          599 622
QSO: 21000 CW 2017-05-27 0720 R1QE          599 093    YT1T          599 182
QSO: 21000 CW 2017-05-27 0724 R1QE          599 094    DK5AX         599 240
QSO: 21000 CW 2017-05-27 0725 R1QE          599 095    PA0VDV        599 040
QSO: 21000 CW 2017-05-27 0726 R1QE          599 096    OM7M          599 076
QSO: 21000 CW 2017-05-27 0811 R1QE          599 097    S59ABC        599 826
QSO: 21000 CW 2017-05-27 0812 R1QE          599 098    D1ITU         599 112
QSO: 21000 CW 2017-05-27 0813 R1QE          599 099    RY7Y          599 729
QSO: 21000 CW 2017-05-27 0816 R1QE          599 100    JA3YBK        599 378
QSO: 21000 CW 2017-05-27 0817 R1QE          599 101    UT2IO         599 246
QSO: 21000 CW 2017-05-27 0818 R1QE          599 102    UA9MA         599 582
QSO: 21000 CW 2017-05-27 0820 R1QE          599 103    UP0L          599 1005
QSO: 21000 CW 2017-05-27 0822 R1QE          599 104    RG6G          599 936
QSO: 21000 CW 2017-05-27 0826 R1QE          599 105    UW6M          599 242
QSO: 21000 CW 2017-05-27 0829 R1QE          599 106    9A1A          599 304
QSO: 21000 CW 2017-05-27 0834 R1QE          599 107    R6AJ          599 014
QSO: 21000 CW 2017-05-27 0838 R1QE          599 108    EA5/DK5IM     599 270
QSO: 21000 CW 2017-05-27 0840 R1QE          599 109    R7HF          599 027
QSO: 21000 CW 2017-05-27 0854 R1QE          599 110    YT9W          599 245
QSO: 21000 CW 2017-05-27 0904 R1QE          599 111    R7CD          599 293
QSO: 21000 CW 2017-05-27 0906 R1QE          599 112    PA3AAV        599 401
QSO: 21000 CW 2017-05-27 0910 R1QE          599 113    3V8SS         599 728
QSO: 21000 CW 2017-05-27 0912 R1QE          599 114    LZ3FN         599 622
QSO: 21000 CW 2017-05-27 0913 R1QE          599 115    R7AY          599 068
QSO:  7000 CW 2017-05-27 0918 R1QE          599 116    R3ST          599 081
QSO:  7000 CW 2017-05-27 0921 R1QE          599 117    OH6LI         599 154
QSO:  7000 CW 2017-05-27 0927 R1QE          599 118    DF4XX         599 525
QSO: 14000 CW 2017-05-27 0931 R1QE          599 119    RK0UT         599 336
QSO: 14000 CW 2017-05-27 0932 R1QE          599 120    DF1LX         599 116
QSO: 14000 CW 2017-05-27 0933 R1QE          599 121    LZ45YE        599 449
QSO: 14000 CW 2017-05-27 0934 R1QE          599 122    F5OHM         599 481
QSO: 14000 CW 2017-05-27 0935 R1QE          599 123    HA9RT         599 483
QSO: 14000 CW 2017-05-27 0937 R1QE          599 124    OL4A          599 873
QSO: 14000 CW 2017-05-27 0938 R1QE          599 125    OH8X          599 924
QSO: 14000 CW 2017-05-27 0939 R1QE          599 126    UG4A          599 187
QSO: 14000 CW 2017-05-27 0940 R1QE          599 127    TM6X          599 698
QSO: 14000 CW 2017-05-27 0941 R1QE          599 128    OP4K          599 893
QSO: 14000 CW 2017-05-27 0942 R1QE          599 129    LZ7A          599 421
QSO: 14000 CW 2017-05-27 0944 R1QE          599 130    YT1T          599 284
QSO: 14000 CW 2017-05-27 0944 R1QE          599 131    YT3X          599 587
QSO: 14000 CW 2017-05-27 0945 R1QE          599 132    RM7C          599 285
QSO: 14000 CW 2017-05-27 0946 R1QE          599 133    UA9CTT        599 320
QSO: 14000 CW 2017-05-27 0948 R1QE          599 134    UA9LDD        599 458
QSO: 14000 CW 2017-05-27 0950 R1QE          599 135    S50C          599 1172
QSO: 14000 CW 2017-05-27 0952 R1QE          599 136    UW6M          599 309
QSO: 14000 CW 2017-05-27 0953 R1QE          599 137    UX3IO         599 380
QSO: 14000 CW 2017-05-27 0954 R1QE          599 138    UT9EZ         599 035
QSO: 14000 CW 2017-05-27 1008 R1QE          599 139    DD0CC         599 538
QSO: 14000 CW 2017-05-27 1010 R1QE          599 140    F5ROX         599 212
QSO: 14000 CW 2017-05-27 1011 R1QE          599 141    LA2AB         599 324
QSO: 14000 CW 2017-05-27 1013 R1QE          599 142    OG73X         599 831
QSO: 14000 CW 2017-05-27 1014 R1QE          599 143    DD1A          599 694
QSO: 14000 CW 2017-05-27 1015 R1QE          599 144    DL4YR         599 095
QSO: 14000 CW 2017-05-27 1017 R1QE          599 145    F2YT/P        599 040
QSO: 14000 CW 2017-05-27 1019 R1QE          599 146    IK3UNA        599 537
QSO: 14000 CW 2017-05-27 1020 R1QE          599 147    OM7M          599 604
QSO: 14000 CW 2017-05-27 1029 R1QE          599 148    DJ5MO         599 205
QSO: 14000 CW 2017-05-27 1030 R1QE          599 149    S53EO         599 432
QSO: 14000 CW 2017-05-27 1032 R1QE          599 150    PA4VHF        599 354
QSO: 14000 CW 2017-05-27 1033 R1QE          599 151    OZ0Q          599 482
QSO: 14000 CW 2017-05-27 1034 R1QE          599 152    PA5WT         599 211
QSO: 14000 CW 2017-05-27 1037 R1QE          599 153    DM9K          599 633
QSO: 14000 CW 2017-05-27 1241 R1QE          599 154    4X7R          599 1215
QSO: 14000 CW 2017-05-27 1243 R1QE          599 155    YR32A         599 155
QSO: 14000 CW 2017-05-27 1244 R1QE          599 156    R8WF          599 364
QSO: 14000 CW 2017-05-27 1245 R1QE          599 157    SK3W          599 855
QSO: 14000 CW 2017-05-27 1245 R1QE          599 158    RT9S          599 980
QSO: 14000 CW 2017-05-27 1246 R1QE          599 159    RW4W          599 917
QSO: 14000 CW 2017-05-27 1248 R1QE          599 160    E2X           599 538
QSO: 14000 CW 2017-05-27 1250 R1QE          599 161    YT1A          599 801
QSO: 14000 CW 2017-05-27 1253 R1QE          599 162    SN7Q          599 833
QSO: 14000 CW 2017-05-27 1254 R1QE          599 163    YQ6A          599 576
QSO: 14000 CW 2017-05-27 1255 R1QE          599 164    LX7I          599 1336
QSO: 14000 CW 2017-05-27 1256 R1QE          599 165    OK7Y          599 512
QSO: 14000 CW 2017-05-27 1259 R1QE          599 166    RY7Y          599 1056
QSO: 14000 CW 2017-05-27 1301 R1QE          599 167    LZ9W          599 1066
QSO: 14000 CW 2017-05-27 1304 R1QE          599 169    HS3XVP        599 363
QSO: 14000 CW 2017-05-27 1307 R1QE          599 169    4J5A          599 157
QSO: 14000 CW 2017-05-27 1308 R1QE          599 170    DL1LZ         599 015
QSO: 14000 CW 2017-05-27 1309 R1QE          599 171    9A3XV         599 515
QSO: 14000 CW 2017-05-27 1310 R1QE          599 172    DK5AD         599 350
QSO: 14000 CW 2017-05-27 1310 R1QE          599 173    SN8B          599 867
QSO: 14000 CW 2017-05-27 1311 R1QE          599 174    DM6V          599 765
QSO: 14000 CW 2017-05-27 1313 R1QE          599 175    P33W          599 1217
QSO: 14000 CW 2017-05-27 1315 R1QE          599 176    TM4Q          599 743
QSO: 14000 CW 2017-05-27 1317 R1QE          599 177    DF1IAQ        599 232
QSO: 14000 CW 2017-05-27 1318 R1QE          599 178    DL6KVA        599 541
QSO: 14000 CW 2017-05-27 1320 R1QE          599 179    UA9MA         599 909
QSO: 14000 CW 2017-05-27 1321 R1QE          599 180    4Z5LY         599 656
QSO: 14000 CW 2017-05-27 1323 R1QE          599 181    VC3T          599 799
QSO: 14000 CW 2017-05-27 1338 R1QE          599 182    EF2A          599 901
QSO: 14000 CW 2017-05-27 1342 R1QE          599 183    YT5RA         599 347
QSO: 14000 CW 2017-05-27 1349 R1QE          599 184    SA6G          599 120
QSO: 14000 CW 2017-05-27 1356 R1QE          599 185    BA7JS         599 536
QSO: 14000 CW 2017-05-27 1402 R1QE          599 186    PA8AD         599 040
QSO: 14000 CW 2017-05-27 1406 R1QE          599 187    DL1BUG        599 412
QSO: 14000 CW 2017-05-27 1409 R1QE          599 188    RM9I          599 902
QSO: 14000 CW 2017-05-27 1410 R1QE          599 189    DL5YM         599 597
QSO: 14000 CW 2017-05-27 1412 R1QE          599 190    E77W          599 831
QSO: 14000 CW 2017-05-27 1413 R1QE          599 191    DJ0SP         599 729
QSO: 14000 CW 2017-05-27 1415 R1QE          599 192    HS0ZLM        599 427
QSO: 14000 CW 2017-05-27 1419 R1QE          599 193    OM8DD         599 876
QSO: 14000 CW 2017-05-27 1420 R1QE          599 194    JA3YBK        599 590
QSO: 14000 CW 2017-05-27 1426 R1QE          599 195    UN9L          599 031
QSO: 14000 CW 2017-05-27 1428 R1QE          599 196    S58MU         599 646
QSO: 14000 CW 2017-05-27 1434 R1QE          599 197    HG8C          599 339
QSO: 14000 CW 2017-05-27 1438 R1QE          599 198    CR6K          599 1457
QSO: 14000 CW 2017-05-27 1442 R1QE          599 199    JN4MMO        599 619
QSO: 14000 CW 2017-05-27 1444 R1QE          599 200    JH1EAQ        599 392
QSO: 14000 CW 2017-05-27 1445 R1QE          599 201    G4R           599 879
QSO: 14000 CW 2017-05-27 1502 R1QE          599 202    RV9UP         599 439
QSO: 14000 CW 2017-05-27 1506 R1QE          599 203    S56M          599 486
QSO: 14000 CW 2017-05-27 1509 R1QE          599 204    EI7KD         599 457
QSO: 14000 CW 2017-05-27 1513 R1QE          599 205    ED1R          599 119
QSO: 14000 CW 2017-05-27 1516 R1QE          599 206    UW1M          599 1217
QSO: 14000 CW 2017-05-27 1518 R1QE          599 207    G4KZD         599 248
QSO: 14000 CW 2017-05-27 1519 R1QE          599 208    DL4ZA         599 326
QSO: 14000 CW 2017-05-27 1522 R1QE          599 209    RD7T          599 1139
QSO: 14000 CW 2017-05-27 1526 R1QE          599 210    R70LWA        599 262
QSO: 14000 CW 2017-05-27 1527 R1QE          599 211    DL5JQ         599 299
QSO: 14000 CW 2017-05-27 1530 R1QE          599 212    HB9LF         599 181
QSO: 14000 CW 2017-05-27 1532 R1QE          599 213    IR2C          599 708
QSO: 14000 CW 2017-05-27 1534 R1QE          599 214    JH4UTP        599 720
QSO: 14000 CW 2017-05-27 1536 R1QE          599 215    JI1RXQ        599 434
QSO: 14000 CW 2017-05-27 1538 R1QE          599 216    G6AY          599 024
QSO: 14000 CW 2017-05-27 1556 R1QE          599 217    IT9LKX        599 301
QSO: 14000 CW 2017-05-27 1558 R1QE          599 218    MI5I          599 649
QSO: 14000 CW 2017-05-27 1600 R1QE          599 219    RT0F          599 1114
QSO: 14000 CW 2017-05-27 1602 R1QE          599 220    B1Z           599 654
QSO: 14000 CW 2017-05-27 1604 R1QE          599 221    RU9CC         599 294
QSO: 14000 CW 2017-05-27 1606 R1QE          599 222    IK2CIO        599 003
QSO: 14000 CW 2017-05-27 1607 R1QE          599 223    F6KOP         599 685
QSO: 14000 CW 2017-05-27 1608 R1QE          599 224    IT9RBW        599 438
QSO: 14000 CW 2017-05-27 1609 R1QE          599 225    RU0LL         599 599
QSO: 14000 CW 2017-05-27 1613 R1QE          599 226    M3I           599 411
QSO: 14000 CW 2017-05-27 1614 R1QE          599 227    IZ8EFD        599 496
QSO: 14000 CW 2017-05-27 1621 R1QE          599 228    BI8FZA        599 655
QSO: 14000 CW 2017-05-27 1626 R1QE          599 229    IT9VDQ        599 965
QSO: 14000 CW 2017-05-27 1628 R1QE          599 230    MD2C          599 021
QSO: 14000 CW 2017-05-27 1629 R1QE          599 231    GU3HFN        599 575
QSO: 14000 CW 2017-05-27 1634 R1QE          599 232    G8X           599 604
QSO: 14000 CW 2017-05-27 1637 R1QE          599 233    TM5T          599 921
QSO: 14000 CW 2017-05-27 1638 R1QE          599 234    F/G4BJM       599 372
QSO: 14000 CW 2017-05-27 1639 R1QE          599 235    LZ1AQ         599 357
QSO: 14000 CW 2017-05-27 1641 R1QE          599 236    Z37M          599 550
QSO: 14000 CW 2017-05-27 1643 R1QE          599 237    DK5AX         599 518
QSO: 14000 CW 2017-05-27 1644 R1QE          599 238    Z33C          599 574
QSO: 14000 CW 2017-05-27 1645 R1QE          599 239    JR4OZR        599 620
QSO: 14000 CW 2017-05-27 1649 R1QE          599 240    5Z4/DL2RMC    599 212
QSO: 14000 CW 2017-05-27 1653 R1QE          599 241    S51A          599 1183
QSO: 14000 CW 2017-05-27 1656 R1QE          599 242    LZ1GE         599 236
QSO: 14000 CW 2017-05-27 1704 R1QE          599 243    HS0ZIA        599 740
QSO: 14000 CW 2017-05-27 1833 R1QE          599 244    YT6W          599 1563
QSO: 14000 CW 2017-05-27 1834 R1QE          599 245    HG1R          599 853
QSO: 14000 CW 2017-05-27 1837 R1QE          599 246    IB3C          599 010
QSO: 14000 CW 2017-05-27 1839 R1QE          599 247    S53O          599 845
QSO: 14000 CW 2017-05-27 1841 R1QE          599 248    YO3LW         599 363
QSO: 14000 CW 2017-05-27 1846 R1QE          599 249    DR4A          599 998
QSO: 14000 CW 2017-05-27 1848 R1QE          599 250    LZ8E          599 1736
QSO: 14000 CW 2017-05-27 1850 R1QE          599 251    F5IN          599 1095
QSO: 14000 CW 2017-05-27 1851 R1QE          599 252    RM4W          599 199
QSO: 14000 CW 2017-05-27 1852 R1QE          599 253    G5O           599 611
QSO: 14000 CW 2017-05-27 1858 R1QE          599 254    RC9M          599 143
QSO: 14000 CW 2017-05-27 1859 R1QE          599 255    Z31NA         599 523
QSO: 14000 CW 2017-05-27 1902 R1QE          599 256    TA7I          599 133
QSO:  7000 CW 2017-05-27 1904 R1QE          599 257    S50A          599 1007
QSO:  7000 CW 2017-05-27 1905 R1QE          599 258    SP5Y          599 800
QSO:  7000 CW 2017-05-27 1905 R1QE          599 259    HG5D          599 865
QSO:  7000 CW 2017-05-27 1907 R1QE          599 260    SP1C          599 424
QSO:  7000 CW 2017-05-27 1909 R1QE          599 261    LZ1EV         599 937
QSO:  7000 CW 2017-05-27 1910 R1QE          599 262    RW4W          599 1404
QSO:  7000 CW 2017-05-27 1912 R1QE          599 263    RA3SI         599 075
QSO:  7000 CW 2017-05-27 1914 R1QE          599 264    UF3A          599 281
QSO:  7000 CW 2017-05-27 1914 R1QE          599 265    US1I          599 889
QSO:  7000 CW 2017-05-27 1916 R1QE          599 266    LY2MM         599 798
QSO:  7000 CW 2017-05-27 1918 R1QE          599 267    UB7K          599 1100
QSO:  7000 CW 2017-05-27 1919 R1QE          599 268    OM8DD         599 1252
QSO:  7000 CW 2017-05-27 1921 R1QE          599 269    HA3NU         599 1029
QSO:  7000 CW 2017-05-27 1923 R1QE          599 270    RM9I          599 1418
QSO:  7000 CW 2017-05-27 1924 R1QE          599 271    OF100FI/3     599 610
QSO:  7000 CW 2017-05-27 1926 R1QE          599 272    RG9A          599 1727
QSO:  7000 CW 2017-05-27 1928 R1QE          599 273    DD1A          599 1435
QSO:  7000 CW 2017-05-27 1932 R1QE          599 274    SO4R          599 1316
QSO:  7000 CW 2017-05-27 1935 R1QE          599 275    DF0WRTC       599 842
QSO:  7000 CW 2017-05-27 1936 R1QE          599 276    Z35F          599 475
QSO:  7000 CW 2017-05-27 1937 R1QE          599 277    RW9QA         599 354
QSO:  7000 CW 2017-05-27 1940 R1QE          599 278    DL1WA         599 561
QSO:  7000 CW 2017-05-27 1942 R1QE          599 279    R8TT          599 470
QSO:  7000 CW 2017-05-27 1945 R1QE          599 280    9A3AG         599 813
QSO:  3500 CW 2017-05-27 1947 R1QE          599 281    YR8D          599 1430
QSO:  3500 CW 2017-05-27 1948 R1QE          599 282    LY2BMX        599 348
QSO:  3500 CW 2017-05-27 1951 R1QE          599 283    UA4PN         599 379
QSO:  3500 CW 2017-05-27 1952 R1QE          599 284    RZ3AMW        599 196
QSO:  3500 CW 2017-05-27 1953 R1QE          599 285    UT4WA         599 399
QSO:  3500 CW 2017-05-27 1954 R1QE          599 286    RU1A          599 310
QSO:  3500 CW 2017-05-27 1955 R1QE          599 287    RW4W          599 1467
QSO:  3500 CW 2017-05-27 1956 R1QE          599 288    OL4A          599 403
QSO:  3500 CW 2017-05-27 1957 R1QE          599 289    UC9A          599 593
QSO:  3500 CW 2017-05-27 1959 R1QE          599 290    RA3SI         599 136
QSO:  3500 CW 2017-05-27 2000 R1QE          599 291    RL4F          599 1400
QSO:  3500 CW 2017-05-27 2001 R1QE          599 292    OH3RB         599 591
QSO:  3500 CW 2017-05-27 2002 R1QE          599 293    S57Z          599 451
QSO:  3500 CW 2017-05-27 2003 R1QE          599 294    OK7O          599 465
QSO:  3500 CW 2017-05-27 2003 R1QE          599 295    UW1M          599 1614
QSO:  3500 CW 2017-05-27 2005 R1QE          599 296    RA3VX         599 353
QSO:  3500 CW 2017-05-27 2005 R1QE          599 297    S57AW         599 616
QSO:  3500 CW 2017-05-27 2006 R1QE          599 298    RG6G          599 2044
QSO:  3500 CW 2017-05-27 2008 R1QE          599 299    YL2VW         599 823
QSO:  3500 CW 2017-05-27 2014 R1QE          599 300    LZ9W          599 452
QSO:  3500 CW 2017-05-27 2016 R1QE          599 301    EW6W          599 093
QSO:  3500 CW 2017-05-27 2017 R1QE          599 302    YL9T          599 214
QSO:  3500 CW 2017-05-27 2018 R1QE          599 303    OK1VK         599 331
QSO:  3500 CW 2017-05-27 2019 R1QE          599 304    OM0WR         599 413
QSO:  3500 CW 2017-05-27 2021 R1QE          599 305    R4YY          599 276
QSO:  3500 CW 2017-05-27 2022 R1QE          599 306    UY7C          599 896
QSO:  3500 CW 2017-05-27 2023 R1QE          599 307    LY2GW         599 275
QSO:  3500 CW 2017-05-27 2023 R1QE          599 308    R3NN          599 022
QSO:  3500 CW 2017-05-27 2024 R1QE          599 309    LZ3FN         599 1189
QSO:  3500 CW 2017-05-27 2025 R1QE          599 310    DF7GG         599 313
QSO:  3500 CW 2017-05-27 2029 R1QE          599 311    RY7Y          599 1547
QSO:  3500 CW 2017-05-27 2029 R1QE          599 312    S53X          599 1162
QSO:  3500 CW 2017-05-27 2032 R1QE          599 313    S50B          599 447
QSO:  3500 CW 2017-05-27 2033 R1QE          599 314    UF3A          599 170
QSO:  3500 CW 2017-05-27 2033 R1QE          599 315    E70T          599 553
QSO:  3500 CW 2017-05-27 2039 R1QE          599 316    YL6Z          599 427
QSO:  3500 CW 2017-05-27 2040 R1QE          599 317    UC7A          599 1257
QSO:  3500 CW 2017-05-27 2042 R1QE          599 318    OP4K          599 1591
QSO:  3500 CW 2017-05-27 2043 R1QE          599 319    UP0L          599 2231
QSO:  3500 CW 2017-05-27 2045 R1QE          599 320    OM7M          599 241
QSO:  3500 CW 2017-05-27 2047 R1QE          599 321    UR8RF         599 488
QSO:  3500 CW 2017-05-27 2047 R1QE          599 322    ES3VI         599 268
QSO:  3500 CW 2017-05-27 2048 R1QE          599 323    SP9H          599 654
QSO:  3500 CW 2017-05-27 2050 R1QE          599 324    EW2ES         599 275
QSO:  3500 CW 2017-05-27 2051 R1QE          599 325    9A4QV         599 352
QSO:  3500 CW 2017-05-27 2052 R1QE          599 326    S52ZW         599 863
QSO:  3500 CW 2017-05-27 2053 R1QE          599 327    UA4S          599 076
QSO:  3500 CW 2017-05-27 2054 R1QE          599 328    LY3B          599 453
QSO:  3500 CW 2017-05-27 2055 R1QE          599 329    R2017CC       599 208
QSO:  3500 CW 2017-05-28 0314 R1QE          599 330    YL2KO         599 1503
QSO:  3500 CW 2017-05-28 0316 R1QE          599 331    EU1WW         599 1229
QSO:  3500 CW 2017-05-28 0320 R1QE          599 332    LY2SA         599 135
QSO:  3500 CW 2017-05-28 0323 R1QE          599 333    LY4A          599 583
QSO:  3500 CW 2017-05-28 0324 R1QE          599 334    LY2FN         599 719
QSO:  7000 CW 2017-05-28 0326 R1QE          599 335    SE0X          599 793
QSO:  7000 CW 2017-05-28 0327 R1QE          599 336    R4SA          599 149
