START-OF-LOG: 3.0
CALLSIGN: LZ8Z
CONTEST: CQ-WPX-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 20M
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: TB-WIRES
CLAIMED-SCORE: 98600
NAME: Ivan Todorov
LOCATION: DX
OPERATORS: LZ2HT
CLUB: THRACIAN ROSE CLUB
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.6349.0
SOAPBOX: RIG FT-857D, ANTENNA SOTABEAMS LINKED DIPOLE FOR 7/14 MHZ
QSO: 21029 CW 2017-05-27 1218 LZ8Z          599 0106   UX3IO         599 0643
QSO: 21010 CW 2017-05-27 1248 LZ8Z          599 0107   UB6B          599 0571
QSO: 21056 CW 2017-05-27 1257 LZ8Z          599 0108   RX6FJ         599 0045
QSO:  7009 CW 2017-05-27 1307 LZ8Z          599 0109   E77AW         599 0436
QSO:  7009 CW 2017-05-27 1309 LZ8Z          599 0110   OM7JG         599 0536
QSO: 14001 CW 2017-05-27 1324 LZ8Z          599 0111   UR7GO         599 0634
QSO: 14006 CW 2017-05-27 1328 LZ8Z          599 0112   R0QA          599 0875
QSO: 14008 CW 2017-05-27 1338 LZ8Z          599 0113   PA3AAV        599 0674
QSO: 14017 CW 2017-05-27 1345 LZ8Z          599 0114   UR6EA         599 0983
QSO: 14020 CW 2017-05-27 1350 LZ8Z          599 0115   UW1M          599 1051
QSO: 14022 CW 2017-05-27 1351 LZ8Z          599 0116   PA8D          599 0019
QSO: 14023 CW 2017-05-27 1353 LZ8Z          599 0117   UT1AA         599 0546
QSO: 14024 CW 2017-05-27 1355 LZ8Z          599 0118   LX7I          599 1454
QSO: 14025 CW 2017-05-27 1359 LZ8Z          599 0119   II9P          599 1163
QSO: 14025 CW 2017-05-27 1401 LZ8Z          599 0120   RK4FF         599 1062
QSO: 14029 CW 2017-05-27 1403 LZ8Z          599 0121   UR7R          599 0322
QSO: 14031 CW 2017-05-27 1404 LZ8Z          599 0122   IK8UND        599 0662
QSO: 14032 CW 2017-05-27 1406 LZ8Z          599 0123   DL1BUG        599 0413
QSO: 14033 CW 2017-05-27 1409 LZ8Z          599 0124   RK9AX         599 0445
QSO: 14032 CW 2017-05-27 1411 LZ8Z          599 0125   DD1A          599 1005
QSO: 14034 CW 2017-05-27 1415 LZ8Z          599 0126   ES7GM         599 1146
QSO: 14035 CW 2017-05-27 1418 LZ8Z          599 0127   ES5RR         599 1383
QSO: 14036 CW 2017-05-27 1420 LZ8Z          599 0128   BA4MY         599 0559
QSO: 14036 CW 2017-05-27 1422 LZ8Z          599 0129   IZ8JFL        599 0438
QSO: 14037 CW 2017-05-27 1424 LZ8Z          599 0130   JN2AMD        599 0578
QSO: 14040 CW 2017-05-27 1431 LZ8Z          599 0131   UR5EPG        599 0024
QSO: 14044 CW 2017-05-27 1434 LZ8Z          599 0132   UT5C          599 0921
QSO: 14047 CW 2017-05-27 1438 LZ8Z          599 0133   SN8B          599 0993
QSO: 14047 CW 2017-05-27 1440 LZ8Z          599 0134   UX1UF         599 0357
QSO: 14047 CW 2017-05-27 1443 LZ8Z          599 0135   OM8DD         599 0919
QSO: 14048 CW 2017-05-27 1445 LZ8Z          599 0136   YR8D          599 1056
QSO: 14049 CW 2017-05-27 1446 LZ8Z          599 0137   G5O           599 0347
QSO: 14051 CW 2017-05-27 1448 LZ8Z          599 0138   SF3A          599 0575
QSO: 14053 CW 2017-05-27 1452 LZ8Z          599 0139   DF1MM         599 0042
QSO: 14056 CW 2017-05-27 1456 LZ8Z          599 0140   LY5E          599 1140
QSO: 14057 CW 2017-05-27 1500 LZ8Z          599 0141   IR2C          599 0657
QSO: 14063 CW 2017-05-27 1505 LZ8Z          599 0142   4Z5LY         599 0774
QSO: 14063 CW 2017-05-27 1510 LZ8Z          599 0143   JH4UTP        599 0677
QSO: 14062 CW 2017-05-27 1530 LZ8Z          599 0144   OF8WW         599 0815
QSO: 14060 CW 2017-05-27 1531 LZ8Z          599 0145   ED5O          599 0843
QSO: 14057 CW 2017-05-27 1533 LZ8Z          599 0146   OH6NC         599 0662
QSO: 14056 CW 2017-05-27 1536 LZ8Z          599 0147   EW5Z          599 0993
QSO: 14041 CW 2017-05-27 1544 LZ8Z          599 0148   UT8AS         599 0108
QSO: 14039 CW 2017-05-27 1546 LZ8Z          599 0149   RM7M          599 1042
QSO: 14034 CW 2017-05-27 1551 LZ8Z          599 0150   SV5DKL        599 0860
QSO: 14029 CW 2017-05-27 1557 LZ8Z          599 0151   IT9UFP        599 0060
QSO: 14014 CW 2017-05-27 1615 LZ8Z          599 0152   RT4W          599 0073
QSO: 14001 CW 2017-05-27 1631 LZ8Z          599 0153   NN5J          599 1542
QSO: 14002 CW 2017-05-27 1636 LZ8Z          599 0154   W3LL          599 1033
QSO: 14003 CW 2017-05-27 1638 LZ8Z          599 0155   EI/W5GN       599 0739
QSO: 14003 CW 2017-05-27 1640 LZ8Z          599 0156   N2MM          599 0834
QSO: 14005 CW 2017-05-27 1641 LZ8Z          599 0157   LZ7A          599 0834
QSO: 14007 CW 2017-05-27 1645 LZ8Z          599 0158   JE6RPM        599 1108
QSO: 14008 CW 2017-05-27 1647 LZ8Z          599 0159   RG9A          599 1457
QSO: 14010 CW 2017-05-27 1649 LZ8Z          599 0160   UY5VA         599 0812
QSO: 14011 CW 2017-05-27 1650 LZ8Z          599 0161   OM3GI         599 0004
QSO: 14014 CW 2017-05-27 1656 LZ8Z          599 0162   SN2M          599 0023
QSO: 14015 CW 2017-05-27 1657 LZ8Z          599 0163   RY7Y          599 1261
QSO: 14016 CW 2017-05-27 1700 LZ8Z          599 0164   MI5I          599 0682
QSO: 14018 CW 2017-05-27 1701 LZ8Z          599 0165   GU3HFN        599 0600
QSO: 14019 CW 2017-05-27 1702 LZ8Z          599 0166   SN7Q          599 1326
QSO: 14026 CW 2017-05-27 1705 LZ8Z          599 0167   US3IY         599 0222
QSO: 14034 CW 2017-05-27 1712 LZ8Z          599 0168   CT9/R7KW      599 1071
QSO: 14036 CW 2017-05-27 1717 LZ8Z          599 0169   RN9RF         599 0300
QSO: 14039 CW 2017-05-27 1720 LZ8Z          599 0170   MD2C          599 0130
QSO: 14041 CW 2017-05-27 1723 LZ8Z          599 0171   SV9DJO        599 0224
QSO: 14042 CW 2017-05-27 1723 LZ8Z          599 0172   RA4Y          599 0535
QSO: 14048 CW 2017-05-27 1726 LZ8Z          599 0173   JA3YBK        599 0919
QSO: 14049 CW 2017-05-27 1727 LZ8Z          599 0174   MM3N          599 0309
QSO: 14057 CW 2017-05-27 1729 LZ8Z          599 0175   LZ7M          599 0189
QSO: 14058 CW 2017-05-27 1732 LZ8Z          599 0176   JR4GPA        599 0135
QSO: 14061 CW 2017-05-27 1734 LZ8Z          599 0177   TM5T          599 1012
QSO: 14064 CW 2017-05-27 1738 LZ8Z          599 0178   8J1ITU        599 0728
QSO: 14066 CW 2017-05-27 1741 LZ8Z          599 0179   IT9LKX        599 0395
QSO: 14060 CW 2017-05-27 1759 LZ8Z          599 0180   RX9WN         599 0150
QSO: 14053 CW 2017-05-27 1801 LZ8Z          599 0181   F4WBN         599 0987
QSO: 14041 CW 2017-05-27 1807 LZ8Z          599 0182   R8AA          599 0036
QSO: 14025 CW 2017-05-27 1813 LZ8Z          599 0183   G0T           599 0208
QSO: 14025 CW 2017-05-27 1816 LZ8Z          599 0184   VE2QA         599 0283
QSO: 14024 CW 2017-05-27 1818 LZ8Z          599 0185   EF8U          599 1276
QSO: 14021 CW 2017-05-27 1824 LZ8Z          599 0186   VB3E          599 1613
QSO: 14018 CW 2017-05-27 1826 LZ8Z          599 0187   UT3IA         599 0081
QSO: 14017 CW 2017-05-27 1827 LZ8Z          599 0188   A45WG         599 0488
QSO: 14010 CW 2017-05-27 1830 LZ8Z          599 0189   EI7KD         599 0541
QSO: 14009 CW 2017-05-27 1832 LZ8Z          599 0190   ED1R          599 0365
QSO: 14009 CW 2017-05-27 1833 LZ8Z          599 0191   NR3X          599 1710
QSO: 14005 CW 2017-05-27 1835 LZ8Z          599 0192   RM5A          599 0990
QSO: 14000 CW 2017-05-27 1840 LZ8Z          599 0193   VC2W          599 1512
QSO: 14005 CW 2017-05-27 1901 LZ8Z          599 0194   RC9A          599 0210
QSO: 14014 CW 2017-05-27 1907 LZ8Z          599 0195   K3WW          599 1294
QSO: 14016 CW 2017-05-27 1909 LZ8Z          599 0196   YL3FT         599 1079
QSO: 14018 CW 2017-05-27 1912 LZ8Z          599 0197   OR1Z          599 0319
QSO: 14025 CW 2017-05-27 1915 LZ8Z          599 0198   RA1AL         599 0261
QSO: 14033 CW 2017-05-27 1919 LZ8Z          599 0199   CN8KD         599 0836
QSO: 14035 CW 2017-05-27 1920 LZ8Z          599 0200   DK5QN         599 0369
QSO: 14045 CW 2017-05-27 1934 LZ8Z          599 0201   K9OM          599 0932
QSO: 14045 CW 2017-05-27 1937 LZ8Z          599 0202   CX4SS         599 0034
QSO: 14046 CW 2017-05-27 1941 LZ8Z          599 0203   OM7M          599 1355
QSO: 14052 CW 2017-05-27 1946 LZ8Z          599 0204   R3XA          599 0921
QSO: 14053 CW 2017-05-27 1947 LZ8Z          599 0205   8P5A          599 1940
QSO: 14056 CW 2017-05-27 1950 LZ8Z          599 0206   K3EL          599 0897
QSO: 14056 CW 2017-05-27 1951 LZ8Z          599 0207   WT7V          599 1114
QSO: 14061 CW 2017-05-27 2000 LZ8Z          599 0208   EF5Y          599 1736
QSO: 14062 CW 2017-05-27 2001 LZ8Z          599 0209   W2AW          579 0343
QSO: 14064 CW 2017-05-27 2006 LZ8Z          599 0210   4J5A          599 0517
QSO: 14068 CW 2017-05-27 2008 LZ8Z          599 0211   VC3T          599 1282
QSO: 14068 CW 2017-05-27 2009 LZ8Z          599 0212   UY0ZG         599 0539
QSO: 14065 CW 2017-05-27 2017 LZ8Z          599 0213   RU6K          599 1586
QSO: 14062 CW 2017-05-27 2021 LZ8Z          599 0214   RF9C          599 0311
QSO: 14061 CW 2017-05-27 2022 LZ8Z          599 0215   EF3T          599 1497
QSO: 14060 CW 2017-05-27 2025 LZ8Z          599 0216   NE0U          599 0555
QSO: 14061 CW 2017-05-27 2026 LZ8Z          599 0217   AA3B          599 1790
QSO: 14056 CW 2017-05-27 2030 LZ8Z          599 0218   WU4NC         599 0727
QSO: 14055 CW 2017-05-27 2032 LZ8Z          599 0219   AD4ES         599 0892
QSO: 14054 CW 2017-05-27 2035 LZ8Z          599 0220   PA5WT         599 0661
QSO: 14045 CW 2017-05-27 2039 LZ8Z          599 0221   OH6BG         599 0786
QSO: 14041 CW 2017-05-27 2041 LZ8Z          599 0222   SG6N          599 1076
QSO: 14035 CW 2017-05-27 2046 LZ8Z          599 0223   HK1R          599 1449
QSO: 14033 CW 2017-05-27 2050 LZ8Z          599 0224   NA8V          599 1474
QSO: 14030 CW 2017-05-27 2052 LZ8Z          599 0225   HA7A          599 0634
QSO: 14029 CW 2017-05-27 2055 LZ8Z          599 0226   NZ1U          599 0263
QSO: 14028 CW 2017-05-27 2100 LZ8Z          599 0227   AA3S          599 0485
QSO: 14026 CW 2017-05-27 2105 LZ8Z          599 0228   CR6K          599 2226
QSO: 14025 CW 2017-05-27 2106 LZ8Z          599 0229   K4PV          599 0711
QSO: 14022 CW 2017-05-27 2109 LZ8Z          599 0230   F5ROX         599 0413
QSO: 14019 CW 2017-05-27 2111 LZ8Z          599 0231   WX3B          599 0802
QSO: 14013 CW 2017-05-27 2114 LZ8Z          599 0232   WO4O          599 1318
QSO: 14005 CW 2017-05-27 2121 LZ8Z          599 0233   N3RS          599 1471
QSO: 14005 CW 2017-05-27 2122 LZ8Z          599 0234   S57DX         599 1276
QSO: 14004 CW 2017-05-27 2123 LZ8Z          599 0235   KQ2M          599 2047
QSO: 14003 CW 2017-05-27 2128 LZ8Z          599 0236   AC1U          599 1589
QSO: 14002 CW 2017-05-27 2130 LZ8Z          599 0237   KP2M          599 2061
QSO:  7029 CW 2017-05-27 2141 LZ8Z          599 0238   UB7K          599 1252
QSO:  7028 CW 2017-05-27 2143 LZ8Z          599 0239   S53X          599 1255
QSO:  7027 CW 2017-05-27 2144 LZ8Z          599 0240   9A5D          599 1101
QSO:  7025 CW 2017-05-27 2150 LZ8Z          599 0241   DH0GHU        599 0714
QSO:  7019 CW 2017-05-27 2204 LZ8Z          599 0242   SP0A          599 1196
QSO:  7018 CW 2017-05-27 2209 LZ8Z          599 0243   SN6O          599 0860
QSO:  7016 CW 2017-05-27 2215 LZ8Z          599 0244   OL1M          599 0577
QSO: 14001 CW 2017-05-27 2224 LZ8Z          599 0245   P40W          599 1350
QSO: 14001 CW 2017-05-27 2225 LZ8Z          599 0246   K7RL          599 0739
QSO: 14009 CW 2017-05-27 2230 LZ8Z          599 0247   NW7R          599 1721
QSO: 14013 CW 2017-05-27 2232 LZ8Z          599 0248   NY4A          599 1579
QSO: 14014 CW 2017-05-27 2234 LZ8Z          599 0249   WN9O          599 1029
QSO: 14014 CW 2017-05-27 2236 LZ8Z          599 0250   N6FS          599 0710
QSO: 14014 CW 2017-05-27 2237 LZ8Z          599 0251   JA1ZGP        599 0358
QSO: 14022 CW 2017-05-27 2243 LZ8Z          599 0252   N4WW          599 1614
QSO: 14023 CW 2017-05-27 2246 LZ8Z          599 0253   KD5DD         599 1081
QSO: 14028 CW 2017-05-27 2252 LZ8Z          599 0254   N6AR          599 1078
QSO: 14030 CW 2017-05-27 2254 LZ8Z          599 0255   AC3U          599 0183
QSO: 14036 CW 2017-05-27 2302 LZ8Z          599 0256   UB2E          599 0414
QSO: 14041 CW 2017-05-27 2306 LZ8Z          599 0257   NR4M          599 1369
QSO: 14047 CW 2017-05-27 2308 LZ8Z          599 0258   K1GQ          599 0542
END-OF-LOG:
