START-OF-LOG: 3.0
CALLSIGN: JN3DMJ
CONTEST: CQ-WPX-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 7250
NAME: Koichi Matsumoto
LOCATION: DX
OPERATORS: JN3DMJ
CLUB:
CERTIFICATE: YES
CREATED-BY:
SOAPBOX: The actual maximum power output used is 5 watts.
QSO: 21032 CW 2017-05-27 0044 JN3DMJ        599 0001   BH7PFH        599 0042
QSO: 21036 CW 2017-05-27 0049 JN3DMJ        599 0002   YE2R          599 0050
QSO: 21018 CW 2017-05-27 0108 JN3DMJ        599 0003   HS0ZIA        599 0092
QSO: 21009 CW 2017-05-27 0120 JN3DMJ        599 0004   JA7NVF        599 0058
QSO: 21033 CW 2017-05-27 0135 JN3DMJ        599 0005   JG7PSJ        599 0073
QSO: 21010 CW 2017-05-27 0154 JN3DMJ        599 0006   YD1SDL/2      599 0150
QSO: 14050 CW 2017-05-27 0426 JN3DMJ        599 0007   JA3YBK        599 0085
QSO: 14055 CW 2017-05-27 0432 JN3DMJ        599 0008   JA7NPV        599 0007
QSO: 14061 CW 2017-05-27 0437 JN3DMJ        599 0009   JF2QNM        599 0017
QSO: 14063 CW 2017-05-27 0442 JN3DMJ        599 0010   JG6JAV        599 0073
QSO: 14070 CW 2017-05-27 0447 JN3DMJ        599 0011   DS5DNO        599 0062
QSO: 14002 CW 2017-05-27 0454 JN3DMJ        599 0012   JH4UYB        599 0069
QSO: 14002 CW 2017-05-27 0500 JN3DMJ        599 0013   JH4UTP        599 0011
QSO: 14006 CW 2017-05-27 0506 JN3DMJ        599 0014   8J1ITU        599 0104
QSO: 14014 CW 2017-05-27 0511 JN3DMJ        599 0015   JR2IOB        599 0139
QSO: 14023 CW 2017-05-27 0528 JN3DMJ        599 0016   JN3IWQ        599 0059
QSO: 14031 CW 2017-05-27 0539 JN3DMJ        599 0017   JJ5NHJ        599 0043
QSO: 14036 CW 2017-05-27 0548 JN3DMJ        599 0018   JO7KMB        599 0033
QSO: 14042 CW 2017-05-27 0554 JN3DMJ        599 0019   JF1KWG        599 0077
QSO: 14042 CW 2017-05-27 0559 JN3DMJ        599 0020   JL1MUT        599 0011
QSO: 14055 CW 2017-05-27 0606 JN3DMJ        599 0021   JF1SEK        599 0067
QSO: 21005 CW 2017-05-27 0704 JN3DMJ        599 0022   BH4DKO        599 0234
QSO:  7012 CW 2017-05-27 0754 JN3DMJ        599 0023   DS5DNO        599 0122
QSO:  7016 CW 2017-05-27 0802 JN3DMJ        599 0024   8J1C70Y       599 0182
QSO:  7003 CW 2017-05-27 0928 JN3DMJ        599 0025   JN4MMO        599 0338
QSO:  7002 CW 2017-05-27 1003 JN3DMJ        599 0026   JE6RPM        599 0489
QSO:  7003 CW 2017-05-27 1008 JN3DMJ        599 0027   NH0J          599 0654
QSO:  7005 CW 2017-05-27 1052 JN3DMJ        599 0028   RM0F          599 0189
QSO:  7008 CW 2017-05-27 1058 JN3DMJ        599 0029   NA6O          599 0472
QSO:  7011 CW 2017-05-27 1110 JN3DMJ        599 0030   JN2AMD        599 0334
QSO:  7012 CW 2017-05-27 1115 JN3DMJ        599 0031   KT5J          599 0895
QSO:  7013 CW 2017-05-27 1122 JN3DMJ        599 0032   8J1ITU        599 0089
QSO:  7025 CW 2017-05-27 1154 JN3DMJ        599 0033   KC7V          599 0532
QSO:  3511 CW 2017-05-27 1158 JN3DMJ        599 0034   JO7KMB        599 0206
QSO:  3515 CW 2017-05-27 1205 JN3DMJ        599 0035   JA0IOF        599 0138
QSO:  3505 CW 2017-05-27 1223 JN3DMJ        599 0036   JH7XMO        599 0027
QSO:  3509 CW 2017-05-27 1228 JN3DMJ        599 0037   JA2KVB        599 0316
QSO:  3510 CW 2017-05-27 1231 JN3DMJ        599 0038   JI1FOE        599 0112
QSO:  3516 CW 2017-05-27 1234 JN3DMJ        599 0039   JJ1WWL        599 0055
QSO:  1812 CW 2017-05-27 1243 JN3DMJ        599 0040   JE1SPY        599 0020
QSO:  7002 CW 2017-05-27 1249 JN3DMJ        599 0041   JH4UYB        599 0612
QSO:  7017 CW 2017-05-27 1326 JN3DMJ        599 0042   JS1OYN        599 0100
QSO:  7006 CW 2017-05-27 1433 JN3DMJ        599 0043   JK1LSE        599 0141
QSO:  1816 CW 2017-05-27 1442 JN3DMJ        599 0044   JM4WUZ        599 0009
QSO: 21054 CW 2017-05-28 0020 JN3DMJ        599 0045   JI4WHS        599 0142
QSO: 21016 CW 2017-05-28 0032 JN3DMJ        599 0046   JM1LRQ        599 0161
QSO: 21026 CW 2017-05-28 0042 JN3DMJ        599 0047   JA3YBK        599 0650
QSO: 21039 CW 2017-05-28 0103 JN3DMJ        599 0048   JA1IAZ        599 0276
QSO: 21000 CW 2017-05-28 0133 JN3DMJ        599 0049   JA2KVB        599 0564
QSO: 14007 CW 2017-05-28 0207 JN3DMJ        599 0050   JA1ZGP        599 0446
QSO: 14008 CW 2017-05-28 0211 JN3DMJ        599 0051   JE4MHL        599 0633
QSO: 14025 CW 2017-05-28 0224 JN3DMJ        599 0052   JG5DHX        599 0404
QSO: 14056 CW 2017-05-28 0237 JN3DMJ        599 0053   JI5NJQ        599 0170
