START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-SEP
CALLSIGN: WA1YZN
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: WA1YZN
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-SEP ARRL/arrl_september_vhf_contest/2020.
QSO:    50 PH 2020-09-12 2204 WA1YZN        FN32 WB1GQR        FN33
QSO:    50 PH 2020-09-12 2213 WA1YZN        FN32 AF1T          FN43
QSO:    50 DG 2020-09-13 0210 WA1YZN        FN32 W1FKF         FN43
QSO:    50 DG 2020-09-13 1159 WA1YZN        FN32 NE1B          FN42
QSO:    50 DG 2020-09-13 1356 WA1YZN        FN32 KV1J          FN44
QSO:    50 RY 2020-09-13 1721 WA1YZN        FN32 K1HC          FN53
QSO:    50 DG 2020-09-13 1739 WA1YZN        FN32 NA2NY         FN33
QSO:    50 DG 2020-09-13 1809 WA1YZN        FN32 N1PRW         FN42
QSO:    50 DG 2020-09-13 1811 WA1YZN        FN32 K1KG          FN42
QSO:    50 RY 2020-09-13 1825 WA1YZN        FN32 N2JJ          FN33
QSO:    50 RY 2020-09-13 1925 WA1YZN        FN32 KE1R          FN31
QSO:    50 PH 2020-09-13 1936 WA1YZN        FN32 N1SV          FN42
QSO:    50 PH 2020-09-13 1941 WA1YZN        FN32 K1TEO         FN31
QSO:    50 DG 2020-09-13 2231 WA1YZN        FN32 KC2G          FN32
QSO:    50 DG 2020-09-13 2239 WA1YZN        FN32 W1HS          FN33
QSO:    50 PH 2020-09-13 2244 WA1YZN        FN32 K1TR          FN42
QSO:    50 RY 2020-09-13 2246 WA1YZN        FN32 W2SZ          FN22
QSO:    50 DG 2020-09-14 0034 WA1YZN        FN32 W1QK          FN31
QSO:    50 DG 2020-09-14 0139 WA1YZN        FN32 K1NZ          FN32
QSO:   144 FM 2020-09-14 0253 WA1YZN        FN32 WB1GQR        FN33
END-OF-LOG:
