START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-SEP
CALLSIGN: NR5NN
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: NR5NN
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-SEP ARRL/arrl_september_vhf_contest/2020.
QSO:   144 PH 2020-09-12 2248 NR5NN         CM88 KR6TOM        CM88
QSO:   222 PH 2020-09-12 2251 NR5NN         CM88 WB6HUM/R      CM88
QSO:   144 PH 2020-09-12 2254 NR5NN         CM88 K2GMY         CM88
QSO:   144 PH 2020-09-12 2254 NR5NN         CM88 WB6HUM/R      CM88
QSO:   144 FM 2020-09-12 2255 NR5NN         CM88 WO6K          CM88
QSO:   432 PH 2020-09-12 2255 NR5NN         CM88 WB6HUM/R      CM88
QSO:   432 PH 2020-09-12 2256 NR5NN         CM88 K2GMY         CM88
QSO:   432 PH 2020-09-12 2256 NR5NN         CM88 KR6TOM        CM88
QSO:   432 FM 2020-09-12 2257 NR5NN         CM88 WO6K          CM88
QSO:   222 PH 2020-09-12 2259 NR5NN         CM88 K2GMY         CM88
QSO:    50 PH 2020-09-12 2300 NR5NN         CM88 K2GMY         CM88
QSO:   222 PH 2020-09-12 2338 NR5NN         CM88 WB6HUM/R      CM98
QSO:   432 PH 2020-09-12 2341 NR5NN         CM88 WB6HUM/R      CM98
QSO:   144 PH 2020-09-12 2342 NR5NN         CM88 WB6HUM/R      CM98
QSO:    50 PH 2020-09-12 2343 NR5NN         CM88 WB6HUM/R      CM98
QSO:   144 PH 2020-09-13 2240 NR5NN         CM88 N4DLA         CM87
QSO:   144 PH 2020-09-13 2245 NR5NN         CM88 KK6AUI        CM98
QSO:   144 FM 2020-09-13 2251 NR5NN         CM88 KN6IOB        CM97
QSO:   432 FM 2020-09-13 2251 NR5NN         CM88 KN6IOB        CM97
END-OF-LOG:
