START-OF-LOG: 3.0
CALLSIGN: IK4XQT
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 19800
NAME: Stefano
LOCATION: DX
OPERATORS: IK4XQT
CLUB:
CERTIFICATE: NO
CREATED-BY: MixW
SOAPBOX: rtx kenwood ts 140 s 40 w ant windom below of roof!
QSO: 14079 RY 2018-09-29 1211 IK4XQT        599 15 DX  IT9RGY/4      599 15 DX
QSO: 14079 RY 2018-09-29 1212 IK4XQT        599 15 DX  UR5TL         599 16 DX
QSO: 14079 RY 2018-09-29 1215 IK4XQT        599 15 DX  UT3RS         599 16 DX
QSO: 14080 RY 2018-09-29 1217 IK4XQT        599 15 DX  UZ2I          599 16 DX
QSO: 14080 RY 2018-09-29 1219 IK4XQT        599 15 DX  MW9W          599 14 DX
QSO: 14079 RY 2018-09-29 1226 IK4XQT        599 15 DX  RC9F          599 17 DX
QSO: 14079 RY 2018-09-29 1227 IK4XQT        599 15 DX  YL9T          599 15 DX
QSO: 21080 RY 2018-09-29 1231 IK4XQT        599 15 DX  UA6CE         599 16 DX
QSO: 21080 RY 2018-09-29 1235 IK4XQT        599 15 DX  EA8PT         599 33 DX
QSO: 21080 RY 2018-09-29 1237 IK4XQT        599 15 DX  EA8DED        599 33 DX
QSO: 21080 RY 2018-09-29 1241 IK4XQT        599 15 DX  I4JED         599 15 DX
QSO: 21080 RY 2018-09-29 1318 IK4XQT        599 15 DX  EF8U          599 33 DX
QSO: 14079 RY 2018-09-29 1323 IK4XQT        599 15 DX  SM5FUG        599 14 DX
QSO: 14079 RY 2018-09-29 1324 IK4XQT        599 15 DX  RG9A          599 17 DX
QSO: 14080 RY 2018-09-29 1329 IK4XQT        599 15 DX  LY2BAA        599 15 DX
QSO: 14080 RY 2018-09-29 1332 IK4XQT        599 15 DX  YL4U          599 15 DX
QSO: 14080 RY 2018-09-29 1333 IK4XQT        599 15 DX  UY5VA         599 16 DX
QSO: 14080 RY 2018-09-29 1335 IK4XQT        599 15 DX  OH2XX         599 15 DX
QSO: 14080 RY 2018-09-29 1337 IK4XQT        599 15 DX  SM3PZG        599 14 DX
QSO: 14079 RY 2018-09-29 1401 IK4XQT        599 15 DX  K1SFA         599 05 MA
QSO: 14079 RY 2018-09-29 1403 IK4XQT        599 15 DX  YL2VW         599 15 DX
QSO: 14079 RY 2018-09-29 1408 IK4XQT        599 15 DX  RC5Z          599 16 DX
QSO: 14080 RY 2018-09-29 1412 IK4XQT        599 15 DX  EW6DM         599 16 DX
QSO: 14080 RY 2018-09-29 1414 IK4XQT        599 15 DX  CS5CRE        599 14 DX
QSO: 14079 RY 2018-09-29 1415 IK4XQT        599 15 DX  RA3DI/3       599 16 DX
QSO: 14079 RY 2018-09-29 1421 IK4XQT        599 15 DX  OG7A          599 15 DX
QSO: 14079 RY 2018-09-29 1431 IK4XQT        599 15 DX  RM3DA         599 16 DX
QSO: 14079 RY 2018-09-29 1930 IK4XQT        599 15 DX  TM0T          599 14 DX
QSO: 14079 RY 2018-09-29 1937 IK4XQT        599 15 DX  F6HRP         599 14 DX
QSO: 14080 RY 2018-09-30 0853 IK4XQT        599 15 DX  UT4RZ         599 16 DX
QSO: 14080 RY 2018-09-30 0858 IK4XQT        599 15 DX  SQ3MZM        599 15 DX
QSO: 14080 RY 2018-09-30 0900 IK4XQT        599 15 DX  PI4CC         599 14 DX
QSO: 14080 RY 2018-09-30 0901 IK4XQT        599 15 DX  LY2W          599 15 DX
QSO: 14080 RY 2018-09-30 0909 IK4XQT        599 15 DX  EA5DFV        599 14 DX
QSO: 14080 RY 2018-09-30 0929 IK4XQT        599 15 DX  EA1WS         599 14 DX
QSO: 14080 RY 2018-09-30 0940 IK4XQT        599 15 DX  MM3AWD        599 14 DX
QSO: 14080 RY 2018-09-30 0942 IK4XQT        599 15 DX  EB5AQ         599 14 DX
QSO: 14080 RY 2018-09-30 0947 IK4XQT        599 15 DX  5Q2J          599 14 DX
QSO: 21080 RY 2018-09-30 1041 IK4XQT        599 15 DX  G2F           599 14 DX
QSO: 21080 RY 2018-09-30 1044 IK4XQT        599 15 DX  RG9A          599 17 DX
QSO: 21080 RY 2018-09-30 1051 IK4XQT        599 15 DX  LZ4T          599 20 DX
QSO: 21080 RY 2018-09-30 1053 IK4XQT        599 15 DX  PI4CC         599 14 DX
QSO: 21080 RY 2018-09-30 1059 IK4XQT        599 15 DX  UA4M          599 16 DX
QSO: 21080 RY 2018-09-30 1101 IK4XQT        599 15 DX  G3RLE         599 14 DX
QSO: 28079 RY 2018-09-30 1105 IK4XQT        599 15 DX  GW4MVA        599 14 DX
QSO: 14080 RY 2018-09-30 1120 IK4XQT        599 15 DX  C37NL         599 14 DX
QSO: 14080 RY 2018-09-30 1121 IK4XQT        599 15 DX  US7KC         599 16 DX
QSO: 14080 RY 2018-09-30 1123 IK4XQT        599 15 DX  DR5N          599 14 DX
QSO: 14080 RY 2018-09-30 1125 IK4XQT        599 15 DX  EA3NY         599 14 DX
QSO: 14080 RY 2018-09-30 1125 IK4XQT        599 15 DX  OH3FM         599 15 DX
QSO: 14079 RY 2018-09-30 1130 IK4XQT        599 15 DX  RT9S          599 16 DX
QSO: 14080 RY 2018-09-30 1131 IK4XQT        599 15 DX  OH8F          599 15 DX
QSO: 14079 RY 2018-09-30 1132 IK4XQT        599 15 DX  DL3KVR        599 14 DX
QSO: 21080 RY 2018-09-30 1143 IK4XQT        599 15 DX  PI4COM        599 14 DX
QSO: 21080 RY 2018-09-30 1145 IK4XQT        599 15 DX  LY7Z          599 15 DX
QSO: 21079 RY 2018-09-30 1147 IK4XQT        599 15 DX  LZ6Y          599 20 DX
QSO: 21081 RY 2018-09-30 1150 IK4XQT        599 15 DX  YU5R          599 15 DX
QSO: 21080 RY 2018-09-30 1151 IK4XQT        599 15 DX  ED4T          599 14 DX
QSO: 21080 RY 2018-09-30 1152 IK4XQT        599 15 DX  CS5CRE        599 14 DX
QSO: 21081 RY 2018-09-30 1156 IK4XQT        599 15 DX  EA4BAS        599 14 DX
QSO: 21080 RY 2018-09-30 1201 IK4XQT        599 15 DX  LZ7A          599 20 DX
QSO: 14080 RY 2018-09-30 1212 IK4XQT        599 15 DX  EU1DX         599 16 DX
QSO: 14079 RY 2018-09-30 1216 IK4XQT        599 15 DX  UW5U          599 16 DX
QSO: 14080 RY 2018-09-30 1218 IK4XQT        599 15 DX  SM5IMO        599 14 DX
QSO: 14080 RY 2018-09-30 1224 IK4XQT        599 15 DX  R3IK          599 16 DX
QSO: 14079 RY 2018-09-30 1225 IK4XQT        599 15 DX  UT5EPP        599 16 DX
QSO: 14079 RY 2018-09-30 1229 IK4XQT        599 15 DX  EA2KU         599 14 DX
QSO: 14080 RY 2018-09-30 1234 IK4XQT        599 15 DX  TM3Z          599 14 DX
QSO: 14079 RY 2018-09-30 1236 IK4XQT        599 15 DX  YU5R          599 15 DX
QSO: 14079 RY 2018-09-30 1256 IK4XQT        599 15 DX  ED7P          599 14 DX
QSO: 21079 RY 2018-09-30 1310 IK4XQT        599 15 DX  PY2BV         599 11 DX
QSO: 14080 RY 2018-09-30 1326 IK4XQT        599 15 DX  UA4M          599 16 DX
QSO: 14080 RY 2018-09-30 1329 IK4XQT        599 15 DX  RG2A          599 16 DX
QSO: 14079 RY 2018-09-30 1330 IK4XQT        599 15 DX  UR5QU         599 16 DX
QSO: 14080 RY 2018-09-30 1331 IK4XQT        599 15 DX  MI0I          599 14 DX
QSO: 14079 RY 2018-09-30 1333 IK4XQT        599 15 DX  W4AAW         599 05 VA
QSO: 14080 RY 2018-09-30 1336 IK4XQT        599 15 DX  ED1A          599 14 DX
QSO: 14080 RY 2018-09-30 1339 IK4XQT        599 15 DX  CR3DX         599 33 DX
QSO: 14080 RY 2018-09-30 1342 IK4XQT        599 15 DX  RV3AMV        599 16 DX
QSO: 14080 RY 2018-09-30 1346 IK4XQT        599 15 DX  LA9TY         599 14 DX
QSO: 14080 RY 2018-09-30 1352 IK4XQT        599 15 DX  SB0A          599 14 DX
QSO: 14081 RY 2018-09-30 1353 IK4XQT        599 15 DX  OU2PA         599 14 DX
QSO: 14080 RY 2018-09-30 1355 IK4XQT        599 15 DX  YL2GD         599 15 DX
QSO: 14080 RY 2018-09-30 1356 IK4XQT        599 15 DX  UR5CN         599 16 DX
QSO: 14080 RY 2018-09-30 1401 IK4XQT        599 15 DX  CR3W          599 33 DX
QSO: 14079 RY 2018-09-30 1557 IK4XQT        599 15 DX  UX1VT         599 16 DX
QSO: 14079 RY 2018-09-30 1559 IK4XQT        599 15 DX  W4PK          599 05 VA
QSO: 14080 RY 2018-09-30 1724 IK4XQT        599 15 DX  M6W           599 14 DX
QSO:  7045 RY 2018-09-30 1908 IK4XQT        599 15 DX  DL5KUT        599 14 DX
QSO:  7046 RY 2018-09-30 1909 IK4XQT        599 15 DX  G2F           599 14 DX
QSO:  7044 RY 2018-09-30 1911 IK4XQT        599 15 DX  SO9M          599 15 DX
QSO:  7045 RY 2018-09-30 1919 IK4XQT        599 15 DX  F6CTT         599 14 DX
QSO:  7045 RY 2018-09-30 1921 IK4XQT        599 15 DX  LZ8E          599 20 DX
QSO:  7044 RY 2018-09-30 1922 IK4XQT        599 15 DX  TM6V          599 14 DX
QSO:  7044 RY 2018-09-30 1924 IK4XQT        599 15 DX  DP6A          599 14 DX
QSO:  7045 RY 2018-09-30 1925 IK4XQT        599 15 DX  DM5RC         599 14 DX
QSO:  7045 RY 2018-09-30 1929 IK4XQT        599 15 DX  9A1A          599 15 DX
QSO:  7045 RY 2018-09-30 1936 IK4XQT        599 15 DX  PD2TW         599 14 DX
QSO:  7045 RY 2018-09-30 1942 IK4XQT        599 15 DX  ON4CT         599 14 DX
QSO:  7045 RY 2018-09-30 1944 IK4XQT        599 15 DX  G4DBW         599 14 DX
QSO:  7045 RY 2018-09-30 1945 IK4XQT        599 15 DX  OQ4T          599 14 DX
QSO:  7045 RY 2018-09-30 1948 IK4XQT        599 15 DX  UX5IO         599 16 DX
QSO:  7045 RY 2018-09-30 1950 IK4XQT        599 15 DX  GM2V          599 14 DX
QSO:  7045 RY 2018-09-30 1953 IK4XQT        599 15 DX  LZ4T          599 19 DX
QSO:  7045 RY 2018-09-30 1956 IK4XQT        599 15 DX  LZ3ZZ         599 20 DX
QSO:  7045 RY 2018-09-30 1957 IK4XQT        599 15 DX  M2E           599 14 DX
QSO:  7045 RY 2018-09-30 2009 IK4XQT        599 15 DX  PA1CC         599 14 DX
QSO:  7045 RY 2018-09-30 2010 IK4XQT        599 15 DX  YO9HP         599 20 DX
QSO:  7045 RY 2018-09-30 2012 IK4XQT        599 15 DX  LZ5K          599 20 DX
QSO:  7045 RY 2018-09-30 2013 IK4XQT        599 15 DX  PA4O          599 14 DX
QSO:  7045 RY 2018-09-30 2017 IK4XQT        599 15 DX  OZ2TF         599 14 DX
QSO:  7045 RY 2018-09-30 2019 IK4XQT        599 15 DX  IT9RGY/4      599 15 DX
QSO:  7045 RY 2018-09-30 2022 IK4XQT        599 15 DX  UW3U          599 16 DX
QSO: 14079 RY 2018-09-30 2031 IK4XQT        599 15 DX  N6AR          599 05 FL
END-OF-LOG:
