START-OF-LOG: 3.0
CALLSIGN: VE3KI
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 768295
NAME: Richard Ferch
LOCATION: ONE
OPERATORS: VE3KI
CLUB: Contest Club Ontario
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.7290.0
QSO:  7047 RY 2018-09-29 0000 VE3KI         599 04 ON  S50A          599 15 DX
QSO:  7051 RY 2018-09-29 0002 VE3KI         599 04 ON  IQ6AN         599 15 DX
QSO:  7052 RY 2018-09-29 0004 VE3KI         599 04 ON  S53S          599 15 DX
QSO:  7044 RY 2018-09-29 0004 VE3KI         599 04 ON  IQ3KU         599 15 DX
QSO:  7048 RY 2018-09-29 0007 VE3KI         599 04 ON  K7OM          599 05 SC
QSO:  7043 RY 2018-09-29 0008 VE3KI         599 04 ON  F6CTT         599 14 DX
QSO:  7061 RY 2018-09-29 0014 VE3KI         599 04 ON  HB0/DL5YM     599 14 DX
QSO:  7066 RY 2018-09-29 0017 VE3KI         599 04 ON  OM2VL         599 15 DX
QSO:  7064 RY 2018-09-29 0019 VE3KI         599 04 ON  K5EK          599 05 NC
QSO:  7065 RY 2018-09-29 0019 VE3KI         599 04 ON  AC0C          599 04 KS
QSO:  7070 RY 2018-09-29 0020 VE3KI         599 04 ON  WA1FCN        599 04 AL
QSO:  7081 RY 2018-09-29 0021 VE3KI         599 04 ON  KD9MS         599 04 IL
QSO:  7082 RY 2018-09-29 0022 VE3KI         599 04 ON  VC3S          599 04 ON
QSO:  7083 RY 2018-09-29 0023 VE3KI         599 04 ON  AG4W          599 04 AL
QSO:  7083 RY 2018-09-29 0024 VE3KI         599 04 ON  WR0H          599 04 MO
QSO:  7084 RY 2018-09-29 0024 VE3KI         599 04 ON  N4IQ          599 05 SC
QSO:  7084 RY 2018-09-29 0027 VE3KI         599 04 ON  DP8M          599 14 DX
QSO:  7084 RY 2018-09-29 0027 VE3KI         599 04 ON  W6SX          599 03 CA
QSO:  7084 RY 2018-09-29 0027 VE3KI         599 04 ON  W5NE          599 04 TX
QSO:  7084 RY 2018-09-29 0028 VE3KI         599 04 ON  UW5U          599 16 DX
