START-OF-LOG: 3.0
CALLSIGN: W1NU
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 102834
NAME: Ryan Bassette
LOCATION: WMA
OPERATORS: W1NU
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.7290.0
SOAPBOX: First RTTY contest entry and had a blast with my new 7300.
QSO:  7033 RY 2018-09-29 0241 W1NU          599 05 MA  WA7LNW        599 03 UT
QSO:  7031 RY 2018-09-29 0243 W1NU          599 05 MA  N7AT          599 03 AZ
QSO:  7031 RY 2018-09-29 0245 W1NU          599 05 MA  AB8M          599 04 OH
QSO:  7032 RY 2018-09-29 0251 W1NU          599 05 MA  KC4HW         599 04 AL
QSO:  7033 RY 2018-09-29 0253 W1NU          599 05 MA  W0MB          599 04 MO
QSO:  7033 RY 2018-09-29 0258 W1NU          599 05 MA  K8AJS         599 04 OH
QSO:  7035 RY 2018-09-29 0304 W1NU          599 05 MA  VP2V/AA7V     599 08 DX
QSO:  7038 RY 2018-09-29 0309 W1NU          599 05 MA  EA8AH         599 33 DX
QSO:  7042 RY 2018-09-29 0311 W1NU          599 05 MA  KT7E          599 03 OR
QSO:  7043 RY 2018-09-29 0313 W1NU          599 05 MA  F6CTT         599 14 DX
QSO:  7044 RY 2018-09-29 0315 W1NU          599 05 MA  KI6DY         599 04 KS
QSO:  7047 RY 2018-09-29 0320 W1NU          599 05 MA  S50A          599 15 DX
QSO:  7057 RY 2018-09-29 0321 W1NU          599 05 MA  K9CT          599 04 IL
QSO:  7058 RY 2018-09-29 0323 W1NU          599 05 MA  NT5V          599 04 TX
QSO:  7059 RY 2018-09-29 0344 W1NU          599 05 MA  N4SVC         599 05 FL
QSO:  7061 RY 2018-09-29 0348 W1NU          599 05 MA  IT9RGY/4      599 15 DX
QSO:  7064 RY 2018-09-29 0350 W1NU          599 05 MA  KF7U          599 03 AZ
QSO:  7067 RY 2018-09-29 0351 W1NU          599 05 MA  N8BJQ         599 03 AZ
QSO:  7072 RY 2018-09-29 0354 W1NU          599 05 MA  W7MRF         599 03 AZ
QSO:  7081 RY 2018-09-29 0355 W1NU          599 05 MA  AA5AU         599 04 LA
QSO:  7082 RY 2018-09-29 0401 W1NU          599 05 MA  NG7M          599 03 UT
QSO:  7083 RY 2018-09-29 0404 W1NU          599 05 MA  N5YA          599 04 TX
QSO:  7085 RY 2018-09-29 0407 W1NU          599 05 MA  AA2MF         599 05 FL
QSO:  7088 RY 2018-09-29 0409 W1NU          599 05 MA  W4CU          599 05 FL
QSO:  7098 RY 2018-09-29 0412 W1NU          599 05 MA  WN6K          599 03 CA
QSO:  7098 RY 2018-09-29 0414 W1NU          599 05 MA  WT9U          599 04 IN
QSO:  7088 RY 2018-09-29 0417 W1NU          599 05 MA  KI6QDH        599 04 WY
QSO:  7084 RY 2018-09-29 0419 W1NU          599 05 MA  VE3CX         599 04 ON
QSO:  7069 RY 2018-09-29 0423 W1NU          599 05 MA  N6IE          599 03 CA
QSO:  7065 RY 2018-09-29 0427 W1NU          599 05 MA  S53S          599 15 DX
QSO:  7049 RY 2018-09-29 0433 W1NU          599 05 MA  CR3DX         599 33 DX
QSO:  7048 RY 2018-09-29 0435 W1NU          599 05 MA  AI4WW         599 05 FL
QSO:  7041 RY 2018-09-29 0446 W1NU          599 05 MA  AB9H          599 04 IL
QSO:  7035 RY 2018-09-29 0449 W1NU          599 05 MA  W0GJ          599 04 IA
QSO:  7032 RY 2018-09-29 0451 W1NU          599 05 MA  ZX2B          599 11 DX
QSO:  3565 RY 2018-09-29 0455 W1NU          599 05 MA  WB9Z          599 04 IL
QSO:  3563 RY 2018-09-29 0457 W1NU          599 05 MA  N7AT          599 03 AZ
QSO:  3569 RY 2018-09-29 0459 W1NU          599 05 MA  WI9WI         599 04 WI
QSO:  3579 RY 2018-09-29 0504 W1NU          599 05 MA  N4IQ          599 05 SC
QSO:  3581 RY 2018-09-29 0506 W1NU          599 05 MA  N8OO          599 04 LA
QSO:  3586 RY 2018-09-29 0511 W1NU          599 05 MA  AI0Y/9        599 04 IL
QSO:  3587 RY 2018-09-29 0513 W1NU          599 05 MA  EA1AP         599 14 DX
QSO:  3589 RY 2018-09-29 0515 W1NU          599 05 MA  K4EA          599 05 GA
QSO:  3590 RY 2018-09-29 0516 W1NU          599 05 MA  K9CT          599 04 IL
QSO:  3592 RY 2018-09-29 0517 W1NU          599 05 MA  NR4O          599 05 NC
QSO:  3594 RY 2018-09-29 0518 W1NU          599 05 MA  NR4M          599 05 VA
QSO:  3586 RY 2018-09-29 0529 W1NU          599 05 MA  N3QE          599 05 MD
QSO:  3579 RY 2018-09-29 0531 W1NU          599 05 MA  DP7D          599 14 DX
QSO:  3579 RY 2018-09-29 0534 W1NU          599 05 MA  KY7M          599 03 AZ
QSO:  3571 RY 2018-09-29 0536 W1NU          599 05 MA  K0JJR         599 04 MN
QSO:  3588 RY 2018-09-29 1121 W1NU          599 05 MA  AA3B          599 05 PA
QSO:  3586 RY 2018-09-29 1125 W1NU          599 05 MA  NV1Q          599 05 MA
QSO:  3586 RY 2018-09-29 1129 W1NU          599 05 MA  KA2KON        599 05 NH
QSO:  3582 RY 2018-09-29 1132 W1NU          599 05 MA  K3UL          599 05 PA
QSO:  3586 RY 2018-09-29 1136 W1NU          599 05 MA  N0AV          599 04 IA
QSO: 14078 RY 2018-09-29 1152 W1NU          599 05 MA  DL3BQA        599 14 DX
QSO: 14081 RY 2018-09-29 1157 W1NU          599 05 MA  DP7D          599 14 DX
QSO: 14082 RY 2018-09-29 1158 W1NU          599 05 MA  IQ4FA         599 15 DX
QSO: 14082 RY 2018-09-29 1159 W1NU          599 05 MA  IQ6AN         599 15 DX
QSO: 14083 RY 2018-09-29 1201 W1NU          599 05 MA  HG1S          599 15 DX
QSO: 14084 RY 2018-09-29 1206 W1NU          599 05 MA  EM0I          599 16 DX
QSO: 14085 RY 2018-09-29 1208 W1NU          599 05 MA  OZ1ADL        599 14 DX
QSO: 14087 RY 2018-09-29 1209 W1NU          599 05 MA  ED7P          599 14 DX
QSO: 14087 RY 2018-09-29 1212 W1NU          599 05 MA  UR5CN         599 16 DX
QSO: 14088 RY 2018-09-29 1219 W1NU          599 05 MA  CO3GD         599 08 DX
QSO: 14089 RY 2018-09-29 1222 W1NU          599 05 MA  N6AR          599 05 FL
QSO: 14090 RY 2018-09-29 1224 W1NU          599 05 MA  AA2MF         599 05 FL
QSO: 14090 RY 2018-09-29 1227 W1NU          599 05 MA  4O4YCP        599 15 DX
QSO: 14092 RY 2018-09-29 1228 W1NU          599 05 MA  DP8M          599 14 DX
QSO: 14092 RY 2018-09-29 1230 W1NU          599 05 MA  EB5AQ         599 14 DX
