START-OF-LOG: 3.0
CALLSIGN: A61EK
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 300246
NAME: Captain Omar AlAttar
LOCATION: DX
CLUB:
CERTIFICATE: NO
CREATED-BY: UcxLog 7.88
QSO:  7000 RY 2018-09-29 0004 A61EK         599 21 DX  HA8QZ         599 15 DX
QSO:  7000 RY 2018-09-29 0008 A61EK         599 21 DX  IK8NBE        599 15 DX
QSO:  7000 RY 2018-09-29 0012 A61EK         599 21 DX  9A7T          599 15 DX
QSO:  7000 RY 2018-09-29 0013 A61EK         599 21 DX  OH1Z          599 15 DX
QSO:  7000 RY 2018-09-29 0014 A61EK         599 21 DX  DL0VBG        599 14 DX
QSO:  7000 RY 2018-09-29 0015 A61EK         599 21 DX  IK5BSC        599 15 DX
QSO:  7000 RY 2018-09-29 0016 A61EK         599 21 DX  IZ0KBR        599 15 DX
QSO:  7000 RY 2018-09-29 0016 A61EK         599 21 DX  UT5EPP        599 16 DX
QSO:  7000 RY 2018-09-29 0017 A61EK         599 21 DX  SQ2WHH        599 15 DX
QSO:  7000 RY 2018-09-29 0019 A61EK         599 21 DX  SO9M          599 15 DX
QSO:  7000 RY 2018-09-29 0020 A61EK         599 21 DX  OK1MSP        599 15 DX
QSO:  7000 RY 2018-09-29 0021 A61EK         599 21 DX  OG2P          599 15 DX
QSO:  7000 RY 2018-09-29 0022 A61EK         599 21 DX  W1TY          599 05 NY
QSO:  7000 RY 2018-09-29 0023 A61EK         599 21 DX  I2BRT         599 15 DX
QSO:  7000 RY 2018-09-29 0024 A61EK         599 21 DX  CS5CRE        599 14 DX
QSO:  7000 RY 2018-09-29 0025 A61EK         599 21 DX  G8X           599 14 DX
QSO:  7000 RY 2018-09-29 0028 A61EK         599 21 DX  EV1R/P        599 16 DX
