START-OF-LOG: 3.0
CALLSIGN: DJ9KM
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 437980
NAME: Klaus Metternich
LOCATION: DX
CLUB:
CERTIFICATE: NO
CREATED-BY: Win-Test 4.27.0
QSO: 14089 RY 2018-09-29 1126 DJ9KM  599 14 DX  5C5W          599 33 DX  0
QSO: 14121 RY 2018-09-29 1130 DJ9KM  599 14 DX  K5EK          599 05 NC  0
QSO: 14117 RY 2018-09-29 1133 DJ9KM  599 14 DX  SX2X          599 20 DX  0
QSO: 14088 RY 2018-09-29 1135 DJ9KM  599 14 DX  BD7LMD        599 24 DX  0
QSO: 14086 RY 2018-09-29 1136 DJ9KM  599 14 DX  UW1M          599 16 DX  0
QSO: 14084 RY 2018-09-29 1137 DJ9KM  599 14 DX  UZ5ZU         599 16 DX  0
QSO: 14082 RY 2018-09-29 1139 DJ9KM  599 14 DX  YB1HK         599 28 DX  0
QSO: 14080 RY 2018-09-29 1140 DJ9KM  599 14 DX  RK3PWR        599 16 DX  0
QSO: 14077 RY 2018-09-29 1141 DJ9KM  599 14 DX  RA6LIS        599 16 DX  0
QSO: 14077 RY 2018-09-29 1142 DJ9KM  599 14 DX  A44A          599 21 DX  0
QSO: 14078 RY 2018-09-29 1143 DJ9KM  599 14 DX  R3IK          599 16 DX  0
QSO: 14079 RY 2018-09-29 1144 DJ9KM  599 14 DX  RW0A          599 18 DX  0
QSO: 14079 RY 2018-09-29 1145 DJ9KM  599 14 DX  YM7KA         599 20 DX  0
QSO: 14080 RY 2018-09-29 1151 DJ9KM  599 14 DX  EV1R          599 16 DX  0
QSO: 21089 RY 2018-09-29 1200 DJ9KM  599 14 DX  PZ5RA         599 09 DX  0
QSO: 21090 RY 2018-09-29 1201 DJ9KM  599 14 DX  CR3DX         599 33 DX  0
QSO: 21113 RY 2018-09-29 1202 DJ9KM  599 14 DX  PY2KJ         599 11 DX  0
QSO: 21104 RY 2018-09-29 1206 DJ9KM  599 14 DX  CP6UA         599 10 DX  0
QSO: 21082 RY 2018-09-29 1209 DJ9KM  599 14 DX  LX7I          599 14 DX  0
QSO: 21081 RY 2018-09-29 1213 DJ9KM  599 14 DX  YD0MAT        599 28 DX  0
QSO: 21083 RY 2018-09-29 1213 DJ9KM  599 14 DX  SV9FBG        599 20 DX  0
QSO: 21085 RY 2018-09-29 1214 DJ9KM  599 14 DX  EF8U          599 33 DX  0
QSO: 21089 RY 2018-09-29 1215 DJ9KM  599 14 DX  YB0COU        599 28 DX  0
QSO: 21090 RY 2018-09-29 1216 DJ9KM  599 14 DX  YC3BLJ        599 28 DX  0
QSO: 21091 RY 2018-09-29 1217 DJ9KM  599 14 DX  YB2VYY        599 28 DX  0
QSO: 21101 RY 2018-09-29 1219 DJ9KM  599 14 DX  A45XR         599 21 DX  0
QSO: 21107 RY 2018-09-29 1220 DJ9KM  599 14 DX  RZ9AD         599 17 DX  0
QSO: 21097 RY 2018-09-29 1224 DJ9KM  599 14 DX  YC2LEV        599 28 DX  0
QSO: 21097 RY 2018-09-29 1224 DJ9KM  599 14 DX  YD3DXG        599 28 DX  0
QSO: 21097 RY 2018-09-29 1225 DJ9KM  599 14 DX  YD1TJJ        599 28 DX  0
QSO: 21097 RY 2018-09-29 1227 DJ9KM  599 14 DX  YG9DFK        599 28 DX  0
QSO: 21097 RY 2018-09-29 1229 DJ9KM  599 14 DX  VU2DED        599 22 DX  0
QSO: 21097 RY 2018-09-29 1230 DJ9KM  599 14 DX  4O4YCP        599 15 DX  0
QSO: 21097 RY 2018-09-29 1231 DJ9KM  599 14 DX  YG9CMM        599 28 DX  0
QSO: 21087 RY 2018-09-29 1239 DJ9KM  599 14 DX  4J3DJ         599 21 DX  0
QSO: 21095 RY 2018-09-29 1240 DJ9KM  599 14 DX  CW4MAX        599 13 DX  0
QSO: 21080 RY 2018-09-29 1241 DJ9KM  599 14 DX  EA8DED        599 33 DX  0
QSO: 21081 RY 2018-09-29 1242 DJ9KM  599 14 DX  9A1A          599 15 DX  0
QSO: 21087 RY 2018-09-29 1244 DJ9KM  599 14 DX  YB1BML        599 28 DX  0
QSO: 21094 RY 2018-09-29 1245 DJ9KM  599 14 DX  YM7KA         599 20 DX  0
QSO: 21102 RY 2018-09-29 1246 DJ9KM  599 14 DX  TA4/OH2KW     599 20 DX  0
QSO: 21083 RY 2018-09-29 1255 DJ9KM  599 14 DX  TO6OK         599 39 DX  0
QSO: 21086 RY 2018-09-29 1258 DJ9KM  599 14 DX  YD0SDD        599 28 DX  0
QSO: 21087 RY 2018-09-29 1300 DJ9KM  599 14 DX  CR3W          599 33 DX  0
QSO: 21118 RY 2018-09-29 1303 DJ9KM  599 14 DX  PY2KC         599 11 DX  0
QSO: 21083 RY 2018-09-29 1305 DJ9KM  599 14 DX  ZS6C          599 38 DX  0
QSO: 21097 RY 2018-09-29 1306 DJ9KM  599 14 DX  9M2TO         599 28 DX  0
QSO: 21083 RY 2018-09-29 1318 DJ9KM  599 14 DX  P49X          599 09 DX  0
QSO: 21102 RY 2018-09-29 1323 DJ9KM  599 14 DX  VP2V/AA7V     599 08 DX  0
QSO: 21106 RY 2018-09-29 1325 DJ9KM  599 14 DX  EA8AQV        599 33 DX  0
QSO: 21098 RY 2018-09-29 1327 DJ9KM  599 14 DX  ZX2B          599 11 DX  0
QSO: 21081 RY 2018-09-29 1330 DJ9KM  599 14 DX  CE1TT         599 12 DX  0
QSO: 21107 RY 2018-09-29 1331 DJ9KM  599 14 DX  LU5VV         599 13 DX  0
QSO: 21084 RY 2018-09-29 1334 DJ9KM  599 14 DX  F8KGH         599 14 DX  0
QSO: 21093 RY 2018-09-29 1335 DJ9KM  599 14 DX  UW3U          599 16 DX  0
QSO: 14097 RY 2018-09-29 1341 DJ9KM  599 14 DX  YE1C          599 28 DX  0
QSO: 14089 RY 2018-09-29 1344 DJ9KM  599 14 DX  IT9ESW        599 15 DX  0
QSO: 14088 RY 2018-09-29 1353 DJ9KM  599 14 DX  VE3RZ         599 04 ON  0
QSO: 14140 RY 2018-09-29 1354 DJ9KM  599 14 DX  W3FIZ         599 05 PA  0
QSO: 14138 RY 2018-09-29 1355 DJ9KM  599 14 DX  AD5XD         599 04 TX  0
QSO: 14138 RY 2018-09-29 1356 DJ9KM  599 14 DX  VE3CX         599 04 ON  0
QSO: 14132 RY 2018-09-29 1359 DJ9KM  599 14 DX  K1SFA         599 05 MA  0
QSO: 14131 RY 2018-09-29 1400 DJ9KM  599 14 DX  K2PAL         599 05 NY  0
QSO: 14126 RY 2018-09-29 1401 DJ9KM  599 14 DX  VE1OP         599 04 NS  0
QSO: 14124 RY 2018-09-29 1402 DJ9KM  599 14 DX  AA5AU         599 04 LA  0
QSO: 14122 RY 2018-09-29 1402 DJ9KM  599 14 DX  KE4KY         599 04 KY  0
QSO: 14117 RY 2018-09-29 1404 DJ9KM  599 14 DX  IQ4FC         599 15 DX  0
QSO: 14131 RY 2018-09-29 1407 DJ9KM  599 14 DX  R3AP          599 16 DX  0
QSO: 14131 RY 2018-09-29 1409 DJ9KM  599 14 DX  CO3GD         599 08 DX  0
QSO: 14131 RY 2018-09-29 1409 DJ9KM  599 14 DX  AA4LS         599 05 NC  0
QSO: 14131 RY 2018-09-29 1410 DJ9KM  599 14 DX  SO9M          599 15 DX  0
QSO: 14131 RY 2018-09-29 1413 DJ9KM  599 14 DX  UN7EG         599 17 DX  0
QSO: 14131 RY 2018-09-29 1414 DJ9KM  599 14 DX  UY5QQ         599 16 DX  0
QSO: 14131 RY 2018-09-29 1414 DJ9KM  599 14 DX  AC0C          599 04 KS  0
QSO: 14131 RY 2018-09-29 1415 DJ9KM  599 14 DX  ON4APU        599 14 DX  0
QSO: 14131 RY 2018-09-29 1416 DJ9KM  599 14 DX  UC6A          599 16 DX  0
