START-OF-LOG: 3.0
CALLSIGN: ES5YG
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 13320
NAME: Ulenurme Gumnaasium
LOCATION: DX
OPERATORS: ES5JR Romily Carmen Gerrit
CLUB: Tartu Contest Team
CERTIFICATE: YES
CREATED-BY: N1MM Logger V12.4.1
SOAPBOX: Training contest. Fulfilled the set goal of 100 QSOs and 10k points.
QSO: 14000 RY 2018-09-29 1109 ES5YG         599 15 DX  DM5TI         599 14 DX
QSO: 14000 RY 2018-09-29 1111 ES5YG         599 15 DX  GM4UQG        599 14 DX
QSO: 14000 RY 2018-09-29 1113 ES5YG         599 15 DX  YU5R          599 15 DX
QSO: 14000 RY 2018-09-29 1114 ES5YG         599 15 DX  DK3T          599 14 DX
QSO: 14000 RY 2018-09-29 1115 ES5YG         599 15 DX  DF2RG         599 14 DX
QSO: 14000 RY 2018-09-29 1119 ES5YG         599 15 DX  UC6A          599 16 DX
QSO: 14000 RY 2018-09-29 1120 ES5YG         599 15 DX  MJ5Z          599 14 DX
QSO: 14000 RY 2018-09-29 1124 ES5YG         599 15 DX  R9MJ          599 17 DX
QSO: 14000 RY 2018-09-29 1132 ES5YG         599 15 DX  YQ6A          599 20 DX
QSO: 14000 RY 2018-09-29 1135 ES5YG         599 15 DX  IT9VCE        599 15 DX
QSO: 14000 RY 2018-09-29 1138 ES5YG         599 15 DX  CR3W          599 33 DX
QSO: 14000 RY 2018-09-29 1146 ES5YG         599 15 DX  MW9W          599 14 DX
QSO: 14000 RY 2018-09-29 1148 ES5YG         599 15 DX  IT9RBW        599 15 DX
QSO: 14000 RY 2018-09-29 1152 ES5YG         599 15 DX  LZ35PAR       599 20 DX
QSO: 14000 RY 2018-09-29 1153 ES5YG         599 15 DX  LZ6K          599 20 DX
QSO: 14000 RY 2018-09-29 1154 ES5YG         599 15 DX  I3VJW         599 15 DX
QSO: 14000 RY 2018-09-29 1250 ES5YG         599 15 DX  UC6N          599 16 DX
QSO: 14000 RY 2018-09-29 1251 ES5YG         599 15 DX  Z37M          599 15 DX
QSO: 14000 RY 2018-09-29 1253 ES5YG         599 15 DX  IC8SQS        599 15 DX
QSO: 14000 RY 2018-09-29 1255 ES5YG         599 15 DX  IU4CHE        599 15 DX
QSO: 14000 RY 2018-09-29 1310 ES5YG         599 15 DX  JR4OZR        599 25 DX
QSO: 14000 RY 2018-09-29 1315 ES5YG         599 15 DX  IT9BLB        599 15 DX
QSO: 14000 RY 2018-09-29 1318 ES5YG         599 15 DX  UN6LN         599 17 DX
QSO: 14000 RY 2018-09-29 1324 ES5YG         599 15 DX  9A5D          599 15 DX
QSO: 14000 RY 2018-09-29 1327 ES5YG         599 15 DX  IZ4IRO        599 15 DX
QSO: 14000 RY 2018-09-29 1330 ES5YG         599 15 DX  JH5MXB        599 25 DX
QSO: 14000 RY 2018-09-29 1339 ES5YG         599 15 DX  YM7KA         599 20 DX
QSO: 14000 RY 2018-09-29 1341 ES5YG         599 15 DX  G2F           599 14 DX
QSO: 14000 RY 2018-09-29 1345 ES5YG         599 15 DX  IZ1GLX        599 15 DX
QSO: 14000 RY 2018-09-29 1347 ES5YG         599 15 DX  IT9SSI        599 15 DX
QSO: 14000 RY 2018-09-29 1348 ES5YG         599 15 DX  IW2MXY        599 15 DX
QSO: 14000 RY 2018-09-30 1021 ES5YG         599 15 DX  IK2YCW        599 15 DX
QSO: 14000 RY 2018-09-30 1024 ES5YG         599 15 DX  IK3TPP        599 15 DX
QSO: 14000 RY 2018-09-30 1025 ES5YG         599 15 DX  9A1A          599 15 DX
QSO: 14000 RY 2018-09-30 1027 ES5YG         599 15 DX  RA9AU         599 17 DX
QSO: 14000 RY 2018-09-30 1032 ES5YG         599 15 DX  CT3MF         599 33 DX
QSO: 14000 RY 2018-09-30 1033 ES5YG         599 15 DX  I0WBX         599 15 DX
QSO: 14000 RY 2018-09-30 1045 ES5YG         599 15 DX  OE3NHW        599 15 DX
QSO: 14000 RY 2018-09-30 1046 ES5YG         599 15 DX  GA4T          599 14 DX
QSO: 14000 RY 2018-09-30 1046 ES5YG         599 15 DX  GW4TSG        599 14 DX
QSO: 14000 RY 2018-09-30 1047 ES5YG         599 15 DX  OK7PT         599 15 DX
QSO: 14000 RY 2018-09-30 1048 ES5YG         599 15 DX  OK1RPL        599 15 DX
QSO: 14000 RY 2018-09-30 1049 ES5YG         599 15 DX  OK1PX         599 15 DX
QSO: 14000 RY 2018-09-30 1051 ES5YG         599 15 DX  G4CUS         599 14 DX
QSO: 14000 RY 2018-09-30 1057 ES5YG         599 15 DX  DF2LH         599 14 DX
QSO:  7000 RY 2018-09-30 1118 ES5YG         599 15 DX  OM5EW         599 15 DX
QSO:  7000 RY 2018-09-30 1123 ES5YG         599 15 DX  S53F          599 15 DX
QSO:  7000 RY 2018-09-30 1125 ES5YG         599 15 DX  R2HM          599 16 DX
QSO:  7000 RY 2018-09-30 1129 ES5YG         599 15 DX  R3BB          599 16 DX
QSO:  7000 RY 2018-09-30 1140 ES5YG         599 15 DX  SQ2BXI        599 15 DX
QSO:  7000 RY 2018-09-30 1144 ES5YG         599 15 DX  SQ2WHH        599 15 DX
QSO:  7000 RY 2018-09-30 1147 ES5YG         599 15 DX  RO4W          599 16 DX
QSO:  7000 RY 2018-09-30 1152 ES5YG         599 15 DX  S51CK         599 15 DX
QSO:  7000 RY 2018-09-30 1245 ES5YG         599 15 DX  UX5IO         599 16 DX
QSO:  7000 RY 2018-09-30 1246 ES5YG         599 15 DX  OK1CF         599 15 DX
QSO:  7000 RY 2018-09-30 1251 ES5YG         599 15 DX  IN3VVK        599 15 DX
QSO:  7000 RY 2018-09-30 1253 ES5YG         599 15 DX  SE6N          599 14 DX
QSO:  7000 RY 2018-09-30 1254 ES5YG         599 15 DX  SP4BPH        599 15 DX
QSO:  7000 RY 2018-09-30 1256 ES5YG         599 15 DX  S53S          599 15 DX
QSO:  7000 RY 2018-09-30 1259 ES5YG         599 15 DX  DF5BX         599 14 DX
QSO:  7000 RY 2018-09-30 1301 ES5YG         599 15 DX  IK5JAN        599 15 DX
QSO:  7000 RY 2018-09-30 1304 ES5YG         599 15 DX  DL8UAT        599 14 DX
QSO:  7000 RY 2018-09-30 1305 ES5YG         599 15 DX  SO9M          599 15 DX
QSO:  7000 RY 2018-09-30 1307 ES5YG         599 15 DX  HA8JV         599 15 DX
QSO:  7000 RY 2018-09-30 1308 ES5YG         599 15 DX  SN7Q          599 15 DX
QSO:  7000 RY 2018-09-30 1309 ES5YG         599 15 DX  LY2W          599 15 DX
QSO:  7000 RY 2018-09-30 1314 ES5YG         599 15 DX  DL0MFL        599 14 DX
QSO:  7000 RY 2018-09-30 1319 ES5YG         599 15 DX  SP2MKZ        599 15 DX
QSO: 14000 RY 2018-09-30 1325 ES5YG         599 15 DX  IQ4FC         599 15 DX
QSO: 14000 RY 2018-09-30 1326 ES5YG         599 15 DX  IZ8GNR        599 15 DX
QSO: 14000 RY 2018-09-30 1330 ES5YG         599 15 DX  W3GH          599 05 PA
QSO: 14000 RY 2018-09-30 1343 ES5YG         599 15 DX  DF4JM         599 14 DX
QSO:  7000 RY 2018-09-30 1351 ES5YG         599 15 DX  LC5W          599 14 DX
QSO:  7000 RY 2018-09-30 1352 ES5YG         599 15 DX  PI4CC         599 14 DX
QSO:  7000 RY 2018-09-30 1402 ES5YG         599 15 DX  R7AB          599 17 DX
QSO:  7000 RY 2018-09-30 1403 ES5YG         599 15 DX  YU7U          599 15 DX
END-OF-LOG:
