START-OF-LOG: 3.0
CALLSIGN: K5ZD
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 1538612
NAME: Randy Thompson
LOCATION: WMA
OPERATORS: K5ZD
CLUB: Yankee Clipper Contest Club
CERTIFICATE: NO
CREATED-BY: WriteLog V12.32J
SOAPBOX: Played golf and attended symphony concert.
SOAPBOX: Didn't operate the ideal hours, but Classic category was a fun challenge!
QSO:  7090 RY 2018-09-29 0031 K5ZD          599     05 MA     AI9K          599 4      IL
QSO:  7090 RY 2018-09-29 0031 K5ZD          599     05 MA     K4JPN         599 5      GA
QSO:  7090 RY 2018-09-29 0032 K5ZD          599     05 MA     W6SX          599 3      CA
QSO:  7090 RY 2018-09-29 0033 K5ZD          599     05 MA     K5KND         599 4      TX
QSO:  7090 RY 2018-09-29 0033 K5ZD          599     05 MA     K4QD          599 5      FL
QSO:  7090 RY 2018-09-29 0034 K5ZD          599     05 MA     AA4LS         599 5      NC
QSO:  7090 RY 2018-09-29 0034 K5ZD          599     05 MA     WA9AFM/5      599 4      OK
QSO:  7090 RY 2018-09-29 0036 K5ZD          599     05 MA     SP100PAZ      599 15     DX
QSO:  7090 RY 2018-09-29 0037 K5ZD          599     05 MA     K0VG          599 4      MN
QSO:  7090 RY 2018-09-29 0037 K5ZD          599     05 MA     N5RLM         599 4      LA
QSO:  7090 RY 2018-09-29 0038 K5ZD          599     05 MA     OE1CIW        599 15     DX
QSO:  7090 RY 2018-09-29 0038 K5ZD          599     05 MA     DJ3IW         599 14     DX
QSO:  7090 RY 2018-09-29 0039 K5ZD          599     05 MA     N4TZ          599 4      IN
QSO:  7090 RY 2018-09-29 0039 K5ZD          599     05 MA     K9JWI         599 4      IN
QSO:  7090 RY 2018-09-29 0040 K5ZD          599     05 MA     AB9YC         599 4      IL
QSO:  7090 RY 2018-09-29 0041 K5ZD          599     05 MA     W4BCG         599 4      TN
QSO:  7090 RY 2018-09-29 0041 K5ZD          599     05 MA     WB9HFK        599 4      IL
QSO:  7090 RY 2018-09-29 0042 K5ZD          599     05 MA     CO6RD         599 8      DX
QSO:  7090 RY 2018-09-29 0043 K5ZD          599     05 MA     IN3VVK        599 15     DX
QSO:  7090 RY 2018-09-29 0043 K5ZD          599     05 MA     DL1AIW        599 14     DX
QSO:  7090 RY 2018-09-29 0044 K5ZD          599     05 MA     M0UNI         599 14     DX
QSO:  7090 RY 2018-09-29 0045 K5ZD          599     05 MA     W4GHV         599 5      NC
QSO:  7090 RY 2018-09-29 0045 K5ZD          599     05 MA     W9AV          599 4      WI
QSO:  7090 RY 2018-09-29 0046 K5ZD          599     05 MA     W4BCG         599 4      TN
QSO:  7090 RY 2018-09-29 0046 K5ZD          599     05 MA     K2PS          599 5      FL
QSO:  7090 RY 2018-09-29 0050 K5ZD          599     05 MA     W5NE          599 4      TX
QSO:  7090 RY 2018-09-29 0050 K5ZD          599     05 MA     N8TFD         599 4      OH
QSO:  7090 RY 2018-09-29 0052 K5ZD          599     05 MA     VE6LB         599 4      AB
QSO:  7090 RY 2018-09-29 0054 K5ZD          599     05 MA     NK9O          599 4      WI
QSO:  7090 RY 2018-09-29 0056 K5ZD          599     05 MA     CX9AU         599 13     DX
QSO:  7090 RY 2018-09-29 0058 K5ZD          599     05 MA     YO6HSU        599 20     DX
QSO:  7090 RY 2018-09-29 0100 K5ZD          599     05 MA     LY2W          599 15     DX
QSO:  7090 RY 2018-09-29 0100 K5ZD          599     05 MA     VE3CV         599 4      ON
QSO:  7090 RY 2018-09-29 0101 K5ZD          599     05 MA     N9BUB         599 4      IN
QSO:  7090 RY 2018-09-29 0101 K5ZD          599     05 MA     YO3YV         599 20     DX
QSO:  7090 RY 2018-09-29 0102 K5ZD          599     05 MA     EV1R          599 16     DX
QSO:  7090 RY 2018-09-29 0105 K5ZD          599     05 MA     WB0QLU        599 4      MO
QSO:  7090 RY 2018-09-29 0105 K5ZD          599     05 MA     N9SB          599 4      IL
QSO:  7090 RY 2018-09-29 0106 K5ZD          599     05 MA     WA0LJM        599 4      MN
QSO:  7090 RY 2018-09-29 0107 K5ZD          599     05 MA     W4AAW         599 5      VA
QSO:  7090 RY 2018-09-29 0107 K5ZD          599     05 MA     WT9U          599 4      IN
QSO:  7090 RY 2018-09-29 0109 K5ZD          599     05 MA     IK8NBE        599 15     DX
QSO:  7090 RY 2018-09-29 0109 K5ZD          599     05 MA     K2TE          599 5      FL
QSO:  7090 RY 2018-09-29 0110 K5ZD          599     05 MA     N8BJQ         599 4      OH
QSO:  7090 RY 2018-09-29 0110 K5ZD          599     05 MA     UY2ZA         599 16     DX
QSO:  7090 RY 2018-09-29 0111 K5ZD          599     05 MA     K8RCT         599 4      MI
QSO:  7090 RY 2018-09-29 0111 K5ZD          599     05 MA     EA3NY         599 14     DX
QSO:  7090 RY 2018-09-29 0112 K5ZD          599     05 MA     SP3DIK        599 15     DX
QSO:  7090 RY 2018-09-29 0113 K5ZD          599     05 MA     CO6HZ         599 8      DX
QSO:  7090 RY 2018-09-29 0114 K5ZD          599     05 MA     AB8M          599 4      OH
QSO:  7090 RY 2018-09-29 0114 K5ZD          599     05 MA     YO9HP         599 20     DX
QSO:  7090 RY 2018-09-29 0115 K5ZD          599     05 MA     WR0H          599 4      MO
QSO:  7090 RY 2018-09-29 0115 K5ZD          599     05 MA     W1SS          599 5      MA
QSO:  7090 RY 2018-09-29 0116 K5ZD          599     05 MA     N4WE          599 4      AL
QSO:  7090 RY 2018-09-29 0116 K5ZD          599     05 MA     US2YW         599 16     DX
QSO:  7090 RY 2018-09-29 0117 K5ZD          599     05 MA     K0JJR         599 4      MN
QSO:  7090 RY 2018-09-29 0117 K5ZD          599     05 MA     YO8RFS        599 20     DX
QSO:  7090 RY 2018-09-29 0118 K5ZD          599     05 MA     IZ4OSH        599 15     DX
QSO:  7090 RY 2018-09-29 0118 K5ZD          599     05 MA     CT1BXT        599 14     DX
QSO:  7090 RY 2018-09-29 0119 K5ZD          599     05 MA     KE1F          599 5      FL
QSO:  7090 RY 2018-09-29 0119 K5ZD          599     05 MA     UW5U          599 16     DX
QSO:  7090 RY 2018-09-29 0120 K5ZD          599     05 MA     P3X           599 20     DX
QSO:  7090 RY 2018-09-29 0120 K5ZD          599     05 MA     G8X           599 14     DX
QSO:  7090 RY 2018-09-29 0121 K5ZD          599     05 MA     IT9PZM        599 15     DX
QSO:  7090 RY 2018-09-29 0121 K5ZD          599     05 MA     WB7CYO        599 3      ID
QSO:  7090 RY 2018-09-29 0122 K5ZD          599     05 MA     WB5K          599 4      TX
QSO:  7090 RY 2018-09-29 0123 K5ZD          599     05 MA     CO3LM         599 8      DX
QSO:  7090 RY 2018-09-29 0124 K5ZD          599     05 MA     WS7V          599 3      WA
QSO:  7090 RY 2018-09-29 0124 K5ZD          599     05 MA     W8BI          599 4      OH
QSO:  7090 RY 2018-09-29 0125 K5ZD          599     05 MA     IZ1PKV        599 15     DX
QSO:  7090 RY 2018-09-29 0126 K5ZD          599     05 MA     CO2RQ         599 8      DX
QSO:  7090 RY 2018-09-29 0126 K5ZD          599     05 MA     K9DUR         599 4      IN
QSO:  7090 RY 2018-09-29 0127 K5ZD          599     05 MA     OM4Q          599 15     DX
QSO:  7090 RY 2018-09-29 0127 K5ZD          599     05 MA     KD0UWZ        599 4      MN
QSO:  7090 RY 2018-09-29 0128 K5ZD          599     05 MA     W0EA          599 4      TX
QSO:  7090 RY 2018-09-29 0128 K5ZD          599     05 MA     VE3NZ         599 4      ON
QSO:  7090 RY 2018-09-29 0129 K5ZD          599     05 MA     IQ6AN         599 15     DX
QSO:  7090 RY 2018-09-29 0130 K5ZD          599     05 MA     W7ZR          599 3      AZ
QSO:  7090 RY 2018-09-29 0130 K5ZD          599     05 MA     WA7LNW        599 3      UT
QSO:  7090 RY 2018-09-29 0131 K5ZD          599     05 MA     IW9GTD        599 15     DX
QSO:  7090 RY 2018-09-29 0131 K5ZD          599     05 MA     K4FXN         599 45     KY
QSO:  7090 RY 2018-09-29 0132 K5ZD          599     05 MA     N8IW          599 4      OH
QSO:  7090 RY 2018-09-29 0133 K5ZD          599     05 MA     VA3FN         599 4      ON
QSO:  7090 RY 2018-09-29 0133 K5ZD          599     05 MA     XE1CT         599 6      DX
QSO:  7090 RY 2018-09-29 0134 K5ZD          599     05 MA     K9DR          599 4      WY
QSO:  7090 RY 2018-09-29 0135 K5ZD          599     05 MA     IW0GYC        599 15     DX
QSO:  7090 RY 2018-09-29 0136 K5ZD          599     05 MA     K7MKL         599 4      MN
QSO:  7090 RY 2018-09-29 0138 K5ZD          599     05 MA     A61QQ         599 21     DX
QSO:  7090 RY 2018-09-29 0138 K5ZD          599     05 MA     AA0FT         599 4      MO
QSO:  7090 RY 2018-09-29 0139 K5ZD          599     05 MA     W0MB          599 4      MO
QSO:  7090 RY 2018-09-29 0140 K5ZD          599     05 MA     K9IG          599 4      IN
QSO:  7090 RY 2018-09-29 0141 K5ZD          599     05 MA     US6CQ         599 16     DX
QSO:  7090 RY 2018-09-29 0141 K5ZD          599     05 MA     DR7T          599 14     DX
QSO:  7090 RY 2018-09-29 0142 K5ZD          599     05 MA     K5OA          599 3      CA
QSO:  7090 RY 2018-09-29 0142 K5ZD          599     05 MA     W9AKS         599 4      WI
QSO:  7090 RY 2018-09-29 0143 K5ZD          599     05 MA     K3WA          599 4      IL
QSO:  7090 RY 2018-09-29 0144 K5ZD          599     05 MA     WD9HSY        599 4      IL
QSO:  7090 RY 2018-09-29 0145 K5ZD          599     05 MA     K2WK          599 5      VA
QSO:  7090 RY 2018-09-29 0146 K5ZD          599     05 MA     W6RDF         599 3      CA
QSO:  7090 RY 2018-09-29 0147 K5ZD          599     05 MA     WA4LR         599 5      AL
QSO:  7090 RY 2018-09-29 0148 K5ZD          599     05 MA     WB9TFH        599 4      WI
QSO:  7090 RY 2018-09-29 0148 K5ZD          599     05 MA     AA9L          599 4      WI
QSO:  7090 RY 2018-09-29 0149 K5ZD          599     05 MA     WB8BZK        599 4      IL
QSO:  7090 RY 2018-09-29 0149 K5ZD          599     05 MA     AC0W          599 4      MN
QSO:  7090 RY 2018-09-29 0150 K5ZD          599     05 MA     KE6SHL        599 3      CA
QSO:  7090 RY 2018-09-29 0151 K5ZD          599     05 MA     K9DX          599 4      IL
QSO:  7090 RY 2018-09-29 0152 K5ZD          599     05 MA     W7RY          599 4      MO
QSO:  7090 RY 2018-09-29 0152 K5ZD          599     05 MA     KB1EFS        599 5      MA
QSO:  7090 RY 2018-09-29 0153 K5ZD          599     05 MA     NN6XX         599 3      CA
QSO:  7090 RY 2018-09-29 0155 K5ZD          599     05 MA     K1ZZ          599 5      CT
QSO:  7090 RY 2018-09-29 0155 K5ZD          599     05 MA     WA9LEY        599 4      IL
QSO:  7090 RY 2018-09-29 0156 K5ZD          599     05 MA     S58Q          599 15     DX
QSO:  7090 RY 2018-09-29 0156 K5ZD          599     05 MA     WA5POK        599 4      TN
QSO:  7090 RY 2018-09-29 0157 K5ZD          599     05 MA     K1LT          599 4      OH
QSO:  7090 RY 2018-09-29 0157 K5ZD          599     05 MA     AE6Y          599 3      CA
QSO:  7090 RY 2018-09-29 0158 K5ZD          599     05 MA     K4BX          599 4      TN
QSO:  7090 RY 2018-09-29 0158 K5ZD          599     05 MA     W2CDO         599 5      MD
QSO:  7090 RY 2018-09-29 0159 K5ZD          599     05 MA     N7TY          599 3      AZ
QSO:  7090 RY 2018-09-29 0159 K5ZD          599     05 MA     AD5LU         599 4      TX
QSO:  7090 RY 2018-09-29 0201 K5ZD          599     05 MA     K7BTW         599 3      WA
QSO:  7090 RY 2018-09-29 0202 K5ZD          599     05 MA     N4IQ          599 5      SC
QSO:  7090 RY 2018-09-29 0202 K5ZD          599     05 MA     K7AHF         599 3      UT
QSO:  7090 RY 2018-09-29 0202 K5ZD          599     05 MA     N6AR          599 5      FL
QSO:  7090 RY 2018-09-29 0203 K5ZD          599     05 MA     WS9W          599 4      WI
QSO:  7090 RY 2018-09-29 0203 K5ZD          599     05 MA     W0IW          599 4      IA
QSO:  7090 RY 2018-09-29 0204 K5ZD          599     05 MA     K8AJS         599 4      OH
QSO:  7090 RY 2018-09-29 0205 K5ZD          599     05 MA     N3ND          599 5      NC
QSO:  7090 RY 2018-09-29 0205 K5ZD          599     05 MA     I3PXN         599 15     DX
QSO:  7090 RY 2018-09-29 0207 K5ZD          599     05 MA     WD9CIR        599 4      IL
QSO:  7090 RY 2018-09-29 0207 K5ZD          599     05 MA     W4CU          599 5      FL
QSO:  7090 RY 2018-09-29 0207 K5ZD          599     05 MA     AF6SA         599 3      CA
QSO:  7090 RY 2018-09-29 0208 K5ZD          599     05 MA     N7XCZ         599 3      NV
QSO:  7090 RY 2018-09-29 0209 K5ZD          599     05 MA     KA4BVG        599 4      TN
QSO:  7090 RY 2018-09-29 0209 K5ZD          599     05 MA     WZ0W          599 4      MO
QSO:  7090 RY 2018-09-29 0210 K5ZD          599     05 MA     WE6EZ         599 4      TX
QSO:  7090 RY 2018-09-29 0211 K5ZD          599     05 MA     KV1J          599 5      MA
QSO:  7090 RY 2018-09-29 0213 K5ZD          599     05 MA     KK5XX         599 4      TX
QSO:  7090 RY 2018-09-29 0214 K5ZD          599     05 MA     AA3LX         599 5      PA
QSO:  7090 RY 2018-09-29 0216 K5ZD          599     05 MA     AB1J          599 5      MA
QSO:  7090 RY 2018-09-29 0216 K5ZD          599     05 MA     W3OA          599 5      NC
QSO:  7090 RY 2018-09-29 0217 K5ZD          599     05 MA     K5IB          599 4      TX
QSO:  7090 RY 2018-09-29 0217 K5ZD          599     05 MA     K7TQ          599 3      ID
QSO:  7090 RY 2018-09-29 0218 K5ZD          599     05 MA     KC5RGQ        599 4      NM
QSO:  7090 RY 2018-09-29 0219 K5ZD          599     05 MA     WA5LXS        599 4      TX
QSO:  7088 RY 2018-09-29 0221 K5ZD          599     05 MA     K5XH          599 4      AR
QSO:  7088 RY 2018-09-29 0222 K5ZD          599     05 MA     VE3CX         599 4      ON
QSO:  7086 RY 2018-09-29 0222 K5ZD          599     05 MA     KI6DY         599 4      KS
QSO:  7085 RY 2018-09-29 0223 K5ZD          599     05 MA     AA2MF         599 5      FL
QSO:  7084 RY 2018-09-29 0224 K5ZD          599     05 MA     N3BUO         599 4      TX
QSO:  7082 RY 2018-09-29 0225 K5ZD          599     05 MA     VA1XH         599 5      NS
QSO:  7081 RY 2018-09-29 0226 K5ZD          599     05 MA     4U1A          599 15     DX
QSO:  7080 RY 2018-09-29 0228 K5ZD          599     05 MA     A44A          599 21     DX
QSO:  7079 RY 2018-09-29 0228 K5ZD          599     05 MA     R7AB          599 16     DX
QSO:  7078 RY 2018-09-29 0230 K5ZD          599     05 MA     LU5VV         599 13     DX
QSO:  7071 RY 2018-09-29 0232 K5ZD          599     05 MA     LZ5K          599 20     DX
QSO:  7069 RY 2018-09-29 0234 K5ZD          599     05 MA     AD5XD         599 4      TX
QSO:  7067 RY 2018-09-29 0235 K5ZD          599     05 MA     EF1Z          599 14     DX
QSO:  7066 RY 2018-09-29 0236 K5ZD          599     05 MA     SX2X          599 20     DX
QSO:  7065 RY 2018-09-29 0236 K5ZD          599     05 MA     AC0C          599 4      KS
QSO:  7064 RY 2018-09-29 0237 K5ZD          599     05 MA     AB0RX         599 4      MO
QSO:  7064 RY 2018-09-29 0237 K5ZD          599     05 MA     I4JED         599 15     DX
QSO:  7063 RY 2018-09-29 0238 K5ZD          599     05 MA     HA8JV         599 15     DX
QSO:  7060 RY 2018-09-29 0240 K5ZD          599     05 MA     N6GP          599 3      CA
QSO:  7059 RY 2018-09-29 0241 K5ZD          599     05 MA     DL8UAT        599 14     DX
QSO:  7059 RY 2018-09-29 0242 K5ZD          599     05 MA     DL7CX         599 14     DX
QSO:  7058 RY 2018-09-29 0243 K5ZD          599     05 MA     C37NL         599 14     DX
QSO:  7057 RY 2018-09-29 0243 K5ZD          599     05 MA     DF8XC         599 14     DX
QSO:  7057 RY 2018-09-29 0244 K5ZD          599     05 MA     NT5V          599 4      TX
QSO:  7056 RY 2018-09-29 0245 K5ZD          599     05 MA     4O4YCP        599 15     DX
QSO:  7056 RY 2018-09-29 0245 K5ZD          599     05 MA     SN7Q          599 15     DX
QSO:  7049 RY 2018-09-29 0248 K5ZD          599     05 MA     N6JV          599 3      CA
QSO:  7048 RY 2018-09-29 0248 K5ZD          599     05 MA     KF5VRD        599 4      OK
QSO:  7047 RY 2018-09-29 0249 K5ZD          599     05 MA     S50A          599 15     DX
QSO:  7047 RY 2018-09-29 0250 K5ZD          599     05 MA     OM5ZW         599 15     DX
QSO:  7046 RY 2018-09-29 0251 K5ZD          599     05 MA     EB5AQ         599 14     DX
QSO:  7045 RY 2018-09-29 0252 K5ZD          599     05 MA     N8OO          599 4      LA
QSO:  7043 RY 2018-09-29 0253 K5ZD          599     05 MA     F6CTT         599 14     DX
QSO:  7042 RY 2018-09-29 0254 K5ZD          599     05 MA     KT7E          599 3      OR
QSO:  7042 RY 2018-09-29 0255 K5ZD          599     05 MA     CS5CRE        599 14     DX
QSO:  7041 RY 2018-09-29 0255 K5ZD          599     05 MA     EA3HLT        599 14     DX
QSO:  7036 RY 2018-09-29 0256 K5ZD          599     05 MA     N9NA          599 3      AZ
QSO:  7032 RY 2018-09-29 0258 K5ZD          599     05 MA     KC4HW         599 4      AL
QSO:  7030 RY 2018-09-29 0301 K5ZD          599     05 MA     ZX2B          599 11     DX
QSO:  7100 RY 2018-09-29 0302 K5ZD          599     05 MA     WN6K          599 3      CA
QSO:  7098 RY 2018-09-29 0303 K5ZD          599     05 MA     PI4COM        599 14     DX
QSO:  7095 RY 2018-09-29 0304 K5ZD          599     05 MA     W3GH          599 5      PA
QSO:  3600 RY 2018-09-29 0306 K5ZD          599     05 MA     S53S          599 15     DX
QSO:  3599 RY 2018-09-29 0307 K5ZD          599     05 MA     AC0C          599 4      KS
QSO:  3598 RY 2018-09-29 0308 K5ZD          599     05 MA     IQ3RK         599 15     DX
QSO:  3597 RY 2018-09-29 0308 K5ZD          599     05 MA     W3FV          599 5      PA
QSO:  3597 RY 2018-09-29 0309 K5ZD          599     05 MA     SN7Q          599 15     DX
QSO:  3596 RY 2018-09-29 0310 K5ZD          599     05 MA     LX7I          599 14     DX
QSO:  3594 RY 2018-09-29 0312 K5ZD          599     05 MA     HB9ODP        599 14     DX
QSO:  3594 RY 2018-09-29 0313 K5ZD          599     05 MA     WT9U          599 4      IN
QSO:  3593 RY 2018-09-29 0314 K5ZD          599     05 MA     S51A          599 15     DX
QSO:  3593 RY 2018-09-29 0317 K5ZD          599     05 MA     DD2ML         599 14     DX
QSO:  3592 RY 2018-09-29 0320 K5ZD          599     05 MA     VE3TW         599 4      ON
QSO:  3591 RY 2018-09-29 0320 K5ZD          599     05 MA     IQ4FC         599 15     DX
QSO:  3590 RY 2018-09-29 0321 K5ZD          599     05 MA     VE5MX         599 4      SK
QSO:  3590 RY 2018-09-29 0323 K5ZD          599     05 MA     K9CT          599 4      IL
QSO:  3589 RY 2018-09-29 0323 K5ZD          599     05 MA     J35X          599 8      DX
QSO:  3588 RY 2018-09-29 0324 K5ZD          599     05 MA     VE3MGY        599 4      ON
QSO:  3588 RY 2018-09-29 0325 K5ZD          599     05 MA     9A1A          599 15     DX
QSO:  3587 RY 2018-09-29 0326 K5ZD          599     05 MA     AA8OY         599 4      OH
QSO:  3586 RY 2018-09-29 0327 K5ZD          599     05 MA     W4TTY         599 5      VA
QSO:  3586 RY 2018-09-29 0329 K5ZD          599     05 MA     EF8U          599 33     DX
QSO:  3584 RY 2018-09-29 0330 K5ZD          599     05 MA     UX2X          599 16     DX
QSO:  3582 RY 2018-09-29 0332 K5ZD          599     05 MA     KE4KY         599 4      KY
QSO:  3580 RY 2018-09-29 0333 K5ZD          599     05 MA     VE3BR         599 4      ON
QSO:  3580 RY 2018-09-29 0335 K5ZD          599     05 MA     NT5V          599 4      TX
QSO:  3580 RY 2018-09-29 0336 K5ZD          599     05 MA     W7ZR          599 3      AZ
QSO:  3580 RY 2018-09-29 0336 K5ZD          599     05 MA     KG9X          599 4      IN
QSO:  3580 RY 2018-09-29 0337 K5ZD          599     05 MA     W3OU          599 5      MD
QSO:  3580 RY 2018-09-29 0337 K5ZD          599     05 MA     K1SFA         599 5      MA
QSO:  3580 RY 2018-09-29 0338 K5ZD          599     05 MA     WD9HSY        599 4      IL
QSO:  3580 RY 2018-09-29 0339 K5ZD          599     05 MA     KI0J          599 4      CO
QSO:  3580 RY 2018-09-29 0340 K5ZD          599     05 MA     W2CDO         599 5      MD
QSO:  3580 RY 2018-09-29 0340 K5ZD          599     05 MA     K0KX          599 4      MN
QSO:  3580 RY 2018-09-29 0341 K5ZD          599     05 MA     AA3S          599 5      MD
QSO:  3580 RY 2018-09-29 0342 K5ZD          599     05 MA     W5LA          599 4      LA
QSO:  3580 RY 2018-09-29 0343 K5ZD          599     05 MA     W3GH          599 5      PA
QSO:  3580 RY 2018-09-29 0344 K5ZD          599     05 MA     AD7XG         599 3      WA
QSO:  3580 RY 2018-09-29 0345 K5ZD          599     05 MA     K7DR          599 4      MI
QSO:  3580 RY 2018-09-29 0346 K5ZD          599     05 MA     NA3M          599 5      MD
QSO:  3580 RY 2018-09-29 0346 K5ZD          599     05 MA     N6IE          599 3      CA
QSO:  3580 RY 2018-09-29 0347 K5ZD          599     05 MA     K0JJR         599 4      MN
QSO:  3580 RY 2018-09-29 0347 K5ZD          599     05 MA     PI4COM        599 14     DX
QSO:  3580 RY 2018-09-29 0348 K5ZD          599     05 MA     IT9RGY/4      599 15     DX
QSO:  3580 RY 2018-09-29 0349 K5ZD          599     05 MA     VA3DF         599 4      ON
QSO:  3580 RY 2018-09-29 0351 K5ZD          599     05 MA     K9PG          599 4      IL
QSO:  3579 RY 2018-09-29 0353 K5ZD          599     05 MA     DP7D          599 14     DX
QSO:  3578 RY 2018-09-29 0354 K5ZD          599     05 MA     K0AD          599 4      MN
QSO:  3577 RY 2018-09-29 0354 K5ZD          599     05 MA     N3QE          599 5      MD
QSO:  3573 RY 2018-09-29 0355 K5ZD          599     05 MA     P49X          599 9      DX
QSO:  3572 RY 2018-09-29 0356 K5ZD          599     05 MA     WB9Z          599 4      IL
QSO:  3572 RY 2018-09-29 0357 K5ZD          599     05 MA     W4GO          599 5      VA
QSO:  3569 RY 2018-09-29 0358 K5ZD          599     05 MA     AE0EE         599 4      MN
QSO:  3563 RY 2018-09-29 0359 K5ZD          599     05 MA     VP2V/AA7V     599 8      DX
QSO:  3598 RY 2018-09-29 0400 K5ZD          599     05 MA     SP5DL         599 15     DX
QSO:  3594 RY 2018-09-29 0402 K5ZD          599     05 MA     US2YW         599 16     DX
QSO:  3593 RY 2018-09-29 0403 K5ZD          599     05 MA     M5A           599 14     DX
QSO:  3592 RY 2018-09-29 0404 K5ZD          599     05 MA     KI6DY         599 4      KS
QSO:  3592 RY 2018-09-29 0405 K5ZD          599     05 MA     EI8IU         599 14     DX
QSO:  3591 RY 2018-09-29 0406 K5ZD          599     05 MA     N8BJQ         599 4      OH
QSO:  3591 RY 2018-09-29 0407 K5ZD          599     05 MA     WA7LNW        599 3      UT
QSO:  3591 RY 2018-09-29 0408 K5ZD          599     05 MA     N4CF          599 5      VA
QSO:  3591 RY 2018-09-29 0408 K5ZD          599     05 MA     W4JAM         599 5      VA
QSO:  3591 RY 2018-09-29 0408 K5ZD          599     05 MA     IQ9UI         599 15     DX
QSO:  3591 RY 2018-09-29 0409 K5ZD          599     05 MA     VE6TK         599 4      AB
QSO:  3591 RY 2018-09-29 0410 K5ZD          599     05 MA     LY9A          599 15     DX
QSO:  3591 RY 2018-09-29 0411 K5ZD          599     05 MA     9A5Y          599 15     DX
QSO:  3591 RY 2018-09-29 0412 K5ZD          599     05 MA     K6LL          599 3      AZ
QSO:  3591 RY 2018-09-29 0413 K5ZD          599     05 MA     KB1EFS        599 5      MA
QSO:  3591 RY 2018-09-29 0414 K5ZD          599     05 MA     VE7AX         599 3      BC
QSO:  7081 RY 2018-09-29 0419 K5ZD          599     05 MA     AA5AU         599 4      LA
QSO:  7067 RY 2018-09-29 1049 K5ZD          599     05 MA     YV5KAJ        599 9      DX
QSO:  7059 RY 2018-09-29 1051 K5ZD          599     05 MA     VY2/W5AJ      599 5      PEI
QSO:  7052 RY 2018-09-29 1052 K5ZD          599     05 MA     W0LSD         599 4      CO
QSO: 14100 RY 2018-09-29 1054 K5ZD          599     05 MA     OK7W          599 15     DX
QSO: 14096 RY 2018-09-29 1056 K5ZD          599     05 MA     PI4CC         599 14     DX
