START-OF-LOG: 3.0
CALLSIGN: OZ/DJ1XT
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 459183
NAME: William Brauer
LOCATION: DX
OPERATORS: DJ5LA DJ1XT
CLUB:
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.7290.0
QSO: 14079 RY 2018-09-29 0706 OZ/DJ1XT      599 14 DX  UT8EL         599 16 DX  0
QSO: 14079 RY 2018-09-29 0712 OZ/DJ1XT      599 14 DX  UT5EOX        599 16 DX  0
QSO: 14079 RY 2018-09-29 0714 OZ/DJ1XT      599 14 DX  UA3RF         599 16 DX  0
QSO: 14080 RY 2018-09-29 0715 OZ/DJ1XT      599 14 DX  RW4WZ         599 16 DX  0
QSO: 14082 RY 2018-09-29 0718 OZ/DJ1XT      599 14 DX  R8XF          599 17 DX  0
QSO: 14082 RY 2018-09-29 0720 OZ/DJ1XT      599 14 DX  OE9R          599 15 DX  0
QSO: 14084 RY 2018-09-29 0732 OZ/DJ1XT      599 14 DX  CR3DX         599 33 DX  0
QSO: 14084 RY 2018-09-29 0734 OZ/DJ1XT      599 14 DX  YU5R          599 15 DX  0
QSO: 14085 RY 2018-09-29 0736 OZ/DJ1XT      599 14 DX  OK7W          599 15 DX  0
QSO: 14086 RY 2018-09-29 0738 OZ/DJ1XT      599 14 DX  IQ9UI         599 15 DX  0
QSO: 14086 RY 2018-09-29 0739 OZ/DJ1XT      599 14 DX  IT9BLB        599 15 DX  0
QSO: 14087 RY 2018-09-29 0740 OZ/DJ1XT      599 14 DX  US4EWY        599 16 DX  0
QSO: 14089 RY 2018-09-29 0749 OZ/DJ1XT      599 14 DX  UZ2I          599 16 DX  0
QSO: 14090 RY 2018-09-29 0751 OZ/DJ1XT      599 14 DX  5C5W          599 33 DX  0
QSO: 14090 RY 2018-09-29 0754 OZ/DJ1XT      599 14 DX  RC5Z          599 16 DX  0
QSO: 14093 RY 2018-09-29 0758 OZ/DJ1XT      599 14 DX  RW0A          599 18 DX  0
QSO: 14094 RY 2018-09-29 0820 OZ/DJ1XT      599 14 DX  A44A          599 21 DX  0
QSO: 14095 RY 2018-09-29 0823 OZ/DJ1XT      599 14 DX  IZ8GNR        599 15 DX  0
QSO: 14096 RY 2018-09-29 0830 OZ/DJ1XT      599 14 DX  UA4M          599 16 DX  0
QSO: 14098 RY 2018-09-29 0834 OZ/DJ1XT      599 14 DX  UC6N          599 16 DX  0
QSO: 14098 RY 2018-09-29 0836 OZ/DJ1XT      599 14 DX  IT9RBW        599 15 DX  0
QSO: 14100 RY 2018-09-29 0839 OZ/DJ1XT      599 14 DX  R9MJ          599 17 DX  0
QSO: 14101 RY 2018-09-29 0841 OZ/DJ1XT      599 14 DX  UR5R          599 16 DX  0
QSO: 14103 RY 2018-09-29 0844 OZ/DJ1XT      599 14 DX  ED3D          599 14 DX  0
QSO: 14104 RY 2018-09-29 0845 OZ/DJ1XT      599 14 DX  R5ACQ         599 16 DX  0
QSO: 14104 RY 2018-09-29 0846 OZ/DJ1XT      599 14 DX  PI4CC         599 14 DX  0
QSO: 14105 RY 2018-09-29 0853 OZ/DJ1XT      599 14 DX  IZ8EFD        599 15 DX  0
QSO: 14105 RY 2018-09-29 0855 OZ/DJ1XT      599 14 DX  SV1DOO        599 20 DX  0
QSO: 14106 RY 2018-09-29 0856 OZ/DJ1XT      599 14 DX  RK3DXW        599 16 DX  0
QSO: 14106 RY 2018-09-29 0858 OZ/DJ1XT      599 14 DX  DR5N          599 14 DX  0
QSO: 14107 RY 2018-09-29 0859 OZ/DJ1XT      599 14 DX  IT9ESW        599 15 DX  0
QSO: 14109 RY 2018-09-29 0902 OZ/DJ1XT      599 14 DX  UA0AGI        599 18 DX  0
QSO: 14110 RY 2018-09-29 0904 OZ/DJ1XT      599 14 DX  SZ1A          599 20 DX  0
QSO: 14111 RY 2018-09-29 0906 OZ/DJ1XT      599 14 DX  LZ6Y          599 20 DX  0
QSO: 14112 RY 2018-09-29 0907 OZ/DJ1XT      599 14 DX  UN6LN         599 17 DX  0
QSO: 21081 RY 2018-09-29 0911 OZ/DJ1XT      599 14 DX  ZS6C          599 38 DX  0
QSO: 21083 RY 2018-09-29 0913 OZ/DJ1XT      599 14 DX  IZ1GLX        599 15 DX  0
QSO: 21090 RY 2018-09-29 0930 OZ/DJ1XT      599 14 DX  CR3DX         599 33 DX  0
QSO: 21091 RY 2018-09-29 0933 OZ/DJ1XT      599 14 DX  EB5AQ         599 14 DX  0
QSO: 21099 RY 2018-09-29 0938 OZ/DJ1XT      599 14 DX  EA8PT         599 33 DX  0
QSO: 21086 RY 2018-09-29 0949 OZ/DJ1XT      599 14 DX  EF8U          599 33 DX  0
QSO: 21080 RY 2018-09-29 0958 OZ/DJ1XT      599 14 DX  CR3W          599 33 DX  0
QSO: 14077 RY 2018-09-29 1006 OZ/DJ1XT      599 14 DX  C37NL         599 14 DX  0
QSO: 14078 RY 2018-09-29 1007 OZ/DJ1XT      599 14 DX  EA4BAS        599 14 DX  0
QSO: 14079 RY 2018-09-29 1100 OZ/DJ1XT      599 14 DX  YM7KA         599 20 DX  0
QSO: 14080 RY 2018-09-29 1104 OZ/DJ1XT      599 14 DX  IQ6AN         599 15 DX  0
QSO: 14081 RY 2018-09-29 1105 OZ/DJ1XT      599 14 DX  RK3PWR        599 16 DX  0
QSO: 14082 RY 2018-09-29 1110 OZ/DJ1XT      599 14 DX  IQ4FA         599 15 DX  0
QSO: 14082 RY 2018-09-29 1113 OZ/DJ1XT      599 14 DX  RK2A          599 16 DX  0
QSO: 21092 RY 2018-09-29 1125 OZ/DJ1XT      599 14 DX  PY2XV         599 11 DX  0
QSO: 21083 RY 2018-09-29 1135 OZ/DJ1XT      599 14 DX  4K6FO         599 21 DX  0
QSO: 21080 RY 2018-09-29 1138 OZ/DJ1XT      599 14 DX  4J3DJ         599 21 DX  0
QSO: 21081 RY 2018-09-29 1139 OZ/DJ1XT      599 14 DX  A44A          599 21 DX  0
QSO: 21088 RY 2018-09-29 1142 OZ/DJ1XT      599 14 DX  OK7O          599 15 DX  0
QSO: 21085 RY 2018-09-29 1145 OZ/DJ1XT      599 14 DX  PY2CX         599 11 DX  0
QSO: 21083 RY 2018-09-29 1146 OZ/DJ1XT      599 14 DX  SV9FBG        599 20 DX  0
QSO: 21080 RY 2018-09-29 1148 OZ/DJ1XT      599 14 DX  CV7S          599 13 DX  0
QSO: 21095 RY 2018-09-29 1159 OZ/DJ1XT      599 14 DX  UW5EJX/MM     599 36 DX  0
QSO: 14077 RY 2018-09-29 1205 OZ/DJ1XT      599 14 DX  HA8BE         599 15 DX  0
QSO: 14082 RY 2018-09-29 1211 OZ/DJ1XT      599 14 DX  RZ9AD         599 17 DX  0
QSO: 14084 RY 2018-09-29 1214 OZ/DJ1XT      599 14 DX  F8KGH         599 14 DX  0
QSO: 14084 RY 2018-09-29 1216 OZ/DJ1XT      599 14 DX  EM0I          599 16 DX  0
QSO: 14085 RY 2018-09-29 1217 OZ/DJ1XT      599 14 DX  N4CW          599 05 NC  0
QSO: 14086 RY 2018-09-29 1219 OZ/DJ1XT      599 14 DX  UW1M          599 16 DX  0
QSO: 14088 RY 2018-09-29 1222 OZ/DJ1XT      599 14 DX  UA3UJP        599 16 DX  0
QSO: 14089 RY 2018-09-29 1223 OZ/DJ1XT      599 14 DX  9A5D          599 15 DX  0
QSO: 14089 RY 2018-09-29 1224 OZ/DJ1XT      599 14 DX  N6AR          599 05 FL  0
QSO: 14090 RY 2018-09-29 1226 OZ/DJ1XT      599 14 DX  4O4YCP        599 15 DX  0
QSO: 14092 RY 2018-09-29 1233 OZ/DJ1XT      599 14 DX  LZ4T          599 20 DX  0
QSO: 14092 RY 2018-09-29 1233 OZ/DJ1XT      599 14 DX  EB5AQ         599 14 DX  0
QSO: 14095 RY 2018-09-29 1237 OZ/DJ1XT      599 14 DX  HG7T          599 15 DX  0
QSO: 14099 RY 2018-09-29 1242 OZ/DJ1XT      599 14 DX  LZ7A          599 20 DX  0
QSO: 14101 RY 2018-09-29 1244 OZ/DJ1XT      599 14 DX  RU6AV         599 16 DX  0
QSO: 14101 RY 2018-09-29 1248 OZ/DJ1XT      599 14 DX  W3GH          599 05 PA  0
QSO: 14104 RY 2018-09-29 1252 OZ/DJ1XT      599 14 DX  IW1CHX        599 15 DX  0
QSO: 14106 RY 2018-09-29 1253 OZ/DJ1XT      599 14 DX  SQ3MZM        599 15 DX  0
QSO: 14112 RY 2018-09-29 1259 OZ/DJ1XT      599 14 DX  LY7Z          599 15 DX  0
QSO: 14113 RY 2018-09-29 1301 OZ/DJ1XT      599 14 DX  W4JAM         559 05 VA  0
QSO: 14115 RY 2018-09-29 1303 OZ/DJ1XT      599 14 DX  LZ6K          599 20 DX  0
QSO: 14116 RY 2018-09-29 1304 OZ/DJ1XT      599 14 DX  RM3DA         599 16 DX  0
QSO: 14117 RY 2018-09-29 1305 OZ/DJ1XT      599 14 DX  UY5QJ         599 16 DX  0
QSO: 14118 RY 2018-09-29 1307 OZ/DJ1XT      599 14 DX  SX2X          599 20 DX  0
QSO: 14118 RY 2018-09-29 1309 OZ/DJ1XT      599 14 DX  YB0NDT        599 28 DX  0
