START-OF-LOG: 3.0
CATEGORY: Single-OP low
CONTEST: WAE RTTY
SPECIFIC: B08
CREATED-BY: fldigi 4.2.00, modified by DXHF upload.
CALLSIGN: DG1MH
CLAIMED-SCORE:
CLUB:
LOCATION: FÃ¼rth
OPERATORS:
QSO:    7056 RY         2023-11-11 1141 DG1MH           599 001             DL9MFY        599 156
QSO:    3582 RY         2023-11-11 2056 DG1MH           599 002             DP6K          599 656
QSO:    3581 RY         2023-11-11 2100 DG1MH           599 003             DP9A          599 856
QSO:    3581 RY         2023-11-11 2110 DG1MH           599 004             SP2R          599 553
QSO:    3582 RY         2023-11-11 2115 DG1MH           599 005             DL5XJ         599 346
QSO:    3584 RY         2023-11-11 2117 DG1MH           599 006             DH3KBI        599 100
QSO:    3587 RY         2023-11-11 2125 DG1MH           599 007             YO4NF         599 728
QSO:    3589 RY         2023-11-11 2131 DG1MH           599 008             DL4NWM        599 215
QSO:    3591 RY         2023-11-11 2135 DG1MH           599 009             S53M          599 226
QSO:    3591 RY         2023-11-11 2139 DG1MH           599 010             DP7D          599 1000
QSO:    3591 RY         2023-11-11 2150 DG1MH           599 011             DL3RAR        599 245
QSO:    3592 RY         2023-11-11 2152 DG1MH           599 012             DM2HEY        599 016
QSO:    3593 RY         2023-11-11 2155 DG1MH           599 013             DL5L          599 613
QSO:    3594 RY         2023-11-11 2157 DG1MH           599 014             9A1CCY        599 747
QSO:    3595 RY         2023-11-11 2202 DG1MH           599 015             DL2NBU        599 055
QSO:    3595 RY         2023-11-11 2204 DG1MH           599 016             DL4ME         599 222
QSO:    3596 RY         2023-11-11 2206 DG1MH           599 017             I0WBX         599 760
QSO:    3594 RY         2023-11-11 2211 DG1MH           599 018             DM3W          599 693
QSO:    3598 RY         2023-11-11 2217 DG1MH           599 019             YU5R          599 1129
QSO:    3597 RY         2023-11-11 2218 DG1MH           599 020             DL1SWB        599 457
QSO:    3598 RY         2023-11-11 2222 DG1MH           599 021             DL8NFA        599 102
QSO:    3599 RY         2023-11-11 2224 DG1MH           599 022             DK0MM         599 965
QSO:    3600 RY         2023-11-11 2226 DG1MH           599 023             DH8BQA        599 177
QSO:    3601 RY         2023-11-11 2232 DG1MH           599 024             OZ9GA         599 081
QSO:    3600 RY         2023-11-11 2238 DG1MH           599 025             LY5W          599 505
QSO:    3560 RY         2023-11-11 2242 DG1MH           599 026             LZ8A          599 625
QSO:    3563 RY         2023-11-11 2250 DG1MH           599 027             DK2OY         599 375
QSO:    3579 RY         2023-11-11 2256 DG1MH           599 028             DL2OE         599 362
QSO:    3585 RY         2023-11-11 2258 DG1MH           599 029             DM7XX         599 634
QSO:    3585 RY         2023-11-11 2307 DG1MH           599 030             RT5C          599 110
QSO:    3584 RY         2023-11-11 2308 DG1MH           599 031             9A30T         599 630
QSO:    3585 RY         2023-11-11 2310 DG1MH           599 032             DK5DQ         599 260
QSO:   14085 RY         2023-11-12 1128 DG1MH           599 033             IT9VCE        599 260
