START-OF-LOG: 3.0
CATEGORY: Single-OP low
CONTEST: WAE RTTY
SPECIFIC: K14
CALLSIGN: DG1HP
CLAIMED-SCORE: 0
CREATED-BY: UcxLog 8.30, modified by DXHF upload.
GRID-LOCATOR: JN49AE
QSO: 14000 RY 2023-11-11 1128 DG1HP         599 001    DN5HP         599 11
QSO: 14000 RY 2023-11-11 1203 DG1HP         599 002    EW8Z          599 199
QSO: 14000 RY 2023-11-11 1204 DG1HP         599 002    EW8Z          599 199
QSO:  3500 RY 2023-11-11 2350 DG1HP         599 003    OE1TKW        599 098
QSO:  3500 RY 2023-11-11 2352 DG1HP         599 004    EA4GOY        599 754
QSO:  3500 RY 2023-11-11 2355 DG1HP         599 005    SM6MVE        599 87
QSO:  3500 RY 2023-11-11 2355 DG1HP         599 006    OK1PMA        599 268
QSO:  3500 RY 2023-11-11 2356 DG1HP         599 007    DL1EAL        599 104
QSO:  3500 RY 2023-11-11 2358 DG1HP         599 008    SP9CXN        599 182
QSO:  3500 RY 2023-11-11 2359 DG1HP         599 009    PA4DN         599 018
QSO:  3500 RY 2023-11-12 0000 DG1HP         599 010    YO9BCM        599 485
QSO:  3500 RY 2023-11-12 0001 DG1HP         599 011    DJ5FS         599 215
QSO:  3500 RY 2023-11-12 0002 DG1HP         599 012    DQ4W          599 273
QSO:  3500 RY 2023-11-12 0005 DG1HP         599 013    DD2NU         599 69
QSO:  3500 RY 2023-11-12 0006 DG1HP         599 014    DP6A          599 935
QSO:  3500 RY 2023-11-12 0007 DG1HP         599 015    DA0BCC        599 398
QSO:  3500 RY 2023-11-12 0007 DG1HP         599 016    DK0MM         599 1046
QSO:  3500 RY 2023-11-12 0008 DG1HP         599 017    OK2CLW        599 186
QSO:  3500 RY 2023-11-12 0009 DG1HP         599 018    DL1MHJ        599 217
QSO:  3500 RY 2023-11-12 0009 DG1HP         599 019    F5GKW         599 1343
QSO:  3500 RY 2023-11-12 0011 DG1HP         599 020    EI6IKB        599 352
QSO:  3500 RY 2023-11-12 0012 DG1HP         599 021    HB0DX         599 929
QSO:  3500 RY 2023-11-12 0013 DG1HP         599 022    DJ6OL         599 89
QSO:  3500 RY 2023-11-12 0015 DG1HP         599 023    DL3RAR        599
QSO:  3500 RY 2023-11-12 0016 DG1HP         599 024    DF4ZL         599 396
QSO:  3500 RY 2023-11-12 0017 DG1HP         599 025    PA3EWG        599 274
QSO:  3500 RY 2023-11-12 0018 DG1HP         599 026    DP6K          599 725
QSO:  3500 RY 2023-11-12 0018 DG1HP         599 027    DP6A          599 940
QSO:  3500 RY 2023-11-12 0019 DG1HP         599 028    DL4VDA        599 459
QSO:  3500 RY 2023-11-12 0020 DG1HP         599 029    DC1YL         599 131
QSO:  3500 RY 2023-11-12 0021 DG1HP         599 030    M4T           599 635
QSO:  3500 RY 2023-11-12 0022 DG1HP         599 031    DH0GSU        599 74
QSO:  3500 RY 2023-11-12 0023 DG1HP         599 032    HA3OU         599 209
QSO:  3500 RY 2023-11-12 0024 DG1HP         599 033    DL9DX         599 058
QSO:  3500 RY 2023-11-12 0029 DG1HP         599 034    DJ3NG         599 170
QSO:  3500 RY 2023-11-12 0030 DG1HP         599 035    DM7XX         599 692
QSO:  3500 RY 2023-11-12 0032 DG1HP         599 036    DK1KC         599 311
QSO:  3500 RY 2023-11-12 0038 DG1HP         599 037    DC8SG         599 072
QSO:  3500 RY 2023-11-12 0040 DG1HP         599 038    OM3CFR        599 178
QSO:  3500 RY 2023-11-12 0040 DG1HP         599 039    DF2RG         599 109
QSO:  3500 RY 2023-11-12 0045 DG1HP         599 040    YO4SI         599 085
QSO:  3500 RY 2023-11-12 0051 DG1HP         599 041    DL9MFY        599 208
QSO:  3500 RY 2023-11-12 0056 DG1HP         599 042    DH7FFE        599 139
QSO:  3500 RY 2023-11-12 0101 DG1HP         599 043    DP7D          599 1121
QSO:  3500 RY 2023-11-12 0104 DG1HP         599 044    YQ6A          599 1000
QSO:  3500 RY 2023-11-12 0108 DG1HP         599 045    OK1TRJ        599 048
QSO:  3500 RY 2023-11-12 0109 DG1HP         599 046    ON7ET         599 056
QSO:  3500 RY 2023-11-12 0112 DG1HP         599 047    DF8V          599 149
QSO:  3500 RY 2023-11-12 0113 DG1HP         599 048    DM3X          599 591
QSO:  3500 RY 2023-11-12 0115 DG1HP         599 049    SN1I          599 266
QSO:  3500 RY 2023-11-12 0116 DG1HP         599 050    YU3MPN        599 106
QSO:  3500 RY 2023-11-12 0117 DG1HP         599 051    DK0WAE        599 339
QSO:  3500 RY 2023-11-12 0117 DG1HP         599 052    DP9A          599 998
QSO:  3500 RY 2023-11-12 0120 DG1HP         599 053    RG2Y          599 269
QSO:  3500 RY 2023-11-12 0123 DG1HP         599 054    DF4XX         599 160
QSO:  3500 RY 2023-11-12 0124 DG1HP         599 055    EA7AKE        599 35
QSO:  3500 RY 2023-11-12 0125 DG1HP         599 056    EW8DX         599 573
QSO:  3500 RY 2023-11-12 0129 DG1HP         599 057    S53M          599 446
QSO:  3500 RY 2023-11-12 0130 DG1HP         599 058    LX/PA3DUU     599 884
QSO:  3500 RY 2023-11-12 0135 DG1HP         599 059    0S8L          599 31
QSO:  3500 RY 2023-11-12 0138 DG1HP         599 060    DK5DQ         599 331
QSO:  3500 RY 2023-11-12 0140 DG1HP         599 061    LZ8A          599 702
QSO:  3500 RY 2023-11-12 0141 DG1HP         599 062    DM3W          599 781
QSO:  3500 RY 2023-11-12 0143 DG1HP         599 063    IW9FDD        599 234
QSO:  3500 RY 2023-11-12 0149 DG1HP         599 064    IW0RLC        599 079
QSO: 14000 RY 2023-11-12 1508 DG1HP         599 065    ED4Q          599
QSO:  7000 RY 2023-11-12 1553 DG1HP         599 066    DJ4WT         599 451
QSO:  7000 RY 2023-11-12 1556 DG1HP         599 067    DK6AC         599 398
QSO:  7000 RY 2023-11-12 1558 DG1HP         599 068    9A7B          599 541
QSO:  7000 RY 2023-11-12 1559 DG1HP         599 069    SP1TJ         599 495
QSO:  7000 RY 2023-11-12 1600 DG1HP         599 070    F5PVJ         599 220
QSO:  7000 RY 2023-11-12 1602 DG1HP         599 071    DM8AK         599 233
QSO:  7000 RY 2023-11-12 1604 DG1HP         599 072    DL9FB         599 209
QSO:  7000 RY 2023-11-12 1606 DG1HP         599 073    DK4MX         599 229
QSO:  7000 RY 2023-11-12 1606 DG1HP         599 074    DL5BAW        599 067
QSO:  7000 RY 2023-11-12 1607 DG1HP         599 075    DM5JBN        599 443
QSO:  7000 RY 2023-11-12 1608 DG1HP         599 076    UZ1WW         599 405
QSO:  7000 RY 2023-11-12 1611 DG1HP         599 077    DL1DQF        599 221
QSO:  7000 RY 2023-11-12 1612 DG1HP         599 078    IK2IKW        599 095
QSO:  7000 RY 2023-11-12 1613 DG1HP         599 079    SN6S          599 627
