START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: WH2T
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: WH2T
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2024.
QSO:    50 DG 2024-06-08 1827 WH2T          CN85 AD7MC         CN85
QSO:    50 DG 2024-06-08 1828 WH2T          CN85 N7MYW         CN85
QSO:    50 RY 2024-06-08 2023 WH2T          CN85 N7DB          CN85
QSO:    50 DG 2024-06-08 2038 WH2T          CN85 K5DTC         CN85
QSO:    50 DG 2024-06-08 2044 WH2T          CN85 W7EW          CN84
QSO:    50 DG 2024-06-08 2047 WH2T          CN85 K7VIT         CN85
QSO:    50 DG 2024-06-08 2106 WH2T          CN85 WZ8T          CN85
QSO:    50 DG 2024-06-08 2238 WH2T          CN85 NR7Y          CN85
QSO:    50 DG 2024-06-08 2337 WH2T          CN85 AC7SG/R       CN85
QSO:   144 FM 2024-06-09 0310 WH2T          CN85 WZ8T          CN85
QSO:    50 DG 2024-06-09 0357 WH2T          CN85 KA6BIM        CN73
QSO:    50 DG 2024-06-09 0411 WH2T          CN85 K7BG          DN94
QSO:    50 DG 2024-06-09 0513 WH2T          CN85 KA9FOX        EN43
QSO:    50 DG 2024-06-09 1736 WH2T          CN85 WU8T          CN85
QSO:   144 PH 2024-06-09 1757 WH2T          CN85 K5DTC         CN85
QSO:    50 DG 2024-06-09 2221 WH2T          CN85 VA6AN         DO41
QSO:    50 DG 2024-06-10 0243 WH2T          CN85 N7EPD         CN87
END-OF-LOG:
