START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: G3UFY
CLAIMED-SCORE: 106575
OPERATORS: G3UFY
NAME: Steve Knowles
SOAPBOX: Transceiver - FT817 - 5W output.
SOAPBOX: ANTENNAS - Tribander + Loops
SOAPBOX: Not available much on Saturday - XYL's 60th Birthday Party!
QSO: 21000 PH 2009-10-24 1205 G3UFY         59  14     SX1L          59  20
QSO: 21000 PH 2009-10-24 1207 G3UFY         59  14     SO8A          59  15
QSO: 21000 PH 2009-10-24 1210 G3UFY         59  14     YT9X          59  15
QSO: 21000 PH 2009-10-24 1212 G3UFY         59  14     CR3A          59  33
QSO: 21000 PH 2009-10-24 1442 G3UFY         59  14     W3BGN         59  05
QSO: 21000 PH 2009-10-24 1443 G3UFY         59  14     W9RE          59  04
QSO: 21000 PH 2009-10-24 1443 G3UFY         59  14     W3LPL         59  05
QSO: 28000 PH 2009-10-24 1448 G3UFY         59  14     SN9P          59  15
QSO: 28000 PH 2009-10-24 1448 G3UFY         59  14     HA6NL         59  15
QSO: 28000 PH 2009-10-24 1450 G3UFY         59  14     SP3LWP        59  15
QSO: 28000 PH 2009-10-24 1450 G3UFY         59  14     RU6CQ         59  16
QSO: 21000 PH 2009-10-24 1458 G3UFY         59  14     CE4CT         59  12
QSO: 21000 PH 2009-10-24 1502 G3UFY         59  14     OK1OUE        59  15
QSO: 21000 PH 2009-10-24 1508 G3UFY         59  14     ZS9X          59  38
QSO: 21000 PH 2009-10-24 1519 G3UFY         59  14     VC3O          59  04
QSO: 21000 PH 2009-10-24 1528 G3UFY         59  14     AO8A          59  33
QSO: 14000 PH 2009-10-24 1544 G3UFY         59  14     9A4C          59  15
QSO: 14000 PH 2009-10-24 1545 G3UFY         59  14     ES5JR         59  15
QSO: 14000 PH 2009-10-24 1546 G3UFY         59  14     SP4XQN        59  15
QSO: 14000 PH 2009-10-24 1547 G3UFY         59  14     Z37M          59  15
QSO: 14000 PH 2009-10-24 1548 G3UFY         59  14     DR5Z          59  14
QSO: 14000 PH 2009-10-24 1551 G3UFY         59  14     UZ0U          59  16
QSO: 14000 PH 2009-10-24 1553 G3UFY         59  14     KC1XX         59  05
QSO: 14000 PH 2009-10-24 1554 G3UFY         59  14     K3LR          59  05
QSO: 14000 PH 2009-10-24 1603 G3UFY         59  14     LY7A          59  15
QSO: 14000 PH 2009-10-24 1606 G3UFY         59  14     9A1P          59  15
QSO: 14000 PH 2009-10-24 1607 G3UFY         59  14     DF0HQ         59  14
QSO: 14000 PH 2009-10-24 2149 G3UFY         59  14     CT1DIZ        59  14
QSO:  7000 PH 2009-10-24 2159 G3UFY         59  14     TS9A          59  33
QSO:  7000 PH 2009-10-24 2206 G3UFY         59  14     YT8A          59  15
QSO:  7000 PH 2009-10-24 2219 G3UFY         59  14     SP4TKR        59  15
QSO:  7000 PH 2009-10-24 2223 G3UFY         59  14     IR8P          59  15
QSO:  3500 PH 2009-10-24 2228 G3UFY         59  14     DK9LB         59  14
QSO:  3500 PH 2009-10-24 2229 G3UFY         59  14     SK7OA         59  14
QSO:  3500 PH 2009-10-24 2233 G3UFY         59  14     OL1X          59  15
QSO:  3500 PH 2009-10-24 2236 G3UFY         59  14     UT3SA         59  16
QSO:  3500 PH 2009-10-24 2239 G3UFY         59  14     DD5JK         59  14
QSO:  3500 PH 2009-10-24 2244 G3UFY         59  14     S51A          59  15
QSO:  3500 PH 2009-10-24 2246 G3UFY         59  14     OG5B          59  15
QSO:  3500 PH 2009-10-24 2258 G3UFY         59  14     DR1A          59  14
QSO:  3500 PH 2009-10-24 2259 G3UFY         59  14     DF0HQ         59  14
QSO:  3500 PH 2009-10-24 2302 G3UFY         59  14     E7DX          59  15
QSO:  3500 PH 2009-10-24 2303 G3UFY         59  14     9A1P          59  15
QSO:  3500 PH 2009-10-24 2304 G3UFY         59  14     SQ9HZM        59  15
QSO:  3500 PH 2009-10-24 2310 G3UFY         59  14     PA9M          59  14
QSO:  3500 PH 2009-10-24 2314 G3UFY         59  14     HB9H          59  14
QSO:  3500 PH 2009-10-24 2316 G3UFY         59  14     DL2EAB        59  14
QSO:  3500 PH 2009-10-24 2318 G3UFY         59  14     OT5A          59  14
QSO:  3500 PH 2009-10-24 2319 G3UFY         59  14     ES7GM         59  15
QSO:  3500 PH 2009-10-24 2325 G3UFY         59  14     RU1A          59  16
QSO:  3500 PH 2009-10-24 2328 G3UFY         59  14     OZ7A          59  14
QSO:  3500 PH 2009-10-24 2329 G3UFY         59  14     TM1O          59  14
QSO:  3500 PH 2009-10-24 2332 G3UFY         59  14     DL0UM         59  14
QSO:  3500 PH 2009-10-24 2333 G3UFY         59  14     DR4A          59  14
QSO:  3500 PH 2009-10-24 2338 G3UFY         59  14     OL7R          59  15
QSO:  3500 PH 2009-10-24 2340 G3UFY         59  14     9A7A          59  15
QSO:  3500 PH 2009-10-24 2344 G3UFY         59  14     GI5K          59  14
QSO:  3500 PH 2009-10-24 2348 G3UFY         59  14     4O3A          59  15
QSO:  1800 PH 2009-10-25 0010 G3UFY         59  14     GJ2A          59  14
QSO:  1800 PH 2009-10-25 0029 G3UFY         59  14     OH2PM         59  15
QSO:  7000 PH 2009-10-25 0040 G3UFY         59  14     US7UX         59  16
QSO:  7000 PH 2009-10-25 0819 G3UFY         59  14     PD1D          59  14
QSO:  7000 PH 2009-10-25 0821 G3UFY         59  14     GI4FUM        59  14
QSO:  7000 PH 2009-10-25 0822 G3UFY         59  14     DF0HQ         59  14
QSO:  7000 PH 2009-10-25 0823 G3UFY         59  14     PA6Z          59  14
QSO:  7000 PH 2009-10-25 0823 G3UFY         59  14     SN2K          59  15
QSO:  7000 PH 2009-10-25 0842 G3UFY         59  14     OH0JFP        59  15
QSO:  7000 PH 2009-10-25 0843 G3UFY         59  14     W3LPL         59  05
QSO:  7000 PH 2009-10-25 0845 G3UFY         59  14     OZ7X          59  14
QSO:  7000 PH 2009-10-25 0847 G3UFY         59  14     AM3SSB        59  14
QSO:  7000 PH 2009-10-25 0848 G3UFY         59  14     IZ4COW        59  15
QSO:  7000 PH 2009-10-25 0850 G3UFY         59  14     DJ1AA         59  14
QSO:  7000 PH 2009-10-25 0851 G3UFY         59  14     HB0/HB9AON    59  14
QSO:  7000 PH 2009-10-25 0851 G3UFY         59  14     EI6JK         59  14
QSO:  7000 PH 2009-10-25 0853 G3UFY         59  14     OT5A          59  14
QSO:  7000 PH 2009-10-25 0858 G3UFY         59  14     GM0B          59  14
QSO:  7000 PH 2009-10-25 0900 G3UFY         59  14     DR4A          59  14
QSO:  7000 PH 2009-10-25 0901 G3UFY         59  14     DR1A          59  14
QSO: 14000 PH 2009-10-25 0903 G3UFY         59  14     SP1NY         59  15
QSO: 14000 PH 2009-10-25 0904 G3UFY         59  14     S57AL         59  15
QSO: 14000 PH 2009-10-25 0908 G3UFY         59  14     AM2T          59  14
QSO: 14000 PH 2009-10-25 0908 G3UFY         59  14     ED5T          59  14
QSO: 14000 PH 2009-10-25 0910 G3UFY         59  14     9A7A          59  15
QSO: 14000 PH 2009-10-25 0911 G3UFY         59  14     S53S          59  15
QSO: 14000 PH 2009-10-25 0911 G3UFY         59  14     9A8M          59  15
QSO: 14000 PH 2009-10-25 0914 G3UFY         59  14     UA9CLB        59  17
QSO: 14000 PH 2009-10-25 0915 G3UFY         59  14     RU1A          59  16
QSO: 14000 PH 2009-10-25 0915 G3UFY         59  14     RK3GYM        59  16
QSO: 14000 PH 2009-10-25 0917 G3UFY         59  14     OH0X          59  15
QSO: 14000 PH 2009-10-25 0920 G3UFY         59  14     RZ9HG         59  18
QSO: 14000 PH 2009-10-25 0921 G3UFY         59  14     OL7R          59  15
QSO: 14000 PH 2009-10-25 0922 G3UFY         59  14     JR5VHU        59  25
QSO: 14000 PH 2009-10-25 0925 G3UFY         59  14     HA6NL         59  15
QSO: 14000 PH 2009-10-25 0926 G3UFY         59  14     SN3X          59  15
QSO: 14000 PH 2009-10-25 0927 G3UFY         59  14     EO3Q          59  16
QSO: 14000 PH 2009-10-25 0928 G3UFY         59  14     S50K          59  15
QSO: 28000 PH 2009-10-25 0931 G3UFY         59  14     RT6A          59  16
QSO: 28000 PH 2009-10-25 0934 G3UFY         59  14     IR9Y          59  15
QSO: 21000 PH 2009-10-25 0936 G3UFY         59  14     UT7MW         59  16
QSO: 21000 PH 2009-10-25 0938 G3UFY         59  14     RK6LWA        59  16
QSO: 21000 PH 2009-10-25 0938 G3UFY         59  14     RW0A          59  18
QSO: 21000 PH 2009-10-25 0941 G3UFY         59  14     4L0A          59  21
QSO: 21000 PH 2009-10-25 0942 G3UFY         59  14     RK3DZB        59  16
QSO: 21000 PH 2009-10-25 0943 G3UFY         59  14     UT0AZA        59  16
QSO: 21000 PH 2009-10-25 0945 G3UFY         59  14     RC9O          59  18
QSO: 21000 PH 2009-10-25 1012 G3UFY         59  14     SO5A          59  15
QSO: 21000 PH 2009-10-25 1017 G3UFY         59  14     EE9Z          59  33
QSO: 21000 PH 2009-10-25 1019 G3UFY         59  14     YQ6A          59  20
QSO: 21000 PH 2009-10-25 1022 G3UFY         59  14     HG3M          59  15
QSO: 21000 PH 2009-10-25 1023 G3UFY         59  14     IZ6BXV        59  15
QSO: 21000 PH 2009-10-25 1024 G3UFY         59  14     EB1WW         59  14
QSO: 21000 PH 2009-10-25 1027 G3UFY         59  14     IM0/IK0FMB    59  15
QSO: 21000 PH 2009-10-25 1028 G3UFY         59  14     S50R          59  15
QSO: 21000 PH 2009-10-25 1029 G3UFY         59  14     HG1S          59  14
QSO: 21000 PH 2009-10-25 1029 G3UFY         59  14     DF0HQ         59  14
QSO: 21000 PH 2009-10-25 1030 G3UFY         59  14     US6EX         59  16
QSO: 21000 PH 2009-10-25 1031 G3UFY         59  14     SN6Z          59  14
QSO: 21000 PH 2009-10-25 1033 G3UFY         59  14     HB0/HB9AON    59  14
QSO: 21000 PH 2009-10-25 1035 G3UFY         59  14     IG9S          59  33
QSO: 21000 PH 2009-10-25 1035 G3UFY         59  14     EA4FSL        59  14
QSO: 21000 PH 2009-10-25 1036 G3UFY         59  14     I1RJP         59  15
QSO: 21000 PH 2009-10-25 1037 G3UFY         59  14     EA3BFK        59  14
QSO: 21000 PH 2009-10-25 1039 G3UFY         59  14     EA3HCY        59  14
QSO: 21000 PH 2009-10-25 1041 G3UFY         59  14     PW2D          59  11
QSO: 21000 PH 2009-10-25 1041 G3UFY         59  14     CR3L          59  33
QSO: 21000 PH 2009-10-25 1043 G3UFY         59  14     CT1EOD        59  14
QSO: 28000 PH 2009-10-25 1047 G3UFY         59  14     IZ2ODM        59  15
QSO: 28000 PH 2009-10-25 1048 G3UFY         59  14     9A1P          59  15
QSO: 28000 PH 2009-10-25 1050 G3UFY         59  14     9A7A          59  15
QSO: 28000 PH 2009-10-25 1051 G3UFY         59  14     HB0/HB9AON    59  14
QSO: 28000 PH 2009-10-25 1053 G3UFY         59  14     P33W          59  20
QSO: 28000 PH 2009-10-25 1053 G3UFY         59  14     AO3K          59  14
QSO: 28000 PH 2009-10-25 1055 G3UFY         59  14     5B8AD         59  20
QSO: 28000 PH 2009-10-25 1101 G3UFY         59  14     SX1L          59  20
QSO: 28000 PH 2009-10-25 1101 G3UFY         59  14     IK2CIO        59  15
QSO: 28000 PH 2009-10-25 1102 G3UFY         59  14     IK4QJF        59  15
QSO: 28000 PH 2009-10-25 1103 G3UFY         59  14     IZ6GSQ        59  15
QSO: 28000 PH 2009-10-25 1104 G3UFY         59  14     HB9EI         59  14
QSO: 28000 PH 2009-10-25 1105 G3UFY         59  14     IQ5MS         59  15
QSO: 28000 PH 2009-10-25 1106 G3UFY         59  14     AM2T          59  14
QSO: 28000 PH 2009-10-25 1107 G3UFY         59  14     IO5O          59  15
QSO: 28000 PH 2009-10-25 1109 G3UFY         59  14     S57DX         59  15
QSO: 28000 PH 2009-10-25 1111 G3UFY         59  14     C4I           59  20
QSO: 28000 PH 2009-10-25 1112 G3UFY         59  14     4X/EA5RM      59  20
QSO: 28000 PH 2009-10-25 1113 G3UFY         59  14     S56M          59  15
QSO: 28000 PH 2009-10-25 1115 G3UFY         59  14     EE9Z          59  33
QSO: 28000 PH 2009-10-25 1117 G3UFY         59  14     JY5CC         59  20
QSO: 28000 PH 2009-10-25 1118 G3UFY         59  14     EA6AZ         59  14
QSO: 28000 PH 2009-10-25 1119 G3UFY         59  14     E71A          59  15
QSO: 28000 PH 2009-10-25 1120 G3UFY         59  14     IZ0GKB        59  15
QSO: 28000 PH 2009-10-25 1121 G3UFY         59  14     F1JKJ         59  14
QSO: 28000 PH 2009-10-25 1122 G3UFY         59  14     HA1YI         59  15
QSO: 28000 PH 2009-10-25 1124 G3UFY         59  14     EA3ATO        59  14
QSO: 28000 PH 2009-10-25 1127 G3UFY         59  14     DK0EE         59  14
QSO: 28000 PH 2009-10-25 1128 G3UFY         59  14     9A2U          59  15
QSO: 28000 PH 2009-10-25 1130 G3UFY         59  14     EA3CI         59  14
QSO: 28000 PH 2009-10-25 1131 G3UFY         59  14     EE9K          59  33
QSO: 28000 PH 2009-10-25 1134 G3UFY         59  14     CN2R          59  33
QSO: 28000 PH 2009-10-25 1139 G3UFY         59  14     EE2K          59  14
QSO: 28000 PH 2009-10-25 1140 G3UFY         59  14     IS0NHT        59  15
QSO: 28000 PH 2009-10-25 1142 G3UFY         59  14     AO2W          59  14
QSO: 28000 PH 2009-10-25 1143 G3UFY         59  14     S53EO         59  15
QSO: 28000 PH 2009-10-25 1155 G3UFY         59  14     IQ4RN         59  15
QSO: 28000 PH 2009-10-25 1156 G3UFY         59  14     IF9A          59  15
QSO: 28000 PH 2009-10-25 1159 G3UFY         59  14     CS2P          59  14
QSO: 28000 PH 2009-10-25 1200 G3UFY         59  14     I2SVA         59  15
QSO: 28000 PH 2009-10-25 1201 G3UFY         59  14     IQ3RK         59  15
QSO: 28000 PH 2009-10-25 1201 G3UFY         59  14     IR4M          59  15
QSO: 28000 PH 2009-10-25 1203 G3UFY         59  14     EA3AV         59  14
QSO: 28000 PH 2009-10-25 1204 G3UFY         59  14     IK3UNA        59  14
QSO: 28000 PH 2009-10-25 1205 G3UFY         59  14     E73M          59  15
QSO: 28000 PH 2009-10-25 1308 G3UFY         59  14     EA4DAT        59  14
QSO: 28000 PH 2009-10-25 1309 G3UFY         59  14     EC1KV         59  14
QSO: 28000 PH 2009-10-25 1310 G3UFY         59  14     IK0SXU        59  15
QSO: 28000 PH 2009-10-25 1311 G3UFY         59  14     AM1A          59  14
QSO: 28000 PH 2009-10-25 1319 G3UFY         59  14     IW0HBY        59  14
QSO: 21000 PH 2009-10-25 1329 G3UFY         59  14     CN2R          59  33
QSO: 21000 PH 2009-10-25 1330 G3UFY         59  14     3V8SS         59  33
QSO: 21000 PH 2009-10-25 1330 G3UFY         59  14     ZX2B          59  11
QSO: 21000 PH 2009-10-25 1331 G3UFY         59  14     VP5T          59  8
QSO: 21000 PH 2009-10-25 1332 G3UFY         59  14     LP2F          59  13
QSO: 21000 PH 2009-10-25 1335 G3UFY         59  14     HI3K          59  08
QSO: 21000 PH 2009-10-25 1336 G3UFY         59  14     FS/K1XM       59  8
QSO: 21000 PH 2009-10-25 1336 G3UFY         59  14     LZ2JA         59  20
QSO: 21000 PH 2009-10-25 1337 G3UFY         59  14     EA4DAT        59  14
QSO: 21000 PH 2009-10-25 1341 G3UFY         59  14     VA3SWG        59  04
QSO: 21000 PH 2009-10-25 1342 G3UFY         59  14     ST2KSS        59  34
QSO: 21000 PH 2009-10-25 1343 G3UFY         59  14     VE3EJ         59  04
QSO: 21000 PH 2009-10-25 1345 G3UFY         59  14     VP2MDG        59  08
QSO: 21000 PH 2009-10-25 1354 G3UFY         59  14     KC1XX         59  05
QSO: 21000 PH 2009-10-25 1355 G3UFY         59  14     K3LR          59  05
QSO: 21000 PH 2009-10-25 1356 G3UFY         59  14     K4EA          59  05
QSO: 21000 PH 2009-10-25 1357 G3UFY         59  14     K1LZ          59  05
QSO: 21000 PH 2009-10-25 1358 G3UFY         59  14     N8II          59  05
QSO: 21000 PH 2009-10-25 1401 G3UFY         59  14     4O3A          59  15
QSO: 21000 PH 2009-10-25 1404 G3UFY         59  14     5B4KH         59  20
QSO: 21000 PH 2009-10-25 1404 G3UFY         59  14     K4ZW          59  05
QSO: 21000 PH 2009-10-25 1405 G3UFY         59  14     W3JK          59  05
QSO: 21000 PH 2009-10-25 1413 G3UFY         59  14     5B/G3RXQ      59  20
QSO: 21000 PH 2009-10-25 1414 G3UFY         59  14     SV9CVY        59  20
QSO: 21000 PH 2009-10-25 1415 G3UFY         59  14     LZ9W          59  20
QSO: 21000 PH 2009-10-25 1416 G3UFY         59  14     IZ0EUP/8      59  15
QSO: 21000 PH 2009-10-25 1417 G3UFY         59  14     Z37M          59  15
QSO: 21000 PH 2009-10-25 1419 G3UFY         59  14     CN3A          59  33
QSO: 21000 PH 2009-10-25 1424 G3UFY         59  14     9K2HN         59  21
QSO: 21000 PH 2009-10-25 1428 G3UFY         59  14     4X/EA5RM      59  20
QSO: 21000 PH 2009-10-25 1429 G3UFY         59  14     UZ4E          59  16
QSO: 21000 PH 2009-10-25 1431 G3UFY         59  14     W1GD          59  05
QSO: 21000 PH 2009-10-25 1432 G3UFY         59  14     K3WW          59  05
QSO: 21000 PH 2009-10-25 1433 G3UFY         59  14     K1TTT         59  05
QSO: 21000 PH 2009-10-25 1436 G3UFY         59  14     K3CR          59  05
QSO: 21000 PH 2009-10-25 1438 G3UFY         59  14     K1KI          59  05
QSO: 21000 PH 2009-10-25 1442 G3UFY         59  14     W5WW          59  04
QSO: 21000 PH 2009-10-25 1444 G3UFY         59  14     KG4W          59  05
QSO: 21000 PH 2009-10-25 1453 G3UFY         59  14     CR6P          59  14
QSO: 14000 PH 2009-10-25 1643 G3UFY         59  14     VE3RZ         59  04
QSO: 14000 PH 2009-10-25 1644 G3UFY         59  14     VE7SZ         59  03
QSO: 14000 PH 2009-10-25 1645 G3UFY         59  14     AO2W          59  14
QSO: 14000 PH 2009-10-25 1647 G3UFY         59  14     VA3YP         59  04
QSO: 21000 PH 2009-10-25 1650 G3UFY         59  14     K2PLF         59  05
QSO: 21000 PH 2009-10-25 1653 G3UFY         59  14     EA8MT         59  33
QSO: 21000 PH 2009-10-25 1655 G3UFY         59  14     KP2M          59  08
QSO: 21000 PH 2009-10-25 1659 G3UFY         59  14     N1LN          59  05
QSO: 21000 PH 2009-10-25 1701 G3UFY         59  14     N2RJ          59  05
QSO: 21000 PH 2009-10-25 1701 G3UFY         59  14     N1WR          59  05
QSO: 21000 PH 2009-10-25 1702 G3UFY         59  14     N8BJQ         59  04
QSO: 21000 PH 2009-10-25 1704 G3UFY         59  14     ZV2C          59  11
QSO: 21000 PH 2009-10-25 1706 G3UFY         59  14     N3ZA          59  05
QSO: 21000 PH 2009-10-25 1708 G3UFY         59  14     PY2EX         59  11
QSO: 21000 PH 2009-10-25 1710 G3UFY         59  14     ZY7C          59  11
QSO: 21000 PH 2009-10-25 1712 G3UFY         59  14     P43A          59  09
QSO: 21000 PH 2009-10-25 1715 G3UFY         59  14     LV5V          59  13
QSO: 21000 PH 2009-10-25 1716 G3UFY         59  14     PS2T          59  11
QSO: 21000 PH 2009-10-25 1718 G3UFY         59  14     CU5CQ         59  14
QSO: 21000 PH 2009-10-25 1723 G3UFY         59  14     6W1RY         59  35
QSO: 14000 PH 2009-10-25 2007 G3UFY         59  14     W3LPL         59  05
QSO: 14000 PH 2009-10-25 2008 G3UFY         59  14     AA1K          59  05
QSO: 14000 PH 2009-10-25 2015 G3UFY         59  14     N2RM          59  05
QSO:  7000 PH 2009-10-25 2024 G3UFY         59  14     RU1A          59  16
QSO:  7000 PH 2009-10-25 2030 G3UFY         59  14     OM7M          59  15
QSO:  7000 PH 2009-10-25 2032 G3UFY         59  14     ES5MC         59  15
QSO:  7000 PH 2009-10-25 2035 G3UFY         59  14     IQ3UD         59  15
QSO:  3500 PH 2009-10-25 2041 G3UFY         59  14     PA2REH        59  14
QSO:  3500 PH 2009-10-25 2043 G3UFY         59  14     DL4MCF        59  14
QSO:  3500 PH 2009-10-25 2044 G3UFY         59  14     DC4A          59  14
QSO:  3500 PH 2009-10-25 2049 G3UFY         59  14     HB0/HB9AON    59  14
QSO:  3500 PH 2009-10-25 2056 G3UFY         59  14     MW5D          59  14
QSO:  3500 PH 2009-10-25 2100 G3UFY         59  14     OT5P          59  14
QSO:  1800 PH 2009-10-25 2115 G3UFY         59  14     GM2T          59  14
QSO:  7000 PH 2009-10-25 2133 G3UFY         59  14     IR4M          59  15
QSO:  7000 PH 2009-10-25 2134 G3UFY         59  14     RK3K          59  16
QSO:  7000 PH 2009-10-25 2138 G3UFY         59  14     IQ0EF         59  15
QSO:  7000 PH 2009-10-25 2146 G3UFY         59  14     S52ZW         59  15
QSO:  7000 PH 2009-10-25 2148 G3UFY         59  14     LY6A          59  15
QSO:  7000 PH 2009-10-25 2150 G3UFY         59  14     Z37M          59  15
QSO:  7000 PH 2009-10-25 2154 G3UFY         59  14     RT6A          59  16
QSO:  7000 PH 2009-10-25 2155 G3UFY         59  14     RK3DZB        59  16
QSO:  7000 PH 2009-10-25 2157 G3UFY         59  14     UZ7M          59  16
QSO:  7000 PH 2009-10-25 2201 G3UFY         59  14     E73M          59  15
QSO:  7000 PH 2009-10-25 2203 G3UFY         59  14     EE6E          59  14
QSO:  7000 PH 2009-10-25 2206 G3UFY         59  14     9A7A          59  15
QSO:  7000 PH 2009-10-25 2207 G3UFY         59  14     HG6N          59  15
QSO:  3500 PH 2009-10-25 2209 G3UFY         59  14     F5RD          59  14
QSO:  3500 PH 2009-10-25 2210 G3UFY         59  14     F4ASK         59  14
QSO:  3500 PH 2009-10-25 2211 G3UFY         59  14     DK4A          59  14
QSO:  3500 PH 2009-10-25 2212 G3UFY         59  14     PA3AAV        59  14
QSO:  3500 PH 2009-10-25 2214 G3UFY         59  14     LN3Z          59  14
QSO:  3500 PH 2009-10-25 2215 G3UFY         59  14     GM6NX         59  14
QSO:  3500 PH 2009-10-25 2217 G3UFY         59  14     DD2ML         59  14
QSO:  3500 PH 2009-10-25 2218 G3UFY         59  14     DR5Z          59  14
QSO:  3500 PH 2009-10-25 2223 G3UFY         59  14     RL3A          59  16
QSO:  3500 PH 2009-10-25 2225 G3UFY         59  14     DR5N          59  14
QSO:  3500 PH 2009-10-25 2227 G3UFY         59  14     PI4DX         59  14
QSO:  3500 PH 2009-10-25 2230 G3UFY         59  14     HG1S          59  15
