START-OF-LOG:  2.0
CREATED-BY:    CT Version 10.04.001
CALLSIGN:      KC6X
NAME:          Willard "Will" D. Wolfshohl
LOCATION:      CA
CLUB:          Southern California DX Club
CLAIMED-SCORE: 513816
CONTEST:       CQ-WW-SSB
OPERATORS:     KC6X
SOAPBOX:       I had to do the CQWW without an 80 or 160m antenna. :(  The big surprise
SOAPBOX:       was 15m. Nice west European and Far East openings on 15m from here on
SOAPBOX:       the West Coast. Even worked 5H3EE! Too bad 10m didn't follow. I tuned up
SOAPBOX:       there several times and heard almost nothing. 20m was S-9+ wall to wall
SOAPBOX:       for many hours. Tough to make headway with just a tribander. Having 2
SOAPBOX:       elements on 40m made things easier but there were plenty of deaf
SOAPBOX:       Europeans. Why were some transmitting in the US Phone band below 7200
SOAPBOX:       and listening above 7200 blocking 2 frequencies in a VERY crowded
SOAPBOX:       subband? I beat last my last year's score even without 80m so I don't
SOAPBOX:       feel too bad. See you next year when hopefully 10m will show some real
SOAPBOX:       signs of life. 73!
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-ASSISTED: ASSISTED
CATEGORY-MODE: SSB
QSO: 21250 PH 2009-10-24 0000 KC6X           59 03     VK8NSB        59  29     1
QSO: 21265 PH 2009-10-24 0001 KC6X           59 03     TI8II         59  07     1
QSO: 21271 PH 2009-10-24 0002 KC6X           59 03     9M8Z          59  28     1
QSO: 21294 PH 2009-10-24 0004 KC6X           59 03     LU2QC         59  13     1
QSO: 21296 PH 2009-10-24 0004 KC6X           59 03     LQ0F          59  13     1
QSO: 21299 PH 2009-10-24 0005 KC6X           59 03     FO8RZ         59  32     1
QSO: 21307 PH 2009-10-24 0006 KC6X           59 03     JR5VHU        59  25     1
QSO: 21313 PH 2009-10-24 0007 KC6X           59 03     JA3YBK        59  25     1
QSO: 21318 PH 2009-10-24 0008 KC6X           59 03     KH6MB         59  31     1
QSO: 21321 PH 2009-10-24 0008 KC6X           59 03     AH0BT         59  27     1
QSO: 21327 PH 2009-10-24 0008 KC6X           59 03     JE1LFX        59  25     1
QSO: 21333 PH 2009-10-24 0009 KC6X           59 03     JS3CTQ        59  25     1
QSO: 21336 PH 2009-10-24 0009 KC6X           59 03     JA0JHA        59  25     1
QSO: 21343 PH 2009-10-24 0010 KC6X           59 03     JA1OVD        59  25     1
QSO: 21347 PH 2009-10-24 0011 KC6X           59 03     ZX2B          59  11     1
QSO: 21348 PH 2009-10-24 0011 KC6X           59 03     JH1GZE        59  25     1
QSO: 21352 PH 2009-10-24 0012 KC6X           59 03     JR7NXM        59  25     1
QSO: 21352 PH 2009-10-24 0012 KC6X           59 03     JF1RWZ        59  25     1
QSO: 21352 PH 2009-10-24 0014 KC6X           59 03     JS1NDM        59  25     1
QSO: 21352 PH 2009-10-24 0014 KC6X           59 03     JA1LZR        59  25     1
QSO: 21355 PH 2009-10-24 0015 KC6X           59 03     JH9KVF        59  25     1
QSO: 21373 PH 2009-10-24 0016 KC6X           59 03     JE7YSS        59  25     1
QSO: 21215 PH 2009-10-24 0017 KC6X           59 03     JA7YRR        59  25     1
QSO: 21218 PH 2009-10-24 0017 KC6X           59 03     L73D          59  13     1
QSO: 21225 PH 2009-10-24 0019 KC6X           59 03     HC8A          59  10     1
QSO: 21235 PH 2009-10-24 0021 KC6X           59 03     CE1W          59  12     1
QSO: 21242 PH 2009-10-24 0021 KC6X           59 03     LV5V          59  13     1
QSO: 21247 PH 2009-10-24 0022 KC6X           59 03     TI7DBS        59  07     1
QSO: 21260 PH 2009-10-24 0022 KC6X           59 03     ZX5J          59  11     1
QSO: 21262 PH 2009-10-24 0022 KC6X           59 03     PW2D          59  11     1
QSO: 21270 PH 2009-10-24 0023 KC6X           59 03     LU1YY         59  13     1
QSO: 21278 PH 2009-10-24 0024 KC6X           59 03     ZP8VAO        59  11     1
QSO: 21279 PH 2009-10-24 0025 KC6X           59 03     LS2D          59  13     1
QSO: 21284 PH 2009-10-24 0026 KC6X           59 03     TG9NX         59  07     1
QSO: 21289 PH 2009-10-24 0027 KC6X           59 03     PP5TR         59  11     1
QSO: 21299 PH 2009-10-24 0027 KC6X           59 03     CE5JZO        59  12     1
QSO: 21305 PH 2009-10-24 0028 KC6X           59 03     LP1H          59  13     1
QSO: 21311 PH 2009-10-24 0029 KC6X           59 03     LU7MCJ        59  13     1
QSO: 21207 PH 2009-10-24 0031 KC6X           59 03     VK4ZD         59  30     1
QSO: 21242 PH 2009-10-24 0032 KC6X           59 03     ZM2M          59  32     1
QSO: 21244 PH 2009-10-24 0033 KC6X           59 03     YE2R          59  28     1
QSO: 21273 PH 2009-10-24 0035 KC6X           59 03     VK4KW         59  30     1
QSO: 21277 PH 2009-10-24 0035 KC6X           59 03     VK4CZ         59  30     1
QSO: 21303 PH 2009-10-24 0036 KC6X           59 03     KH7Y          59  31     1
QSO: 21318 PH 2009-10-24 0040 KC6X           59 03     VK4IU         59  30     1
QSO: 21318 PH 2009-10-24 0041 KC6X           59 03     YB0AJV        59  28     1
QSO: 21318 PH 2009-10-24 0042 KC6X           59 03     VK3MDX        59  30     1
QSO: 21318 PH 2009-10-24 0043 KC6X           59 03     ZL3JT         59  32     1
QSO: 21240 PH 2009-10-24 0046 KC6X           59 03     4H1T          59  27     1
QSO: 14227 PH 2009-10-24 0053 KC6X           59 03     JI2ZEY        59  25     1
QSO: 14229 PH 2009-10-24 0054 KC6X           59 03     AH0BT         59  27     1
QSO: 14232 PH 2009-10-24 0055 KC6X           59 03     LU1VM         59  13     1
QSO: 14234 PH 2009-10-24 0055 KC6X           59 03     LR1H          59  13     1
QSO: 14239 PH 2009-10-24 0056 KC6X           59 03     JA6ZPR        59  25     1
QSO: 14249 PH 2009-10-24 0057 KC6X           59 03     KH6LC         59  31     1
QSO: 14256 PH 2009-10-24 0058 KC6X           59 03     WH2DX         59  27     1
QSO: 14257 PH 2009-10-24 0059 KC6X           59 03     XE1BY         59  06     1
QSO: 14267 PH 2009-10-24 0100 KC6X           59 03     JA3YBK        59  25     1
QSO: 14273 PH 2009-10-24 0101 KC6X           59 03     8J120TDC      59  25     1
QSO: 14276 PH 2009-10-24 0102 KC6X           59 03     KH6/OH7WV     59  31     1
QSO: 14293 PH 2009-10-24 0104 KC6X           59 03     JA7BJS        59  25     1
QSO: 14295 PH 2009-10-24 0105 KC6X           59 03     JA5FBZ        59  25     1
QSO: 14298 PH 2009-10-24 0105 KC6X           59 03     JH4UYB        59  25     1
QSO: 14304 PH 2009-10-24 0105 KC6X           59 03     RZ0SR         59  18     1
QSO: 14311 PH 2009-10-24 0106 KC6X           59 03     JQ1BVI        59  25     1
QSO: 14330 PH 2009-10-24 0107 KC6X           59 03     JF2QNM        59  25     1
QSO: 14335 PH 2009-10-24 0107 KC6X           59 03     JR2DOL        59  25     1
QSO: 14338 PH 2009-10-24 0107 KC6X           59 03     JH7XMO        59  25     1
QSO: 14343 PH 2009-10-24 0107 KC6X           59 03     JA0JHA        59  25     1
QSO: 14170 PH 2009-10-24 0112 KC6X           59 03     KL7RA         59  01     1
QSO: 14291 PH 2009-10-24 0116 KC6X           59 03     BD4QH         59  24     1
QSO: 14184 PH 2009-10-24 0116 KC6X           59 03     9M8Z          59  28     1
QSO: 14190 PH 2009-10-24 0117 KC6X           59 03     LU9MBY        59  13     1
QSO: 14202 PH 2009-10-24 0119 KC6X           59 03     CE4CT         59  12     1
QSO: 14205 PH 2009-10-24 0120 KC6X           59 03     AL9A          59  01     1
QSO: 14193 PH 2009-10-24 0122 KC6X           59 03     UA0CM         59  19     1
QSO: 14222 PH 2009-10-24 0125 KC6X           59 03     3D2MJ         59  32     1
QSO: 14169 PH 2009-10-24 0128 KC6X           59 03     HL2FDW        59  25     1
QSO: 14171 PH 2009-10-24 0129 KC6X           59 03     ZK2DL         59  32     1
QSO: 14156 PH 2009-10-24 0133 KC6X           59 03     RN0CF         59  19     1
QSO: 14164 PH 2009-10-24 0133 KC6X           59 03     AH6XX         59  31     1
QSO: 14166 PH 2009-10-24 0134 KC6X           59 03     RK0UT         59  18     1
QSO: 14174 PH 2009-10-24 0135 KC6X           59 03     JH1ACA        59  25     1
QSO: 14231 PH 2009-10-24 0138 KC6X           59 03     JA7FTR        59  25     1
QSO: 14243 PH 2009-10-24 0141 KC6X           59 03     JR5VHU        59  25     1
QSO: 21222 PH 2009-10-24 0146 KC6X           59 03     KH7XS         59  31     1
QSO:  7218 PH 2009-10-24 0152 KC6X           59 03     AL9A          59  01     1
QSO:  7187 PH 2009-10-24 0153 KC6X           59 03     OX2A          59  40     1
QSO:  7150 PH 2009-10-24 0207 KC6X           59 03     VE6FI         59  04     1
QSO:  7159 PH 2009-10-24 0209 KC6X           59 03     TO7A          59  08     1
QSO:  7166 PH 2009-10-24 0211 KC6X           59 03     KL7RA         59  01     1
QSO:  7086 PH 2009-10-24 0213 KC6X           59 03     AL7R          59  01     1
QSO:  7054 PH 2009-10-24 0216 KC6X           59 03     OM7M          59  15     1
QSO:  7066 PH 2009-10-24 0217 KC6X           59 03     VG7V          59  03     1
QSO:  7228 PH 2009-10-24 0219 KC6X           59 03     VE7SV         59  03     1
QSO:  7208 PH 2009-10-24 0222 KC6X           59 03     V31MW         59  07     1
QSO:  7182 PH 2009-10-24 0226 KC6X           59 03     VE6AO         59  04     1
QSO: 14214 PH 2009-10-24 0231 KC6X           59 03     KH6MB         59  31     1
QSO: 14247 PH 2009-10-24 0234 KC6X           59 03     ZM4A          59  32     1
QSO: 14161 PH 2009-10-24 0237 KC6X           59 03     A31KK         59  32     1
QSO: 14226 PH 2009-10-24 0239 KC6X           59 03     KH7XS         59  31     1
QSO: 14256 PH 2009-10-24 0240 KC6X           59 03     VK4WR         59  30     1
QSO: 14199 PH 2009-10-24 0243 KC6X           59 03     LP1H          59  13     1
QSO: 14191 PH 2009-10-24 0243 KC6X           59 03     NR5M          59  04     1
QSO:  7056 PH 2009-10-24 0318 KC6X           59 03     PJ2T          59  09     1
QSO:  7028 PH 2009-10-24 0320 KC6X           59 03     P40A          59  09     1
QSO:  7043 PH 2009-10-24 0327 KC6X           59 03     6W1RY         59  35     1
QSO:  7097 PH 2009-10-24 0339 KC6X           59 03     PJ4K          59  09     1
QSO:  7183 PH 2009-10-24 0342 KC6X           59 03     KH6MB         59  31     1
QSO:  7179 PH 2009-10-24 0342 KC6X           59 03     KH7XS         59  31     1
QSO:  7162 PH 2009-10-24 0347 KC6X           59 03     KH6LC         59  31     1
QSO:  7132 PH 2009-10-24 0352 KC6X           59 03     VE3EJ         59  04     1
QSO:  7031 PH 2009-10-24 0354 KC6X           59 03     3DA0WW        59  38     1
QSO:  7091 PH 2009-10-24 0404 KC6X           59 03     ZS9X          59  38     1
QSO:  7072 PH 2009-10-24 0407 KC6X           59 03     CR3A          59  33     1
QSO:  7232 PH 2009-10-24 0409 KC6X           59 03     KP4KE         59  08     1
QSO:  7221 PH 2009-10-24 0414 KC6X           59 03     LQ5H          59  13     1
QSO:  7189 PH 2009-10-24 1357 KC6X           59 03     YB4IR         59  28     1
QSO:  7182 PH 2009-10-24 1357 KC6X           59 03     JI2ZJS        59  25     1
QSO:  7178 PH 2009-10-24 1359 KC6X           59 03     VE5PV         59  04     1
QSO:  7195 PH 2009-10-24 1408 KC6X           59 03     DX1J          59  27     1
QSO:  7190 PH 2009-10-24 1408 KC6X           59 03     JQ1BVI        59  25     1
QSO:  7183 PH 2009-10-24 1409 KC6X           59 03     ZM2M          59  32     1
QSO:  7177 PH 2009-10-24 1410 KC6X           59 03     VK6NC         59  29     1
QSO:  7171 PH 2009-10-24 1411 KC6X           59 03     JA3AOP        59  25     1
QSO:  7168 PH 2009-10-24 1411 KC6X           59 03     DU1BP         59  27     1
QSO:  7151 PH 2009-10-24 1415 KC6X           59 03     B7M           59  24     1
QSO:  7199 PH 2009-10-24 1420 KC6X           59 03     W7WA          59  03     1
QSO:  7184 PH 2009-10-24 1421 KC6X           59 03     JA3YBK        59  25     1
QSO:  7180 PH 2009-10-24 1422 KC6X           59 03     AH0BT         59  27     1
