START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.152
CALLSIGN: UA0SBQ
CONTEST: CQ-WW-SSB
CLAIMED-SCORE: 17000
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: QRP
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLUB: ARCK
LOCATION: DX
NAME: VICTOR ANDRUSSHENKO
SOAPBOX: TNX QSOs!
SOAPBOX: RIG(s): TS940V Power 5 wtts; ANTENNA(s): SPIDER 10/15/20 M
QSO: 14000 PH 2009-10-24 0211 UA0SBQ        59  18     UK9AA         59  17
QSO: 14000 PH 2009-10-24 0221 UA0SBQ        59  18     UP2L          59  17
QSO: 14000 PH 2009-10-24 0224 UA0SBQ        59  18     UA9CLB        59  17
QSO: 14000 PH 2009-10-24 0248 UA0SBQ        59  18     JT1ZO         59  23
QSO: 14000 PH 2009-10-24 0312 UA0SBQ        59  18     RC9O          59  18
QSO: 14000 PH 2009-10-24 0314 UA0SBQ        59  18     4L8A          59  21
QSO: 14000 PH 2009-10-24 0319 UA0SBQ        59  18     UN7QF         59  17
QSO: 14000 PH 2009-10-24 0540 UA0SBQ        59  18     UX2IO         59  16
QSO: 14000 PH 2009-10-24 0552 UA0SBQ        59  18     R3A           59  16
QSO: 28000 PH 2009-10-24 0704 UA0SBQ        59  18     UA6UDW        59  16
QSO: 21000 PH 2009-10-24 0721 UA0SBQ        59  18     ER3ZZ         59  16
QSO: 21000 PH 2009-10-24 0724 UA0SBQ        59  18     S53MM         59  15
QSO: 21000 PH 2009-10-24 0725 UA0SBQ        59  18     JS3CTQ        59  25
QSO: 21000 PH 2009-10-24 0727 UA0SBQ        59  18     OH4A          59  15
QSO: 21000 PH 2009-10-24 0734 UA0SBQ        59  18     OL5T          59  15
QSO: 21000 PH 2009-10-24 0738 UA0SBQ        59  18     RA9A          59  17
QSO: 21000 PH 2009-10-24 0742 UA0SBQ        59  18     JA1ELY        59  25
QSO: 21000 PH 2009-10-24 0745 UA0SBQ        59  18     DH8BQA        59  14
QSO: 21000 PH 2009-10-24 0746 UA0SBQ        59  18     RA6XW         59  16
QSO: 21000 PH 2009-10-24 0755 UA0SBQ        59  18     OH0Z          59  15
QSO: 21000 PH 2009-10-24 0759 UA0SBQ        59  18     IT9RYJ        59  15
QSO: 21000 PH 2009-10-24 0802 UA0SBQ        59  18     UW1M          59  16
QSO: 21000 PH 2009-10-24 0804 UA0SBQ        59  18     UA9JLL        59  17
QSO: 21000 PH 2009-10-24 0810 UA0SBQ        59  18     ES1LBK        59  15
QSO: 21000 PH 2009-10-24 0812 UA0SBQ        59  18     LY1R          59  15
QSO: 21000 PH 2009-10-24 0813 UA0SBQ        59  18     OE8Q          59  15
QSO: 21000 PH 2009-10-24 0816 UA0SBQ        59  18     OM7M          59  15
QSO: 21000 PH 2009-10-24 0818 UA0SBQ        59  18     S57O          59  15
QSO: 21000 PH 2009-10-24 0819 UA0SBQ        59  18     DF0HQ         59  14
QSO: 21000 PH 2009-10-24 0825 UA0SBQ        59  18     UY0ZG         59  16
QSO: 21000 PH 2009-10-24 0829 UA0SBQ        59  18     M4A           59  14
QSO: 21000 PH 2009-10-24 0833 UA0SBQ        59  18     DQ4W          59  14
QSO: 21000 PH 2009-10-24 0838 UA0SBQ        59  18     UN9L          59  17
QSO: 21000 PH 2009-10-24 0841 UA0SBQ        59  18     F8KDX         59  14
QSO: 21000 PH 2009-10-24 0845 UA0SBQ        59  18     UN8GW         59  17
QSO: 21000 PH 2009-10-24 0847 UA0SBQ        59  18     RW2F          59  15
QSO: 21000 PH 2009-10-24 0849 UA0SBQ        59  18     OK1OUE        59  15
QSO: 21000 PH 2009-10-24 0853 UA0SBQ        59  18     OL4A          59  15
QSO: 21000 PH 2009-10-24 0855 UA0SBQ        59  18     RO4W          59  16
QSO: 21000 PH 2009-10-24 0858 UA0SBQ        59  18     DR1A          59  14
QSO: 21000 PH 2009-10-24 0905 UA0SBQ        59  18     S52ZW         59  15
QSO: 21000 PH 2009-10-24 0906 UA0SBQ        59  18     YT7Z          59  15
QSO: 21000 PH 2009-10-24 0911 UA0SBQ        59  18     DR4A          59  14
QSO: 21000 PH 2009-10-24 0913 UA0SBQ        59  18     HG1S          59  15
QSO: 21000 PH 2009-10-24 0915 UA0SBQ        59  18     DL0WW         59  14
QSO: 21000 PH 2009-10-24 0916 UA0SBQ        59  18     RW4HP         59  16
QSO: 21000 PH 2009-10-24 0917 UA0SBQ        59  18     DF9ZP         59  14
QSO: 21000 PH 2009-10-24 0919 UA0SBQ        59  18     G6PZ          59  14
QSO: 21000 PH 2009-10-24 0937 UA0SBQ        59  18     E77QZ         59  15
QSO: 21000 PH 2009-10-24 0945 UA0SBQ        59  18     E73W          59  15
QSO: 21000 PH 2009-10-24 0947 UA0SBQ        59  18     YT3M          59  15
QSO: 21000 PH 2009-10-24 0950 UA0SBQ        59  18     YT9X          59  15
QSO: 14000 PH 2009-10-24 1012 UA0SBQ        59  18     RU1A          59  16
QSO: 14000 PH 2009-10-24 1019 UA0SBQ        59  18     SN6Z          59  15
QSO: 14000 PH 2009-10-24 1021 UA0SBQ        59  18     RZ3AXX        59  16
QSO: 14000 PH 2009-10-24 1027 UA0SBQ        59  18     9A1P          59  15
QSO: 14000 PH 2009-10-24 1034 UA0SBQ        59  18     SN7Q          59  15
QSO: 14000 PH 2009-10-24 1043 UA0SBQ        59  18     JR5VHU        59  25
QSO: 14000 PH 2009-10-24 1047 UA0SBQ        59  18     UA4LCH        59  16
QSO: 14000 PH 2009-10-24 1049 UA0SBQ        59  18     JA2PAC        59  25
QSO:  7000 PH 2009-10-24 1201 UA0SBQ        59  18     RW9USA        59  18
QSO:  7000 PH 2009-10-24 1217 UA0SBQ        59  18     UP0L          59  17
QSO:  3500 PH 2009-10-24 1245 UA0SBQ        59  18     RA0WU         59  18
QSO:  7000 PH 2009-10-24 1307 UA0SBQ        59  18     RO4W          59  16
QSO:  7000 PH 2009-10-24 1309 UA0SBQ        59  18     RK4PK         59  16
QSO:  7000 PH 2009-10-24 1337 UA0SBQ        59  18     RX3FS/3       59  16
QSO:  7000 PH 2009-10-24 1341 UA0SBQ        59  18     JH4UYB        59  25
QSO:  3500 PH 2009-10-24 1402 UA0SBQ        59  18     JU1DX         59  23
QSO:  3500 PH 2009-10-24 1552 UA0SBQ        59  18     UA0AKY        59  18
QSO:  3500 PH 2009-10-24 1625 UA0SBQ        59  18     JT1ZO         59  23
QSO: 14000 PH 2009-10-25 0149 UA0SBQ        59  18     EX2T          59  17
QSO: 14000 PH 2009-10-25 0158 UA0SBQ        59  18     UN6LN         59  17
QSO: 14000 PH 2009-10-25 0204 UA0SBQ        59  18     RW0UU         59  18
QSO: 21000 PH 2009-10-25 0802 UA0SBQ        59  18     EA1FDI        59  14
QSO: 21000 PH 2009-10-25 0804 UA0SBQ        59  18     OE4VI         59  15
QSO: 21000 PH 2009-10-25 0808 UA0SBQ        59  18     P33W          59  20
QSO: 21000 PH 2009-10-25 0810 UA0SBQ        59  18     ES7DX         59  15
QSO: 21000 PH 2009-10-25 0813 UA0SBQ        59  18     OM9A          59  15
QSO: 21000 PH 2009-10-25 0815 UA0SBQ        59  18     US6EX         59  16
QSO: 21000 PH 2009-10-25 0819 UA0SBQ        59  18     F8ATM         59  14
QSO: 21000 PH 2009-10-25 0822 UA0SBQ        59  18     HA6PX         59  15
QSO: 21000 PH 2009-10-25 0826 UA0SBQ        59  18     IZ5CML        59  15
QSO: 21000 PH 2009-10-25 0832 UA0SBQ        59  18     I1RJP         59  15
QSO: 21000 PH 2009-10-25 0836 UA0SBQ        59  18     SO8A          59  15
QSO: 21000 PH 2009-10-25 0840 UA0SBQ        59  18     OL7R          59  15
QSO: 21000 PH 2009-10-25 0846 UA0SBQ        59  18     IO4T          59  15
QSO: 21000 PH 2009-10-25 0847 UA0SBQ        59  18     E7DX          59  15
QSO: 21000 PH 2009-10-25 0851 UA0SBQ        59  18     S50L          59  15
QSO: 21000 PH 2009-10-25 0853 UA0SBQ        59  18     LZ3FN         59  20
QSO: 21000 PH 2009-10-25 0856 UA0SBQ        59  18     S50A          59  15
QSO: 21000 PH 2009-10-25 0858 UA0SBQ        59  18     HA8JW         59  15
QSO: 21000 PH 2009-10-25 0902 UA0SBQ        59  18     OL1X          59  15
QSO: 21000 PH 2009-10-25 0905 UA0SBQ        59  18     E73M          59  15
QSO: 21000 PH 2009-10-25 0906 UA0SBQ        59  18     UP9L          59  17
QSO: 21000 PH 2009-10-25 0914 UA0SBQ        59  18     9A7A          59  15
QSO: 21000 PH 2009-10-25 0919 UA0SBQ        59  18     HG3M          59  15
QSO: 21000 PH 2009-10-25 0927 UA0SBQ        59  18     S50R          59  15
QSO: 21000 PH 2009-10-25 0933 UA0SBQ        59  18     YR9P          59  20
QSO: 21000 PH 2009-10-25 1002 UA0SBQ        59  18     UA4WKW        59  16
QSO: 14000 PH 2009-10-25 1023 UA0SBQ        59  18     9A7A          59  15
QSO: 14000 PH 2009-10-25 1030 UA0SBQ        59  18     JH4UYB        59  25
QSO: 14000 PH 2009-10-25 1040 UA0SBQ        59  18     LY7Z          59  15
QSO: 14000 PH 2009-10-25 1108 UA0SBQ        59  18     UX3MZ         59  16
QSO: 14000 PH 2009-10-25 1150 UA0SBQ        59  18     UP4L          59  17
QSO:  7000 PH 2009-10-25 1317 UA0SBQ        59  18     RT3T          59  16
QSO: 14000 PH 2009-10-25 2352 UA0SBQ        59  18     JI2ZEY        59  25
END-OF-LOG:
