START-OF-LOG: 3.0
CREATED-BY: Lux-Log v5.02.00 by LX1NO
CONTEST: CQ-WW-SSB
CALLSIGN: EU1DZ
CLAIMED-SCORE: 200165
OPERATORS: EU1DZ
NAME: Boris Beznosko
SOAPBOX: Used FT-897d   (50watts) + TM535 tuner + sim.dipole 41m. long,30m. up.
QSO:  7000 PH 2009-10-24 0432 EU1DZ         59  16     SV9COL        59  20     0
QSO:  7000 PH 2009-10-24 0435 EU1DZ         59  16     YT9X          59  15     0
QSO:  7000 PH 2009-10-24 0437 EU1DZ         59  16     UR7IKV        59  16     0
QSO:  7000 PH 2009-10-24 0437 EU1DZ         59  16     DL4GBA        59  14     0
QSO:  7000 PH 2009-10-24 0441 EU1DZ         59  16     RK3GYM        59  16     0
QSO:  7000 PH 2009-10-24 0444 EU1DZ         59  16     4L0A          59  21     0
QSO:  7000 PH 2009-10-24 0448 EU1DZ         59  16     S50L          59  15     0
QSO:  7000 PH 2009-10-24 0458 EU1DZ         59  16     EV1R          59  16     0
QSO:  7000 PH 2009-10-24 0459 EU1DZ         59  16     UZ7M          59  16     0
QSO:  7000 PH 2009-10-24 0500 EU1DZ         59  16     RK3K          59  16     0
QSO:  7000 PH 2009-10-24 0502 EU1DZ         59  16     DF0HQ         59  14     0
QSO:  7000 PH 2009-10-24 0503 EU1DZ         59  16     HA5X          59  15     0
QSO:  7000 PH 2009-10-24 0505 EU1DZ         59  16     OK7M          59  15     0
QSO:  7000 PH 2009-10-24 0506 EU1DZ         59  16     LZ3FN         59  20     0
QSO:  7000 PH 2009-10-24 0507 EU1DZ         59  16     9A2VJ         59  15     0
QSO:  7000 PH 2009-10-24 0508 EU1DZ         59  16     E7DX          59  15     0
QSO: 14000 PH 2009-10-24 0511 EU1DZ         59  16     EK8WA         59  21     0
QSO: 14000 PH 2009-10-24 0511 EU1DZ         59  16     RV9CP         59  17     0
QSO: 14000 PH 2009-10-24 0513 EU1DZ         59  16     UK9AA         59  17     0
QSO: 14000 PH 2009-10-24 0514 EU1DZ         59  16     RZ9OJ         59  18     0
QSO: 14000 PH 2009-10-24 0515 EU1DZ         59  16     UA9QCQ        59  17     0
QSO: 14000 PH 2009-10-24 0515 EU1DZ         59  16     RN4WA         59  16     0
QSO: 14000 PH 2009-10-24 0516 EU1DZ         59  16     4L0A          59  21     0
QSO: 14000 PH 2009-10-24 0517 EU1DZ         59  16     RA9JR         59  17     0
QSO: 14000 PH 2009-10-24 0521 EU1DZ         59  16     P33W          59  20     0
QSO: 14000 PH 2009-10-24 0521 EU1DZ         59  16     RG9A          59  17     0
QSO: 14000 PH 2009-10-24 0523 EU1DZ         59  16     IZ8HUJ        59  15     0
QSO: 14000 PH 2009-10-24 0528 EU1DZ         59  16     9K9K          59  21     0
QSO: 14000 PH 2009-10-24 0529 EU1DZ         59  16     UA6GP         59  16     0
QSO: 14000 PH 2009-10-24 0529 EU1DZ         59  16     RA9A          59  17     0
QSO: 14000 PH 2009-10-24 0531 EU1DZ         59  16     TA2KK         59  20     0
QSO: 14000 PH 2009-10-24 0536 EU1DZ         59  16     TC7KA         59  20     0
QSO: 14000 PH 2009-10-24 0538 EU1DZ         59  16     A47RS         59  21     0
QSO: 14000 PH 2009-10-24 0540 EU1DZ         59  16     UA9CLB        59  17     0
QSO: 14000 PH 2009-10-24 0540 EU1DZ         59  16     UP4L          59  17     0
QSO: 14000 PH 2009-10-24 0541 EU1DZ         59  16     4L8A          59  21     0
QSO: 14000 PH 2009-10-24 0542 EU1DZ         59  16     4L1FP         59  21     0
QSO: 14000 PH 2009-10-24 0543 EU1DZ         59  16     SX1L          59  20     0
QSO: 14000 PH 2009-10-24 0544 EU1DZ         59  16     RK9YWE        59  18     0
QSO: 14000 PH 2009-10-24 0545 EU1DZ         59  16     SX5P          59  20     0
QSO: 14000 PH 2009-10-24 0545 EU1DZ         59  16     IZ7KHR        59  15     0
QSO: 14000 PH 2009-10-24 0546 EU1DZ         59  16     RW9SZ         59  16     0
QSO: 14000 PH 2009-10-24 0548 EU1DZ         59  16     RK0UT         59  18     0
QSO: 14000 PH 2009-10-24 0549 EU1DZ         59  16     EX2X          59  17     0
QSO: 14000 PH 2009-10-24 0552 EU1DZ         59  16     HB9H          59  14     0
QSO: 14000 PH 2009-10-24 0553 EU1DZ         59  16     OD5PWX        59  20     0
QSO: 14000 PH 2009-10-24 0555 EU1DZ         59  16     TM9R          59  14     0
QSO: 14000 PH 2009-10-24 0556 EU1DZ         59  16     IR9Y          59  15     0
QSO: 14000 PH 2009-10-24 0557 EU1DZ         59  16     IF9A          59  15     0
QSO: 14000 PH 2009-10-24 0557 EU1DZ         59  16     EA3RR         59  14     0
QSO: 14000 PH 2009-10-24 0559 EU1DZ         59  16     EE2W          59  14     0
QSO: 14000 PH 2009-10-24 0600 EU1DZ         59  16     IQ1RY         59  15     0
QSO: 14000 PH 2009-10-24 0600 EU1DZ         59  16     YT9X          59  15     0
QSO: 14000 PH 2009-10-24 0601 EU1DZ         59  16     9A1P          59  15     0
QSO: 14000 PH 2009-10-24 0601 EU1DZ         59  16     9A5DU         59  15     0
QSO: 14000 PH 2009-10-24 0602 EU1DZ         59  16     RZ4HZW        59  16     0
QSO: 14000 PH 2009-10-24 0604 EU1DZ         59  16     IQ5LU         59  15     0
QSO: 14000 PH 2009-10-24 0605 EU1DZ         59  16     RZ9HG         59  18     0
QSO: 14000 PH 2009-10-24 0606 EU1DZ         59  16     RA6GW         59  16     0
QSO: 14000 PH 2009-10-24 0606 EU1DZ         59  16     YT1BB         59  15     0
QSO: 14000 PH 2009-10-24 0607 EU1DZ         59  16     RZ4AR         59  16     0
QSO: 14000 PH 2009-10-24 0608 EU1DZ         59  16     LZ5T          59  20     0
QSO: 14000 PH 2009-10-24 0609 EU1DZ         59  16     RZ0SR         59  18     0
QSO: 14000 PH 2009-10-24 0613 EU1DZ         59  16     TM2S          59  14     0
QSO: 14000 PH 2009-10-24 0613 EU1DZ         59  16     7Z1SJ         59  21     0
QSO: 14000 PH 2009-10-24 0618 EU1DZ         59  16     4Z5AD         59  20     0
QSO: 14000 PH 2009-10-24 0618 EU1DZ         59  16     G3B           59  14     0
QSO: 14000 PH 2009-10-24 0620 EU1DZ         59  16     HB9AAP        59  14     0
QSO: 14000 PH 2009-10-24 0621 EU1DZ         59  16     UA9QA         59  17     0
QSO: 21000 PH 2009-10-24 0623 EU1DZ         59  16     UP6P          59  17     0
QSO: 21000 PH 2009-10-24 0624 EU1DZ         59  16     ZC4LI         59  20     0
QSO: 21000 PH 2009-10-24 0624 EU1DZ         59  16     UA9JMB        59  17     0
QSO: 21000 PH 2009-10-24 0625 EU1DZ         59  16     RW0A          59  18     0
QSO: 21000 PH 2009-10-24 0625 EU1DZ         59  16     RZ9UI         59  18     0
QSO: 21000 PH 2009-10-24 0628 EU1DZ         59  16     C4Z           59  20     0
QSO: 21000 PH 2009-10-24 0633 EU1DZ         59  16     UA0YAY        59  23     0
QSO: 21000 PH 2009-10-24 0638 EU1DZ         59  16     RC9O          59  17     0
QSO: 21000 PH 2009-10-24 0638 EU1DZ         59  16     RA9JP         59  17     0
QSO: 21000 PH 2009-10-24 0640 EU1DZ         59  16     JR5VHU        59  25     0
QSO: 21000 PH 2009-10-24 0647 EU1DZ         59  16     RG9A          59  17     0
QSO: 21000 PH 2009-10-24 0648 EU1DZ         59  16     RZ0SR         59  18     0
QSO: 21000 PH 2009-10-24 0649 EU1DZ         59  16     UA9JDP        59  17     0
QSO: 21000 PH 2009-10-24 0649 EU1DZ         59  16     JA2PAC        59  25     0
QSO: 21000 PH 2009-10-24 0650 EU1DZ         59  16     RV0AL         59  18     0
QSO: 14000 PH 2009-10-24 0731 EU1DZ         59  16     CS2P          59  14     0
QSO: 14000 PH 2009-10-24 0732 EU1DZ         59  16     IO5O          59  15     0
QSO: 14000 PH 2009-10-24 0733 EU1DZ         59  16     RW6AH         59  16     0
QSO: 14000 PH 2009-10-24 0734 EU1DZ         59  16     RN9SXX        59  17     0
QSO: 14000 PH 2009-10-24 0734 EU1DZ         59  16     YU1ARC        59  15     0
QSO: 14000 PH 2009-10-24 0735 EU1DZ         59  16     M4A           59  14     0
QSO: 14000 PH 2009-10-24 0737 EU1DZ         59  16     RK1OWZ        59  16     0
QSO: 14000 PH 2009-10-24 0739 EU1DZ         59  16     IZ2FOS        59  15     0
QSO: 14000 PH 2009-10-24 0739 EU1DZ         59  16     S53S          59  15     0
QSO: 14000 PH 2009-10-24 0740 EU1DZ         59  16     IQ3RK         59  15     0
QSO: 14000 PH 2009-10-24 0740 EU1DZ         59  16     G6MC          59  14     0
QSO: 14000 PH 2009-10-24 0741 EU1DZ         59  16     IQ3UD         59  15     0
QSO: 14000 PH 2009-10-24 0743 EU1DZ         59  16     GI4CC         59  14     0
QSO: 14000 PH 2009-10-24 0743 EU1DZ         59  16     9A4M          59  15     0
QSO: 14000 PH 2009-10-24 0744 EU1DZ         59  16     OT5A          59  14     0
QSO: 14000 PH 2009-10-24 0746 EU1DZ         59  16     SZ1A          59  20     0
QSO: 14000 PH 2009-10-24 0747 EU1DZ         59  16     GM2T          59  14     0
QSO: 14000 PH 2009-10-24 0748 EU1DZ         59  16     LX7I          59  14     0
QSO: 14000 PH 2009-10-24 0749 EU1DZ         59  16     LN9Z          59  14     0
QSO: 14000 PH 2009-10-24 0750 EU1DZ         59  16     IR2C          59  15     0
QSO: 14000 PH 2009-10-24 0751 EU1DZ         59  16     LX1HD         59  14     0
QSO: 14000 PH 2009-10-24 0754 EU1DZ         59  16     EI9HX         59  14     0
QSO: 14000 PH 2009-10-24 0756 EU1DZ         59  16     OQ5A          59  14     0
QSO: 14000 PH 2009-10-24 0759 EU1DZ         59  16     LZ7J          59  20     0
QSO: 14000 PH 2009-10-24 0802 EU1DZ         59  16     RZ1ZZ         59  16     0
QSO: 14000 PH 2009-10-24 0803 EU1DZ         59  16     UN7MMM        59  17     0
QSO: 14000 PH 2009-10-24 0804 EU1DZ         59  16     YU2A          59  15     0
QSO: 14000 PH 2009-10-24 0806 EU1DZ         59  16     RW9DX         59  17     0
QSO: 14000 PH 2009-10-24 0807 EU1DZ         59  16     E74AA         59  15     0
QSO: 14000 PH 2009-10-24 0845 EU1DZ         59  16     UA4CNZ        59  16     0
QSO: 14000 PH 2009-10-24 0847 EU1DZ         59  16     JA0QNJ        59  25     0
QSO: 14000 PH 2009-10-24 0848 EU1DZ         59  16     RN3QO         59  16     0
QSO: 14000 PH 2009-10-24 0849 EU1DZ         59  16     PD1KSA        59  14     0
QSO: 14000 PH 2009-10-24 0851 EU1DZ         59  16     TM1O          59  14     0
QSO: 14000 PH 2009-10-24 0853 EU1DZ         59  16     LZ5K          59  20     0
QSO: 14000 PH 2009-10-24 0856 EU1DZ         59  16     UP2L          59  17     0
QSO: 14000 PH 2009-10-24 0856 EU1DZ         59  16     S58M          59  15     0
QSO: 14000 PH 2009-10-24 0857 EU1DZ         59  16     OE3WMW        59  15     0
QSO: 14000 PH 2009-10-24 0900 EU1DZ         59  16     CN2R          59  33     0
QSO: 14000 PH 2009-10-24 0901 EU1DZ         59  16     S57AL         59  15     0
QSO: 14000 PH 2009-10-24 0902 EU1DZ         59  16     LZ3FN         59  20     0
QSO: 14000 PH 2009-10-24 0903 EU1DZ         59  16     DG3FK         59  14     0
QSO: 14000 PH 2009-10-24 0904 EU1DZ         59  16     OE2S          59  15     0
QSO: 14000 PH 2009-10-24 0906 EU1DZ         59  16     YT9A          59  15     0
QSO: 14000 PH 2009-10-24 0908 EU1DZ         59  16     S57RTH        59  15     0
QSO: 14000 PH 2009-10-24 0910 EU1DZ         59  16     Z37M          59  15     0
QSO: 14000 PH 2009-10-24 0911 EU1DZ         59  16     RX6AH         59  16     0
QSO: 14000 PH 2009-10-24 0911 EU1DZ         59  16     DM3MM         59  14     0
QSO: 14000 PH 2009-10-24 0913 EU1DZ         59  16     DK0GYB        59  14     0
QSO: 14000 PH 2009-10-24 0914 EU1DZ         59  16     ED5R          59  14     0
QSO: 14000 PH 2009-10-24 0916 EU1DZ         59  16     C4I           59  20     0
QSO: 14000 PH 2009-10-24 0922 EU1DZ         59  16     UA6UDV        59  16     0
QSO: 14000 PH 2009-10-24 0923 EU1DZ         59  16     PI4CC         59  14     0
QSO: 14000 PH 2009-10-24 0925 EU1DZ         59  16     IR4X          59  15     0
QSO: 14000 PH 2009-10-24 0925 EU1DZ         59  16     D44AC         59  35     0
QSO: 14000 PH 2009-10-24 0927 EU1DZ         59  16     YP3A          59  20     0
QSO: 14000 PH 2009-10-24 0929 EU1DZ         59  16     DR1A          59  14     0
QSO: 14000 PH 2009-10-24 0929 EU1DZ         59  16     PA6V          59  14     0
QSO: 14000 PH 2009-10-24 0930 EU1DZ         59  16     DJ4PT         59  14     0
QSO: 14000 PH 2009-10-24 0931 EU1DZ         59  16     OL4A          59  15     0
QSO: 14000 PH 2009-10-24 0933 EU1DZ         59  16     M4U           59  14     0
QSO: 14000 PH 2009-10-24 0933 EU1DZ         59  16     DR4A          59  14     0
QSO: 21000 PH 2009-10-24 0939 EU1DZ         59  16     YT3M          59  15     0
QSO: 21000 PH 2009-10-24 0940 EU1DZ         59  16     EA3RR         59  14     0
QSO: 21000 PH 2009-10-24 0943 EU1DZ         59  16     A41MX         59  21     0
QSO: 21000 PH 2009-10-24 0944 EU1DZ         59  16     C4W           59  20     0
QSO: 21000 PH 2009-10-24 0947 EU1DZ         59  16     C4I           59  20     0
QSO: 21000 PH 2009-10-24 0956 EU1DZ         59  16     S52ZW         59  15     0
QSO: 21000 PH 2009-10-24 0956 EU1DZ         59  16     EA1DR         59  14     0
QSO: 21000 PH 2009-10-24 0957 EU1DZ         59  16     IZ0EYP/8      59  15     0
QSO: 21000 PH 2009-10-24 0958 EU1DZ         59  16     YT9X          59  15     0
QSO: 21000 PH 2009-10-24 0959 EU1DZ         59  16     HG3M          59  15     0
QSO: 21000 PH 2009-10-24 0959 EU1DZ         59  16     CT1EOD        59  14     0
QSO: 21000 PH 2009-10-24 1000 EU1DZ         59  16     IR4M          59  15     0
QSO: 28000 PH 2009-10-24 1006 EU1DZ         59  16     5R8FU         59  39     0
QSO: 28000 PH 2009-10-24 1007 EU1DZ         59  16     5B8AD         59  20     0
QSO: 28000 PH 2009-10-24 1010 EU1DZ         59  16     LZ2JR         59  20     0
QSO: 28000 PH 2009-10-24 1013 EU1DZ         59  16     DL5AN         59  14     0
QSO: 28000 PH 2009-10-24 1026 EU1DZ         59  16     SX5P          59  20     0
QSO: 28000 PH 2009-10-24 1029 EU1DZ         59  16     DL0WH         59  14     0
QSO: 28000 PH 2009-10-24 1030 EU1DZ         59  16     RO4W          59  16     0
QSO: 28000 PH 2009-10-24 1031 EU1DZ         59  16     RN4WA         59  16     0
QSO: 21000 PH 2009-10-24 1050 EU1DZ         59  16     DK0EE         59  14     0
QSO: 21000 PH 2009-10-24 1051 EU1DZ         59  16     UN8GV         59  17     0
QSO: 21000 PH 2009-10-24 1056 EU1DZ         59  16     DR5Z          59  14     0
QSO: 21000 PH 2009-10-24 1057 EU1DZ         59  16     M0XXT         59  14     0
QSO: 21000 PH 2009-10-24 1057 EU1DZ         59  16     YU1EXY        59  15     0
QSO: 21000 PH 2009-10-24 1059 EU1DZ         59  16     GJ2A          59  14     0
QSO: 21000 PH 2009-10-24 1100 EU1DZ         59  16     C31CT         59  14     0
QSO: 21000 PH 2009-10-24 1101 EU1DZ         59  16     3V8SS         59  33     0
QSO: 21000 PH 2009-10-24 1105 EU1DZ         59  16     UA4WKW        59  16     0
QSO: 21000 PH 2009-10-24 1107 EU1DZ         59  16     E77XZ         59  15     0
QSO: 21000 PH 2009-10-24 1108 EU1DZ         59  16     Z37M          59  15     0
QSO: 21000 PH 2009-10-24 1109 EU1DZ         59  16     CN2R          59  33     0
QSO: 21000 PH 2009-10-24 1110 EU1DZ         59  16     DL0CS         59  14     0
QSO: 21000 PH 2009-10-24 1112 EU1DZ         59  16     RK6LWA        59  16     0
QSO: 21000 PH 2009-10-24 1116 EU1DZ         59  16     6W1RY         59  35     0
QSO: 21000 PH 2009-10-24 1118 EU1DZ         59  16     PW2D          59  11     0
QSO: 21000 PH 2009-10-24 1120 EU1DZ         59  16     RA6GW         59  16     0
QSO: 21000 PH 2009-10-24 1127 EU1DZ         59  16     EV1R          59  16     0
QSO: 21000 PH 2009-10-24 1135 EU1DZ         59  16     ST2KSS        59  34     0
QSO: 21000 PH 2009-10-24 1136 EU1DZ         59  16     IQ3RK         59  15     0
QSO: 21000 PH 2009-10-24 1142 EU1DZ         59  16     VU2PAI        59  22     0
QSO: 21000 PH 2009-10-24 1151 EU1DZ         59  16     EI8GS         59  14     0
QSO: 21000 PH 2009-10-24 1151 EU1DZ         59  16     F4BKV         59  14     0
QSO: 21000 PH 2009-10-24 1152 EU1DZ         59  16     EA3BFK        59  14     0
QSO: 21000 PH 2009-10-24 1156 EU1DZ         59  16     F6DZU         59  14     0
QSO: 21000 PH 2009-10-24 1159 EU1DZ         59  16     CR3L          59  33     0
QSO: 21000 PH 2009-10-24 1201 EU1DZ         59  16     9K2HN         59  21     0
QSO: 21000 PH 2009-10-24 1203 EU1DZ         59  16     OK1OUE        59  15     0
QSO: 21000 PH 2009-10-24 1204 EU1DZ         59  16     TS9A          59  33     0
QSO: 21000 PH 2009-10-24 1205 EU1DZ         59  16     ED5D          59  14     0
QSO: 21000 PH 2009-10-24 1211 EU1DZ         59  16     DF0HQ         59  14     0
QSO: 21000 PH 2009-10-24 1212 EU1DZ         59  16     EK8WA         59  21     0
QSO: 21000 PH 2009-10-24 1220 EU1DZ         59  16     P39P          59  20     0
QSO: 21000 PH 2009-10-24 1223 EU1DZ         59  16     UA6AA         59  16     0
QSO: 21000 PH 2009-10-24 1224 EU1DZ         59  16     EE9Z          59  33     0
QSO: 21000 PH 2009-10-24 1225 EU1DZ         59  16     EB1WW         59  14     0
QSO: 21000 PH 2009-10-24 1226 EU1DZ         59  16     E74WN         59  15     0
QSO: 21000 PH 2009-10-24 1226 EU1DZ         59  16     EC2DX         59  14     0
QSO: 21000 PH 2009-10-24 1237 EU1DZ         59  16     4Z4DX         59  20     0
QSO: 21000 PH 2009-10-24 1242 EU1DZ         59  16     DJ4PT         59  14     0
QSO: 21000 PH 2009-10-24 1244 EU1DZ         59  16     HI3K          59  08     0
QSO: 21000 PH 2009-10-24 1245 EU1DZ         59  16     CT1DIZ        59  14     0
QSO: 21000 PH 2009-10-24 1252 EU1DZ         59  16     OK5W          59  15     0
QSO: 21000 PH 2009-10-24 1255 EU1DZ         59  16     OL5T          59  15     0
QSO: 21000 PH 2009-10-24 1257 EU1DZ         59  16     DF9ZP         59  14     0
QSO: 21000 PH 2009-10-24 1258 EU1DZ         59  16     DR4A          59  14     0
QSO: 21000 PH 2009-10-24 1259 EU1DZ         59  16     CR2X          59  14     0
QSO: 21000 PH 2009-10-24 1304 EU1DZ         59  16     VE2IM         59  02     0
QSO: 21000 PH 2009-10-24 1320 EU1DZ         59  16     5B/HA5PP      59  20     0
QSO: 21000 PH 2009-10-24 1321 EU1DZ         59  16     IT9JQY        59  15     0
QSO: 21000 PH 2009-10-24 1321 EU1DZ         59  16     EH1K          59  14     0
QSO: 21000 PH 2009-10-24 1327 EU1DZ         59  16     OE2S          59  15     0
QSO: 21000 PH 2009-10-24 1328 EU1DZ         59  16     EA3HCY        59  14     0
QSO: 21000 PH 2009-10-24 1329 EU1DZ         59  16     UY7MM         59  16     0
QSO: 21000 PH 2009-10-24 1330 EU1DZ         59  16     NR5M          59  04     0
QSO: 21000 PH 2009-10-24 1330 EU1DZ         59  16     OP7B          59  14     0
QSO: 21000 PH 2009-10-24 1331 EU1DZ         59  16     OL1X          59  15     0
QSO: 21000 PH 2009-10-24 1340 EU1DZ         59  16     ZS9X          59  38     0
QSO: 21000 PH 2009-10-24 1341 EU1DZ         59  16     OK1JOC        59  15     0
QSO: 14000 PH 2009-10-24 1353 EU1DZ         59  16     EU6AF         59  16     0
QSO: 14000 PH 2009-10-24 1403 EU1DZ         59  16     Z33A          59  15     0
QSO: 14000 PH 2009-10-24 1405 EU1DZ         59  16     KC1XX         59  05     0
QSO: 14000 PH 2009-10-24 1405 EU1DZ         59  16     GM0IIO        59  14     0
QSO: 14000 PH 2009-10-24 1406 EU1DZ         59  16     PD1D          59  14     0
QSO: 14000 PH 2009-10-24 1407 EU1DZ         59  16     RA6XV         59  16     0
QSO: 14000 PH 2009-10-24 1409 EU1DZ         59  16     G4ERW         59  14     0
QSO: 14000 PH 2009-10-24 1410 EU1DZ         59  16     UT8IM         59  16     0
QSO: 14000 PH 2009-10-24 1414 EU1DZ         59  16     PI4DX         59  14     0
QSO: 14000 PH 2009-10-24 1417 EU1DZ         59  16     UX2IO         59  16     0
QSO: 14000 PH 2009-10-24 1418 EU1DZ         59  16     DP9I          59  14     0
QSO: 14000 PH 2009-10-24 1419 EU1DZ         59  16     UW8I          59  16     0
QSO: 14000 PH 2009-10-24 1420 EU1DZ         59  16     UX3MZ         59  16     0
QSO: 14000 PH 2009-10-24 1421 EU1DZ         59  16     IY2M          59  15     0
QSO: 14000 PH 2009-10-24 1422 EU1DZ         59  16     IQ2MG         59  15     0
QSO: 14000 PH 2009-10-24 1422 EU1DZ         59  16     IT9HBT        59  15     0
QSO: 14000 PH 2009-10-24 1423 EU1DZ         59  16     EO3Q          59  16     0
QSO: 21000 PH 2009-10-24 1426 EU1DZ         59  16     LP1H          59  13     0
QSO: 21000 PH 2009-10-24 1427 EU1DZ         59  16     OE3DMA        59  15     0
QSO: 21000 PH 2009-10-24 1428 EU1DZ         59  16     OE5T          59  15     0
QSO: 21000 PH 2009-10-24 1428 EU1DZ         59  16     AO2W          59  14     0
QSO: 21000 PH 2009-10-24 1431 EU1DZ         59  16     TC7KA         59  20     0
QSO: 21000 PH 2009-10-24 1433 EU1DZ         59  16     EB5WC         59  14     0
QSO: 21000 PH 2009-10-24 1436 EU1DZ         59  16     DJ3HJ         59  14     0
QSO: 21000 PH 2009-10-24 1440 EU1DZ         59  16     ED2R          59  14     0
QSO: 21000 PH 2009-10-24 1455 EU1DZ         59  16     ZY7C          59  11     0
QSO: 21000 PH 2009-10-24 1456 EU1DZ         59  16     AM5A          59  14     0
QSO: 21000 PH 2009-10-24 1457 EU1DZ         59  16     OL8W          59  15     0
QSO: 14000 PH 2009-10-24 1501 EU1DZ         59  16     IT9ICS        59  15     0
QSO: 14000 PH 2009-10-24 1502 EU1DZ         59  16     SV9CVY        59  20     0
QSO: 14000 PH 2009-10-24 1503 EU1DZ         59  16     IK0SXU        59  15     0
QSO: 14000 PH 2009-10-24 1504 EU1DZ         59  16     DL2VK         59  14     0
QSO: 14000 PH 2009-10-24 1506 EU1DZ         59  16     OL7R          59  15     0
QSO: 14000 PH 2009-10-24 1507 EU1DZ         59  16     IZ2DPX        59  15     0
QSO: 14000 PH 2009-10-24 1508 EU1DZ         59  16     S57DX         59  15     0
QSO: 14000 PH 2009-10-24 1513 EU1DZ         59  16     G2F           59  14     0
QSO:  7000 PH 2009-10-24 1520 EU1DZ         59  16     SV2DCD        59  20     0
QSO:  7000 PH 2009-10-24 1520 EU1DZ         59  16     IZ4COW        59  15     0
QSO:  7000 PH 2009-10-24 1521 EU1DZ         59  16     UA9XL         59  17     0
QSO:  7000 PH 2009-10-24 1522 EU1DZ         59  16     UA3R          59  16     0
QSO:  7000 PH 2009-10-24 1525 EU1DZ         59  16     UP0L          59  17     0
QSO:  7000 PH 2009-10-24 1526 EU1DZ         59  16     DJ2HD         59  14     0
QSO:  7000 PH 2009-10-24 1526 EU1DZ         59  16     RL4R          59  16     0
QSO:  7000 PH 2009-10-24 1530 EU1DZ         59  16     GM0B          59  14     0
QSO:  7000 PH 2009-10-24 1537 EU1DZ         59  16     4X4DZ         59  20     0
QSO:  7000 PH 2009-10-24 1539 EU1DZ         59  16     IO3P          59  15     0
QSO:  7000 PH 2009-10-24 1544 EU1DZ         59  16     RW0A          59  18     0
QSO:  7000 PH 2009-10-24 1546 EU1DZ         59  16     9A5MT         59  15     0
QSO:  7000 PH 2009-10-24 1547 EU1DZ         59  16     YU7W          59  15     0
QSO:  7000 PH 2009-10-24 1547 EU1DZ         59  16     YT1VP         59  15     0
QSO:  7000 PH 2009-10-24 1548 EU1DZ         59  16     YT0A          59  15     0
QSO:  7000 PH 2009-10-24 1550 EU1DZ         59  16     OH2XX         59  15     0
QSO:  7000 PH 2009-10-24 1551 EU1DZ         59  16     OL7R          59  15     0
