START-OF-LOG: 3.0
CREATED-BY: ua9qcq-rda-ubn-downloader
CONTEST: RDA
CALLSIGN: HG7T
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: HG7T
QSO: 14023 CW 2019-08-17 0801 HG7T          599 0001   R1CF/P        599 PS25  
QSO: 14028 CW 2019-08-17 0838 HG7T          599 0039   RA3TT         599 NN45  
QSO: 14028 CW 2019-08-17 0839 HG7T          599 0040   R0AS          599 KK19  
QSO: 14028 CW 2019-08-17 0839 HG7T          599 0041   UA3DER        599 MO13  
QSO: 14028 CW 2019-08-17 0841 HG7T          599 0042   G0AOL         599 0061  
QSO: 14028 CW 2019-08-17 1021 HG7T          599 0043   RC4I/P        599 SR42  
QSO: 14028 CW 2019-08-17 1021 HG7T          599 0044   R8OM          599 NS15  
QSO: 14028 CW 2019-08-17 1021 HG7T          599 0045   UI8C          599 SV20  
QSO: 14028 CW 2019-08-17 1022 HG7T          599 0046   RU3XF         599 KG06  
QSO: 14028 CW 2019-08-17 1022 HG7T          599 0047   R7RC          599 SE01  
QSO: 14028 CW 2019-08-17 1023 HG7T          599 0048   UA0QN         599 YA40  
QSO: 14028 CW 2019-08-17 1023 HG7T          599 0049   RT4W          599 UD05  
QSO: 14028 CW 2019-08-17 1024 HG7T          599 0050   SV1AOW        599 0002  
QSO: 14028 CW 2019-08-17 1025 HG7T          599 0051   UA0UV         599 ZK18  
QSO: 14028 CW 2019-08-17 1026 HG7T          599 0052   R5CA/P        599 TV44  
QSO: 14028 CW 2019-08-17 1027 HG7T          599 0053   RM4N/P        599 KI16  
QSO: 14028 CW 2019-08-17 1028 HG7T          599 0054   RU4A          599 VG36  
QSO: 14028 CW 2019-08-17 1029 HG7T          599 0055   RT0F          599 SL13  
QSO: 14028 CW 2019-08-17 1031 HG7T          599 0056   RA3VX/3       599 IV12  
QSO: 21016 CW 2019-08-17 1037 HG7T          599 0057   RA3W          599 KU02  
QSO: 21016 CW 2019-08-17 1038 HG7T          599 0058   RZ9SZ/3       599 MO60  
QSO: 21016 CW 2019-08-17 1038 HG7T          599 0059   RU4SS         599 MR01  
QSO: 21016 CW 2019-08-17 1039 HG7T          599 0060   UA3QAM        599 VR40  
QSO: 21016 CW 2019-08-17 1040 HG7T          599 0061   RX9AF         599 CB25  
QSO: 21016 CW 2019-08-17 1040 HG7T          599 0062   UA4FER        599 PE04  
QSO: 21017 CW 2019-08-17 1041 HG7T          599 0063   R5PW          599 TL01  
QSO: 21017 CW 2019-08-17 1041 HG7T          599 0064   UA4AAC        599 VG44  
QSO: 21017 CW 2019-08-17 1042 HG7T          599 0065   RA9CCK        599 SV09  
QSO: 21017 CW 2019-08-17 1042 HG7T          599 0066   RD8D          599 SV45  
QSO: 21017 CW 2019-08-17 1043 HG7T          599 0067   RW0A          599 KK33  
QSO: 21017 CW 2019-08-17 1043 HG7T          599 0068   RM8L          599 TN02  
QSO: 21017 CW 2019-08-17 1044 HG7T          599 0069   UA4S          599 MR06  
QSO: 21017 CW 2019-08-17 1044 HG7T          599 0070   RN2FA         599 KA03  
QSO: 21017 CW 2019-08-17 1044 HG7T          599 0071   RM2T/P        599 NN06  
QSO: 21017 CW 2019-08-17 1045 HG7T          599 0072   RT4H          599 SR32  
QSO: 21017 CW 2019-08-17 1046 HG7T          599 0073   RL4R/8        599 SV74  
QSO: 21017 CW 2019-08-17 1046 HG7T          599 0074   RN4SC         599 MR05  
QSO: 21017 CW 2019-08-17 1046 HG7T          599 0075   UA9CDC/P      599 SV35  
QSO: 21017 CW 2019-08-17 1047 HG7T          599 0076   UA4AQL        599 VG10  
QSO: 21017 CW 2019-08-17 1047 HG7T          599 0077   R3YAO         599 BR10  
QSO: 21017 CW 2019-08-17 1048 HG7T          599 0078   RO2E          599 OR23  
QSO: 21017 CW 2019-08-17 1049 HG7T          599 0079   UI8C          599 SV20  
QSO: 21017 CW 2019-08-17 1049 HG7T          599 0080   UA4NE         599 KI38  
QSO: 21017 CW 2019-08-17 1049 HG7T          599 0081   RU5TT         599 NN07  
QSO: 21017 CW 2019-08-17 1050 HG7T          599 0082   RK3DSW        599 MO54  
QSO: 21017 CW 2019-08-17 1050 HG7T          599 0083   RW5CW         599 MO83  
QSO: 21017 CW 2019-08-17 1053 HG7T          599 0084   UA0JF         599 AM23  
QSO: 21017 CW 2019-08-17 1053 HG7T          599 0085   R5FI          599 MO09  
QSO: 21017 CW 2019-08-17 1054 HG7T          599 0086   RT6C          599 KR60  
QSO: 21017 CW 2019-08-17 1055 HG7T          599 0087   RX3MM         599 YR03  
QSO: 21017 CW 2019-08-17 1055 HG7T          599 0088   RN3TT/P       599 NN23  
QSO: 21017 CW 2019-08-17 1056 HG7T          599 0089   RX9KT         599 YN04  
QSO: 21017 CW 2019-08-17 1058 HG7T          599 0090   R3KQ/P        599 VR25  
QSO: 14023 CW 2019-08-17 1228 HG7T          599 0091   UA3DPM        599 MO59  
QSO: 14023 CW 2019-08-17 1229 HG7T          599 0092   R8WF          599 BA71  
QSO: 14023 CW 2019-08-17 1230 HG7T          599 0093   RC1W          599 PS12  
QSO: 14023 CW 2019-08-17 1231 HG7T          599 0094   UA9MA         599 OM30  
QSO: 14023 CW 2019-08-17 1232 HG7T          599 0095   RT4H          599 SR32  
QSO: 14023 CW 2019-08-17 1233 HG7T          599 0096   UA6AK/P       599 KR43  
QSO: 14023 CW 2019-08-17 1233 HG7T          599 0097   RT8O          599 NS04  
QSO: 14023 CW 2019-08-17 1234 HG7T          599 0098   RA3AN         599 MO88  
QSO: 14023 CW 2019-08-17 1234 HG7T          599 0099   RM8L          599 TN02  
QSO: 14023 CW 2019-08-17 1237 HG7T          599 0100   R7AT          599 KR30  
QSO: 14023 CW 2019-08-17 1238 HG7T          599 0101   RD8D          599 SV45  
QSO: 14023 CW 2019-08-17 1240 HG7T          599 0102   RN3YA         599 BR20  
QSO: 14023 CW 2019-08-17 1240 HG7T          599 0103   RD3ARU        599 MO85  
QSO: 14023 CW 2019-08-17 1240 HG7T          599 0104   RW5CW         599 MO83  
QSO: 14023 CW 2019-08-17 1241 HG7T          599 0105   UA9CES        599 SV15  
QSO: 14023 CW 2019-08-17 1242 HG7T          599 0106   RT1Q          599 VO21  
QSO: 14023 CW 2019-08-17 1242 HG7T          599 0107   RO5X          599 KG06  
QSO: 14023 CW 2019-08-17 1243 HG7T          599 0108   RA7KW/P       599 RK25  
QSO: 14023 CW 2019-08-17 1244 HG7T          599 0109   RA3LJ         599 SM02  
QSO: 14023 CW 2019-08-17 1244 HG7T          599 0110   RA4Y          599 CU09  
QSO: 14023 CW 2019-08-17 1246 HG7T          599 0111   R9SS          599 OB28  
QSO: 14023 CW 2019-08-17 1246 HG7T          599 0112   RN3ZR         599 BO11  
QSO: 14023 CW 2019-08-17 1247 HG7T          599 0113   RA9DZ         599 SV07  
QSO: 14023 CW 2019-08-17 1247 HG7T          599 0114   RM2T/P        599 NN06  
QSO: 14023 CW 2019-08-17 1249 HG7T          599 0115   RT4M          599 UL06  
QSO: 14023 CW 2019-08-17 1251 HG7T          599 0116   UA3R/P        599 TB29  
QSO: 14023 CW 2019-08-17 1251 HG7T          599 0117   R3OM          599 VR09  
QSO: 14023 CW 2019-08-17 1253 HG7T          599 0118   UA9ODU        599 NS02  
QSO: 14023 CW 2019-08-17 1253 HG7T          599 0119   R1IV          599 KO06  
QSO: 14023 CW 2019-08-17 1254 HG7T          599 0120   UA9XBJ        599 KO06  
QSO: 14023 CW 2019-08-17 1254 HG7T          599 0121   RO2E          599 OR23  
QSO: 14023 CW 2019-08-17 1255 HG7T          599 0122   R7MM          599 RO22  
QSO: 14023 CW 2019-08-17 1255 HG7T          599 0123   R9HAF         599 TO03  
QSO: 14023 CW 2019-08-17 1256 HG7T          599 0124   R7MT          599 RO12  
QSO: 14023 CW 2019-08-17 1256 HG7T          599 0125   UA4S          599 MR06  
QSO: 14023 CW 2019-08-17 1256 HG7T          599 0126   UA0WG/P       599 KK48  
QSO: 14023 CW 2019-08-17 1257 HG7T          599 0127   RV6ASU        599 KR28  
QSO: 14023 CW 2019-08-17 1257 HG7T          599 0128   R3VA          599 VL06  
QSO: 14023 CW 2019-08-17 1258 HG7T          599 0129   UA0JF         599 AM23  
QSO: 14023 CW 2019-08-17 1258 HG7T          599 0130   R7FF          599 ST11  
QSO: 14023 CW 2019-08-17 1259 HG7T          599 0131   RV3M          599 YR20  
QSO: 14023 CW 2019-08-17 1259 HG7T          599 0132   R9RT          599 KN01  
QSO: 14023 CW 2019-08-17 1300 HG7T          599 0133   UA5F          599 MA12  
QSO: 14023 CW 2019-08-17 1301 HG7T          599 0134   R8WO          599 BA55  
QSO: 14023 CW 2019-08-17 1302 HG7T          599 0135   UA4NAL        599 KI38  
QSO: 14023 CW 2019-08-17 1303 HG7T          599 0136   RU3TJ         599 NN33  
QSO: 14023 CW 2019-08-17 1304 HG7T          599 0137   R0WC          599 SA01  
QSO: 14023 CW 2019-08-17 1304 HG7T          599 0138   R7KU          599 RK01  
QSO: 14023 CW 2019-08-17 1305 HG7T          599 0139   RW3PX         599 TL03  
QSO: 14023 CW 2019-08-17 1305 HG7T          599 0140   UA3BAJ/P      599 RA12  
QSO: 14023 CW 2019-08-17 1306 HG7T          599 0141   RA9AP         599 CB28  
QSO: 14023 CW 2019-08-17 1308 HG7T          599 0142   RF9C          599 SV03  
QSO: 14023 CW 2019-08-17 1309 HG7T          599 0143   R3AQ/P        599 MO01  
QSO: 14023 CW 2019-08-17 1309 HG7T          599 0145   RA4HBS        599 SR32  
QSO: 14023 CW 2019-08-17 1309 HG7T          599 0144   UA0QNV        599 YA21  
QSO: 14023 CW 2019-08-17 1310 HG7T          599 0146   RN4HAB        599 SR02  
QSO: 14023 CW 2019-08-17 1310 HG7T          599 0147   UA9APA        599 CB50  
QSO: 14023 CW 2019-08-17 1310 HG7T          599 0148   RK2M          599 YR06  
QSO: 14023 CW 2019-08-17 1312 HG7T          599 0149   UA3RBR        599 TB02  
QSO: 14023 CW 2019-08-17 1313 HG7T          599 0150   UA1AJ         599 SP01  
QSO: 14023 CW 2019-08-17 1314 HG7T          599 0151   UA1CEG/P      599 LO23  
QSO: 14023 CW 2019-08-17 1315 HG7T          599 0152   RA7E          599 KC01  
QSO: 14023 CW 2019-08-17 1316 HG7T          599 0153   RK3MXT        599 YR07  
QSO: 14023 CW 2019-08-17 1316 HG7T          599 0154   R7KX          599 RK08  
QSO: 14023 CW 2019-08-17 1318 HG7T          599 0155   R7AW          599 KR30  
QSO: 14023 CW 2019-08-17 1319 HG7T          599 0156   UC0A          599 KK18  
QSO: 14023 CW 2019-08-17 1320 HG7T          599 0157   RT5G/P        599 LP21  
QSO: 14023 CW 2019-08-17 1322 HG7T          599 0158   R7AC          599 KR06  
QSO: 14023 CW 2019-08-17 1322 HG7T          599 0159   RA9SN/P       599 OB37  
QSO: 14023 CW 2019-08-17 1323 HG7T          599 0160   RC9O          599 NS42  
QSO: 14023 CW 2019-08-17 1323 HG7T          599 0161   R3VR          599 VL13  
QSO: 14023 CW 2019-08-17 1324 HG7T          599 0162   RA3W          599 KU02  
QSO: 14023 CW 2019-08-17 1325 HG7T          599 0163   UA0SRQ        599 IR20  
QSO: 14023 CW 2019-08-17 1326 HG7T          599 0164   RA9CCK        599 SV09  
QSO: 14023 CW 2019-08-17 1327 HG7T          599 0165   RA4LBS/3      599 MO49  
QSO: 14023 CW 2019-08-17 1328 HG7T          599 0166   RA0LQ         599 PK05  
QSO: 14023 CW 2019-08-17 1329 HG7T          599 0167   RV3YR         599 BR01  
QSO: 14023 CW 2019-08-17 1330 HG7T          599 0168   UA9AX         599 CB13  
QSO: 14023 CW 2019-08-17 1330 HG7T          599 0169   RC3F/P        599 MO95  
QSO: 14023 CW 2019-08-17 1331 HG7T          599 0170   RN3AC/P       599 TV32  
QSO: 14023 CW 2019-08-17 1331 HG7T          599 0171   RQ3M          599 YR24  
QSO: 14023 CW 2019-08-17 1332 HG7T          599 0172   RT4O          599 KI01  
QSO: 14023 CW 2019-08-17 1638 HG7T          599 0173   R9AB          599 CB22  
QSO: 14023 CW 2019-08-17 1639 HG7T          599 0174   RW1C          599 LO30  
QSO: 14023 CW 2019-08-17 1641 HG7T          599 0175   UA1ODM        599 AR03  
QSO: 14023 CW 2019-08-17 1642 HG7T          599 0176   UA1PBP        599 AR03  
QSO: 14023 CW 2019-08-17 1643 HG7T          599 0177   RK3SWB/P      599 RA04  
QSO: 14023 CW 2019-08-17 1643 HG7T          599 0178   R9IR          599 TO01  
QSO: 14023 CW 2019-08-17 1644 HG7T          599 0180   UA1NDX        599 KL23  
QSO: 14023 CW 2019-08-17 1644 HG7T          599 0179   UA4NE         599 KI38  
QSO: 14023 CW 2019-08-17 1645 HG7T          599 0181   R5DV          599 MO34  
QSO: 14023 CW 2019-08-17 1649 HG7T          599 0182   RA3XEV        599 KG06  
QSO: 14023 CW 2019-08-17 1650 HG7T          599 0183   R8TT          599 OB26  
QSO: 14023 CW 2019-08-17 1651 HG7T          599 0184   RC9J          599 SM11  
QSO: 14023 CW 2019-08-17 1651 HG7T          599 0185   RN3DKE        599 MO49  
QSO: 14023 CW 2019-08-17 1655 HG7T          599 0186   RA0LMK        599 PK14  
QSO: 14023 CW 2019-08-17 1657 HG7T          599 0187   UA9XK         599 KO08  
QSO: 14023 CW 2019-08-17 1658 HG7T          599 0188   RU5X          599 KG01  
QSO: 14023 CW 2019-08-17 1659 HG7T          599 0189   R3EA          599 OR03  
QSO: 14023 CW 2019-08-17 1706 HG7T          599 0190   R3XA/P        599 KG21  
QSO: 14023 CW 2019-08-17 1710 HG7T          599 0191   RK3DWW/P      599 MO83  
QSO:  7009 CW 2019-08-17 1712 HG7T          599 0192   R7AO/P        599 KR65  
QSO:  7009 CW 2019-08-17 1713 HG7T          599 0193   RN3DKE        599 MO49  
QSO:  7009 CW 2019-08-17 1713 HG7T          599 0194   UA5F          599 MA12  
QSO:  7009 CW 2019-08-17 1714 HG7T          599 0195   RC9O          599 NS42  
QSO:  7009 CW 2019-08-17 1714 HG7T          599 0196   RU4SS         599 MR01  
QSO:  7009 CW 2019-08-17 1715 HG7T          599 0197   UA9LAO        599 TN03  
QSO:  7009 CW 2019-08-17 1715 HG7T          599 0198   UG4A          599 VG09  
QSO:  7009 CW 2019-08-17 1715 HG7T          599 0199   R8WF          599 BA71  
QSO:  7009 CW 2019-08-17 1716 HG7T          599 0200   RW4WA         599 UD04  
QSO:  7009 CW 2019-08-17 1716 HG7T          599 0201   RU5TT         599 NN07  
QSO:  7009 CW 2019-08-17 1717 HG7T          599 0202   RT4M          599 UL06  
QSO:  7009 CW 2019-08-17 1717 HG7T          599 0203   RN9RF         599 KN26  
QSO:  7009 CW 2019-08-17 1717 HG7T          599 0204   R3XA/P        599 KG21  
QSO:  7009 CW 2019-08-17 1718 HG7T          599 0206   RC4I/P        599 SR42  
QSO:  7009 CW 2019-08-17 1718 HG7T          599 0205   R6KA          599 RK20  
QSO:  7009 CW 2019-08-17 1719 HG7T          599 0207   RA4ACX        599 VG04  
QSO:  7009 CW 2019-08-17 1721 HG7T          599 0208   UA4AQL        599 VG10  
QSO:  7009 CW 2019-08-17 1721 HG7T          599 0209   R7MT          599 RO12  
QSO:  7009 CW 2019-08-17 1722 HG7T          599 0210   RL6M          599 RO19  
QSO:  7009 CW 2019-08-17 1723 HG7T          599 0211   UA3RBP        599 TB01  
QSO:  7009 CW 2019-08-17 1723 HG7T          599 0212   RD3ARU        599 MO85  
QSO:  7009 CW 2019-08-17 1724 HG7T          599 0214   RW5CW         599 MO83  
QSO:  7009 CW 2019-08-17 1724 HG7T          599 0213   RA0LQ         599 PK05  
QSO:  7009 CW 2019-08-17 1725 HG7T          599 0216   UA1TAN        599 NV01  
QSO:  7009 CW 2019-08-17 1725 HG7T          599 0215   R2HM          599 MO94  
QSO:  7009 CW 2019-08-17 1726 HG7T          599 0217   RU6B          599 KR58  
QSO:  7009 CW 2019-08-17 1727 HG7T          599 0218   R4BZ          599 VG03  
QSO:  7009 CW 2019-08-17 1727 HG7T          599 0219   UC0A          599 KK18  
QSO:  7009 CW 2019-08-17 1728 HG7T          599 0220   R4ACY         599 VG05  
QSO:  7009 CW 2019-08-17 1728 HG7T          599 0221   R6CO          599 KR12  
QSO:  7009 CW 2019-08-17 1728 HG7T          599 0222   UA4NF         599 KI30  
QSO:  7009 CW 2019-08-17 1729 HG7T          599 0223   R1BBL/P       599 LO24  
QSO:  7009 CW 2019-08-17 1730 HG7T          599 0224   UA4FDL        599 PE29  
QSO:  7009 CW 2019-08-17 1731 HG7T          599 0225   RX9KT         599 YN04  
QSO:  7009 CW 2019-08-17 1731 HG7T          599 0226   RK9UE         599 KE04  
QSO:  7009 CW 2019-08-17 1732 HG7T          599 0227   R3MAI         599 YR24  
QSO:  7009 CW 2019-08-17 1732 HG7T          599 0228   UA4NAL        599 KI38  
QSO:  7009 CW 2019-08-17 1733 HG7T          599 0229   UA6AKD        599 KR57  
QSO:  7009 CW 2019-08-17 1734 HG7T          599 0230   R7AT          599 KR30  
QSO:  7009 CW 2019-08-17 1734 HG7T          599 0231   RA3NC         599 KS01  
QSO:  7009 CW 2019-08-17 1735 HG7T          599 0232   UA1ZZ         599 MU03  
QSO:  7009 CW 2019-08-17 1736 HG7T          599 0233   RV3DBK        599 MO72  
QSO:  7009 CW 2019-08-17 1738 HG7T          599 0234   RA3LJ         599 SM02  
QSO:  7009 CW 2019-08-17 1738 HG7T          599 0235   R4WT/P        599 UD14  
QSO:  7009 CW 2019-08-17 1739 HG7T          599 0236   RT9A          599 CB28  
QSO:  7009 CW 2019-08-17 1739 HG7T          599 0237   RT7C          599 KR24  
QSO:  7009 CW 2019-08-17 1740 HG7T          599 0238   RT9RT         599 KN01  
QSO:  7011 CW 2019-08-17 1742 HG7T          599 0239   R7AW          599 KR30  
QSO:  7011 CW 2019-08-17 1742 HG7T          599 0240   UA6CC         599 KR35  
QSO:  7011 CW 2019-08-17 1743 HG7T          599 0241   RC6U          599 AO13  
QSO:  7011 CW 2019-08-17 1745 HG7T          599 0242   RK6AQM        599 KR54  
QSO:  7011 CW 2019-08-17 1745 HG7T          599 0243   RA9AP         599 CB28  
QSO:  7011 CW 2019-08-17 1746 HG7T          599 0244   RT4H          599 SR32  
QSO:  7011 CW 2019-08-17 1746 HG7T          599 0245   R9HAF         599 TO03  
QSO:  7011 CW 2019-08-17 1747 HG7T          599 0246   UA6LCJ        599 RO22  
QSO:  7011 CW 2019-08-17 1747 HG7T          599 0247   R0WC          599 SA01  
QSO:  7011 CW 2019-08-17 1748 HG7T          599 0248   RV3M          599 YR20  
QSO:  7011 CW 2019-08-17 1748 HG7T          599 0249   RM6Y          599 AD06  
QSO:  7011 CW 2019-08-17 1749 HG7T          599 0250   R3XP          599 KG13  
QSO:  7011 CW 2019-08-17 1751 HG7T          599 0251   RA4Y          599 CU09  
QSO:  7011 CW 2019-08-17 1751 HG7T          599 0252   RF9C          599 SV03  
QSO:  7011 CW 2019-08-17 1753 HG7T          599 0253   UA3RAW        599 TB03  
QSO:  7011 CW 2019-08-17 1754 HG7T          599 0255   R2ZA          599 BO01  
QSO:  7011 CW 2019-08-17 1754 HG7T          599 0254   RN4SS         599 MR01  
QSO:  7011 CW 2019-08-17 1756 HG7T          599 0256   RA0AY         599 KK08  
QSO:  7011 CW 2019-08-17 1757 HG7T          599 0257   UA3YFL        599 BR01  
QSO:  7011 CW 2019-08-17 1757 HG7T          599 0258   RM2D          599 MO75  
QSO:  7011 CW 2019-08-17 1759 HG7T          599 0259   RU9Y          599 AL11  
QSO:  7011 CW 2019-08-17 1800 HG7T          599 0260   UA3RBR        599 TB02  
QSO:  7011 CW 2019-08-17 1800 HG7T          599 0261   RD8D          599 SV45  
QSO:  7011 CW 2019-08-17 1801 HG7T          599 0262   UA4Z          599 CU23  
QSO:  7011 CW 2019-08-17 2017 HG7T          599 0263   R5CA/P        599 TV44  
QSO:  7011 CW 2019-08-17 2017 HG7T          599 0264   RU3XF         599 KG06  
QSO:  7011 CW 2019-08-17 2018 HG7T          599 0265   R5FN          599 MO48  
QSO:  7011 CW 2019-08-17 2020 HG7T          599 0266   RA9CCK        599 SV09  
QSO:  7011 CW 2019-08-17 2020 HG7T          599 0267   UA9SMU        599 OB10  
QSO:  7011 CW 2019-08-17 2021 HG7T          599 0268   R8WO          599 BA55  
QSO:  7011 CW 2019-08-17 2021 HG7T          599 0269   R7KX          599 RK08  
QSO:  7011 CW 2019-08-17 2022 HG7T          599 0270   UA6LCN        599 RO22  
QSO:  7011 CW 2019-08-17 2023 HG7T          599 0271   RX9AF         599 CB25  
QSO:  7011 CW 2019-08-17 2024 HG7T          599 0272   R3VR          599 VL13  
QSO:  7011 CW 2019-08-17 2024 HG7T          599 0273   RN3YA         599 BR20  
QSO:  7011 CW 2019-08-17 2025 HG7T          599 0274   RA/UZ2I       599 AD06  
QSO:  7011 CW 2019-08-17 2026 HG7T          599 0275   RU5A/1        599 PS01  
QSO:  7011 CW 2019-08-17 2026 HG7T          599 0276   RL4R/8        599 SV74  
QSO:  7011 CW 2019-08-17 2029 HG7T          599 0277   RA3VGS        599 VL14  
QSO:  7009 CW 2019-08-17 2030 HG7T          599 0278   RW1QN         599 VO24  
QSO:  7009 CW 2019-08-17 2033 HG7T          599 0279   RW4HFS        599 SR09  
QSO:  7009 CW 2019-08-17 2037 HG7T          599 0280   UA0QV         599 YA21  
QSO:  7012 CW 2019-08-17 2040 HG7T          599 0281   RU3GF         599 LP02  
QSO:  7013 CW 2019-08-17 2040 HG7T          599 0282   RT1M/P        599 SP09  
QSO:  7026 CW 2019-08-17 2043 HG7T          599 0283   RN2FA         599 KA03  
QSO:  7027 CW 2019-08-17 2044 HG7T          599 0284   RU3TJ         599 NN33  
QSO:  7036 CW 2019-08-17 2047 HG7T          599 0285   R3RX/P        599 TB18  
QSO:  7020 CW 2019-08-17 2052 HG7T          599 0286   RW9QA         599 KN01  
QSO:  7015 CW 2019-08-17 2054 HG7T          599 0287   UA5L          599 SM07  
QSO:  1833 CW 2019-08-17 2056 HG7T          599 0288   RN4X/1        599 NV06  
QSO:  1824 CW 2019-08-17 2058 HG7T          599 0289   R3AT          599 MA12  
QSO:  1824 CW 2019-08-17 2058 HG7T          599 0290   RT3T          599 NN50  
QSO:  1824 CW 2019-08-17 2058 HG7T          599 0291   UA4S          599 MR06  
QSO:  1824 CW 2019-08-17 2059 HG7T          599 0292   RD8D          599 SV45  
QSO:  1824 CW 2019-08-17 2059 HG7T          599 0293   RK3P          599 TL11  
QSO:  1824 CW 2019-08-17 2100 HG7T          599 0294   RG9A          599 CB54  
QSO:  1824 CW 2019-08-17 2100 HG7T          599 0295   UA4FER        599 PE04  
QSO:  1824 CW 2019-08-17 2100 HG7T          599 0296   RO2E          599 OR23  
QSO:  1824 CW 2019-08-17 2101 HG7T          599 0297   RK3DWW/P      599 MO83  
QSO:  1824 CW 2019-08-17 2101 HG7T          599 0298   RA3AN         599 MO88  
QSO:  1824 CW 2019-08-17 2102 HG7T          599 0299   UA5F          599 MA12  
QSO:  1824 CW 2019-08-17 2102 HG7T          599 0300   R7MM          599 RO22  
QSO:  1824 CW 2019-08-17 2104 HG7T          599 0301   RT5Z          599 BO27  
QSO:  1824 CW 2019-08-17 2104 HG7T          599 0302   UA6CC         599 KR35  
QSO:  1824 CW 2019-08-17 2104 HG7T          599 0303   RM5F          599 MO75  
QSO:  1824 CW 2019-08-17 2107 HG7T          599 0304   RF9C          599 SV03  
QSO:  1824 CW 2019-08-17 2107 HG7T          599 0305   R5DC/P        599 MO67  
QSO:  1824 CW 2019-08-17 2109 HG7T          599 0306   R7AW          599 KR30  
QSO:  1824 CW 2019-08-17 2109 HG7T          599 0307   R4KO          599 SR42  
