START-OF-LOG: 3.0
CREATED-BY: ua9qcq-rda-ubn-downloader
CONTEST: RDA
CALLSIGN: HA3OU
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: HA3OU
QSO: 14024 CW 2019-08-17 0800 HA3OU         599 0001   RM1T          599 NV05  
QSO: 14042 CW 2019-08-17 1009 HA3OU         599 0086   RU9SO/P       599 OB28  
QSO: 14051 CW 2019-08-17 1010 HA3OU         599 0088   UC7A          599 KR57  
QSO: 14049 CW 2019-08-17 1010 HA3OU         599 0087   UA3EDQ        599 OR17  
QSO: 14054 CW 2019-08-17 1012 HA3OU         599 0089   RQ4D          599 SA56  
QSO: 14058 CW 2019-08-17 1015 HA3OU         599 0090   RW3YB/P       599 BR37  
QSO: 14062 CW 2019-08-17 1015 HA3OU         599 0091   RM6Y          599 AD06  
QSO: 14065 CW 2019-08-17 1016 HA3OU         599 0092   RJ9I          599 TO22  
QSO: 14002 CW 2019-08-17 1017 HA3OU         599 0093   RC3F/P        599 MO95  
QSO: 14004 CW 2019-08-17 1017 HA3OU         599 0094   RW0AJ         599 KK08  
QSO: 14006 CW 2019-08-17 1018 HA3OU         599 0095   UI8J          599 HM12  
QSO: 14009 CW 2019-08-17 1018 HA3OU         599 0096   UA4FER        599 PE04  
QSO: 14010 CW 2019-08-17 1019 HA3OU         599 0097   RC9O          599 NS42  
QSO: 14015 CW 2019-08-17 1020 HA3OU         599 0098   R8TT          599 OB26  
QSO: 14016 CW 2019-08-17 1021 HA3OU         599 0099   RT3O          599 VR40  
QSO: 14018 CW 2019-08-17 1021 HA3OU         599 0100   R7AW          599 KR30  
QSO: 14023 CW 2019-08-17 1022 HA3OU         599 0101   RC6U          599 AO13  
QSO: 14024 CW 2019-08-17 1023 HA3OU         599 0102   RW0AB         599 KK15  
QSO: 14025 CW 2019-08-17 1023 HA3OU         599 0103   RT7C          599 KR24  
QSO: 14029 CW 2019-08-17 1027 HA3OU         599 0104   R3RU/P        599 TB32  
QSO: 14034 CW 2019-08-17 1028 HA3OU         599 0105   RM2D          599 MO75  
QSO: 14034 CW 2019-08-17 1028 HA3OU         599 0106   UA4CNJ        599 SA02  
QSO: 14037 CW 2019-08-17 1029 HA3OU         599 0107   R3KQ/P        599 VR25  
QSO: 14040 CW 2019-08-17 1029 HA3OU         599 0108   RT8O          599 NS04  
QSO: 14041 CW 2019-08-17 1031 HA3OU         599 0109   R1AT/P        599 KL23  
QSO: 14046 CW 2019-08-17 1032 HA3OU         599 0110   RW0A          599 KK33  
QSO: 14051 CW 2019-08-17 1034 HA3OU         599 0111   R9UG          599 KE28  
QSO: 14051 CW 2019-08-17 1035 HA3OU         599 0112   RZ4AZ         599 VG02  
QSO: 14052 CW 2019-08-17 1035 HA3OU         599 0113   RU4SS         599 MR01  
QSO: 14056 CW 2019-08-17 1036 HA3OU         599 0114   RN9RF         599 KN26  
QSO: 14006 CW 2019-08-17 1037 HA3OU         599 0115   R8WF          599 BA71  
QSO: 14010 CW 2019-08-17 1038 HA3OU         599 0116   RQ9O          599 NS21  
QSO: 14012 CW 2019-08-17 1039 HA3OU         599 0117   RA9SN/P       599 OB37  
QSO: 14013 CW 2019-08-17 1042 HA3OU         599 0118   RU1AC         599 LO23  
QSO: 14030 CW 2019-08-17 1045 HA3OU         599 0119   RK9CYA        599 SV22  
QSO: 14031 CW 2019-08-17 1045 HA3OU         599 0120   RQ3M          599 YR24  
QSO: 14004 CW 2019-08-17 1209 HA3OU         599 0121   R8WO          599 BA55  
QSO: 14006 CW 2019-08-17 1211 HA3OU         599 0122   RG9A          599 CB54  
QSO: 14008 CW 2019-08-17 1215 HA3OU         599 0123   R3XA/P        599 KG31  
QSO: 14010 CW 2019-08-17 1215 HA3OU         599 0125   RO2E          599 OR23  
QSO: 14009 CW 2019-08-17 1215 HA3OU         599 0124   R7RC          599 SE01  
QSO: 14011 CW 2019-08-17 1216 HA3OU         599 0126   RL4R/8        599 SV74  
QSO: 14011 CW 2019-08-17 1217 HA3OU         599 0127   RL9L          599 TN01  
QSO: 14015 CW 2019-08-17 1217 HA3OU         599 0128   UA3QGT        599 VR36  
QSO: 14016 CW 2019-08-17 1218 HA3OU         599 0129   UA5C          599 MO68  
QSO: 14018 CW 2019-08-17 1220 HA3OU         599 0130   UA6CC         599 KR35  
QSO: 14020 CW 2019-08-17 1221 HA3OU         599 0131   RT5Z          599 BO27  
QSO: 14019 CW 2019-08-17 1222 HA3OU         599 0132   R0AIB/3       599 VR07  
QSO: 14022 CW 2019-08-17 1226 HA3OU         599 0133   RX9AF         599 CB25  
QSO: 14024 CW 2019-08-17 1229 HA3OU         599 0134   RG4I          599 SR06  
QSO: 14026 CW 2019-08-17 1230 HA3OU         599 0135   R1IK/P        599 KO17  
QSO: 14027 CW 2019-08-17 1231 HA3OU         599 0136   RT4M          599 UL06  
QSO: 14030 CW 2019-08-17 1232 HA3OU         599 0137   RC4I/P        599 SR42  
QSO: 14031 CW 2019-08-17 1232 HA3OU         599 0138   RC9J          599 HM11  
QSO: 14034 CW 2019-08-17 1234 HA3OU         599 0139   R9TV          599 OB28  
QSO: 14036 CW 2019-08-17 1235 HA3OU         599 0140   RN1ON         599 AR26  
QSO: 14040 CW 2019-08-17 1236 HA3OU         599 0142   UA9W          599 BA32  
QSO: 14039 CW 2019-08-17 1236 HA3OU         599 0141   RV3YR         599 BR01  
QSO: 14040 CW 2019-08-17 1242 HA3OU         599 0143   RU0LL         599 PK14  
QSO: 14043 CW 2019-08-17 1243 HA3OU         599 0144   R7MM          599 RO22  
QSO: 14044 CW 2019-08-17 1243 HA3OU         599 0145   UA4AQL        599 VG10  
QSO: 14045 CW 2019-08-17 1244 HA3OU         599 0146   UA9LAO        599 TN03  
QSO: 14047 CW 2019-08-17 1245 HA3OU         599 0147   R8FT          599 PM50  
QSO: 14050 CW 2019-08-17 1247 HA3OU         599 0148   R7CD          599 KR16  
QSO: 14050 CW 2019-08-17 1247 HA3OU         599 0149   RA7R          599 SE03  
QSO: 14052 CW 2019-08-17 1248 HA3OU         599 0150   R3OM          599 VR09  
QSO: 14053 CW 2019-08-17 1249 HA3OU         599 0151   R7KX          599 RK08  
QSO: 14055 CW 2019-08-17 1250 HA3OU         599 0152   UA9XF         599 KO01  
QSO: 14055 CW 2019-08-17 1252 HA3OU         599 0153   RM8L          599 TN02  
QSO: 14057 CW 2019-08-17 1252 HA3OU         599 0154   R1ZM          599 MU03  
QSO: 14057 CW 2019-08-17 1252 HA3OU         599 0155   UA4NBA        599 KI29  
QSO: 14062 CW 2019-08-17 1254 HA3OU         599 0156   RA3RLJ        599 TB12  
QSO: 14063 CW 2019-08-17 1255 HA3OU         599 0157   RL6K          599 RK01  
QSO: 14066 CW 2019-08-17 1257 HA3OU         599 0158   R4PP/P        599 TA29  
QSO:  7026 CW 2019-08-17 1302 HA3OU         599 0159   RT4M          599 UL06  
QSO:  7009 CW 2019-08-17 1306 HA3OU         599 0160   RZ9SZ/3       599 MO60  
QSO:  7012 CW 2019-08-17 1307 HA3OU         599 0161   R5FI          599 MO09  
QSO:  7029 CW 2019-08-17 1312 HA3OU         599 0162   R7AO/P        599 KR65  
QSO:  7006 CW 2019-08-17 1313 HA3OU         599 0163   RO2E          599 OR23  
QSO:  7003 CW 2019-08-17 1530 HA3OU         599 0164   RC3F/P        599 MO95  
QSO:  7004 CW 2019-08-17 1532 HA3OU         599 0165   RC9O          599 NS42  
QSO:  7009 CW 2019-08-17 1533 HA3OU         599 0166   UA3R/P        599 TB29  
QSO:  7009 CW 2019-08-17 1534 HA3OU         599 0167   RL3DX         599 MO71  
QSO:  7012 CW 2019-08-17 1535 HA3OU         599 0168   RM2T/P        599 NN06  
QSO:  7013 CW 2019-08-17 1535 HA3OU         599 0169   RA3W          599 KU02  
QSO:  7013 CW 2019-08-17 1536 HA3OU         599 0170   R7AW          599 KR30  
QSO: 14013 CW 2019-08-17 1538 HA3OU         599 0171   UA9ALE        599 CB06  
QSO: 14014 CW 2019-08-17 1539 HA3OU         599 0172   RM0M          599 PK12  
QSO: 14015 CW 2019-08-17 1541 HA3OU         599 0173   R6CZ/P        599 AD04  
QSO: 14018 CW 2019-08-17 1542 HA3OU         599 0174   RT5K          599 VR37  
QSO: 14023 CW 2019-08-17 1544 HA3OU         599 0175   RW1C          599 LO30  
QSO: 14024 CW 2019-08-17 1545 HA3OU         599 0176   UA5F          599 MA12  
QSO: 14025 CW 2019-08-17 1545 HA3OU         599 0177   RC3U          599 IV05  
QSO: 14026 CW 2019-08-17 1547 HA3OU         599 0178   RD4A          599 VG07  
QSO: 14027 CW 2019-08-17 1547 HA3OU         599 0179   RW3RN         599 TB29  
QSO: 14036 CW 2019-08-17 1548 HA3OU         599 0180   RF9C          599 SV03  
QSO: 14036 CW 2019-08-17 1548 HA3OU         599 0181   RK3P          599 TL11  
QSO: 14037 CW 2019-08-17 1550 HA3OU         599 0182   R6AF          599 KR66  
QSO: 14048 CW 2019-08-17 1551 HA3OU         599 0183   RU3TJ         599 NN33  
QSO: 14051 CW 2019-08-17 1552 HA3OU         599 0184   RL9I          599 TO08  
QSO: 14000 CW 2019-08-17 1552 HA3OU         599 0185   RN3TT/P       599 NN23  
QSO: 14015 CW 2019-08-17 1556 HA3OU         599 0186   R9IR          599 TO01  
QSO: 14013 CW 2019-08-17 1558 HA3OU         599 0187   R3ST          599 RA03  
QSO: 14023 CW 2019-08-17 1559 HA3OU         599 0188   UA9CDC/P      599 SV35  
QSO: 14028 CW 2019-08-17 1600 HA3OU         599 0189   R5QQ          599 VR31  
QSO: 14034 CW 2019-08-17 1601 HA3OU         599 0190   R2HM          599 MO94  
QSO: 14044 CW 2019-08-17 1602 HA3OU         599 0191   RU5TT         599 NN07  
QSO: 14021 CW 2019-08-17 1603 HA3OU         599 0192   R2VA/P        599 VL18  
QSO: 14030 CW 2019-08-17 1604 HA3OU         599 0193   RG6G          599 ST21  
QSO: 14045 CW 2019-08-17 1605 HA3OU         599 0194   R4MM          599 UL25  
QSO: 14019 CW 2019-08-17 1615 HA3OU         599 0195   RK3SWB/P      599 RA04  
QSO: 14038 CW 2019-08-17 1618 HA3OU         599 0196   RA0LQ         599 PK05  
QSO: 14012 CW 2019-08-17 1619 HA3OU         599 0197   R3YC          599 BR16  
QSO:  7001 CW 2019-08-17 1707 HA3OU         599 0198   RT5K          599 VR37  
QSO:  7001 CW 2019-08-17 1708 HA3OU         599 0199   RW9OW         599 AL27  
QSO:  7003 CW 2019-08-17 1709 HA3OU         599 0200   UA6LCN        599 RO22  
QSO:  7014 CW 2019-08-17 1711 HA3OU         599 0201   UA6AK/P       599 KR43  
QSO:  7015 CW 2019-08-17 1712 HA3OU         599 0202   RT9A          599 CB28  
QSO:  7015 CW 2019-08-17 1712 HA3OU         599 0203   RW0A          599 KK33  
QSO:  7016 CW 2019-08-17 1713 HA3OU         599 0204   RT5Z          599 BO27  
QSO:  7017 CW 2019-08-17 1713 HA3OU         599 0205   RM3M          599 YR28  
QSO:  7017 CW 2019-08-17 1715 HA3OU         599 0206   RW0AJ         599 KK08  
QSO:  7018 CW 2019-08-17 1717 HA3OU         599 0207   RK9AY/P       599 CB51  
QSO:  7019 CW 2019-08-17 1718 HA3OU         599 0208   UA6CC         599 KR35  
QSO:  7019 CW 2019-08-17 1719 HA3OU         599 0209   R4WT/P        599 UD14  
QSO:  7019 CW 2019-08-17 1719 HA3OU         599 0210   UA9LAO        599 TN03  
QSO:  7019 CW 2019-08-17 1720 HA3OU         599 0211   RU7K          599 RK03  
QSO:  7019 CW 2019-08-17 1720 HA3OU         599 0212   RQ7R          599 SE02  
QSO:  7019 CW 2019-08-17 1721 HA3OU         599 0213   R3MAI         599 YR24  
QSO:  7019 CW 2019-08-17 1723 HA3OU         599 0214   RL6M          599 RO19  
QSO:  7019 CW 2019-08-17 1723 HA3OU         599 0215   RC4I/P        599 SR42  
QSO:  7019 CW 2019-08-17 1724 HA3OU         599 0216   UA6AKD        599 KR57  
QSO:  7019 CW 2019-08-17 1724 HA3OU         599 0217   RF9C          599 SV03  
QSO:  7019 CW 2019-08-17 1724 HA3OU         599 0218   R3VL          599 VL13  
QSO:  7019 CW 2019-08-17 1725 HA3OU         599 0219   UC0A          599 KK18  
QSO:  7019 CW 2019-08-17 1726 HA3OU         599 0220   RT4O          599 KI01  
QSO:  7019 CW 2019-08-17 1727 HA3OU         599 0221   R7FF          599 ST11  
QSO:  7019 CW 2019-08-17 1727 HA3OU         599 0222   RC6AA         599 KR50  
QSO:  7019 CW 2019-08-17 1728 HA3OU         599 0223   RU6B          599 KR58  
QSO:  7019 CW 2019-08-17 1730 HA3OU         599 0224   R3YC          599 BR16  
QSO:  7019 CW 2019-08-17 1730 HA3OU         599 0225   RM6Y          599 AD06  
QSO:  7006 CW 2019-08-17 1944 HA3OU         599 0226   R4BZ          599 VG03  
QSO:  7004 CW 2019-08-17 1946 HA3OU         599 0227   RM7M/P        599 RO58  
QSO:  7005 CW 2019-08-17 1947 HA3OU         599 0228   RW3WX         599 KU03  
QSO:  7008 CW 2019-08-17 1948 HA3OU         599 0229   RA9AP         599 CB28  
QSO:  7008 CW 2019-08-17 1948 HA3OU         599 0230   R3RK          599 TB03  
QSO:  7009 CW 2019-08-17 1949 HA3OU         599 0231   R8WO          599 BA55  
QSO:  7011 CW 2019-08-17 1950 HA3OU         599 0232   UA4NE         599 KI38  
QSO:  7011 CW 2019-08-17 1950 HA3OU         599 0233   RX9AF         599 CB25  
QSO:  7013 CW 2019-08-17 1950 HA3OU         599 0234   RT1M/P        599 SP09  
QSO:  7015 CW 2019-08-17 1951 HA3OU         599 0235   RN9S          599 OB02  
QSO:  7018 CW 2019-08-17 1952 HA3OU         599 0236   UA3GDU        599 LP06  
QSO:  7021 CW 2019-08-17 1953 HA3OU         599 0237   UA6HLN        599 ST21  
QSO:  7023 CW 2019-08-17 1956 HA3OU         599 0238   RN3YA         599 BR20  
QSO:  7026 CW 2019-08-17 1957 HA3OU         599 0239   R5CA/P        599 TV44  
QSO:  7026 CW 2019-08-17 1957 HA3OU         599 0240   RX7K          599 RK02  
QSO:  7028 CW 2019-08-17 1959 HA3OU         599 0241   RW4AD         599 VG04  
QSO:  7030 CW 2019-08-17 2000 HA3OU         599 0242   UG4A          599 VG09  
QSO:  7030 CW 2019-08-17 2001 HA3OU         599 0243   R4RN/P        599 TA58  
QSO:  7031 CW 2019-08-17 2002 HA3OU         599 0244   RU9AC         599 CB20  
QSO:  7032 CW 2019-08-17 2003 HA3OU         599 0245   UA3MIF        599 YR09  
QSO:  7032 CW 2019-08-17 2003 HA3OU         599 0246   R2VA/P        599 VL18  
QSO:  7032 CW 2019-08-17 2004 HA3OU         599 0247   RU9SO/P       599 OB28  
QSO:  7033 CW 2019-08-17 2004 HA3OU         599 0248   R9JBN/4       599 PE09  
QSO:  7033 CW 2019-08-17 2005 HA3OU         599 0249   RD1T          599 NV23  
QSO:  7034 CW 2019-08-17 2005 HA3OU         599 0250   RL4R/8        599 SV74  
QSO:  7036 CW 2019-08-17 2006 HA3OU         599 0251   RL6K          599 RK01  
QSO:  7009 CW 2019-08-17 2007 HA3OU         599 0252   R3XA/P        599 KG31  
QSO:  7010 CW 2019-08-17 2009 HA3OU         599 0253   R3RU/P        599 RA32  
QSO:  7018 CW 2019-08-17 2010 HA3OU         599 0254   RD1A/P        599 SP13  
QSO:  7018 CW 2019-08-17 2014 HA3OU         599 0255   RK3DWA/P      599 KS04  
QSO:  7019 CW 2019-08-17 2016 HA3OU         599 0256   R1NW          599 KL19  
QSO:  7023 CW 2019-08-17 2017 HA3OU         599 0257   RN4HAB        599 SR02  
QSO:  7023 CW 2019-08-17 2018 HA3OU         599 0258   RA2F          599 KA02  
QSO:  7027 CW 2019-08-17 2018 HA3OU         599 0259   RU3TJ         599 NN33  
QSO:  7027 CW 2019-08-17 2019 HA3OU         599 0260   RK1F          599 SP07  
QSO:  7028 CW 2019-08-17 2020 HA3OU         599 0261   RX6AM         599 KR06  
QSO:  7030 CW 2019-08-17 2021 HA3OU         599 0262   RT9T/3        599 LP18  
QSO:  7035 CW 2019-08-17 2022 HA3OU         599 0263   RT0F          599 SL13  
QSO:  7006 CW 2019-08-17 2023 HA3OU         599 0264   R7MM          599 RO22  
QSO:  7007 CW 2019-08-17 2023 HA3OU         599 0265   UA4FER        599 PE04  
QSO:  7011 CW 2019-08-17 2024 HA3OU         599 0266   UA1ZZ         599 MU03  
QSO:  7013 CW 2019-08-17 2026 HA3OU         599 0267   RU3GF         599 LP02  
QSO:  7020 CW 2019-08-17 2027 HA3OU         599 0268   RW9QA         599 KN01  
QSO:  7025 CW 2019-08-17 2029 HA3OU         599 0269   RA0FF         599 SL01  
QSO:  7032 CW 2019-08-17 2030 HA3OU         599 0270   R7KU          599 RK01  
QSO:  3526 CW 2019-08-17 2035 HA3OU         599 0271   R4KO          599 SR42  
QSO:  3526 CW 2019-08-17 2036 HA3OU         599 0272   R8WF          599 BA71  
QSO:  3526 CW 2019-08-17 2037 HA3OU         599 0273   RU6K          599 RK01  
QSO:  3526 CW 2019-08-17 2038 HA3OU         599 0274   UA4NE         599 KI38  
QSO:  3526 CW 2019-08-17 2040 HA3OU         599 0275   R3EA          599 OR03  
QSO:  3526 CW 2019-08-17 2041 HA3OU         599 0276   RX9AF         599 CB25  
QSO:  3504 CW 2019-08-17 2044 HA3OU         599 0277   RT5G/P        599 LP21  
QSO:  3508 CW 2019-08-17 2046 HA3OU         599 0278   UA4WI/P       599 UD13  
QSO:  3509 CW 2019-08-17 2049 HA3OU         599 0279   R3AQ/P        599 MO01  
QSO:  3502 CW 2019-08-17 2052 HA3OU         599 0280   R4ACY         599 VG05  
QSO:  3507 CW 2019-08-17 2054 HA3OU         599 0281   RA9DZ         599 SV07  
QSO:  3510 CW 2019-08-17 2055 HA3OU         599 0282   RC9O          599 NS42  
QSO:  3511 CW 2019-08-17 2056 HA3OU         599 0283   RN3AC/P       599 TV32  
QSO:  3511 CW 2019-08-17 2056 HA3OU         599 0284   UA2FF         599 KA13  
QSO:  3511 CW 2019-08-17 2057 HA3OU         599 0285   RN3AC/P       599 TV32  
QSO:  3514 CW 2019-08-17 2100 HA3OU         599 0286   RU9CK/7       599 ST23  
QSO:  3515 CW 2019-08-17 2101 HA3OU         599 0287   RN3TT/P       599 NN23  
QSO:  3515 CW 2019-08-17 2102 HA3OU         599 0288   R7CD          599 KR16  
QSO:  3515 CW 2019-08-17 2103 HA3OU         599 0289   UA9BA         599 CB38  
QSO:  3519 CW 2019-08-17 2104 HA3OU         599 0290   RW9QA         599 KN01  
QSO:  3520 CW 2019-08-17 2105 HA3OU         599 0291   RT9A          599 CB28  
QSO:  3523 CW 2019-08-17 2106 HA3OU         599 0292   RT4D/P        599 SA23  
QSO:  3524 CW 2019-08-17 2107 HA3OU         599 0293   RK6AQM        599 KR54  
QSO:  3525 CW 2019-08-17 2108 HA3OU         599 0294   RC3F/P        599 MO95  
QSO:  3526 CW 2019-08-17 2113 HA3OU         599 0295   RA7KW/P       599 RK25  
QSO:  3527 CW 2019-08-17 2113 HA3OU         599 0296   RU9SO/P       599 OB28  
QSO:  3528 CW 2019-08-17 2117 HA3OU         599 0297   RW9OW         599 AL27  
QSO:  3529 CW 2019-08-17 2117 HA3OU         599 0298   UA5C          599 MO68  
QSO:  3529 CW 2019-08-17 2121 HA3OU         599 0299   RK3DWA/P      599 KS04  
QSO:  3533 CW 2019-08-17 2123 HA3OU         599 0300   R4WAA/P       599 UD17  
