START-OF-LOG: 3.0
CREATED-BY: ua9qcq-ham-spirit-ubn-downloader
CONTEST: HAM-SPIRIT
CALLSIGN: S53X
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: S53X
QSO:  7010 CW 2024-11-30 2127 S53X          599 28JN   RM4F          599 29LO  
QSO:  7012 CW 2024-11-30 2128 S53X          599 28JN   R9GM          599 29KN  
QSO:  7014 CW 2024-11-30 2133 S53X          599 28JN   NA3M          599 08FM  
QSO:  7014 CW 2024-11-30 2133 S53X          599 28JN   UD3B          599 29KO  
QSO:  7014 CW 2024-11-30 2133 S53X          599 28JN   UA3MIF        599 29KO  
QSO:  7014 CW 2024-11-30 2134 S53X          599 28JN   RW0A          599 32NO  
QSO:  7014 CW 2024-11-30 2135 S53X          599 28JN   UA6Y          599 29LN  
QSO:  7014 CW 2024-11-30 2135 S53X          599 28JN   LZ2KSB        599 28KN  
QSO:  7014 CW 2024-11-30 2136 S53X          599 28JN   RT9C          599 30MO  
QSO:  7014 CW 2024-11-30 2138 S53X          599 28JN   UR7MZ         599 29KN  
QSO:  7014 CW 2024-11-30 2138 S53X          599 28JN   RD4A          599 29LN  
QSO:  7014 CW 2024-11-30 2139 S53X          599 28JN   RK3DK         599 29KO  
QSO:  7014 CW 2024-11-30 2140 S53X          599 28JN   EA7GZQ        599 37IM  
QSO:  7014 CW 2024-11-30 2141 S53X          599 28JN   RK4FM         599 29LO  
QSO:  7014 CW 2024-11-30 2141 S53X          599 28JN   EA4FME        599 37IN  
QSO:  7014 CW 2024-11-30 2142 S53X          599 28JN   UA0UV         599 33OO  
QSO:  7014 CW 2024-11-30 2142 S53X          599 28JN   RC6U          599 29LN  
QSO:  7014 CW 2024-11-30 2143 S53X          599 28JN   RO9A          599 30MO  
QSO:  7014 CW 2024-11-30 2143 S53X          599 28JN   R2AA          599 29KO  
QSO:  7014 CW 2024-11-30 2143 S53X          599 28JN   R0QAW/9       599 31NO  
QSO:  7014 CW 2024-11-30 2146 S53X          599 28JN   N3AC          599 08FM  
QSO:  7014 CW 2024-11-30 2146 S53X          599 28JN   R9MA          599 31MO  
QSO:  7014 CW 2024-11-30 2148 S53X          599 28JN   JE1RXJ        599 45PM  
QSO:  7014 CW 2024-11-30 2148 S53X          599 28JN   RA7KY         599 29KN  
QSO:  7014 CW 2024-11-30 2149 S53X          599 28JN   UA5R          599 29LO  
QSO:  7014 CW 2024-11-30 2150 S53X          599 28JN   ON6AB         599 27JO  
QSO:  7014 CW 2024-11-30 2237 S53X          599 28JN   RM2U          599 29LO  
QSO:  7014 CW 2024-11-30 2238 S53X          599 28JN   RK5K          599 29KO  
QSO:  7014 CW 2024-11-30 2238 S53X          599 28JN   UA3RBR        599 29LO  
QSO:  7014 CW 2024-11-30 2238 S53X          599 28JN   R8WF          599 30LO  
QSO:  7014 CW 2024-11-30 2239 S53X          599 28JN   UA6LUQ        599 29KN  
QSO:  7014 CW 2024-11-30 2240 S53X          599 28JN   UI7D          599 29KN  
QSO:  7014 CW 2024-11-30 2240 S53X          599 28JN   G4FJW         599 27JO  
QSO:  7014 CW 2024-11-30 2241 S53X          599 28JN   UA9CTT        599 30MO  
QSO:  7014 CW 2024-11-30 2242 S53X          599 28JN   W4SO          599 08EL  
QSO:  7014 CW 2024-11-30 2242 S53X          599 28JN   RC9O          599 31NO  
QSO:  7014 CW 2024-11-30 2242 S53X          599 28JN   RX3DFL        599 29KO  
QSO:  7014 CW 2024-11-30 2242 S53X          599 28JN   YP8T          599 28KN  
QSO:  7014 CW 2024-11-30 2243 S53X          599 28JN   RK3Y          599 29KO  
QSO:  7014 CW 2024-11-30 2243 S53X          599 28JN   UA9CDC        599 30LO  
QSO:  3543 CW 2024-11-30 2249 S53X          599 28JN   UA3RBR        599 29LO  
QSO:  3543 CW 2024-11-30 2249 S53X          599 28JN   R8WF          599 30LO  
QSO:  3543 CW 2024-11-30 2250 S53X          599 28JN   R9MM          599 30MO  
QSO:  3543 CW 2024-11-30 2250 S53X          599 28JN   RT9C          599 30MO  
QSO:  3543 CW 2024-11-30 2250 S53X          599 28JN   YP8T          599 28KN  
QSO:  3543 CW 2024-11-30 2250 S53X          599 28JN   RK3DK         599 29KO  
QSO:  3543 CW 2024-11-30 2251 S53X          599 28JN   UA3MIF        599 29KO  
QSO:  3543 CW 2024-11-30 2251 S53X          599 28JN   YT4T          599 28KN  
QSO:  3543 CW 2024-11-30 2251 S53X          599 28JN   RA1M          599 29KO  
QSO:  3543 CW 2024-11-30 2251 S53X          599 28JN   EW8OM         599 29KO  
QSO:  3543 CW 2024-11-30 2253 S53X          599 28JN   RX9CAZ        599 30LO  
QSO:  3543 CW 2024-11-30 2253 S53X          599 28JN   DJ1MM         599 28JN  
QSO:  3543 CW 2024-11-30 2253 S53X          599 28JN   DL3AZ         599 28JO  
QSO:  3543 CW 2024-11-30 2254 S53X          599 28JN   R9MA          599 31MO  
QSO:  3543 CW 2024-11-30 2254 S53X          599 28JN   RC6U          599 29LN  
QSO:  3543 CW 2024-11-30 2254 S53X          599 28JN   UI7D          599 29KN  
QSO:  3543 CW 2024-11-30 2255 S53X          599 28JN   YT100RB       599 28KN  
QSO:  3543 CW 2024-11-30 2256 S53X          599 28JN   YU5T          599 28KN  
QSO:  3543 CW 2024-11-30 2257 S53X          599 28JN   RC9A          599 30MO  
QSO:  3543 CW 2024-11-30 2257 S53X          599 28JN   RC9O          599 31NO  
QSO:  3543 CW 2024-11-30 2257 S53X          599 28JN   OM3TBG        599 28JN  
QSO:  3543 CW 2024-11-30 2258 S53X          599 28JN   DL4ME         599 28JO  
QSO:  3543 CW 2024-11-30 2258 S53X          599 28JN   9A2BRQ        599 28JN  
QSO:  3543 CW 2024-11-30 2259 S53X          599 28JN   4U1A          599 28JN  
QSO:  3543 CW 2024-11-30 2300 S53X          599 28JN   RN9N          599 30MO  
QSO:  3543 CW 2024-11-30 2302 S53X          599 28JN   R5AJ          599 29KO  
QSO:  3543 CW 2024-11-30 2303 S53X          599 28JN   R4WD          599 30LO  
QSO:  3543 CW 2024-11-30 2303 S53X          599 28JN   R8TT          599 30LO  
QSO:  3543 CW 2024-11-30 2304 S53X          599 28JN   RY7N          599 29KN  
QSO:  3543 CW 2024-11-30 2304 S53X          599 28JN   IU7FSP        599 28JN  
