START-OF-LOG: 3.0
CREATED-BY: ua9qcq-ham-spirit-ubn-downloader
CONTEST: HAM-SPIRIT
CALLSIGN: I2IFT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: I2IFT
QSO: 28015 CW 2024-11-30 1354 I2IFT         599 28JN   KU2M          599 08FN  
QSO: 28026 CW 2024-11-30 1355 I2IFT         599 28JN   K2SSS         599 08FN  
QSO: 28004 CW 2024-11-30 1355 I2IFT         599 28JN   AA2A          599 08FN  
QSO: 28026 CW 2024-11-30 1356 I2IFT         599 28JN   UA5R          599 29LO  
QSO: 28016 CW 2024-11-30 1358 I2IFT         599 28JN   WK2G          599 08FN  
QSO: 28015 CW 2024-11-30 1358 I2IFT         599 28JN   R6DM          599 29KN  
QSO: 28013 CW 2024-11-30 1358 I2IFT         599 28JN   UA4FER        599 29LO  
QSO: 28019 CW 2024-11-30 1359 I2IFT         599 28JN   K4BAI         599 08EM  
QSO: 28011 CW 2024-11-30 1359 I2IFT         599 28JN   R5AJ          599 29KO  
QSO: 28041 CW 2024-11-30 1400 I2IFT         599 28JN   9A/IZ3NVR     599 28JN  
QSO: 28010 CW 2024-11-30 1401 I2IFT         599 28JN   RT4D          599 29LO  
QSO: 28021 CW 2024-11-30 1402 I2IFT         599 28JN   LZ7R          599 28KN  
QSO: 28047 CW 2024-11-30 1403 I2IFT         599 28JN   R3LC          599 29KO  
QSO: 28023 CW 2024-11-30 1403 I2IFT         599 28JN   RC6U          599 29LN  
QSO: 28024 CW 2024-11-30 1403 I2IFT         599 28JN   W5MX          599 08EM  
QSO: 28030 CW 2024-11-30 1404 I2IFT         599 28JN   N4NTO         599 08FM  
QSO: 28028 CW 2024-11-30 1405 I2IFT         599 28JN   ES2JJ         599 29KO  
QSO: 28027 CW 2024-11-30 1406 I2IFT         599 28JN   E74A          599 28JN  
QSO: 28016 CW 2024-11-30 1406 I2IFT         599 28JN   R2UZ          599 29LO  
QSO: 28011 CW 2024-11-30 1406 I2IFT         599 28JN   EU8U          599 29KO  
QSO: 28012 CW 2024-11-30 1407 I2IFT         599 28JN   K1LZ          599 08FN  
QSO: 21029 CW 2024-11-30 1412 I2IFT         599 28JN   OY1CT         599 18LC  
QSO: 21017 CW 2024-11-30 1412 I2IFT         599 28JN   EU8U          599 29KO  
QSO: 21026 CW 2024-11-30 1413 I2IFT         599 28JN   UA5R          599 29LO  
QSO: 21036 CW 2024-11-30 1413 I2IFT         599 28JN   R4IO          599 29LO  
QSO: 21033 CW 2024-11-30 1413 I2IFT         599 28JN   R3QA          599 29KO  
QSO: 21023 CW 2024-11-30 1414 I2IFT         599 28JN   EA1X          599 37IN  
QSO: 21030 CW 2024-11-30 1414 I2IFT         599 28JN   RK4K          599 29LO  
QSO: 21026 CW 2024-11-30 1414 I2IFT         599 28JN   YP8T          599 28KN  
QSO: 21035 CW 2024-11-30 1415 I2IFT         599 28JN   RU6K          599 29KN  
QSO: 21028 CW 2024-11-30 1416 I2IFT         599 28JN   SN9DT         599 28KO  
QSO: 21020 CW 2024-11-30 1416 I2IFT         599 28JN   YU1YV         599 28KN  
QSO: 21022 CW 2024-11-30 1417 I2IFT         599 28JN   UA9XX         599 20LP  
QSO: 21017 CW 2024-11-30 1417 I2IFT         599 28JN   RM2U          599 29LO  
QSO: 21021 CW 2024-11-30 1418 I2IFT         599 28JN   K1LZ          599 08FN  
QSO: 21018 CW 2024-11-30 1418 I2IFT         599 28JN   LA8HGA        599 18JO  
QSO: 21029 CW 2024-11-30 1419 I2IFT         599 28JN   UA9BA         599 30MO  
QSO: 21026 CW 2024-11-30 1420 I2IFT         599 28JN   DK8ZB         599 28JN  
QSO: 21031 CW 2024-11-30 1420 I2IFT         599 28JN   SP1AEN        599 28JO  
QSO: 21031 CW 2024-11-30 1421 I2IFT         599 28JN   RA6MQ         599 29KN  
QSO: 21030 CW 2024-11-30 1421 I2IFT         599 28JN   K3IE          599 08EM  
QSO: 21037 CW 2024-11-30 1422 I2IFT         599 28JN   RL4A          599 29LN  
QSO: 21025 CW 2024-11-30 1422 I2IFT         599 28JN   LZ6E          599 28KN  
QSO: 21018 CW 2024-11-30 1423 I2IFT         599 28JN   RA3AN         599 29KO  
QSO: 21024 CW 2024-11-30 1423 I2IFT         599 28JN   IV3IPS        599 28JN  
QSO: 21039 CW 2024-11-30 1423 I2IFT         599 28JN   OU2I          599 18JO  
QSO: 21021 CW 2024-11-30 1424 I2IFT         599 28JN   R5AJ          599 29KO  
QSO: 21035 CW 2024-11-30 1424 I2IFT         599 28JN   OK1OA         599 28JO  
QSO: 21022 CW 2024-11-30 1425 I2IFT         599 28JN   CT1DRB        599 37IM  
QSO: 21031 CW 2024-11-30 1425 I2IFT         599 28JN   RM4F          599 29LO  
QSO: 21033 CW 2024-11-30 1426 I2IFT         599 28JN   R7NK          599 29KN  
QSO: 21018 CW 2024-11-30 1426 I2IFT         599 28JN   EA1CS         599 37IN  
QSO: 21011 CW 2024-11-30 1426 I2IFT         599 28JN   RZ1OK         599 19KP  
QSO: 21032 CW 2024-11-30 1427 I2IFT         599 28JN   RK5K          599 29KO  
QSO: 21036 CW 2024-11-30 1427 I2IFT         599 28JN   RD4F          599 29LO  
QSO: 21020 CW 2024-11-30 1428 I2IFT         599 28JN   RC9O          599 31NO  
QSO: 21015 CW 2024-11-30 1428 I2IFT         599 28JN   RU4SO         599 29LO  
QSO: 21018 CW 2024-11-30 1429 I2IFT         599 28JN   RY7N          599 29KN  
QSO: 21027 CW 2024-11-30 1429 I2IFT         599 28JN   F5IN          599 27JN  
QSO: 21024 CW 2024-11-30 1430 I2IFT         599 28JN   IK0HBN        599 28JN  
QSO: 21016 CW 2024-11-30 1430 I2IFT         599 28JN   R8CI          599 30MO  
QSO: 28014 CW 2024-11-30 1432 I2IFT         599 28JN   N2RC          599 08FN  
QSO: 28020 CW 2024-11-30 1434 I2IFT         599 28JN   RM4F          599 29LO  
QSO: 28022 CW 2024-11-30 1434 I2IFT         599 28JN   K3IE          599 08EM  
QSO: 28034 CW 2024-11-30 1435 I2IFT         599 28JN   RK5K          599 29KO  
QSO: 28025 CW 2024-11-30 1435 I2IFT         599 28JN   EA1X          599 37IN  
QSO: 28017 CW 2024-11-30 1436 I2IFT         599 28JN   HA2KMR        599 28JN  
QSO: 28016 CW 2024-11-30 1436 I2IFT         599 28JN   RK2M          599 29KO  
QSO: 28037 CW 2024-11-30 1437 I2IFT         599 28JN   PY5AMF        599 15GG  
QSO: 28005 CW 2024-11-30 1438 I2IFT         599 28JN   RK3TD         599 29LO  
QSO: 28013 CW 2024-11-30 1438 I2IFT         599 28JN   PY2PLL        599 15GG  
QSO: 28027 CW 2024-11-30 1439 I2IFT         599 28JN   DL2NBY        599 28JN  
QSO: 28029 CW 2024-11-30 1439 I2IFT         599 28JN   RM2U          599 29LO  
QSO: 28012 CW 2024-11-30 1440 I2IFT         599 28JN   R7MM          599 29KN  
QSO: 28017 CW 2024-11-30 1443 I2IFT         599 28JN   9A3A          599 28JN  
QSO: 21023 CW 2024-11-30 1445 I2IFT         599 28JN   EI4II         599 27IO  
QSO: 21025 CW 2024-11-30 1446 I2IFT         599 28JN   RL3T          599 29LO  
QSO: 21024 CW 2024-11-30 1447 I2IFT         599 28JN   KE0UI         599 07DM  
QSO: 14019 CW 2024-11-30 1449 I2IFT         599 28JN   RK5K          599 29KO  
QSO: 14024 CW 2024-11-30 1449 I2IFT         599 28JN   OK1OA         599 28JO  
QSO: 14031 CW 2024-11-30 1450 I2IFT         599 28JN   RW9DX         599 30MO  
QSO: 14036 CW 2024-11-30 1454 I2IFT         599 28JN   R3MAI         599 29KO  
QSO: 14026 CW 2024-11-30 1454 I2IFT         599 28JN   F8DFP         599 27JN  
QSO: 14036 CW 2024-11-30 1455 I2IFT         599 28JN   IK0NOJ        599 28JN  
QSO: 14013 CW 2024-11-30 1455 I2IFT         599 28JN   UN0L          599 30MO  
QSO: 14021 CW 2024-11-30 1457 I2IFT         599 28JN   RC9A          599 30MO  
QSO: 14021 CW 2024-11-30 1458 I2IFT         599 28JN   UA6LUQ        599 29KN  
QSO: 14029 CW 2024-11-30 1503 I2IFT         599 28JN   RV3FF         599 29KO  
QSO: 14029 CW 2024-11-30 1504 I2IFT         599 28JN   RM1C          599 29KO  
QSO: 14029 CW 2024-11-30 1505 I2IFT         599 28JN   R4RD          599 29LO  
QSO: 14029 CW 2024-11-30 1505 I2IFT         599 28JN   RA3GZ         599 29KO  
QSO: 14029 CW 2024-11-30 1506 I2IFT         599 28JN   R2BP          599 29KO  
QSO: 14029 CW 2024-11-30 1506 I2IFT         599 28JN   RM2U          599 29LO  
QSO: 14029 CW 2024-11-30 1507 I2IFT         599 28JN   ZA1RR         599 28JN  
QSO: 14029 CW 2024-11-30 1507 I2IFT         599 28JN   R7AW          599 29KN  
QSO: 14029 CW 2024-11-30 1507 I2IFT         599 28JN   RL5A          599 29KO  
QSO: 14029 CW 2024-11-30 1508 I2IFT         599 28JN   YQ8E          599 28KN  
QSO: 14029 CW 2024-11-30 1508 I2IFT         599 28JN   LZ2MP         599 28KN  
QSO: 14029 CW 2024-11-30 1509 I2IFT         599 28JN   RT9C          599 30MO  
QSO: 14029 CW 2024-11-30 1509 I2IFT         599 28JN   EW8OM         599 29KO  
QSO: 14029 CW 2024-11-30 1510 I2IFT         599 28JN   R8WO          599 30LO  
QSO: 14029 CW 2024-11-30 1510 I2IFT         599 28JN   RC6U          599 29LN  
QSO: 14029 CW 2024-11-30 1510 I2IFT         599 28JN   4U1A          599 28JN  
QSO: 14029 CW 2024-11-30 1511 I2IFT         599 28JN   RK7X          599 29LN  
QSO: 14029 CW 2024-11-30 1511 I2IFT         599 28JN   R7KW          599 29KN  
QSO: 14029 CW 2024-11-30 1512 I2IFT         599 28JN   RN4SS         599 29LO  
QSO: 14029 CW 2024-11-30 1512 I2IFT         599 28JN   DL2NBY        599 28JN  
QSO: 14029 CW 2024-11-30 1512 I2IFT         599 28JN   PD3W          599 27JO  
QSO: 14029 CW 2024-11-30 1513 I2IFT         599 28JN   GI4NKB        599 27IO  
QSO: 14029 CW 2024-11-30 1513 I2IFT         599 28JN   DL9ZP         599 28JO  
QSO: 14029 CW 2024-11-30 1514 I2IFT         599 28JN   R2AA          599 29KO  
QSO: 14029 CW 2024-11-30 1514 I2IFT         599 28JN   UA3PSV        599 29KO  
QSO: 14029 CW 2024-11-30 1514 I2IFT         599 28JN   SG3A          599 18JP  
QSO: 14029 CW 2024-11-30 1515 I2IFT         599 28JN   UN8PT         599 30MN  
QSO: 14029 CW 2024-11-30 1516 I2IFT         599 28JN   R8TT          599 30LO  
QSO: 14029 CW 2024-11-30 1517 I2IFT         599 28JN   RK3DSW        599 29KO  
QSO: 14029 CW 2024-11-30 1517 I2IFT         599 28JN   SD4W          599 18JO  
QSO: 14029 CW 2024-11-30 1518 I2IFT         599 28JN   G3OKA         599 27IO  
QSO: 14029 CW 2024-11-30 1518 I2IFT         599 28JN   UA6LCJ        599 29KN  
QSO: 14029 CW 2024-11-30 1519 I2IFT         599 28JN   RC7KF         599 29KN  
QSO: 14029 CW 2024-11-30 1519 I2IFT         599 28JN   PA2A          599 27JO  
QSO: 14029 CW 2024-11-30 1520 I2IFT         599 28JN   YU3M          599 28KN  
QSO: 14029 CW 2024-11-30 1521 I2IFT         599 28JN   R3VL          599 29KO  
QSO: 14029 CW 2024-11-30 1521 I2IFT         599 28JN   YL2TD         599 29KO  
QSO: 14029 CW 2024-11-30 1521 I2IFT         599 28JN   UI3F          599 29KO  
QSO: 14029 CW 2024-11-30 1522 I2IFT         599 28JN   YT5RA         599 28KN  
QSO: 14029 CW 2024-11-30 1522 I2IFT         599 28JN   PE2K          599 27JO  
QSO: 14029 CW 2024-11-30 1523 I2IFT         599 28JN   F5KLE         599 27JN  
QSO: 14029 CW 2024-11-30 1523 I2IFT         599 28JN   RX6LRU        599 29KN  
QSO: 14029 CW 2024-11-30 1523 I2IFT         599 28JN   RA7E          599 29LN  
QSO: 14029 CW 2024-11-30 1524 I2IFT         599 28JN   OK1SI         599 28JO  
QSO: 14029 CW 2024-11-30 1525 I2IFT         599 28JN   RW3AI         599 29KO  
QSO: 14029 CW 2024-11-30 1525 I2IFT         599 28JN   UC5D          599 29KO  
QSO: 14029 CW 2024-11-30 1526 I2IFT         599 28JN   RX9CC         599 30LP  
QSO: 14029 CW 2024-11-30 1526 I2IFT         599 28JN   EV6Z          599 29KO  
QSO: 14029 CW 2024-11-30 1526 I2IFT         599 28JN   YO4NF         599 28KN  
QSO: 14029 CW 2024-11-30 1527 I2IFT         599 28JN   ON6AB         599 27JO  
QSO: 14029 CW 2024-11-30 1527 I2IFT         599 28JN   R4WD          599 30LO  
QSO: 14029 CW 2024-11-30 1528 I2IFT         599 28JN   RA3TT         599 29LO  
QSO: 14029 CW 2024-11-30 1529 I2IFT         599 28JN   R2DJ          599 29KO  
QSO: 14029 CW 2024-11-30 1529 I2IFT         599 28JN   HA3HX         599 28JN  
QSO: 14019 CW 2024-11-30 1700 I2IFT         599 28JN   EA4AOC        599 37IN  
QSO:  7017 CW 2024-11-30 1702 I2IFT         599 28JN   PA2A          599 27JO  
QSO:  7036 CW 2024-11-30 1704 I2IFT         599 28JN   RA7E          599 29LN  
QSO:  7026 CW 2024-11-30 1705 I2IFT         599 28JN   S57WJ         599 28JN  
QSO:  3532 CW 2024-11-30 2105 I2IFT         599 28JN   RK5K          599 29KO  
QSO:  3532 CW 2024-11-30 2105 I2IFT         599 28JN   YU5T          599 28JN  
QSO:  3518 CW 2024-11-30 2106 I2IFT         599 28JN   YT7X          599 28JN  
QSO:  3527 CW 2024-11-30 2107 I2IFT         599 28JN   OK1TRJ        599 28JN  
QSO:  3527 CW 2024-11-30 2109 I2IFT         599 28JN   UA6Y          599 29LN  
QSO:  3527 CW 2024-11-30 2110 I2IFT         599 28JN   LZ3R          599 28KN  
QSO:  3527 CW 2024-11-30 2110 I2IFT         599 28JN   RC6U          599 29LN  
QSO:  3527 CW 2024-11-30 2110 I2IFT         599 28JN   YT4T          599 28KN  
QSO:  3527 CW 2024-11-30 2111 I2IFT         599 28JN   R8WF          599 30LO  
QSO:  3527 CW 2024-11-30 2111 I2IFT         599 28JN   DF8V          599 28JN  
QSO:  3527 CW 2024-11-30 2111 I2IFT         599 28JN   OK1AY         599 28JN  
QSO:  3527 CW 2024-11-30 2113 I2IFT         599 28JN   UA9CTT        599 30MO  
QSO:  3527 CW 2024-11-30 2113 I2IFT         599 28JN   RL5A          599 29KO  
QSO:  3527 CW 2024-11-30 2114 I2IFT         599 28JN   R3QA          599 29KO  
QSO:  3527 CW 2024-11-30 2114 I2IFT         599 28JN   YO4NF         599 28KN  
QSO:  3527 CW 2024-11-30 2114 I2IFT         599 28JN   YP8T          599 28KN  
QSO:  3527 CW 2024-11-30 2115 I2IFT         599 28JN   RM4F          599 29LO  
QSO:  3527 CW 2024-11-30 2115 I2IFT         599 28JN   R2AA          599 29KO  
QSO:  3527 CW 2024-11-30 2116 I2IFT         599 28JN   R8TT          599 30LO  
QSO:  3527 CW 2024-11-30 2116 I2IFT         599 28JN   DF8QB         599 28JO  
QSO:  3527 CW 2024-11-30 2116 I2IFT         599 28JN   RM2U          599 29LO  
QSO:  3527 CW 2024-11-30 2117 I2IFT         599 28JN   OM5JA         599 28JN  
QSO:  3527 CW 2024-11-30 2117 I2IFT         599 28JN   RN9N          599 30MO  
QSO:  3527 CW 2024-11-30 2118 I2IFT         599 28JN   HG7J          599 28KN  
QSO:  3527 CW 2024-11-30 2119 I2IFT         599 28JN   EA4FME        599 37IN  
QSO:  3527 CW 2024-11-30 2119 I2IFT         599 28JN   R4BZ          599 29LN  
QSO:  3527 CW 2024-11-30 2119 I2IFT         599 28JN   RA3AN         599 29KO  
QSO:  3527 CW 2024-11-30 2120 I2IFT         599 28JN   OK2ZLD        599 28JN  
QSO:  3527 CW 2024-11-30 2120 I2IFT         599 28JN   RT9C          599 30MO  
QSO:  3527 CW 2024-11-30 2121 I2IFT         599 28JN   YU1ED         599 28KN  
QSO:  3527 CW 2024-11-30 2121 I2IFT         599 28JN   UA3MIF        599 29KO  
QSO:  3527 CW 2024-11-30 2121 I2IFT         599 28JN   RK7X          599 29LN  
QSO:  3527 CW 2024-11-30 2122 I2IFT         599 28JN   DJ1MM         599 28JN  
QSO:  3527 CW 2024-11-30 2122 I2IFT         599 28JN   EU8U          599 29KO  
QSO:  3527 CW 2024-11-30 2123 I2IFT         599 28JN   RL4A          599 29LN  
QSO:  3527 CW 2024-11-30 2123 I2IFT         599 28JN   SP2R          599 28JO  
QSO:  3527 CW 2024-11-30 2124 I2IFT         599 28JN   IK1OXF        599 28JN  
QSO:  3517 CW 2024-11-30 2126 I2IFT         599 28JN   UA9CDC        599 30LO  
QSO:  3540 CW 2024-11-30 2127 I2IFT         599 28JN   HA5UA         599 28JN  
QSO:  3517 CW 2024-11-30 2129 I2IFT         599 28JN   SM5ACQ        599 18JO  
QSO:  3520 CW 2024-11-30 2137 I2IFT         599 28JN   YT100RB       599 28KN  
QSO:  3515 CW 2024-11-30 2137 I2IFT         599 28JN   R7MM          599 29KN  
QSO:  3539 CW 2024-11-30 2138 I2IFT         599 28JN   RT5C          599 29KO  
QSO:  3547 CW 2024-11-30 2139 I2IFT         599 28JN   RV6AVU        599 29KN  
QSO:  3516 CW 2024-11-30 2140 I2IFT         599 28JN   R9MM          599 30MO  
QSO:  3529 CW 2024-11-30 2140 I2IFT         599 28JN   OK1OA         599 28JO  
QSO:  3528 CW 2024-11-30 2141 I2IFT         599 28JN   RN4SS         599 29LO  
QSO:  3521 CW 2024-11-30 2141 I2IFT         599 28JN   YL2TD         599 29KO  
QSO:  3528 CW 2024-11-30 2141 I2IFT         599 28JN   SN9DT         599 28KO  
QSO:  3510 CW 2024-11-30 2142 I2IFT         599 28JN   RU1Z          599 19KP  
QSO:  3508 CW 2024-11-30 2143 I2IFT         599 28JN   PA2DK         599 27JO  
QSO:  3522 CW 2024-11-30 2143 I2IFT         599 28JN   HA7TM         599 28JN  
QSO:  3515 CW 2024-11-30 2145 I2IFT         599 28JN   SP1AEN        599 28JO  
QSO:  3526 CW 2024-11-30 2146 I2IFT         599 28JN   RA9SF         599 30LO  
QSO:  3542 CW 2024-11-30 2147 I2IFT         599 28JN   K1LZ          599 08FN  
QSO:  3514 CW 2024-11-30 2147 I2IFT         599 28JN   SP2HMT        599 28JO  
QSO:  3513 CW 2024-11-30 2149 I2IFT         599 28JN   RY7N          599 29KN  
QSO:  3522 CW 2024-11-30 2150 I2IFT         599 28JN   RA6MQ         599 29KN  
QSO:  3518 CW 2024-11-30 2151 I2IFT         599 28JN   RW0A          599 32NO  
QSO:  3548 CW 2024-11-30 2153 I2IFT         599 28JN   RX9CAZ        599 30LO  
QSO:  3519 CW 2024-11-30 2153 I2IFT         599 28JN   DL4ME         599 28JO  
QSO:  3525 CW 2024-11-30 2154 I2IFT         599 28JN   R9GM          599 29KN  
QSO:  3529 CW 2024-11-30 2155 I2IFT         599 28JN   RT4D          599 29LO  
QSO:  3538 CW 2024-11-30 2155 I2IFT         599 28JN   EA5O          599 37IM  
QSO:  3510 CW 2024-11-30 2156 I2IFT         599 28JN   R7LV          599 29KN  
QSO:  3504 CW 2024-11-30 2156 I2IFT         599 28JN   IK1SPR        599 28JN  
QSO:  3528 CW 2024-11-30 2213 I2IFT         599 28JN   R3LA          599 29KO  
QSO:  3509 CW 2024-11-30 2213 I2IFT         599 28JN   RC9O          599 31NO  
QSO:  3520 CW 2024-11-30 2213 I2IFT         599 28JN   RL3T          599 29LO  
