START-OF-LOG: 3.0
CONTEST: CQ-WW-RTTY
CALLSIGN: HB9MXY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 47300
NAME: Rudolf Alther
LOCATION: DX
CLUB:
CREATED-BY: UcxLog 7.96
SOAPBOX: RIG ICOM-718 50 watt antenna 2 element SteppIR and trap dipole 40/80
SOAPBOX: both antennas 12 m over ground. Tnx fr nice contest and for all the work
SOAPBOX: behind! Hpe cu next year, vy 73 de Rudolf
QSO:  3586 RY 2019-09-28 0648 HB9MXY        599 14 DX  DL3BQA        599 14 DX
QSO:  3588 RY 2019-09-28 0652 HB9MXY        599 14 DX  DM5TI         599 14 DX
QSO:  3589 RY 2019-09-28 0655 HB9MXY        599 14 DX  9A1A          599 15 DX
QSO:  3593 RY 2019-09-28 0659 HB9MXY        599 14 DX  OU2PA         599 14 DX
QSO:  3595 RY 2019-09-28 0700 HB9MXY        599 14 DX  PA5N          599 14 DX
QSO:  3597 RY 2019-09-28 0701 HB9MXY        599 14 DX  TM7Y          599 14 DX
QSO:  3598 RY 2019-09-28 0702 HB9MXY        599 14 DX  DP7D          599 14 DX
QSO:  3596 RY 2019-09-28 0705 HB9MXY        599 14 DX  EI7M          599 14 DX
QSO:  3588 RY 2019-09-28 0713 HB9MXY        599 14 DX  G8X           599 14 DX
QSO:  3587 RY 2019-09-28 0714 HB9MXY        599 14 DX  LX7I          599 14 DX
QSO:  7036 RY 2019-09-28 0722 HB9MXY        599 14 DX  UW5U          599 16 DX
QSO:  7037 RY 2019-09-28 0724 HB9MXY        599 14 DX  K6DTT/1       599 05 ME
QSO:  7037 RY 2019-09-28 0725 HB9MXY        599 14 DX  IZ8JKG        599 15 DX
QSO:  7038 RY 2019-09-28 0727 HB9MXY        599 14 DX  9A1A          599 15 DX
QSO:  7039 RY 2019-09-28 0728 HB9MXY        599 14 DX  LY2SA         599 15 DX
QSO:  7039 RY 2019-09-28 0729 HB9MXY        599 14 DX  NN9DD         599 05 ME
QSO:  7041 RY 2019-09-28 0731 HB9MXY        599 14 DX  S53F          599 15 DX
QSO:  7042 RY 2019-09-28 0733 HB9MXY        599 14 DX  YL2GD         599 15 DX
QSO:  7043 RY 2019-09-28 0737 HB9MXY        599 14 DX  EA2XR         599 14 DX
QSO:  7043 RY 2019-09-28 0738 HB9MXY        599 14 DX  Z35T          599 15 DX
QSO:  7045 RY 2019-09-28 0740 HB9MXY        599 14 DX  OM4Q          599 15 DX
QSO:  7046 RY 2019-09-28 0740 HB9MXY        599 14 DX  OM0M          599 15 DX
QSO:  7046 RY 2019-09-28 0742 HB9MXY        599 14 DX  ED1MK         599 14 DX
QSO:  7047 RY 2019-09-28 0742 HB9MXY        599 14 DX  IR9K          599 15 DX
QSO:  7048 RY 2019-09-28 0745 HB9MXY        599 14 DX  IZ7FLP        599 15 DX
QSO:  7050 RY 2019-09-28 0748 HB9MXY        599 14 DX  YL2UI         599 15 DX
QSO:  7052 RY 2019-09-28 0750 HB9MXY        599 14 DX  C37NL         599 14 DX
QSO:  7053 RY 2019-09-28 0752 HB9MXY        599 14 DX  HG1S          599 15 DX
QSO:  7054 RY 2019-09-28 0754 HB9MXY        599 14 DX  EI7M          599 14 DX
QSO:  7056 RY 2019-09-28 0755 HB9MXY        599 14 DX  ED2C          599 14 DX
QSO:  7058 RY 2019-09-28 0757 HB9MXY        599 14 DX  ED3M          599 14 DX
QSO:  7060 RY 2019-09-28 0759 HB9MXY        599 14 DX  CR3W          599 33 DX
QSO:  7064 RY 2019-09-28 0803 HB9MXY        599 14 DX  YT2U          599 15 DX
