START-OF-LOG: 3.0
CONTEST: CQ-WW-RTTY
CALLSIGN: W7GES
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 101574
NAME: George Skoubis
LOCATION: AZ
OPERATORS: W7GES
CLUB:
CREATED-BY: N1MM Logger+ 1.0.7954.0
SOAPBOX: Made some QSO's from my new QTH. Getting the hardware/software bugs out.
QSO:  7052 RY 2019-09-28 1255 W7GES         599 03 AZ  R0CAF         599 19 DX
QSO:  7058 RY 2019-09-28 1258 W7GES         599 03 AZ  K8BZ          599 04 MI
QSO:  7054 RY 2019-09-28 1301 W7GES         599 03 AZ  N2BJ          599 04 IL
QSO:  7055 RY 2019-09-28 1304 W7GES         599 03 AZ  W4PK          599 05 VA
QSO:  7056 RY 2019-09-28 1305 W7GES         599 03 AZ  ND9G          599 04 IL
QSO:  7062 RY 2019-09-28 1309 W7GES         599 03 AZ  JM1XCW        599 25 DX
QSO:  7063 RY 2019-09-28 1309 W7GES         599 03 AZ  JH3FUK        599 25 DX
QSO:  7042 RY 2019-09-28 1322 W7GES         599 03 AZ  YB7OO         599 28 DX
QSO:  7044 RY 2019-09-28 1324 W7GES         599 03 AZ  7N2UQC        599 25 DX
QSO:  7047 RY 2019-09-28 1326 W7GES         599 03 AZ  AC4CA         599 04 TX
QSO:  7048 RY 2019-09-28 1329 W7GES         599 03 AZ  JA5JWQ        599 25 DX
QSO:  7049 RY 2019-09-28 1330 W7GES         599 03 AZ  KR7Q          599 04 MT
QSO:  7050 RY 2019-09-28 1332 W7GES         599 03 AZ  9M2SAF        599 28 DX
QSO:  7052 RY 2019-09-28 1335 W7GES         599 03 AZ  4E3X          599 27 DX
QSO: 14085 RY 2019-09-28 1348 W7GES         599 03 AZ  VE3DZ         599 04 ON
QSO: 14086 RY 2019-09-28 1349 W7GES         599 03 AZ  W4GKM         599 04 TN
QSO: 14091 RY 2019-09-28 1352 W7GES         599 03 AZ  VE3GYL        599 04 ON
QSO: 14100 RY 2019-09-28 1356 W7GES         599 03 AZ  WW4LL         599 05 ME
QSO: 14102 RY 2019-09-28 1357 W7GES         599 03 AZ  YV5AAX        599 09 DX
QSO: 14103 RY 2019-09-28 1358 W7GES         599 03 AZ  VE3TW         599 04 ON
QSO: 14109 RY 2019-09-28 1400 W7GES         599 03 AZ  V31MA         599 07 DX
QSO: 14110 RY 2019-09-28 1401 W7GES         599 03 AZ  K1SFA         599 05 MA
QSO: 14137 RY 2019-09-28 1407 W7GES         599 03 AZ  K3LR          599 05 PA
QSO: 14135 RY 2019-09-28 1407 W7GES         599 03 AZ  AA5AU         599 04 LA
QSO: 14130 RY 2019-09-28 1410 W7GES         599 03 AZ  N4CW          599 05 NC
QSO: 14127 RY 2019-09-28 1411 W7GES         599 03 AZ  NW8S          599 04 OH
QSO: 14103 RY 2019-09-28 1414 W7GES         599 03 AZ  W3GH          599 05 PA
QSO: 14077 RY 2019-09-28 1713 W7GES         599 03 AZ  W5DCC         599 04 TX
QSO: 14079 RY 2019-09-28 1718 W7GES         599 03 AZ  EA1XT         599 14 DX
QSO: 14087 RY 2019-09-28 1725 W7GES         599 03 AZ  VE5RI         599 04 SK
QSO: 14088 RY 2019-09-28 1727 W7GES         599 03 AZ  NA7TB         599 03 AZ
QSO: 14089 RY 2019-09-28 1729 W7GES         599 03 AZ  WC7Q          599 03 WA
QSO: 14090 RY 2019-09-28 1730 W7GES         599 03 AZ  KH6ZM         599 31 DX
QSO: 14112 RY 2019-09-28 1739 W7GES         599 03 AZ  N0AT          599 04 MN
QSO: 14115 RY 2019-09-28 1741 W7GES         599 03 AZ  VA7KO         599 03 BC
QSO: 14118 RY 2019-09-28 1743 W7GES         599 03 AZ  HP3SS         599 07 DX
QSO: 21100 RY 2019-09-28 2102 W7GES         599 03 AZ  HQ9X          599 07 DX
QSO: 21083 RY 2019-09-28 2106 W7GES         599 03 AZ  P49X          599 09 DX
QSO: 21080 RY 2019-09-28 2107 W7GES         599 03 AZ  ZZ2T          599 11 DX
QSO: 21081 RY 2019-09-28 2108 W7GES         599 03 AZ  LU5VV         599 13 DX
QSO: 21095 RY 2019-09-28 2110 W7GES         599 03 AZ  LO5D          599 13 DX
QSO: 21097 RY 2019-09-28 2112 W7GES         599 03 AZ  CV7S          599 13 DX
QSO: 14127 RY 2019-09-28 2115 W7GES         599 03 AZ  HC1JQ         599 10 DX
QSO: 14125 RY 2019-09-28 2116 W7GES         599 03 AZ  KU1CW         599 03 OR
QSO: 14120 RY 2019-09-28 2117 W7GES         599 03 AZ  W4PK          599 05 VA
QSO: 14119 RY 2019-09-28 2118 W7GES         599 03 AZ  VE6BBP        599 04 AB
QSO: 14118 RY 2019-09-28 2119 W7GES         599 03 AZ  AA3B          599 05 PA
QSO: 14114 RY 2019-09-28 2121 W7GES         599 03 AZ  WB2WPM        599 05 NY
QSO: 14111 RY 2019-09-28 2122 W7GES         599 03 AZ  K9PY          599 04 IL
QSO: 14112 RY 2019-09-28 2124 W7GES         599 03 AZ  JA2XYO        599 25 DX
QSO: 14109 RY 2019-09-28 2128 W7GES         599 03 AZ  K7GS          599 03 WA
QSO: 14106 RY 2019-09-28 2129 W7GES         599 03 AZ  JM1XCW        599 25 DX
QSO: 14104 RY 2019-09-28 2131 W7GES         599 03 AZ  N7NM          599 03 WA
QSO: 14102 RY 2019-09-28 2132 W7GES         599 03 AZ  ND3N          599 04 OH
QSO: 14101 RY 2019-09-28 2134 W7GES         599 03 AZ  K3MM          599 05 MD
QSO: 14095 RY 2019-09-28 2136 W7GES         599 03 AZ  K7LFY         599 03 WA
QSO: 14092 RY 2019-09-28 2138 W7GES         599 03 AZ  KH6TU         599 31 DX
QSO: 14091 RY 2019-09-28 2139 W7GES         599 03 AZ  ND9G          599 04 IL
QSO: 14091 RY 2019-09-28 2140 W7GES         599 03 AZ  VE3YAA        599 04 ON
QSO: 14089 RY 2019-09-28 2141 W7GES         599 03 AZ  WM5DX         599 04 MS
QSO: 14087 RY 2019-09-28 2145 W7GES         599 03 AZ  AI0Y/9        599 04 IL
QSO: 14086 RY 2019-09-28 2146 W7GES         599 03 AZ  K7BTW         599 03 WA
QSO: 14078 RY 2019-09-28 2149 W7GES         599 03 AZ  K7VIC         599 04 MT
QSO: 14083 RY 2019-09-28 2152 W7GES         599 03 AZ  N4ZZ          599 04 TN
QSO: 14087 RY 2019-09-28 2153 W7GES         599 03 AZ  JM7OLW        599 25 DX
QSO: 14102 RY 2019-09-28 2155 W7GES         599 03 AZ  WB5BHS        599 04 AR
QSO: 14108 RY 2019-09-28 2157 W7GES         599 03 AZ  WI7N          599 03 OR
QSO: 14108 RY 2019-09-28 2159 W7GES         599 03 AZ  W2JV          599 05 NY
QSO: 14105 RY 2019-09-28 2201 W7GES         599 03 AZ  WA3HJR        599 05 MD
QSO: 14105 RY 2019-09-28 2201 W7GES         599 03 AZ  VE7KAJ        599 03 BC
QSO: 14105 RY 2019-09-28 2202 W7GES         599 03 AZ  VA7EU         599 03 BC
QSO: 14105 RY 2019-09-28 2203 W7GES         599 03 AZ  JH1OAI        599 25 DX
QSO: 14105 RY 2019-09-28 2204 W7GES         599 03 AZ  JA1MZM        599 25 DX
QSO: 14105 RY 2019-09-28 2204 W7GES         599 03 AZ  KG7VIZ        599 03 WA
QSO: 14105 RY 2019-09-28 2205 W7GES         599 03 AZ  JA1WSK        599 25 DX
QSO: 14105 RY 2019-09-28 2205 W7GES         599 03 AZ  JH8JSV        599 25 DX
QSO: 14105 RY 2019-09-28 2207 W7GES         599 03 AZ  WB9HFK        599 04 IL
QSO: 14105 RY 2019-09-28 2208 W7GES         599 03 AZ  JA8TR         599 25 DX
QSO: 14105 RY 2019-09-28 2209 W7GES         599 03 AZ  VE6SPS        599 04 AB
QSO: 14105 RY 2019-09-28 2210 W7GES         599 03 AZ  K0YR          599 04 MN
QSO: 14105 RY 2019-09-28 2211 W7GES         599 03 AZ  N8WXQ         599 05 PA
QSO: 14105 RY 2019-09-28 2212 W7GES         599 03 AZ  K7VAP         599 03 WA
QSO: 14105 RY 2019-09-28 2212 W7GES         599 03 AZ  K3CCR         599 05 MD
QSO: 14105 RY 2019-09-28 2213 W7GES         599 03 AZ  K8QKY         599 04 MI
QSO: 14105 RY 2019-09-28 2214 W7GES         599 03 AZ  N5VU          599 04 LA
QSO: 14105 RY 2019-09-28 2214 W7GES         599 03 AZ  VE6UM         599 04 AB
QSO: 14105 RY 2019-09-28 2215 W7GES         599 03 AZ  AG4W          599 04 AL
QSO: 14105 RY 2019-09-28 2216 W7GES         599 03 AZ  JH7RTQ        599 25 DX
QSO: 14105 RY 2019-09-28 2217 W7GES         599 03 AZ  W7OM          599 03 WA
QSO: 14105 RY 2019-09-28 2218 W7GES         599 03 AZ  JH4UYB        599 25 DX
QSO: 14105 RY 2019-09-28 2219 W7GES         599 03 AZ  JH8KYU        599 25 DX
QSO: 14105 RY 2019-09-28 2220 W7GES         599 03 AZ  CO0CHE        599 08 DX
QSO: 14105 RY 2019-09-28 2221 W7GES         599 03 AZ  KZ9DX         599 04 IL
QSO: 14105 RY 2019-09-28 2221 W7GES         599 03 AZ  KS2G          599 05 NY
QSO: 14105 RY 2019-09-28 2222 W7GES         599 03 AZ  W3GVX         599 05 MD
QSO: 14105 RY 2019-09-28 2222 W7GES         599 03 AZ  WA0LJM        599 04 MN
QSO: 14105 RY 2019-09-28 2223 W7GES         599 03 AZ  WV4P          599 04 TN
QSO: 14105 RY 2019-09-28 2224 W7GES         599 03 AZ  XE1SPM        599 06 DX
QSO: 14105 RY 2019-09-28 2224 W7GES         599 03 AZ  K4ADR         599 05 FL
QSO: 14105 RY 2019-09-28 2225 W7GES         599 03 AZ  NR0T          599 04 MN
QSO: 14105 RY 2019-09-28 2226 W7GES         599 03 AZ  XE2AD         599 06 DX
QSO: 14105 RY 2019-09-28 2226 W7GES         599 03 AZ  K5CS          599 04 AR
QSO: 14105 RY 2019-09-28 2227 W7GES         599 03 AZ  NA5NN         599 04 MS
QSO: 14105 RY 2019-09-28 2228 W7GES         599 03 AZ  JA9CWJ        599 25 DX
QSO: 14105 RY 2019-09-28 2230 W7GES         599 03 AZ  N4QS          599 04 KY
QSO: 14105 RY 2019-09-28 2231 W7GES         599 03 AZ  K6LL          599 03 AZ
QSO: 14105 RY 2019-09-28 2232 W7GES         599 03 AZ  JA1AYO        599 25 DX
QSO: 14105 RY 2019-09-28 2233 W7GES         599 03 AZ  JH4UTP        599 25 DX
QSO: 14105 RY 2019-09-28 2233 W7GES         599 03 AZ  ND9Z          599 04 WI
QSO: 14105 RY 2019-09-28 2234 W7GES         599 03 AZ  VA6RCN        599 04 AB
QSO: 14105 RY 2019-09-28 2234 W7GES         599 03 AZ  JH2FXK        599 25 DX
QSO: 14105 RY 2019-09-28 2235 W7GES         599 03 AZ  WS7L          599 03 WA
QSO: 14105 RY 2019-09-28 2235 W7GES         599 03 AZ  KC7CM         599 03 WA
QSO: 14105 RY 2019-09-28 2237 W7GES         599 03 AZ  W9FY          599 04 IL
QSO: 14105 RY 2019-09-28 2238 W7GES         599 03 AZ  WA3ZSC        599 05 PA
QSO: 14105 RY 2019-09-28 2240 W7GES         599 03 AZ  JA0GCY        599 25 DX
QSO: 14105 RY 2019-09-28 2241 W7GES         599 03 AZ  N5KAE         599 04 TX
QSO: 14105 RY 2019-09-28 2242 W7GES         599 03 AZ  VE3PJ         599 04 ON
QSO: 14105 RY 2019-09-28 2243 W7GES         599 03 AZ  K0RC          599 04 MN
QSO: 14105 RY 2019-09-28 2244 W7GES         599 03 AZ  JH1RFM        599 25 DX
QSO: 14105 RY 2019-09-28 2245 W7GES         599 03 AZ  7N2UQC        599 25 DX
QSO: 14105 RY 2019-09-28 2246 W7GES         599 03 AZ  JR3IIR        599 25 DX
QSO: 14105 RY 2019-09-28 2246 W7GES         599 03 AZ  KA4GAV        599 04 MN
QSO: 14105 RY 2019-09-28 2247 W7GES         599 03 AZ  JA4XHF/3      599 25 DX
QSO: 14105 RY 2019-09-28 2247 W7GES         599 03 AZ  JA7ACM        599 25 DX
QSO: 14105 RY 2019-09-28 2248 W7GES         599 03 AZ  JF1LMB        599 25 DX
QSO: 14106 RY 2019-09-28 2252 W7GES         599 03 AZ  N6RVI         599 03 CA
QSO: 14106 RY 2019-09-28 2253 W7GES         599 03 AZ  K0GEO         599 04 TX
QSO: 14106 RY 2019-09-28 2255 W7GES         599 03 AZ  KH6CJJ        599 31 DX
QSO: 14105 RY 2019-09-28 2258 W7GES         599 03 AZ  JM2LHB        599 25 DX
QSO: 14105 RY 2019-09-28 2301 W7GES         599 03 AZ  JA6GCE        599 25 DX
QSO: 14105 RY 2019-09-28 2301 W7GES         599 03 AZ  VE7FO         599 03 BC
QSO: 14105 RY 2019-09-28 2302 W7GES         599 03 AZ  JR4OZR        599 25 DX
QSO: 14105 RY 2019-09-28 2302 W7GES         599 03 AZ  KL7JVD        599 01 DX
QSO: 14105 RY 2019-09-28 2304 W7GES         599 03 AZ  NS4X          599 04 TN
QSO: 14105 RY 2019-09-28 2305 W7GES         599 03 AZ  JA9BFN        599 25 DX
QSO: 14105 RY 2019-09-28 2308 W7GES         599 03 AZ  JA6ZPR        599 25 DX
QSO: 14106 RY 2019-09-28 2311 W7GES         599 03 AZ  PZ5RA         599 09 DX
QSO: 14109 RY 2019-09-28 2314 W7GES         599 03 AZ  W7ZR          599 03 AZ
QSO: 14109 RY 2019-09-28 2315 W7GES         599 03 AZ  KL7SB         599 01 DX
QSO: 14110 RY 2019-09-28 2315 W7GES         599 03 AZ  JN4MMO        599 25 DX
QSO: 14115 RY 2019-09-28 2317 W7GES         599 03 AZ  VE6TK         599 04 AB
QSO: 14116 RY 2019-09-28 2318 W7GES         599 03 AZ  XE1CT         599 06 DX
QSO: 14122 RY 2019-09-28 2322 W7GES         599 03 AZ  N7BV          599 03 WA
QSO: 14087 RY 2019-09-28 2349 W7GES         599 03 AZ  N9OK          599 04 IL
QSO: 14088 RY 2019-09-28 2350 W7GES         599 03 AZ  CE2LR         599 12 DX
QSO: 14086 RY 2019-09-29 0005 W7GES         599 03 AZ  BH4EUJ        599 24 DX
QSO: 14090 RY 2019-09-29 0015 W7GES         599 03 AZ  N9WG          599 04 IN
QSO: 14095 RY 2019-09-29 0019 W7GES         599 03 AZ  K8RCT         599 04 MI
QSO: 14105 RY 2019-09-29 0027 W7GES         599 03 AZ  K7ZUM         599 03 OR
QSO: 14085 RY 2019-09-29 0037 W7GES         599 03 AZ  VE6WQ         599 04 AB
QSO: 14088 RY 2019-09-29 0040 W7GES         599 03 AZ  W7PU          599 03 WA
QSO: 14089 RY 2019-09-29 0041 W7GES         599 03 AZ  NV9L          599 04 IL
QSO:  7038 RY 2019-09-29 0043 W7GES         599 03 AZ  NR4M          599 05 VA
QSO:  7039 RY 2019-09-29 0045 W7GES         599 03 AZ  W0GJ          599 04 IA
QSO:  7041 RY 2019-09-29 0048 W7GES         599 03 AZ  9A1A          599 15 DX
QSO:  7044 RY 2019-09-29 0049 W7GES         599 03 AZ  NT5V          599 04 TX
QSO:  7045 RY 2019-09-29 0051 W7GES         599 03 AZ  AI4WW         599 05 FL
QSO:  7045 RY 2019-09-29 0052 W7GES         599 03 AZ  W4GKM         599 04 TN
QSO:  7047 RY 2019-09-29 0053 W7GES         599 03 AZ  IQ4FC         599 15 DX
QSO:  7048 RY 2019-09-29 0055 W7GES         599 03 AZ  I4AVG         599 15 DX
QSO:  7051 RY 2019-09-29 0056 W7GES         599 03 AZ  CR3DX         599 33 DX
QSO:  7052 RY 2019-09-29 0057 W7GES         599 03 AZ  K6LL          599 03 AZ
QSO:  7053 RY 2019-09-29 0058 W7GES         599 03 AZ  AA4DD         599 04 TN
QSO:  7053 RY 2019-09-29 0100 W7GES         599 03 AZ  WV4P          599 04 TN
QSO:  7054 RY 2019-09-29 0101 W7GES         599 03 AZ  NU4E          599 05 SC
QSO:  7055 RY 2019-09-29 0103 W7GES         599 03 AZ  K3LR          599 05 PA
QSO:  7056 RY 2019-09-29 0104 W7GES         599 03 AZ  W0LSD         599 04 CO
QSO:  7058 RY 2019-09-29 0105 W7GES         599 03 AZ  AA9L          599 04 WI
QSO:  7058 RY 2019-09-29 0107 W7GES         599 03 AZ  KP4JFR        599 08 DX
QSO:  7059 RY 2019-09-29 0109 W7GES         599 03 AZ  AA0AW         599 04 MN
QSO:  7060 RY 2019-09-29 0115 W7GES         599 03 AZ  K6OK          599 03 CA
QSO:  7064 RY 2019-09-29 0118 W7GES         599 03 AZ  K0AD          599 04 MN
QSO:  7065 RY 2019-09-29 0119 W7GES         599 03 AZ  NJ3I          599 05 PA
QSO:  7073 RY 2019-09-29 0121 W7GES         599 03 AZ  KI6VC         599 03 CA
QSO:  7077 RY 2019-09-29 0124 W7GES         599 03 AZ  W3GH          599 05 PA
QSO:  7079 RY 2019-09-29 0124 W7GES         599 03 AZ  N5UM          599 04 OK
QSO:  7083 RY 2019-09-29 0126 W7GES         599 03 AZ  W7WW          599 03 AZ
QSO:  7084 RY 2019-09-29 0127 W7GES         599 03 AZ  N1IXF         599 05 CT
QSO:  7085 RY 2019-09-29 0128 W7GES         599 03 AZ  N0AT          599 04 MN
QSO:  7085 RY 2019-09-29 0130 W7GES         599 03 AZ  W4JAM         599 05 VA
QSO:  7086 RY 2019-09-29 0131 W7GES         599 03 AZ  W3RGA         599 05 PA
QSO:  7087 RY 2019-09-29 0132 W7GES         599 03 AZ  VE3CX         599 04 ON
QSO:  7087 RY 2019-09-29 0133 W7GES         599 03 AZ  K3IE          599 04 TN
QSO:  7088 RY 2019-09-29 0136 W7GES         599 03 AZ  8P2K          599 08 DX
QSO:  7090 RY 2019-09-29 0137 W7GES         599 03 AZ  W4MLB         599 05 FL
QSO:  7090 RY 2019-09-29 0138 W7GES         599 03 AZ  KT7E          599 03 OR
QSO:  7092 RY 2019-09-29 0140 W7GES         599 03 AZ  AC8Y          599 05 VA
QSO:  7094 RY 2019-09-29 0141 W7GES         599 03 AZ  NA7TB         599 03 AZ
QSO:  7095 RY 2019-09-29 0142 W7GES         599 03 AZ  VE3TW         599 04 ON
QSO:  7096 RY 2019-09-29 0143 W7GES         599 03 AZ  K7RI          599 03 WA
QSO:  7097 RY 2019-09-29 0144 W7GES         599 03 AZ  WZ8P          599 04 OH
QSO:  7099 RY 2019-09-29 0145 W7GES         599 03 AZ  K9OM          599 04 WI
QSO:  7059 RY 2019-09-29 0148 W7GES         599 03 AZ  HP3SS         599 07 DX
QSO:  7059 RY 2019-09-29 0149 W7GES         599 03 AZ  K7BTW         599 03 WA
QSO:  7043 RY 2019-09-29 0153 W7GES         599 03 AZ  N4CW          599 05 NC
QSO:  7044 RY 2019-09-29 0153 W7GES         599 03 AZ  HQ9X          599 07 DX
QSO:  7045 RY 2019-09-29 0155 W7GES         599 03 AZ  AC0C          599 04 KS
QSO:  7034 RY 2019-09-29 1117 W7GES         599 03 AZ  JN4MMO        599 25 DX
QSO:  7034 RY 2019-09-29 1118 W7GES         599 03 AZ  KC4HW         599 04 AL
QSO:  7037 RY 2019-09-29 1125 W7GES         599 03 AZ  JR4VEV        599 25 DX
QSO:  7038 RY 2019-09-29 1126 W7GES         599 03 AZ  CE2LR         599 12 DX
QSO:  7045 RY 2019-09-29 1135 W7GES         599 03 AZ  T43SC         599 08 DX
QSO:  7047 RY 2019-09-29 1138 W7GES         599 03 AZ  K7OM/4        599 05 SC
QSO:  7052 RY 2019-09-29 1142 W7GES         599 03 AZ  JM7OLW        599 25 DX
QSO:  7052 RY 2019-09-29 1143 W7GES         599 03 AZ  V31VP         599 07 DX
QSO:  7058 RY 2019-09-29 1144 W7GES         599 03 AZ  ZM1A          599 32 DX
QSO:  7059 RY 2019-09-29 1146 W7GES         599 03 AZ  VA3FF         599 04 ON
QSO:  7060 RY 2019-09-29 1147 W7GES         599 03 AZ  AA2MF         599 05 FL
QSO:  7061 RY 2019-09-29 1149 W7GES         599 03 AZ  K8MP          599 04 OH
QSO:  7065 RY 2019-09-29 1151 W7GES         599 03 AZ  NV9L          599 04 IL
QSO:  7066 RY 2019-09-29 1154 W7GES         599 03 AZ  KS1J          599 05 RI
QSO:  7067 RY 2019-09-29 1155 W7GES         599 03 AZ  KB9OWD        599 04 WI
QSO:  7069 RY 2019-09-29 1156 W7GES         599 03 AZ  K2ADA         599 05 FL
QSO:  7041 RY 2019-09-29 1207 W7GES         599 03 AZ  CO0CHE        599 08 DX
QSO:  7043 RY 2019-09-29 1214 W7GES         599 03 AZ  JR7IWL        599 25 DX
QSO:  7046 RY 2019-09-29 1220 W7GES         599 03 AZ  VE7SZ         599 03 BC
QSO:  7061 RY 2019-09-29 1246 W7GES         599 03 AZ  AA3B          599 05 PA
QSO:  7063 RY 2019-09-29 1247 W7GES         599 03 AZ  VE6BBP        599 04 AB
QSO:  7057 RY 2019-09-29 1252 W7GES         599 03 AZ  W5LA          599 04 LA
QSO:  7056 RY 2019-09-29 1254 W7GES         599 03 AZ  KB1W          599 05 MA
QSO:  7052 RY 2019-09-29 1257 W7GES         599 03 AZ  VE5MX         599 04 SK
QSO:  7050 RY 2019-09-29 1303 W7GES         599 03 AZ  BH4EUJ        599 24 DX
QSO:  7049 RY 2019-09-29 1305 W7GES         599 03 AZ  KT9L          599 04 IN
QSO:  7042 RY 2019-09-29 1311 W7GES         599 03 AZ  W3KB          599 05 PA
QSO:  7037 RY 2019-09-29 1313 W7GES         599 03 AZ  KU1CW         599 03 OR
QSO:  7042 RY 2019-09-29 1318 W7GES         599 03 AZ  KF7U          599 03 AZ
QSO:  7047 RY 2019-09-29 1323 W7GES         599 03 AZ  K5ZD          599 05 MA
QSO:  7048 RY 2019-09-29 1324 W7GES         599 03 AZ  JA1ZGP        599 25 DX
QSO:  7052 RY 2019-09-29 1328 W7GES         599 03 AZ  NR4O          599 05 NC
QSO:  7055 RY 2019-09-29 1330 W7GES         599 03 AZ  9M4CRP/6      599 28 DX
QSO:  7058 RY 2019-09-29 1332 W7GES         599 03 AZ  N9OK          599 04 IL
QSO:  7065 RY 2019-09-29 1335 W7GES         599 03 AZ  N4QS          599 04 KY
QSO:  7063 RY 2019-09-29 1336 W7GES         599 03 AZ  JH1CTV        599 25 DX
QSO:  7063 RY 2019-09-29 1337 W7GES         599 03 AZ  VA3XFC        599 04 ON
QSO:  7063 RY 2019-09-29 1338 W7GES         599 03 AZ  K2NV          599 05 NY
QSO:  7063 RY 2019-09-29 1338 W7GES         599 03 AZ  KK9N          599 04 IL
