START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: CQ-WW-RTTY
CALLSIGN: UT2UB
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: UT2UB
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for CQ-WW-RTTY CQWWRTTY/2009.
QSO:  7037 RY 2009-09-26 0013 UT2UB         599 16 RX4HZ         599 16 DX
QSO: 21085 RY 2009-09-26 1409 UT2UB         599 16 DX K1TTT         599 05 MA
QSO: 21000 RY 2009-09-26 1410 UT2UB         599 16 DX HA8IE         599 15 DX
QSO: 21108 RY 2009-09-26 1412 UT2UB         599 16 DX ZX2B          599 11 DX
QSO: 21029 RY 2009-09-26 1415 UT2UB         599 16 DX DR09ANT       599 14 DX
QSO: 21000 RY 2009-09-26 1417 UT2UB         599 16 DX YB4IR         599 28 DX
QSO: 21076 RY 2009-09-26 1419 UT2UB         599 16 DX DD2ML         599 14 DX
QSO: 21081 RY 2009-09-26 1419 UT2UB         599 16 DX UX0FF         599 16 DX
QSO: 21080 RY 2009-09-26 1420 UT2UB         599 16 DX YB0EIN        599 28 DX
QSO: 21094 RY 2009-09-26 1423 UT2UB         599 16 DX OM8A          599 15 DX
QSO: 21000 RY 2009-09-26 1428 UT2UB         599 16 DX YO5BBO        599 20 DX
QSO: 14069 RY 2009-09-26 1433 UT2UB         599 16 DX G6PZ          599 14 DX
QSO: 14080 RY 2009-09-26 1435 UT2UB         599 16 DX 5B/HG3IPA     599 20 5B
QSO: 14076 RY 2009-09-26 1436 UT2UB         599 16 DX YT5W          599 15 DX
QSO: 14082 RY 2009-09-26 1443 UT2UB         599 16 DX W2FU          599 05 NY
QSO: 14000 RY 2009-09-26 1526 UT2UB         599 16 DX A61BK         599 21 DX
QSO: 14089 RY 2009-09-26 1529 UT2UB         599 16 DX TM0C          599 14 14
QSO: 14092 RY 2009-09-26 1531 UT2UB         599 16 DX SY2V          599 20 DX
QSO: 14102 RY 2009-09-26 1534 UT2UB         599 16 DX EE3R          599 14 DX
QSO: 21099 RY 2009-09-26 1540 UT2UB         599 16 DX SY2O          599 20 DX
QSO: 21093 RY 2009-09-26 1541 UT2UB         599 16 DX DF9ZP         599 14 DX
QSO: 14137 RY 2009-09-26 1550 UT2UB         599 16 DX DP1POL        599 38 DX
QSO:  3584 RY 2009-09-26 1703 UT2UB         599 16 DX 3Z70RG        599 15 DX
QSO:  3583 RY 2009-09-26 1705 UT2UB         599 16 DX S57LR         599 15 DX
QSO:  7000 RY 2009-09-26 1707 UT2UB         599 16 DX OZ1AXG        599 14 DX
QSO:  7000 RY 2009-09-26 1710 UT2UB         599 16 DX Z37M          599 15 DX
QSO:  7050 RY 2009-09-26 1711 UT2UB         599 16 DX PD5LO         599 14 DX
QSO:  7047 RY 2009-09-26 1717 UT2UB         599 16 DX C37URE        599 14 DX
QSO:  7044 RY 2009-09-26 1718 UT2UB         599 16 DX UN7PL         599 17 DX
QSO:  7040 RY 2009-09-26 1719 UT2UB         599 16 HF70W         599 15 DX
QSO:  7040 RY 2009-09-26 1721 UT2UB         599 16 DX DR600UL       599 14 DX
QSO:  7044 RY 2009-09-26 1721 UT2UB         599 16 DX OH6R          599 15 DX
QSO:  7040 RY 2009-09-26 1722 UT2UB         599 16 DX SO6I          599 15 DX
QSO:  7033 RY 2009-09-26 1724 UT2UB         599 16 DX ES5Q          599 15 DX
QSO:  7040 RY 2009-09-26 1724 UT2UB         599 16 DX DG0OM         599 14 DX
QSO:  7034 RY 2009-09-26 1725 UT2UB         599 16 DX YL7A          599 15 LAT
QSO: 14134 RY 2009-09-26 1733 UT2UB         599 16 DX SV9COL        599 20 DX
QSO: 14130 RY 2009-09-26 1735 UT2UB         599 16 DX K7ZS          599 03 OR
QSO: 14115 RY 2009-09-26 1742 UT2UB         599 16 DX LZ1BJ         599 20 DX
QSO: 14000 RY 2009-09-26 1743 UT2UB         599 16 DX SV9CVY        599 20 DX
QSO: 14200 RY 2009-09-26 1745 UT2UB         599 16 DX TM9FL         599 14 DX
QSO: 14106 RY 2009-09-26 1746 UT2UB         599 16 DX G3V           599 14 DX
QSO: 14080 RY 2009-09-26 1755 UT2UB         599 16 DX KR7X          599 03 OR
QSO: 14067 RY 2009-09-26 1759 UT2UB         599 16 DX VE3DZ         599 04 ON
QSO: 14083 RY 2009-09-26 1801 UT2UB         599 16 DX HA3LI         599 15 DX
QSO: 14080 RY 2009-09-26 1819 UT2UB         599 16 DX EK6TA         599 21 DX
QSO: 14108 RY 2009-09-26 1820 UT2UB         599 16 DX VE1OP         599 05 NS
QSO: 14113 RY 2009-09-26 1821 UT2UB         599 16 DX WA2ETU        599 5 NY
QSO: 14115 RY 2009-09-26 1821 UT2UB         599 16 DX GA0FGI        599 14 DX
QSO: 14078 RY 2009-09-26 1823 UT2UB         599 16 DX K0IR          599 04 MN
QSO: 14081 RY 2009-09-26 1824 UT2UB         599 16 DX EC5BZR        599 14 DX
QSO: 14080 RY 2009-09-26 1825 UT2UB         599 16 DX A73A          599 21 DX
QSO: 14000 RY 2009-09-26 1831 UT2UB         599 16 DX VE3AP         599 04 ON
QSO: 14134 RY 2009-09-26 1839 UT2UB         599 16 DX W3FV          599 05 PA
QSO: 14139 RY 2009-09-26 1839 UT2UB         599 16 DX N3JT          599 05 VA
QSO: 14121 RY 2009-09-26 1842 UT2UB         599 16 DX W1ZK          599 5 VT
QSO: 14122 RY 2009-09-26 1843 UT2UB         599 16 DX AA3B          599 5 PA
QSO: 14124 RY 2009-09-26 1847 UT2UB         599 16 DX T70A          599 15 DX
QSO: 14140 RY 2009-09-26 1848 UT2UB         599 16 DX VE2SB         599 5 QC
QSO: 14141 RY 2009-09-26 1849 UT2UB         599 16 DX W3MF          599 5 PA
QSO: 14000 RY 2009-09-26 1850 UT2UB         599 16 DX HI3TEJ        599 08 DX
QSO: 14141 RY 2009-09-26 1850 UT2UB         599 16 DX N2ED          599 05 NJ
QSO: 14068 RY 2009-09-26 1852 UT2UB         599 16 DX AD8P          599 04 OH
QSO: 14075 RY 2009-09-26 1853 UT2UB         599 16 DX W2FU          599 05 NY
QSO: 14080 RY 2009-09-26 1943 UT2UB         599 16 DX KA4RRU        599 05 VA
QSO: 14083 RY 2009-09-26 1947 UT2UB         599 16 DX W9MU          599 04 IL
QSO: 14085 RY 2009-09-26 1948 UT2UB         599 16 DX EA1AKS        599 14 DX
QSO: 14095 RY 2009-09-26 1951 UT2UB         599 16 DX N4ZZ          599 04 TN
QSO:  7042 RY 2009-09-26 2039 UT2UB         599 16 DX UW8I          599 16 DX
QSO:  7053 RY 2009-09-26 2042 UT2UB         599 16 DX OH8A          599 15 DX
QSO:  7053 RY 2009-09-26 2043 UT2UB         599 16 DX OH8A          599 15 DX
QSO:  7065 RY 2009-09-26 2047 UT2UB         599 16 DX SV2BFN        599 20 DX
QSO:  7062 RY 2009-09-26 2306 UT2UB         599 16 DX K0IR          599 04 MN
QSO:  7052 RY 2009-09-27 0452 UT2UB         599 16 DX PI4W          599 14 DX
QSO:  7049 RY 2009-09-27 0454 UT2UB         599 16 DX EB1LA         599 14 DX
QSO:  7048 RY 2009-09-27 0455 UT2UB         599 16 DX HG3W          599 15 DX
QSO:  7048 RY 2009-09-27 0455 UT2UB         599 16 DX SP3GXH        599 15 DX
QSO:  7044 RY 2009-09-27 0458 UT2UB         599 16 DX DD1JN         599 14 DX
QSO:  7045 RY 2009-09-27 0458 UT2UB         599 16 DX G3V           599 14 DX
QSO:  7041 RY 2009-09-27 0459 UT2UB         599 16 DX EF8M          599 33 DX
QSO:  7041 RY 2009-09-27 0500 UT2UB         599 16 DX YO7VT         599 20 DX
QSO:  7035 RY 2009-09-27 0501 UT2UB         599 16 DX OK2SFP        599 15 DX
QSO:  7040 RY 2009-09-27 0501 UT2UB         599 16 DX DL1REM        599 14 DX
QSO:  7038 RY 2009-09-27 0503 UT2UB         599 16 DX DJ8OG         599 14 DX
QSO:  7038 RY 2009-09-27 0503 UT2UB         599 16 DX YL7X          599 15 DX
QSO:  7035 RY 2009-09-27 0506 UT2UB         599 16 DX IV3TMV        599 15 DX
QSO:  7040 RY 2009-09-27 0507 UT2UB         599 16 YT6T          599 15 DX
QSO:  7024 RY 2009-09-27 0509 UT2UB         599 16 DX SQ1K          599 15 DX
QSO: 14000 RY 2009-09-27 0515 UT2UB         599 16 DX UN6G          599 17 DX
QSO: 14079 RY 2009-09-27 0516 UT2UB         599 16 DX C37URE        599 14 DX
QSO: 14080 RY 2009-09-27 0517 UT2UB         599 16 DX IT9ZMX        599 15 DX
QSO: 14000 RY 2009-09-27 0518 UT2UB         599 16 DX RK9CWA        599 17 DX
QSO: 14000 RY 2009-09-27 0519 UT2UB         599 16 DX 4Z5MY         599 20 dx
QSO: 14084 RY 2009-09-27 0520 UT2UB         599 16 DX F8DBF         599 14 DX
QSO: 14096 RY 2009-09-27 0523 UT2UB         599 16 DX RG9A          599 17 DX
QSO: 14101 RY 2009-09-27 0524 UT2UB         599 16 DX JA1OVD        599 25 DX
QSO: 14080 RY 2009-09-27 0525 UT2UB         599 16 UA9AFS        599 17 DX
QSO: 14000 RY 2009-09-27 0526 UT2UB         599 16 DX JF1OPL        599 25 DX
QSO: 21114 RY 2009-09-27 0810 UT2UB         599 16 DX JF1PJK        599 25 DX
QSO: 21000 RY 2009-09-27 0812 UT2UB         599 16 DX E21YDP        599 26 DX
QSO: 21000 RY 2009-09-27 0815 UT2UB         599 16 DX JK3GWT        599 25 DX
QSO: 21080 RY 2009-09-27 0820 UT2UB         599 16 DX VU2NKS        599 22 DX
QSO: 21093 RY 2009-09-27 0823 UT2UB         599 16 DX UN8LWF        599 17 DX
QSO: 21000 RY 2009-09-27 0824 UT2UB         599 16 dx A61OO         599 21 DX
QSO: 21084 RY 2009-09-27 0830 UT2UB         599 16 DX EA1SA         599 14 DX
QSO: 21115 RY 2009-09-27 0834 UT2UB         599 16 DX 9M2TO         599 28 DX
QSO: 21106 RY 2009-09-27 0837 UT2UB         599 16 DX 9M2/WQ2C      599 28 DX
QSO: 21081 RY 2009-09-27 0841 UT2UB         599 16 DX 3V8SS         599 33 DX
QSO: 21000 RY 2009-09-27 0842 UT2UB         599 16 DX JR3NZC        599 25 DX
QSO: 28088 RY 2009-09-27 0850 UT2UB         599 16 DX 9M2CNC        599 28 DX
QSO: 21108 RY 2009-09-27 1012 UT2UB         599 16 DX EY8MM         599 17 DX
QSO: 21109 RY 2009-09-27 1013 UT2UB         599 16 DX VU2LBW        599 22 DX
QSO: 21108 RY 2009-09-27 1014 UT2UB         599 16 DX 9M2CNC        599 28 DX
QSO: 21000 RY 2009-09-27 1015 UT2UB         599 16 DX EE9K          599 33 DX
QSO: 21126 RY 2009-09-27 1017 UT2UB         599 16 DX F6HRP         599 14 DX
QSO: 21122 RY 2009-09-27 1019 UT2UB         599 16 DX MA0GPZ        599 14 DX
QSO: 21081 RY 2009-09-27 1020 UT2UB         599 16 DX EE2K          599 14 DX
QSO: 21000 RY 2009-09-27 1023 UT2UB         599 16 DX 4Z8BB         599 20 DX
QSO: 21000 RY 2009-09-27 1024 UT2UB         599 16 DX EA7ISH        599 14 DX
QSO: 14128 RY 2009-09-27 1208 UT2UB         599 16 DX AF4OX         599 5 SC
QSO: 14132 RY 2009-09-27 1209 UT2UB         599 16 DX N2ED          599 05 NJ
QSO: 14123 RY 2009-09-27 1211 UT2UB         599 16 DX RA9RR         599 17 DX
QSO: 14126 RY 2009-09-27 1211 UT2UB         599 16 DX AM1W          599 14 DX
QSO: 14080 RY 2009-09-27 1213 UT2UB         599 16 UA9AFS        599 17 DX
QSO: 14121 RY 2009-09-27 1213 UT2UB         599 16 DX OH6R          599 15 DX
QSO: 14118 RY 2009-09-27 1214 UT2UB         599 16 DX 9M2CNC        599 28 DX
QSO: 14099 RY 2009-09-27 1220 UT2UB         599 16 DX NE3H          599 05 PA
QSO: 21087 RY 2009-09-27 1234 UT2UB         599 16 DX TF3AO         599 40 TF
QSO: 21076 RY 2009-09-27 1358 UT2UB         599 15 DX A73A          599 21 DX
QSO: 14103 RY 2009-09-27 1404 UT2UB         599 16 DX NC4CS         599 05 NC
QSO: 14121 RY 2009-09-27 1407 UT2UB         599 16 DX K1FWE         599 05 NH
QSO: 14125 RY 2009-09-27 1408 UT2UB         599 16 DX OE9GHV        599 15 DX
QSO: 14127 RY 2009-09-27 1409 UT2UB         599 16 DX K4GMH         599 05 VA
QSO: 14085 RY 2009-09-27 1410 UT2UB         599 16 TK/DF6ZY      599 15 DX
QSO: 14000 RY 2009-09-27 1417 UT2UB         599 16 DX SM2JUR        599 14 DX
QSO: 14000 RY 2009-09-27 1418 UT2UB         599 16 DX YB0ECT        599 28 DX
QSO: 14000 RY 2009-09-27 1422 UT2UB         599 16 DX EI0W          599 14 DX
QSO: 14080 RY 2009-09-27 1431 UT2UB         599 16 DX VU2NKS        599 22 DX
QSO: 14124 RY 2009-09-27 1433 UT2UB         599 16 DX VU2LBW        599 22 DX
QSO: 14125 RY 2009-09-27 1433 UT2UB         599 16 DX OK3C          599 15 DX
QSO: 14129 RY 2009-09-27 1437 UT2UB         599 16 DX W1NR          599 05 MA
QSO: 14128 RY 2009-09-27 1505 UT2UB         599 16 DX CR3L          599 33 DX
QSO: 14125 RY 2009-09-27 1506 UT2UB         599 16 DX PD1KSA        599 14 DX
QSO: 14118 RY 2009-09-27 1510 UT2UB         599 16 DX LZ8E          599 20 DX
QSO: 21084 RY 2009-09-27 1515 UT2UB         599 16 EA5XC         599 14 DX
QSO: 21086 RY 2009-09-27 1515 UT2UB         599 16 DX CT1BXT        599 14 DX
QSO: 21084 RY 2009-09-27 1516 UT2UB         599 16 DX KA4RRU        599 05 VA
QSO: 14000 RY 2009-09-27 1553 UT2UB         599 16 DX SV2BFN        599 20 DX
QSO: 14141 RY 2009-09-27 1554 UT2UB         599 16 DX NS9I          599 4 WI
QSO: 14138 RY 2009-09-27 1555 UT2UB         599 16 RA9SC         599 16 DX
QSO: 14000 RY 2009-09-27 1606 UT2UB         599 16 DX SV9CVY        599 20 DX
QSO: 14000 RY 2009-09-27 1607 UT2UB         599 16 DX ZC4VJ         599 20 DX
QSO: 14064 RY 2009-09-27 1608 UT2UB         599 16 DX CT3FQ         599 33 DX
QSO: 14000 RY 2009-09-27 1612 UT2UB         599 16 DX E21YDP        599 26 DX
QSO: 14074 RY 2009-09-27 1614 UT2UB         599 16 DX GM5A          599 14 DX
QSO: 14000 RY 2009-09-27 1615 UT2UB         599 16 DX TF3PPN        599 40 DX
QSO: 14083 RY 2009-09-27 1629 UT2UB         599 16 SK4TL         599 14 DX
QSO:  7000 RY 2009-09-27 1638 UT2UB         599 16 DX RV6LCI        599 16 DX
QSO:  7029 RY 2009-09-27 1639 UT2UB         599 16 DX OM/SQ9UM      599 15 DX
QSO:  7035 RY 2009-09-27 1640 UT2UB         599 16 DX RW0A          599 18 DX
QSO:  7036 RY 2009-09-27 1640 UT2UB         599 16 DX RA9FTM        599 17 DX
QSO:  7036 RY 2009-09-27 1642 UT2UB         599 16 DX GM3SEK        599 14 DX
QSO:  7042 RY 2009-09-27 1644 UT2UB         599 16 DX YT8A          599 15 DX
QSO:  7040 RY 2009-09-27 1646 UT2UB         599 16 DX EH5J          599 14 DX
QSO:  7000 RY 2009-09-27 1647 UT2UB         599 16 DX G3TXF         599 14 DX
QSO:  7000 RY 2009-09-27 1648 UT2UB         599 16 DX OH2ET         599 15 DX
QSO:  7058 RY 2009-09-27 1849 UT2UB         599 16 DX OH7MN         599 15 DX
QSO:  7000 RY 2009-09-27 1850 UT2UB         599 16 DX HA8IE         599 15 DX
QSO:  7000 RY 2009-09-27 1851 UT2UB         599 16 DX DL5AN         599 14 DX
QSO:  7053 RY 2009-09-27 1852 UT2UB         599 16 dx DH6BH         599 14 DX
QSO:  7039 RY 2009-09-27 1854 UT2UB         599 16 DX OK1KMG        599 15 DX
QSO:  7000 RY 2009-09-27 1855 UT2UB         599 16 DX IQ4RN         599 15 DX
QSO:  7052 RY 2009-09-27 1855 UT2UB         599 16 DX LA9TJA        599 14 DX
QSO:  7050 RY 2009-09-27 1857 UT2UB         599 16 DX ER0FEO        599 16 DX
QSO:  7000 RY 2009-09-27 1900 UT2UB         599 16 DX OM7AG         599 15 DX
QSO:  7044 RY 2009-09-27 1901 UT2UB         599 16 DX UU1AZ         599 16 DX
QSO:  7045 RY 2009-09-27 1901 UT2UB         599 16 DX SN4L          599 15 DX
QSO:  7041 RY 2009-09-27 1903 UT2UB         599 16 DX YL2CI         599 15 DX
QSO:  7042 RY 2009-09-27 1903 UT2UB         599 16 DX RG9A          599 17 DX
QSO:  7043 RY 2009-09-27 1903 UT2UB         599 17 DX UA4LA         599 16 DX
QSO:  7034 RY 2009-09-27 1906 UT2UB         599 16 DX RL4R          599 16 DX
QSO:  7033 RY 2009-09-27 1907 UT2UB         599 16 DX RW6CF         599 16 DX
QSO:  7031 RY 2009-09-27 1908 UT2UB         599 16 DX LY9Y          599 15 DX
QSO:  7080 RY 2009-09-27 1909 UT2UB         599 16 DX YT0A          599 15 DX
QSO:  7027 RY 2009-09-27 1911 UT2UB         599 16 DX DQ4W          599 14 DX
QSO:  7028 RY 2009-09-27 1911 UT2UB         599 16 DX JF1PJK        599 25 DX
QSO:  7040 RY 2009-09-27 1912 UT2UB         599 16 DX OM5TX         599 15 DX
QSO:  7026 RY 2009-09-27 1913 UT2UB         599 16 DX YL9T          599 15 DX
QSO:  7041 RY 2009-09-27 1916 UT2UB         599 16 DX OT4P          599 14 DX
QSO: 14111 RY 2009-09-27 1918 UT2UB         599 16 DX EA5DKU        599 14 DX
QSO: 14108 RY 2009-09-27 1919 UT2UB         599 16 DX EA5ET         599 14 DX
QSO: 14000 RY 2009-09-27 1920 UT2UB         599 16 DX HI3TEJ        599 08 DX
QSO: 14103 RY 2009-09-27 1921 UT2UB         599 16 DX UN6P          599 17 DX
QSO: 14102 RY 2009-09-27 1923 UT2UB         599 16 DX AY4D          599 13 DX
QSO: 14093 RY 2009-09-27 1927 UT2UB         599 16 DX KQ3F          599 05 PA
QSO: 14086 RY 2009-09-27 1928 UT2UB         599 16 DX K4FJ          599 5 VA
QSO: 14132 RY 2009-09-27 1941 UT2UB         599 16 DX YO9HP         599 20 DX
QSO: 14131 RY 2009-09-27 1942 UT2UB         599 16 DX AB0RX         599 4 MO
QSO: 14000 RY 2009-09-27 1943 UT2UB         599 16 DX AG4W          599 04 AL
QSO: 14000 RY 2009-09-27 1945 UT2UB         599 16 DX W1UE          599 05 MA
QSO: 14124 RY 2009-09-27 1946 UT2UB         599 16 DX K4FX          599 05 NC
QSO: 14108 RY 2009-09-27 1949 UT2UB         599 16 DX TI5/WW4LL     599 07 DX
END-OF-LOG:
