START-OF-LOG: 3.0
CATEGORY: Single-OP high
CONTEST: WAE SSB
CREATED-BY: DXLog.net v2.6.20, modified by DXHF upload.
CALLSIGN: 8S0C
GRID-LOCATOR: JO99AK
CLAIMED-SCORE: 200508
CLUB: SK0MT
ADDRESS-COUNTRY: SWEDEN
CERTIFICATE: YES
OPERATORS: SM0MPV
QSO: 14250 PH 2025-09-13 0733 8S0C          59  001    T32AZ         59  106
QTC: 28435 PH  2025-09-13 0940 8S0C          015/10     HZ7C          0907 DF0HQ         370
QTC: 28435 PH  2025-09-13 0940 8S0C          015/10     HZ7C          0909 UZ1WW         014
QTC: 28435 PH  2025-09-13 0940 8S0C          015/10     HZ7C          0909 DF2CK         014
QTC: 28435 PH  2025-09-13 0940 8S0C          015/10     HZ7C          0909 DL9ECA        126
QTC: 28435 PH  2025-09-13 0940 8S0C          015/10     HZ7C          0910 OG3B          086
QTC: 28435 PH  2025-09-13 0940 8S0C          015/10     HZ7C          0910 UZ7E          034
QTC: 28435 PH  2025-09-13 0940 8S0C          015/10     HZ7C          0910 DL9UP         097
QSO: 21272 PH 2025-09-13 0947 8S0C          59  029    PP5RT         59  030
QSO: 21317 PH 2025-09-13 0950 8S0C          59  030    CR3W          59  656
QSO: 21235 PH 2025-09-13 0951 8S0C          59  031    PY2QT         59  006
QSO: 21252 PH 2025-09-13 0952 8S0C          59  032    PR1T          59  300
QTC: 21252 PH  2025-09-13 0954 8S0C          034/10     PR1T         0943 OP5I          014
QTC: 21252 PH  2025-09-13 0954 8S0C          034/10     PR1T          0944 OH4OA         014
QTC: 21252 PH  2025-09-13 0954 8S0C          034/10     PR1T          0944 DL9EAC        131
QTC: 21252 PH  2025-09-13 0954 8S0C          034/10     PR1T          0944 DL1PP         045
QTC: 21252 PH  2025-09-13 0954 8S0C          034/10     PR1T          0945 DL0HN         125
QTC: 21252 PH  2025-09-13 0954 8S0C          034/10     PR1T          0945 DL9YY         015
QTC: 21252 PH  2025-09-13 0954 8S0C          034/10     PR1T          0945 DP7D          302
QTC: 21252 PH  2025-09-13 0954 8S0C          034/10     PR1T          0945 DK7AM         020
QTC: 21252 PH  2025-09-13 0954 8S0C          034/10     PR1T          0946 DL2DQL        025
QTC: 21252 PH  2025-09-13 0954 8S0C          034/10     PR1T          0946 OT8M          130
QSO: 21292 PH 2025-09-13 1003 8S0C          59  033    PY2KJ         59  087
QSO: 21264 PH 2025-09-13 1004 8S0C          59  034    CR3Z          59  394
QSO: 21241 PH 2025-09-13 1006 8S0C          59  035    PY2NY         59  048
QSO: 21267 PH 2025-09-13 1008 8S0C          59  036    PV2K          59  160
QTC: 21267 PH  2025-09-13 1010 8S0C          042/4      PV2K          1006 DK9IP         191
QTC: 21267 PH  2025-09-13 1010 8S0C          042/4      PV2K          1008 DK6AC         024
QTC: 21267 PH  2025-09-13 1010 8S0C          042/4      PV2K          1008 IW2NOO        012
QTC: 21267 PH  2025-09-13 1010 8S0C          042/4      PV2K          1008 IT9/DK6XZ     054
QSO: 21220 PH 2025-09-13 1024 8S0C          59  037    BI6LFJ        59  159
QTC: 21220 PH  2025-09-13 1029 8S0C          006/10     BI6LFJ        0709 DL8UL         016
QTC: 21220 PH  2025-09-13 1029 8S0C          006/10     BI6LFJ        0711 SM6NT         004
QTC: 21220 PH  2025-09-13 1029 8S0C          006/10     BI6LFJ        0713 PC2K          054
QTC: 21220 PH  2025-09-13 1029 8S0C          006/10     BI6LFJ        0715 DP7D          239
QTC: 21220 PH  2025-09-13 1029 8S0C          006/10     BI6LFJ        0716 UR1UU         048
QTC: 21220 PH  2025-09-13 1029 8S0C          006/10     BI6LFJ        0716 IK0PHY        118
QTC: 21220 PH  2025-09-13 1029 8S0C          006/10     BI6LFJ        0717 S51CK         007
QTC: 21220 PH  2025-09-13 1029 8S0C          006/10     BI6LFJ        0720 IZ8DSX        013
QTC: 21220 PH  2025-09-13 1029 8S0C          006/10     BI6LFJ        0722 ES6RW         004
QTC: 21220 PH  2025-09-13 1029 8S0C          006/10     BI6LFJ        0724 R3WR          064
QSO: 28490 PH 2025-09-13 1030 8S0C          59  038    E29TGW        59  017
QTC: 28505 PH  2025-09-13 1034 8S0C          024/10     BH8GFN        0956 OG3B          101
QTC: 28505 PH  2025-09-13 1034 8S0C          024/10     BH8GFN        0956 OE1DWC        009
QTC: 28505 PH  2025-09-13 1034 8S0C          024/10     BH8GFN        0957 SP4H          009
QTC: 28505 PH  2025-09-13 1034 8S0C          024/10     BH8GFN        0958 IZ1ERPM       014
QTC: 28505 PH  2025-09-13 1034 8S0C          024/10     BH8GFN        0959 9A5MX         013
QTC: 28505 PH  2025-09-13 1034 8S0C          024/10     BH8GFN        1000 DD5M          038
QTC: 28505 PH  2025-09-13 1034 8S0C          024/10     BH8GFN        1000 HA5NR         013
QTC: 28505 PH  2025-09-13 1034 8S0C          024/10     BH8GFN        1001 SP9XCN        067
QTC: 28505 PH  2025-09-13 1034 8S0C          024/10     BH8GFN        1001 YO8HO         036
QTC: 28505 PH  2025-09-13 1034 8S0C          024/10     BH8GFN        1003 IZ5CMI        013
QSO: 21210 PH 2025-09-13 1040 8S0C          59  039    4M5A          59  086
QSO: 21260 PH 2025-09-13 1040 8S0C          59  040    PT5J          59  341
QTC: 21260 PH  2025-09-13 1042 8S0C          035/7      PT5J          1037 OM0R          329
QTC: 21260 PH  2025-09-13 1042 8S0C          035/7      PT5J          1038 MM9I          132
QTC: 21260 PH  2025-09-13 1042 8S0C          035/7      PT5J          1039 PE0CD         012
QTC: 21260 PH  2025-09-13 1042 8S0C          035/7      PT5J          1039 OH3MZ         030
QTC: 21260 PH  2025-09-13 1042 8S0C          035/7      PT5J          1040 PA3DRL        019
QTC: 21260 PH  2025-09-13 1042 8S0C          035/7      PT5J          1040 OK7Q          189
QTC: 21260 PH  2025-09-13 1042 8S0C          035/7      PT5J          1040 G0FGI         003
QSO: 21330 PH 2025-09-13 1042 8S0C          59  041    PY2UD         59  078
QSO: 21342 PH 2025-09-13 1046 8S0C          59  042    CX6TU         59  085
QSO: 21221 PH 2025-09-13 1046 8S0C          59  043    PP1WW         59  179
QSO: 21314 PH 2025-09-13 1051 8S0C          59  044    A41CK         59  034
QSO: 21214 PH 2025-09-13 1053 8S0C          59  045    HZ1LG         59  089
QSO: 21285 PH 2025-09-13 1110 8S0C          59  046    CT3HF         59  130
QSO: 21290 PH 2025-09-13 1111 8S0C          59  047    FY5KE         59  298
QSO: 21328 PH 2025-09-13 1111 8S0C          59  048    TI1K          59  469
QSO: 14223 PH 2025-09-13 1112 8S0C          59  049    W4RN          59  037
QTC: 14223 PH  2025-09-13 1114 8S0C          004/10     W4RN          1102 OM0R          340
QTC: 14223 PH  2025-09-13 1114 8S0C          004/10     W4RN          1104 DR6T          061
QTC: 14223 PH  2025-09-13 1114 8S0C          004/10     W4RN          1104 DA2X          162
QTC: 14223 PH  2025-09-13 1114 8S0C          004/10     W4RN          1105 OG3B          121
QTC: 14223 PH  2025-09-13 1114 8S0C          004/10     W4RN          1105 DL7YS         052
QTC: 14223 PH  2025-09-13 1114 8S0C          004/10     W4RN          1106 HA1AH         005
QTC: 14223 PH  2025-09-13 1114 8S0C          004/10     W4RN          1107 ON8CA         002
QTC: 14223 PH  2025-09-13 1114 8S0C          004/10     W4RN          1107 DK8ZB         007
QTC: 14223 PH  2025-09-13 1114 8S0C          004/10     W4RN          1111 M0ZNK         008
QTC: 14223 PH  2025-09-13 1114 8S0C          004/10     W4RN          1111 DL2LRT        033
QSO: 14211 PH 2025-09-13 1118 8S0C          59  050    W4IX          59  071
QSO: 14211 PH 2025-09-13 1120 8S0C          59  051    W3RJ          59  110
QSO: 21324 PH 2025-09-13 1125 8S0C          59  052    UP7L          59  365
QSO: 28468 PH 2025-09-13 1131 8S0C          59  053    YB9ELS        59  080
QSO: 21307 PH 2025-09-13 1132 8S0C          59  054    BA4T          59  248
QSO: 28385 PH 2025-09-13 1134 8S0C          59  055    PX5X          59  246
QSO: 28450 PH 2025-09-13 1134 8S0C          59  056    PT5J          59  435
QTC: 28450 PH  2025-09-13 1135 8S0C          042/3      PT5J          1121 LZ5R          386
QTC: 28450 PH  2025-09-13 1135 8S0C          042/3      PT5J          1122 DF0HQ         430
QTC: 28450 PH  2025-09-13 1135 8S0C          042/3      PT5J          1122 UR1UU         065
QSO: 28395 PH 2025-09-13 1139 8S0C          59  057    PR1T          59  124
QSO: 21283 PH 2025-09-13 1141 8S0C          59  058    PY2CX         59  011
QSO: 28470 PH 2025-09-13 1144 8S0C          59  059    9K2HN         59  246
QTC: 28470 PH  2025-09-13 1145 8S0C          050/3      9K2HN         1142 DL5RMH        063
QTC: 28470 PH  2025-09-13 1145 8S0C          050/3      9K2HN         1144 DL1DQW        158
QTC: 28470 PH  2025-09-13 1145 8S0C          050/3      9K2HN         1144 YU7KW         001
QSO: 28482 PH 2025-09-13 1145 8S0C          59  060    DZ3B          59  060
QSO: 21250 PH 2025-09-13 1156 8S0C          59  061    P3X           59  044
QSO: 28464 PH 2025-09-13 1205 8S0C          59  062    9J2FI         59  030
QTC: 21313 PH  2025-09-13 1209 8S0C          020/10     A41CK         1202 2E0VGZ        028
QTC: 21313 PH  2025-09-13 1209 8S0C          020/10     A41CK         1202 DL2ON         134
QTC: 21313 PH  2025-09-13 1209 8S0C          020/10     A41CK         1202 DF6ON         008
QTC: 21313 PH  2025-09-13 1209 8S0C          020/10     A41CK         1203 DO1HKL        006
QTC: 21313 PH  2025-09-13 1209 8S0C          020/10     A41CK         1203 SM2M          024
QTC: 21313 PH  2025-09-13 1209 8S0C          020/10     A41CK         1203 DL1ROT        017
QTC: 21313 PH  2025-09-13 1209 8S0C          020/10     A41CK         1202 DM2BKB        007
QTC: 21313 PH  2025-09-13 1209 8S0C          020/10     A41CK         1204 G8LIK         002
QTC: 21313 PH  2025-09-13 1209 8S0C          020/10     A41CK         1204 DL1YEG        029
QTC: 21313 PH  2025-09-13 1209 8S0C          020/10     A41CK         1204 PC0A          085
QSO: 21313 PH 2025-09-13 1210 8S0C          59  063    A41CK         59  001
QSO: 28519 PH 2025-09-13 1217 8S0C          59  064    4X6FR         59  087
QTC: 28519 PH  2025-09-13 1219 8S0C          007/10     4X6FR         1208 OG3B          145
QTC: 28519 PH  2025-09-13 1219 8S0C          007/10     4X6FR         1209 DL2DQL        044
QTC: 28519 PH  2025-09-13 1219 8S0C          007/10     4X6FR         1209 DO9OK         006
QTC: 28519 PH  2025-09-13 1219 8S0C          007/10     4X6FR         1209 DL7ON         137
QTC: 28519 PH  2025-09-13 1219 8S0C          007/10     4X6FR         1211 OM2VL         323
QTC: 28519 PH  2025-09-13 1219 8S0C          007/10     4X6FR         1212 R3VR          175
QTC: 28519 PH  2025-09-13 1219 8S0C          007/10     4X6FR         1212 SN7T          171
QTC: 28519 PH  2025-09-13 1219 8S0C          007/10     4X6FR         1212 SN6U          069
QTC: 28519 PH  2025-09-13 1219 8S0C          007/10     4X6FR         1213 LY5W          174
QTC: 28519 PH  2025-09-13 1219 8S0C          007/10     4X6FR         1213 OM0R          381
QSO: 28510 PH 2025-09-13 1221 8S0C          59  065    LU2PWY        59  055
QSO: 28475 PH 2025-09-13 1223 8S0C          59  066    PV2K          59  285
QTC: 28475 PH  2025-09-13 1223 8S0C          079/1      PV2K          1222 II3C          027
QSO: 28453 PH 2025-09-13 1226 8S0C          59  067    EX7CQ         59  586
QTC: 28453 PH  2025-09-13 1228 8S0C          066/10     EX7CQ         1209 IT9OPR        010
QTC: 28453 PH  2025-09-13 1228 8S0C          066/10     EX7CQ         1210 DL4FCM        002
QTC: 28453 PH  2025-09-13 1228 8S0C          066/10     EX7CQ         1211 G8LIK         003
QTC: 28453 PH  2025-09-13 1228 8S0C          066/10     EX7CQ         1212 IW1RLC        007
QTC: 28453 PH  2025-09-13 1228 8S0C          066/10     EX7CQ         1214 F4LPJ         009
QTC: 28453 PH  2025-09-13 1228 8S0C          066/10     EX7CQ         1215 F6DRP         011
QTC: 28453 PH  2025-09-13 1228 8S0C          066/10     EX7CQ         1215 SQ2RLT        015
QTC: 28453 PH  2025-09-13 1228 8S0C          066/10     EX7CQ         1217 M7IHG         1092
QTC: 28453 PH  2025-09-13 1228 8S0C          066/10     EX7CQ         1217 F4FLH         002
QTC: 28453 PH  2025-09-13 1228 8S0C          066/10     EX7CQ         1218 IK4UPB        007
QSO: 21250 PH 2025-09-13 1233 8S0C          59  068    UN3M          59  113
QSO: 21255 PH 2025-09-13 1236 8S0C          59  069    7A8M          59  021
QSO: 28505 PH 2025-09-13 1237 8S0C          59  070    A41CK         59  278
QSO: 14190 PH 2025-09-13 1242 8S0C          59  071    K6JO          59  289
QSO: 14218 PH 2025-09-13 1245 8S0C          59  072    N4MM          59  018
QSO: 14218 PH 2025-09-13 1246 8S0C          59  073    W1GD          59  034
QSO: 14218 PH 2025-09-13 1249 8S0C          59  074    KB3Z          59  018
QSO: 14218 PH 2025-09-13 1250 8S0C          59  075    P3CR          59  938
QSO: 14218 PH 2025-09-13 1251 8S0C          59  076    N3RS          59  205
QTC: 14218 PH  2025-09-13 1254 8S0C          015/10     N3RS          1140 HB9DHG        021
QTC: 14218 PH  2025-09-13 1254 8S0C          015/10     N3RS          1140 DL9ECA        157
QTC: 14218 PH  2025-09-13 1254 8S0C          015/10     N3RS          1141 IT9/DK6XZ     085
QTC: 14218 PH  2025-09-13 1254 8S0C          015/10     N3RS          1141 OT8M          156
QTC: 14218 PH  2025-09-13 1254 8S0C          015/10     N3RS          1142 DP6A          217
QTC: 14218 PH  2025-09-13 1254 8S0C          015/10     N3RS          1142 SO7E          134
QTC: 14218 PH  2025-09-13 1254 8S0C          015/10     N3RS          1143 DQ6N          188
QTC: 14218 PH  2025-09-13 1254 8S0C          015/10     N3RS          1143 DA2R          134
QTC: 14218 PH  2025-09-13 1254 8S0C          015/10     N3RS          1143 OE3LZA        035
QTC: 14218 PH  2025-09-13 1254 8S0C          015/10     N3RS          1144 M0ZNK         012
QSO: 14218 PH 2025-09-13 1254 8S0C          59  077    N4OC          59  065
QSO: 14218 PH 2025-09-13 1254 8S0C          59  078    N1RM          59  141
QSO: 14218 PH 2025-09-13 1255 8S0C          59  079    WA2DFNI       59  057
QSO: 14218 PH 2025-09-13 1255 8S0C          59  080    K1ZZ          59  075
QSO: 14218 PH 2025-09-13 1256 8S0C          59  081    AJ4HP         59  007
QSO: 14218 PH 2025-09-13 1256 8S0C          59  082    KE2AY         59  177
QSO: 14218 PH 2025-09-13 1257 8S0C          59  083    K2ANZ         59  058
QSO: 14218 PH 2025-09-13 1257 8S0C          59  084    K1RX          59  006
QSO: 14218 PH 2025-09-13 1258 8S0C          59  085    K1IMI         59  062
QSO: 14218 PH 2025-09-13 1258 8S0C          59  086    N2RC          59  012
QSO: 14218 PH 2025-09-13 1300 8S0C          59  087    KG1E          59  048
QSO: 14218 PH 2025-09-13 1301 8S0C          59  088    N3FCP         59  025
QSO: 14218 PH 2025-09-13 1301 8S0C          59  089    KO1Z          59  012
QSO: 14218 PH 2025-09-13 1301 8S0C          59  090    VA3LR         59  052
QSO: 21256 PH 2025-09-13 1308 8S0C          59  091    NO9E          59  144
QSO: 21200 PH 2025-09-13 1309 8S0C          59  092    WX3B          59  208
QSO: 28405 PH 2025-09-13 1311 8S0C          59  093    CA6SNT        59  032
QSO: 14238 PH 2025-09-13 1312 8S0C          59  094    JQ1BVI        59  158
QSO: 21208 PH 2025-09-13 1316 8S0C          59  095    V31MA         59  065
QSO: 28490 PH 2025-09-13 1321 8S0C          59  096    A60A          59  856
QTC: 28490 PH  2025-09-13 1323 8S0C          111/10     A60A          1256 9A5MX         051
QTC: 28490 PH  2025-09-13 1323 8S0C          111/10     A60A          1258 R6DNB         004
QTC: 28490 PH  2025-09-13 1323 8S0C          111/10     A60A          1258 DH8WE         041
QTC: 28490 PH  2025-09-13 1323 8S0C          111/10     A60A          1301 SN6U          077
QTC: 28490 PH  2025-09-13 1323 8S0C          111/10     A60A          1302 HB9BS         002
QTC: 28490 PH  2025-09-13 1323 8S0C          111/10     A60A          1304 F6DRP         027
QTC: 28490 PH  2025-09-13 1323 8S0C          111/10     A60A          1305 DD5VL         032
QTC: 28490 PH  2025-09-13 1323 8S0C          111/10     A60A          1305 DL2RZ         057
QTC: 28490 PH  2025-09-13 1323 8S0C          111/10     A60A          1306 DL2SWR        025
QTC: 28490 PH  2025-09-13 1323 8S0C          111/10     A60A          1307 OL26WRTC      007
QSO: 21288 PH 2025-09-13 1325 8S0C          59  097    YB9ELS        59  143
QTC: 21288 PH  2025-09-13 1326 8S0C          017/7      YB9ELS        1318 DL9UP         154
QTC: 21288 PH  2025-09-13 1326 8S0C          017/7      YB9ELS        1319 DA2R          178
QTC: 21288 PH  2025-09-13 1326 8S0C          017/7      YB9ELS        1320 ON7AB         004
QTC: 21288 PH  2025-09-13 1326 8S0C          017/7      YB9ELS        1321 IZ4UFB        022
QTC: 21288 PH  2025-09-13 1326 8S0C          017/7      YB9ELS        1322 MM1E          030
QTC: 21288 PH  2025-09-13 1326 8S0C          017/7      YB9ELS        1322 DG4MH         061
QTC: 21288 PH  2025-09-13 1326 8S0C          017/7      YB9ELS        1323 MM9I          212
QSO: 21345 PH 2025-09-13 1328 8S0C          59  098    YC8BUL        59  045
QSO: 21341 PH 2025-09-13 1329 8S0C          59  099    E2M           59  177
QTC: 21341 PH  2025-09-13 1331 8S0C          018/10     E2M           1314 LZ2FDI        019
QTC: 21341 PH  2025-09-13 1331 8S0C          018/10     E2M           1314 OG7Z          079
QTC: 21341 PH  2025-09-13 1331 8S0C          018/10     E2M           1317 DK8DV         003
QTC: 21341 PH  2025-09-13 1331 8S0C          018/10     E2M           1320 MM1E          029
QTC: 21341 PH  2025-09-13 1331 8S0C          018/10     E2M           1322 DK0FR         080
QTC: 21341 PH  2025-09-13 1331 8S0C          018/10     E2M           1323 OH7MFO        012
QTC: 21341 PH  2025-09-13 1331 8S0C          018/10     E2M           1324 SP5FKW        031
QTC: 21341 PH  2025-09-13 1331 8S0C          018/10     E2M           1324 OG3B          170
QTC: 21341 PH  2025-09-13 1331 8S0C          018/10     E2M           1324 DA2R          180
QTC: 21341 PH  2025-09-13 1331 8S0C          018/10     E2M           1325 OM0R          425
QSO: 28453 PH 2025-09-13 1338 8S0C          59  100    FY5KE         59  492
QSO: 28511 PH 2025-09-13 1342 8S0C          59  101    CR3W          59  1022
QTC: 28511 PH  2025-09-13 1344 8S0C          120/10     CR3W          1333 DL5MAE        014
QTC: 28511 PH  2025-09-13 1344 8S0C          120/10     CR3W          1335 IW2HFU        031
QTC: 28511 PH  2025-09-13 1344 8S0C          120/10     CR3W          1335 HA4SS         008
QTC: 28511 PH  2025-09-13 1344 8S0C          120/10     CR3W          1336 M7CAL         011
QTC: 28511 PH  2025-09-13 1344 8S0C          120/10     CR3W          1336 M0YCQ         001
QTC: 28511 PH  2025-09-13 1344 8S0C          120/10     CR3W          1337 DL1SBF        002
QTC: 28511 PH  2025-09-13 1344 8S0C          120/10     CR3W          1337 DO2XU         050
QTC: 28511 PH  2025-09-13 1344 8S0C          120/10     CR3W          1337 DK6WT         008
QTC: 28511 PH  2025-09-13 1344 8S0C          120/10     CR3W          1338 OK8CX/P       001
QTC: 28511 PH  2025-09-13 1344 8S0C          120/10     CR3W          1339 TM8K          039
QSO: 14276 PH 2025-09-13 1347 8S0C          59  102    JE6RPM        59  267
QSO: 14238 PH 2025-09-13 1348 8S0C          59  103    BH8GFN        59  267
QSO: 28424 PH 2025-09-13 1352 8S0C          59  104    YB1RKT        59  122
QSO: 28450 PH 2025-09-13 1357 8S0C          59  105    YD1SKA        59  015
QSO: 28485 PH 2025-09-13 1357 8S0C          59  106    7I1I          59  059
QTC: 28485 PH  2025-09-13 1359 8S0C          009/9      7I1I          1347 DL0HN         186
QTC: 28485 PH  2025-09-13 1359 8S0C          009/9      7I1I          1348 DA2X          242
QTC: 28485 PH  2025-09-13 1359 8S0C          009/9      7I1I          1351 IZ8DSX        072
QTC: 28485 PH  2025-09-13 1359 8S0C          009/9      7I1I          1353 IK8NSR        006
QTC: 28485 PH  2025-09-13 1359 8S0C          009/9      7I1I          1353 DL9GS         018
QTC: 28485 PH  2025-09-13 1359 8S0C          009/9      7I1I          1354 DL7AUO        025
QTC: 28485 PH  2025-09-13 1359 8S0C          009/9      7I1I          1355 DG8NCO        015
QTC: 28485 PH  2025-09-13 1359 8S0C          009/9      7I1I          1355 OT8M          224
QTC: 28485 PH  2025-09-13 1359 8S0C          009/9      7I1I          1357 SV1FZZ        018
QSO: 28435 PH 2025-09-13 1405 8S0C          59  107    YD1SHY        59  100
QSO: 21315 PH 2025-09-13 1406 8S0C          59  108    YB5DDE        59  019
QSO: 21230 PH 2025-09-13 1407 8S0C          59  109    YB2IQ         59  031
