START-OF-LOG: 3.0
CATEGORY: Single-OP low
CONTEST: WAE SSB
CALLSIGN: SP4SAF
LOCATION: DX
CLUB: LOMZA HAM RADIO CONTEST GROUP
CLAIMED-SCORE:
OPERATORS:
CREATED-BY: DQR_Log v. 3.2.5 - (c) SP7DQR, modified by DXHF upload.
QSO:  7000 PH 2025-09-13 0442 SP4SAF        59          001 CR3W            59          287
QSO:  7000 PH 2025-09-13 0448 SP4SAF        59          002 PT5J            59          164
QSO:  7000 PH 2025-09-13 0501 SP4SAF        59          003 PY8WW           59          054
QSO:  7000 PH 2025-09-13 0504 SP4SAF        59          004 K1LZ            59          267
QSO:  7000 PH 2025-09-13 0513 SP4SAF        59          005 OY5KE           59          226
QSO: 14000 PH 2025-09-13 0516 SP4SAF        59          006 RM9I            59          035
QSO: 14000 PH 2025-09-13 0518 SP4SAF        59          007 4X0T            59          088
QSO: 14000 PH 2025-09-13 0521 SP4SAF        59          008 EX7CQ           59          019
QSO: 14000 PH 2025-09-13 0523 SP4SAF        59          009 P3CR            59          284
QSO: 14000 PH 2025-09-13 0527 SP4SAF        59          010 9K2HN           59          084
QSO: 14000 PH 2025-09-13 0531 SP4SAF        59          011 TC4DX           59          109
QSO: 14000 PH 2025-09-13 0539 SP4SAF        59          012 A60A            59          218
QSO: 21000 PH 2025-09-13 1123 SP4SAF        59          013 BL8AQ           59          096
QSO: 21000 PH 2025-09-13 1128 SP4SAF        59          014 RA0AY           59          147
QSO: 21000 PH 2025-09-13 1129 SP4SAF        59          015 RM9I            59          553
QSO: 21000 PH 2025-09-13 1133 SP4SAF        59          016 4L2M            59          710
QSO: 21000 PH 2025-09-13 1141 SP4SAF        59          017 UA9BA           59          318
QSO: 21000 PH 2025-09-13 1145 SP4SAF        59          018 JE6RPM          59          289
QSO: 21000 PH 2025-09-13 1153 SP4SAF        59          019 A41CK           59          173
QSO: 21000 PH 2025-09-13 1203 SP4SAF        59          020 TI1K            59          554
QSO: 21000 PH 2025-09-13 1204 SP4SAF        59          021 CT3HF           59          150
QSO: 21000 PH 2025-09-13 1206 SP4SAF        59          022 CR3W            59          891
QSO: 28000 PH 2025-09-13 1218 SP4SAF        59          023 4Z5ML           59          181
QSO: 28000 PH 2025-09-13 1219 SP4SAF        59          024 CR3Z            59          649
QSO: 28000 PH 2025-09-13 1222 SP4SAF        59          025 EX7CQ           59          580
QSO: 28000 PH 2025-09-13 1232 SP4SAF        59          026 4X6FR           59          108
QSO: 28000 PH 2025-09-13 1240 SP4SAF        59          027 4X0T            59          594
QSO: 28000 PH 2025-09-13 1251 SP4SAF        59          028 CR3W            59          962
QSO: 28000 PH 2025-09-13 1255 SP4SAF        59          029 PT5J            59          541
QSO: 21000 PH 2025-09-13 1329 SP4SAF        59          030 4X6DK           59          171
