START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ZRS junijsko UKV tekmovanje - Official results - VHFManager
CALLSIGN: OK1IA
CATEGORY: 10 GHz - single op
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 10000000 CW 2015-06-06 1530 OK1IA         59  1 JO70UP   ERROR         59  1         
QSO: 10000000 CW 2015-06-06 1600 OK1IA         599 2 JO70UP   OK1MX         599 2 JN79TX  
QSO: 10000000 PH 2015-06-06 1612 OK1IA         59  3 JO70UP   DM7A          59  5 JO60LK  
QSO: 10000000 PH 2015-06-06 1716 OK1IA         59  4 JO70UP   OK1JHM        59  6 JO70CO  
QSO: 10000000 CW 2015-06-07 0801 OK1IA         599 5 JO70UP   OM3KII        599 70 JN88UU 
QSO: 10000000 PH 2015-06-07 0856 OK1IA         59  6 JO70UP   OK1AYR        59  12 JO80EG 
QSO: 10000000 CW 2015-06-07 0916 OK1IA         599 7 JO70UP   OL7Q          599 10 JN99DQ 
QSO: 10000000 PH 2015-06-07 0917 OK1IA         59  8 JO70UP   SP6FIG        59  5 JO80FQ  
QSO: 10000000 PH 2015-06-07 1000 OK1IA         59  9 JO70UP   SP6ASD        59  8 JO81LD  
QSO: 10000000 PH 2015-06-07 1123 OK1IA         59  10 JO70UP  OK1KKL        59  48 JO70PO 
QSO: 10000000 CW 2015-06-07 1130 OK1IA         599 11 JO70UP  OK1DCI        599 14 JO70EB 
QSO: 10000000 PH 2015-06-07 1133 OK1IA         59  12 JO70UP  OK1EM         59  19 JO70DP 
QSO: 10000000 PH 2015-06-07 1134 OK1IA         59  13 JO70UP  SP6GWB        59  43 JO80JG 
QSO: 10000000 PH 2015-06-07 1152 OK1IA         59  14 JO70UP  OK1YA         59  57 JN79IO 
QSO: 10000000 PH 2015-06-07 1203 OK1IA         59  15 JO70UP  OK1XZA        59  8 JN79NU  
QSO: 10000000 PH 2015-06-07 1219 OK1IA         59  16 JO70UP  OK1KAD        59  33 JO60LJ 
QSO: 10000000 CW 2015-06-07 1247 OK1IA         59S 17 JO70UP  OE5VRL/5      59S 84 JN78DK 
QSO: 10000000 CW 2015-06-07 1250 OK1IA         59S 18 JO70UP  OK2A          59S 83 JO60JJ 
QSO: 10000000 CW 2015-06-07 1253 OK1IA         599 19 JO70UP  OK2C          599 71 JN99AJ 
QSO: 10000000 CW 2015-06-07 1256 OK1IA         59S 20 JO70UP  OK2DL         59S 29 JN79WL 
QSO: 10000000 CW 2015-06-07 1258 OK1IA         59S 21 JO70UP  OK2R          59S 55 JN89DO 
QSO: 10000000 CW 2015-06-07 1300 OK1IA         599 22 JO70UP  OM6A          599 77 JN99JC 
QSO: 10000000 CW 2015-06-07 1306 OK1IA         59S 23 JO70UP  OE5KE         59S 55 JN78EG 
QSO: 10000000 CW 2015-06-07 1310 OK1IA         599 24 JO70UP  OL9W          599 0 JN99CL  
QSO: 10000000 PH 2015-06-07 1316 OK1IA         59  25 JO70UP  OK1UFF        59  11 JO60XR 
QSO: 10000000 CW 2015-06-07 1329 OK1IA         599 26 JO70UP  OK1VAM        599 49 JN79IX 
QSO: 10000000 PH 2015-06-07 1333 OK1IA         59  27 JO70UP  OK1FQK        59  1 JN79OW  
QSO: 10000000 CW 2015-06-07 1338 OK1IA         599 28 JO70UP  OM1GX         599 44 JN88LK 
QSO: 10000000 CW 2015-06-07 1348 OK1IA         599 29 JO70UP  S53XX         599 36 JN76EK 
QSO: 10000000 CW 2015-06-07 1352 OK1IA         59S 30 JO70UP  DL3MBG        59S 50 JN67JX 
END-OF-LOG:
