START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: CR2L
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR:
CLAIMED-SCORE: 4019848
NAME: c/o Wolf KLIER
OPERATORS: OE2VEL
CLUB: BAVARIAN CONTEST CLUB
CREATED-BY: Win-Test 4.29.0
SOAPBOX: After a perfect contest in 2018 this year was Murphy�s event! Still
SOAPBOX: had fun and got a reasonable score despite poor condx and lots of
SOAPBOX: antenna problems. Special thanks to Jose, CU2CE for his great support
QSO: 21157 PH 2019-10-26 1037 CR2L          59  14     DL6MIG        59  14     0
QSO: 21157 PH 2019-10-26 1037 CR2L          59  14     RL4F          59  16     0
QSO: 21157 PH 2019-10-26 1038 CR2L          59  14     IB9T          59  15     0
QSO: 21157 PH 2019-10-26 1038 CR2L          59  14     9H5DX         59  15     0
QSO: 21157 PH 2019-10-26 1038 CR2L          59  14     IV3YIB        59  15     0
QSO: 21157 PH 2019-10-26 1038 CR2L          59  14     IW2EVH        59  15     0
QSO: 21157 PH 2019-10-26 1038 CR2L          59  14     DL8AAE        59  14     0
QSO: 21157 PH 2019-10-26 1039 CR2L          59  14     II3B          59  15     0
QSO: 21157 PH 2019-10-26 1039 CR2L          59  14     DD5XL         59  14     0
QSO: 21157 PH 2019-10-26 1039 CR2L          59  14     DR7A          59  14     0
QSO: 21157 PH 2019-10-26 1039 CR2L          59  14     II2S          59  15     0
QSO: 21157 PH 2019-10-26 1039 CR2L          59  14     DO5ZX         59  14     0
QSO: 21157 PH 2019-10-26 1039 CR2L          59  14     EE5O          59  14     0
QSO: 21157 PH 2019-10-26 1039 CR2L          59  14     CT7AHD        59  14     0
QSO: 21157 PH 2019-10-26 1040 CR2L          59  14     DL5AAZ        59  14     0
QSO: 21157 PH 2019-10-26 1040 CR2L          59  14     EF8R          59  33     0
QSO: 21157 PH 2019-10-26 1041 CR2L          59  14     F4CDR         59  14     0
QSO: 21157 PH 2019-10-26 1041 CR2L          59  14     DM6V          59  14     0
QSO: 21157 PH 2019-10-26 1041 CR2L          59  14     DH8BQA        59  14     0
QSO: 21157 PH 2019-10-26 1041 CR2L          59  14     DO3YMW        59  14     0
QSO: 21157 PH 2019-10-26 1041 CR2L          59  14     OK2IPW        59  15     0
QSO: 21157 PH 2019-10-26 1042 CR2L          59  14     YO8BDW        59  20     0
QSO: 21157 PH 2019-10-26 1042 CR2L          59  14     EW8R          59  16     0
QSO: 21157 PH 2019-10-26 1043 CR2L          59  14     OP5T          59  14     0
QSO: 21157 PH 2019-10-26 1043 CR2L          59  14     RA3BL         59  16     0
QSO: 21157 PH 2019-10-26 1043 CR2L          59  14     LZ1YE         59  20     0
QSO: 21157 PH 2019-10-26 1043 CR2L          59  14     CT4QB         59  14     0
QSO: 21157 PH 2019-10-26 1044 CR2L          59  14     LX1HD         59  14     0
QSO: 21157 PH 2019-10-26 1044 CR2L          59  14     EA3GZA        59  14     0
QSO: 21157 PH 2019-10-26 1045 CR2L          59  14     F6FTB         59  14     0
QSO: 21157 PH 2019-10-26 1045 CR2L          59  14     PE1ORG        59  14     0
QSO: 21157 PH 2019-10-26 1045 CR2L          59  14     TM3R          59  14     0
QSO: 21157 PH 2019-10-26 1045 CR2L          59  14     EA1NE         59  14     0
QSO: 21157 PH 2019-10-26 1045 CR2L          59  14     OT5A          59  14     0
QSO: 21157 PH 2019-10-26 1045 CR2L          59  14     OH1XT         59  15     0
QSO: 21157 PH 2019-10-26 1046 CR2L          59  14     DK1KC         59  14     0
QSO: 21157 PH 2019-10-26 1046 CR2L          59  14     PA4B          59  14     0
QSO: 21157 PH 2019-10-26 1046 CR2L          59  14     EW7R          59  16     0
QSO: 21157 PH 2019-10-26 1046 CR2L          59  14     DL6HCF        59  14     0
QSO: 21157 PH 2019-10-26 1046 CR2L          59  14     DJ3XM         59  14     0
QSO: 21157 PH 2019-10-26 1047 CR2L          59  14     IZ4ORF        59  15     0
QSO: 21157 PH 2019-10-26 1048 CR2L          59  14     OM7ACA        59  15     0
QSO: 21157 PH 2019-10-26 1048 CR2L          59  14     DF5AN         59  14     0
QSO: 21157 PH 2019-10-26 1048 CR2L          59  14     ON3ND         59  14     0
QSO: 21157 PH 2019-10-26 1049 CR2L          59  14     F6KDL         59  14     0
QSO: 21157 PH 2019-10-26 1049 CR2L          59  14     DL0VBG        59  14     0
QSO: 21157 PH 2019-10-26 1049 CR2L          59  14     LZ2XF         59  20     0
QSO: 21157 PH 2019-10-26 1049 CR2L          59  14     F6KOP         59  14     0
QSO: 21157 PH 2019-10-26 1050 CR2L          59  14     CT1BOL        59  14     0
QSO: 21157 PH 2019-10-26 1051 CR2L          59  14     DD5M          59  14     0
QSO: 21157 PH 2019-10-26 1051 CR2L          59  14     SP6A          59  15     0
QSO: 21157 PH 2019-10-26 1051 CR2L          59  14     IU3GKJ        59  15     0
QSO: 21157 PH 2019-10-26 1051 CR2L          59  14     EA4AW         59  14     0
QSO: 21157 PH 2019-10-26 1052 CR2L          59  14     SQ1BHH        59  15     0
QSO: 21157 PH 2019-10-26 1052 CR2L          59  14     IR3R          59  15     0
QSO: 21157 PH 2019-10-26 1052 CR2L          59  14     M4A           59  14     0
QSO: 21157 PH 2019-10-26 1052 CR2L          59  14     HZ1SK         59  21     0
QSO: 21157 PH 2019-10-26 1053 CR2L          59  14     IV3CMW        59  15     0
QSO: 21157 PH 2019-10-26 1053 CR2L          59  14     OH2PQ         59  15     0
QSO: 21157 PH 2019-10-26 1053 CR2L          59  14     DH6DAO        59  14     0
QSO: 21157 PH 2019-10-26 1053 CR2L          59  14     DK0IW         59  14     0
QSO: 21157 PH 2019-10-26 1053 CR2L          59  14     OK1DPU        59  15     0
QSO: 21157 PH 2019-10-26 1053 CR2L          59  14     DL4LAM        59  14     0
QSO: 21157 PH 2019-10-26 1054 CR2L          59  14     UT3V          59  16     0
QSO: 21157 PH 2019-10-26 1054 CR2L          59  14     OK1FHD        59  15     0
QSO: 21157 PH 2019-10-26 1054 CR2L          59  14     M6T           59  14     0
QSO: 21157 PH 2019-10-26 1054 CR2L          59  14     DL7ARJ        59  14     0
QSO: 21157 PH 2019-10-26 1054 CR2L          59  14     DH3WB         59  14     0
QSO: 21157 PH 2019-10-26 1054 CR2L          59  14     EA7PP         59  14     0
QSO: 21157 PH 2019-10-26 1055 CR2L          59  14     DD5KD         59  14     0
QSO: 21157 PH 2019-10-26 1055 CR2L          59  14     DO3ME         59  14     0
QSO: 21157 PH 2019-10-26 1055 CR2L          59  14     DO1CS         59  14     0
QSO: 21157 PH 2019-10-26 1055 CR2L          59  14     UB7K          59  16     0
QSO: 21157 PH 2019-10-26 1056 CR2L          59  14     OK6T          59  15     0
QSO: 21157 PH 2019-10-26 1056 CR2L          59  14     DO2NK         59  14     0
QSO: 21157 PH 2019-10-26 1056 CR2L          59  14     PX2A          59  11     0
QSO: 21157 PH 2019-10-26 1056 CR2L          59  14     DL1BSN        59  14     0
QSO: 21157 PH 2019-10-26 1056 CR2L          59  14     F4ETG         59  14     0
QSO: 21157 PH 2019-10-26 1057 CR2L          59  14     OU2T          59  14     0
QSO: 21157 PH 2019-10-26 1057 CR2L          59  14     UZ5P          59  16     0
QSO: 21157 PH 2019-10-26 1057 CR2L          59  14     EA4EER        59  14     0
QSO: 28489 PH 2019-10-26 1059 CR2L          59  14     ED1R          59  14     0
QSO: 28487 PH 2019-10-26 1059 CR2L          59  14     LZ9W          59  20     0
QSO: 28484 PH 2019-10-26 1100 CR2L          59  14     4X6DK         59  20     0
QSO: 28484 PH 2019-10-26 1101 CR2L          59  14     CT5KAO        59  14     0
QSO: 28484 PH 2019-10-26 1105 CR2L          59  14     4Z7Z          59  20     0
QSO: 28485 PH 2019-10-26 1106 CR2L          59  14     4Z1AC         59  20     0
QSO: 28434 PH 2019-10-26 1107 CR2L          59  14     OL7T          59  15     0
QSO: 28437 PH 2019-10-26 1108 CR2L          59  14     UR5WCQ        59  16     0
QSO: 28450 PH 2019-10-26 1111 CR2L          59  14     IB9A          59  15     0
QSO: 28490 PH 2019-10-26 1111 CR2L          59  14     US5D          59  16     0
QSO: 28533 PH 2019-10-26 1113 CR2L          59  14     EA4AA         59  14     0
QSO: 28528 PH 2019-10-26 1115 CR2L          59  14     DM4X          59  14     0
QSO: 28532 PH 2019-10-26 1116 CR2L          59  14     S58Y          59  15     0
QSO: 28532 PH 2019-10-26 1116 CR2L          59  14     DL4YAO        59  14     0
QSO: 28532 PH 2019-10-26 1117 CR2L          59  14     OE3OPW        59  15     0
QSO: 28532 PH 2019-10-26 1117 CR2L          59  14     OK4AV         59  15     0
QSO: 28532 PH 2019-10-26 1117 CR2L          59  14     DL5L          59  14     0
QSO: 28532 PH 2019-10-26 1117 CR2L          59  14     HG6L          59  15     0
QSO: 28532 PH 2019-10-26 1117 CR2L          59  14     SN5R          59  15     0
QSO: 28532 PH 2019-10-26 1117 CR2L          59  14     S57AT         59  15     0
QSO: 28532 PH 2019-10-26 1117 CR2L          59  14     IR8D          59  15     0
QSO: 28532 PH 2019-10-26 1118 CR2L          59  14     OM0M          59  15     0
QSO: 28532 PH 2019-10-26 1118 CR2L          59  14     SQ7LQJ        59  15     0
QSO: 28532 PH 2019-10-26 1118 CR2L          59  14     OE1RFU        59  15     0
QSO: 28532 PH 2019-10-26 1118 CR2L          59  14     OE3DEC        59  15     0
QSO: 28532 PH 2019-10-26 1118 CR2L          59  14     SQ9NIS        59  15     0
QSO: 28532 PH 2019-10-26 1119 CR2L          59  14     SO9P          59  15     0
QSO: 28532 PH 2019-10-26 1119 CR2L          59  14     DL5GAC        59  14     0
QSO: 28532 PH 2019-10-26 1119 CR2L          59  14     OE1HHB        59  15     0
QSO: 28532 PH 2019-10-26 1119 CR2L          59  14     SQ3M          59  15     0
QSO: 28532 PH 2019-10-26 1119 CR2L          59  14     OK2WKW        59  15     0
QSO: 28532 PH 2019-10-26 1120 CR2L          59  14     IQ4FA         59  15     0
QSO: 28532 PH 2019-10-26 1120 CR2L          59  14     SP6YG         59  15     0
QSO: 28532 PH 2019-10-26 1120 CR2L          59  14     DO8MA         59  14     0
QSO: 28532 PH 2019-10-26 1120 CR2L          59  14     DL9GCG        59  14     0
QSO: 28532 PH 2019-10-26 1120 CR2L          59  14     IW0HBY        59  15     0
QSO: 28532 PH 2019-10-26 1121 CR2L          59  14     CR3DX         59  33     0
QSO: 28532 PH 2019-10-26 1121 CR2L          59  14     SQ7BFC        59  15     0
QSO: 28532 PH 2019-10-26 1121 CR2L          59  14     HA7VK         59  15     0
QSO: 28532 PH 2019-10-26 1121 CR2L          59  14     IZ3KVD        59  15     0
QSO: 28532 PH 2019-10-26 1122 CR2L          59  14     IR7T          59  15     0
QSO: 28532 PH 2019-10-26 1122 CR2L          59  14     IR4X          59  15     0
QSO: 28532 PH 2019-10-26 1122 CR2L          59  14     IB9T          59  15     0
QSO: 28532 PH 2019-10-26 1122 CR2L          59  14     OM5WW         59  15     0
QSO: 28532 PH 2019-10-26 1122 CR2L          59  14     DP6T          59  14     0
QSO: 28532 PH 2019-10-26 1122 CR2L          59  14     9A7A          59  15     0
QSO: 28532 PH 2019-10-26 1123 CR2L          59  14     EF5Y          59  14     0
QSO: 28532 PH 2019-10-26 1123 CR2L          59  14     OM6APR        59  15     0
QSO: 28532 PH 2019-10-26 1123 CR2L          59  14     SP9FKQ        59  15     0
QSO: 28532 PH 2019-10-26 1124 CR2L          59  14     II9P          59  15     0
QSO: 28532 PH 2019-10-26 1125 CR2L          59  14     I0JX          59  15     0
QSO: 28532 PH 2019-10-26 1125 CR2L          59  14     II2S          59  15     0
QSO: 28532 PH 2019-10-26 1125 CR2L          59  14     HA6NF         59  15     0
QSO: 28532 PH 2019-10-26 1126 CR2L          59  14     HB2K          59  14     0
QSO: 28532 PH 2019-10-26 1126 CR2L          59  14     IU3GKJ        59  15     0
QSO: 28532 PH 2019-10-26 1126 CR2L          59  14     CS7AFM        59  14     0
QSO: 28532 PH 2019-10-26 1126 CR2L          59  14     DJ5MW         59  14     0
QSO: 28532 PH 2019-10-26 1126 CR2L          59  14     9A2U          59  15     0
QSO: 28532 PH 2019-10-26 1126 CR2L          59  14     HB9RYZ        59  14     0
QSO: 28532 PH 2019-10-26 1127 CR2L          59  14     HG6N          59  15     0
QSO: 28532 PH 2019-10-26 1127 CR2L          59  14     OM7M          59  15     0
QSO: 28532 PH 2019-10-26 1127 CR2L          59  14     IR6T          59  15     0
QSO: 28532 PH 2019-10-26 1127 CR2L          59  14     SN7Q          59  15     0
QSO: 28532 PH 2019-10-26 1127 CR2L          59  14     UV5U          59  16     0
QSO: 28532 PH 2019-10-26 1127 CR2L          59  14     DL1CG         59  14     0
QSO: 28532 PH 2019-10-26 1127 CR2L          59  14     IZ8DFO        59  15     0
QSO: 28532 PH 2019-10-26 1128 CR2L          59  14     HB9VQQ        59  14     0
QSO: 28532 PH 2019-10-26 1128 CR2L          59  14     UT4RZ         59  16     0
QSO: 28532 PH 2019-10-26 1128 CR2L          59  14     IR4M          59  15     0
QSO: 28532 PH 2019-10-26 1128 CR2L          59  14     DF2RG         59  14     0
QSO: 28532 PH 2019-10-26 1128 CR2L          59  14     YT2RX         59  15     0
QSO: 28532 PH 2019-10-26 1129 CR2L          59  14     9A7JCY        59  15     0
QSO: 28532 PH 2019-10-26 1129 CR2L          59  14     9A3AG         59  15     0
QSO: 28532 PH 2019-10-26 1129 CR2L          59  14     LZ1NG         59  20     0
QSO: 28532 PH 2019-10-26 1129 CR2L          59  14     DR1A          59  14     0
QSO: 28532 PH 2019-10-26 1129 CR2L          59  14     IO9A          59  15     0
QSO: 28532 PH 2019-10-26 1130 CR2L          59  14     S57AT/QRP     59  15     0
QSO: 28532 PH 2019-10-26 1130 CR2L          59  14     EA7PP         59  14     0
QSO: 28532 PH 2019-10-26 1130 CR2L          59  14     IK4OMO        59  15     0
QSO: 28532 PH 2019-10-26 1130 CR2L          59  14     IK2SND        59  15     0
QSO: 28532 PH 2019-10-26 1130 CR2L          59  14     IO8T          59  15     0
QSO: 28532 PH 2019-10-26 1130 CR2L          59  14     S55X          59  15     0
QSO: 28532 PH 2019-10-26 1131 CR2L          59  14     S53MM         59  15     0
QSO: 28532 PH 2019-10-26 1131 CR2L          59  14     YT5DEY        59  15     0
QSO: 28532 PH 2019-10-26 1131 CR2L          59  14     LZ1GU         59  20     0
QSO: 28532 PH 2019-10-26 1131 CR2L          59  14     IO5O          59  15     0
QSO: 28532 PH 2019-10-26 1132 CR2L          59  14     I2FUM         59  15     0
QSO: 28532 PH 2019-10-26 1132 CR2L          59  14     TK4RB         59  15     0
QSO: 28532 PH 2019-10-26 1132 CR2L          59  14     I2SVA         59  15     0
QSO: 28532 PH 2019-10-26 1132 CR2L          59  14     S57ZT         59  15     0
QSO: 28532 PH 2019-10-26 1132 CR2L          59  14     DL1MAJ        59  14     0
QSO: 28532 PH 2019-10-26 1133 CR2L          59  14     DL3MBG        59  14     0
QSO: 28532 PH 2019-10-26 1133 CR2L          59  14     OL8W          59  15     0
QSO: 28532 PH 2019-10-26 1133 CR2L          59  14     DG5E          59  14     0
QSO: 28532 PH 2019-10-26 1133 CR2L          59  14     OE5TPM        59  15     0
QSO: 28532 PH 2019-10-26 1133 CR2L          59  14     OK4DZ         59  15     0
QSO: 28532 PH 2019-10-26 1134 CR2L          59  14     DJ4MO         59  14     0
QSO: 28532 PH 2019-10-26 1134 CR2L          59  14     OK6Y          59  15     0
QSO: 28532 PH 2019-10-26 1134 CR2L          59  14     SV6JHA        59  20     0
QSO: 28532 PH 2019-10-26 1134 CR2L          59  14     DM7W          59  14     0
QSO: 28532 PH 2019-10-26 1135 CR2L          59  14     IZ3NVR        59  15     0
QSO: 28532 PH 2019-10-26 1135 CR2L          59  14     OE3KLU        59  15     0
QSO: 28532 PH 2019-10-26 1135 CR2L          59  14     IV3RYX        59  15     0
QSO: 28532 PH 2019-10-26 1136 CR2L          59  14     HA8QB         59  15     0
QSO: 28532 PH 2019-10-26 1136 CR2L          59  14     IK7NXU        59  15     0
QSO: 28532 PH 2019-10-26 1136 CR2L          59  14     CT1BOH        59  14     0
QSO: 28532 PH 2019-10-26 1136 CR2L          59  14     SN8K          59  15     0
QSO: 28532 PH 2019-10-26 1136 CR2L          59  14     9A5Y          59  15     0
QSO: 28532 PH 2019-10-26 1136 CR2L          59  14     DF2AJ         59  14     0
QSO: 28532 PH 2019-10-26 1136 CR2L          59  14     HB9AYZ        59  14     0
QSO: 28532 PH 2019-10-26 1137 CR2L          59  14     9A3CJW        59  15     0
QSO: 28532 PH 2019-10-26 1137 CR2L          59  14     M6T           59  14     0
QSO: 28532 PH 2019-10-26 1137 CR2L          59  14     E74Y          59  15     0
QSO: 28532 PH 2019-10-26 1138 CR2L          59  14     IT9NAN        59  15     0
QSO: 28532 PH 2019-10-26 1138 CR2L          59  14     DD5M          59  14     0
QSO: 28532 PH 2019-10-26 1139 CR2L          59  14     DJ5CL         59  14     0
QSO: 28532 PH 2019-10-26 1139 CR2L          59  14     IZ3DVU        59  15     0
QSO: 28532 PH 2019-10-26 1139 CR2L          59  14     I3JFU         59  15     0
QSO: 28532 PH 2019-10-26 1139 CR2L          59  14     CR5K          59  14     0
QSO: 28532 PH 2019-10-26 1140 CR2L          59  14     F8FFP         59  14     0
QSO: 28532 PH 2019-10-26 1140 CR2L          59  14     SQ6H          59  15     0
QSO: 28532 PH 2019-10-26 1141 CR2L          59  14     I6KYL         59  15     0
QSO: 28532 PH 2019-10-26 1141 CR2L          59  14     TM0DX         59  14     0
QSO: 28532 PH 2019-10-26 1141 CR2L          59  14     F6KDL         59  14     0
QSO: 28532 PH 2019-10-26 1142 CR2L          59  14     9A6DJX        59  15     0
QSO: 28532 PH 2019-10-26 1142 CR2L          59  14     SQ9LPO        59  15     0
QSO: 28532 PH 2019-10-26 1142 CR2L          59  14     IZ7GEG        59  15     0
QSO: 28532 PH 2019-10-26 1142 CR2L          59  14     OK2BZE        59  15     0
QSO: 28532 PH 2019-10-26 1142 CR2L          59  14     OM4IK         59  15     0
QSO: 28532 PH 2019-10-26 1143 CR2L          59  14     S58D          59  15     0
QSO: 28532 PH 2019-10-26 1143 CR2L          59  14     S53X          59  15     0
QSO: 28532 PH 2019-10-26 1143 CR2L          59  14     IK4TVP        59  15     0
QSO: 28532 PH 2019-10-26 1143 CR2L          59  14     HG7T          59  15     0
QSO: 28532 PH 2019-10-26 1144 CR2L          59  14     EF8R          59  33     0
QSO: 28532 PH 2019-10-26 1144 CR2L          59  14     9A5O          59  15     0
QSO: 28532 PH 2019-10-26 1144 CR2L          59  14     OK6T          59  15     0
QSO: 28532 PH 2019-10-26 1144 CR2L          59  14     OE5CWO/P      59  15     0
QSO: 28532 PH 2019-10-26 1145 CR2L          59  14     E71EEE        59  15     0
QSO: 28532 PH 2019-10-26 1145 CR2L          59  14     IW3GRG        59  15     0
QSO: 28532 PH 2019-10-26 1145 CR2L          59  14     OE1WWL        59  15     0
QSO: 28532 PH 2019-10-26 1146 CR2L          59  14     DL5MFF        59  14     0
QSO: 28532 PH 2019-10-26 1146 CR2L          59  14     OM1DK         59  15     0
QSO: 28532 PH 2019-10-26 1146 CR2L          59  14     9A4AA         59  15     0
QSO: 28532 PH 2019-10-26 1147 CR2L          59  14     IR2L          59  15     0
QSO: 28532 PH 2019-10-26 1147 CR2L          59  14     IW9GRL        59  15     0
QSO: 28532 PH 2019-10-26 1148 CR2L          59  14     IZ0OVW        59  15     0
QSO: 28532 PH 2019-10-26 1148 CR2L          59  14     DJ0DO         59  14     0
QSO: 28532 PH 2019-10-26 1148 CR2L          59  14     I3MDU         59  15     0
QSO: 28532 PH 2019-10-26 1149 CR2L          59  14     I2YYO         59  15     0
QSO: 28430 PH 2019-10-26 1150 CR2L          59  14     FR4QT         59  39     0
QSO: 28532 PH 2019-10-26 1151 CR2L          59  14     IK0UXO        59  15     0
QSO: 28532 PH 2019-10-26 1152 CR2L          59  14     IU5JHK        59  15     0
QSO: 28532 PH 2019-10-26 1152 CR2L          59  14     HG8C          59  15     0
QSO: 28532 PH 2019-10-26 1152 CR2L          59  14     S57AL         59  15     0
QSO: 28532 PH 2019-10-26 1152 CR2L          59  14     IZ1RDQ        59  15     0
QSO: 28532 PH 2019-10-26 1152 CR2L          59  14     HA1IN         59  15     0
QSO: 28532 PH 2019-10-26 1153 CR2L          59  14     SV1BFW        59  20     0
QSO: 28532 PH 2019-10-26 1153 CR2L          59  14     SV9FBP        59  20     0
QSO: 28532 PH 2019-10-26 1153 CR2L          59  14     7B1B          59  28     0
QSO: 28532 PH 2019-10-26 1154 CR2L          59  14     S53G          59  15     0
QSO: 28532 PH 2019-10-26 1154 CR2L          59  14     4U1A          59  15     0
QSO: 28532 PH 2019-10-26 1154 CR2L          59  14     IT9EXH        59  15     0
QSO: 28532 PH 2019-10-26 1155 CR2L          59  14     IZ0GXO        59  15     0
QSO: 28532 PH 2019-10-26 1156 CR2L          59  14     IW0HK         59  15     0
QSO: 28532 PH 2019-10-26 1156 CR2L          59  14     HB90TOC       59  14     0
QSO: 28532 PH 2019-10-26 1156 CR2L          59  14     IZ5ILK        59  15     0
QSO: 28532 PH 2019-10-26 1156 CR2L          59  14     TC3A          59  20     0
QSO: 28532 PH 2019-10-26 1157 CR2L          59  14     IK1XPK        59  15     0
QSO: 28532 PH 2019-10-26 1157 CR2L          59  14     IZ0NIH        59  15     0
QSO: 28532 PH 2019-10-26 1158 CR2L          59  14     IK4NYV        59  15     0
QSO: 28532 PH 2019-10-26 1158 CR2L          59  14     IZ2BKA        59  15     0
QSO: 28532 PH 2019-10-26 1159 CR2L          59  14     IW5CI         59  15     0
QSO: 28532 PH 2019-10-26 1201 CR2L          59  14     E7DX          59  15     0
QSO: 28532 PH 2019-10-26 1202 CR2L          59  14     DL4MP         59  14     0
QSO: 28532 PH 2019-10-26 1203 CR2L          59  14     IZ1XEE        59  15     0
QSO: 28532 PH 2019-10-26 1203 CR2L          59  14     V51JP         59  38     0
QSO: 28532 PH 2019-10-26 1204 CR2L          59  14     CQ8M          59  14     0
QSO: 28532 PH 2019-10-26 1204 CR2L          59  14     9A2EU         59  15     0
QSO: 28532 PH 2019-10-26 1204 CR2L          59  14     IK2YCW        59  15     0
QSO: 28532 PH 2019-10-26 1205 CR2L          59  14     IT9RZU        59  15     0
QSO: 28532 PH 2019-10-26 1205 CR2L          59  14     ED8G          59  33     0
QSO: 28532 PH 2019-10-26 1206 CR2L          59  14     IZ4AIF        59  15     0
QSO: 28532 PH 2019-10-26 1206 CR2L          59  14     ED9E          59  33     0
QSO: 28532 PH 2019-10-26 1206 CR2L          59  14     SV2DFK        59  20     0
QSO: 28532 PH 2019-10-26 1207 CR2L          59  14     HA3NU         59  15     0
QSO: 28532 PH 2019-10-26 1207 CR2L          59  14     I5KAP         59  15     0
QSO: 28532 PH 2019-10-26 1208 CR2L          59  14     HB9CIC        59  14     0
QSO: 28532 PH 2019-10-26 1208 CR2L          59  14     IW0GYT/QRP    59  15     0
QSO: 28532 PH 2019-10-26 1209 CR2L          59  14     LX7I          59  14     0
QSO: 28532 PH 2019-10-26 1209 CR2L          59  14     SV8RX         59  20     0
QSO: 28532 PH 2019-10-26 1209 CR2L          59  14     ED1B          59  14     0
QSO: 28532 PH 2019-10-26 1210 CR2L          59  14     DM5TI         59  14     0
QSO: 28532 PH 2019-10-26 1210 CR2L          59  14     DL2CC         59  14     0
QSO: 28532 PH 2019-10-26 1210 CR2L          59  14     IU0HDC        59  15     0
QSO: 28532 PH 2019-10-26 1211 CR2L          59  14     TM6AM         59  14     0
QSO: 28532 PH 2019-10-26 1211 CR2L          59  14     OL7C          59  15     0
QSO: 28532 PH 2019-10-26 1212 CR2L          59  14     CT1BOL        59  14     0
QSO: 28532 PH 2019-10-26 1212 CR2L          59  14     EA1AA         59  14     0
QSO: 28532 PH 2019-10-26 1213 CR2L          59  14     IU7BOE        59  15     0
QSO: 28532 PH 2019-10-26 1213 CR2L          59  14     CU2AP         59  14     0
QSO: 28532 PH 2019-10-26 1213 CR2L          59  14     IS0AML        59  15     0
QSO: 28532 PH 2019-10-26 1214 CR2L          59  14     OD5VB         59  20     0
QSO: 28532 PH 2019-10-26 1214 CR2L          59  14     TA1BM         59  20     0
QSO: 28532 PH 2019-10-26 1216 CR2L          59  14     IU0DUM        59  15     0
QSO: 21248 PH 2019-10-26 1219 CR2L          59  14     A61FK         59  21     0
QSO: 21354 PH 2019-10-26 1220 CR2L          59  14     9K2HN         59  21     0
QSO: 21369 PH 2019-10-26 1220 CR2L          59  14     A73A          59  21     0
QSO: 21410 PH 2019-10-26 1221 CR2L          59  14     D68CCC        59  39     0
QSO: 21420 PH 2019-10-26 1223 CR2L          59  14     DL0UM         59  14     0
QSO: 21420 PH 2019-10-26 1224 CR2L          59  14     G3M           59  14     0
QSO: 21420 PH 2019-10-26 1224 CR2L          59  14     DG0OJO        59  14     0
QSO: 21420 PH 2019-10-26 1225 CR2L          59  14     DL4EDC        59  14     0
QSO: 21420 PH 2019-10-26 1225 CR2L          59  14     G7AEY         59  14     0
QSO: 21420 PH 2019-10-26 1225 CR2L          59  14     EC3AAJ        59  14     0
QSO: 21420 PH 2019-10-26 1226 CR2L          59  14     DL8UV         59  14     0
QSO: 21420 PH 2019-10-26 1226 CR2L          59  14     F4HTA         59  14     0
QSO: 21420 PH 2019-10-26 1226 CR2L          59  14     M1EGP         59  14     0
QSO: 21420 PH 2019-10-26 1226 CR2L          59  14     M0KPD         59  14     0
QSO: 21420 PH 2019-10-26 1227 CR2L          59  14     F8AAB         59  14     0
QSO: 21420 PH 2019-10-26 1227 CR2L          59  14     NW1P          59  05     0
QSO: 21420 PH 2019-10-26 1227 CR2L          59  14     DF2RG         59  14     0
QSO: 21420 PH 2019-10-26 1227 CR2L          59  14     RT6A          59  16     0
QSO: 21420 PH 2019-10-26 1228 CR2L          59  14     TM1D          59  14     0
QSO: 21420 PH 2019-10-26 1228 CR2L          59  14     DL0CS         59  14     0
QSO: 21420 PH 2019-10-26 1228 CR2L          59  14     IV3SKB        59  15     0
QSO: 21420 PH 2019-10-26 1228 CR2L          59  14     OZ5E          59  14     0
QSO: 21420 PH 2019-10-26 1229 CR2L          59  14     PA1CC         59  14     0
QSO: 21420 PH 2019-10-26 1229 CR2L          59  14     G7T           59  14     0
QSO: 21420 PH 2019-10-26 1229 CR2L          59  14     DQ1P          59  14     0
QSO: 21420 PH 2019-10-26 1229 CR2L          59  14     DH1TT         59  14     0
QSO: 21420 PH 2019-10-26 1229 CR2L          59  14     DR5N          59  14     0
QSO: 21420 PH 2019-10-26 1229 CR2L          59  14     DG9SEH        59  14     0
QSO: 21420 PH 2019-10-26 1229 CR2L          59  14     DG7LAN        59  14     0
QSO: 21420 PH 2019-10-26 1230 CR2L          59  14     G3TXF         59  14     0
QSO: 21420 PH 2019-10-26 1230 CR2L          59  14     PA0AA         59  14     0
QSO: 21420 PH 2019-10-26 1230 CR2L          59  14     F5MUX         59  14     0
QSO: 21420 PH 2019-10-26 1230 CR2L          59  14     PB2A          59  14     0
QSO: 21420 PH 2019-10-26 1230 CR2L          59  14     RL6M          59  16     0
QSO: 21420 PH 2019-10-26 1231 CR2L          59  14     9A2EU         59  15     0
QSO: 21420 PH 2019-10-26 1231 CR2L          59  14     DL1CG         59  14     0
QSO: 21420 PH 2019-10-26 1231 CR2L          59  14     9A7Z          59  15     0
QSO: 21420 PH 2019-10-26 1231 CR2L          59  14     IZ3EIN        59  15     0
