START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: DK6XZ
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
GRID-LOCATOR:
CLAIMED-SCORE: 594082
NAME: Suad Zukic
OPERATORS: DK6XZ
CLUB: Bavarian Contest Club
CREATED-BY: Win-Test 4.17.0
SOAPBOX: Classic in 24-hour-format ist fun. I was operating the QRA DJ0AH at
SOAPBOX: 850 asl, with a short 3-bander-yagi and low dipoles + Titanex
SOAPBOX: vertical. Thanks to my host and all of you for the fun. It was nice to
SOAPBOX: be on the air and meet the old friends after longer time.
SOAPBOX: 73 Suad DK6XZ/E77XZ
QSO: 14200 PH 2019-10-26 1036 DK6XZ         59  14     TC0F          59  20     0
QSO: 14200 PH 2019-10-26 1041 DK6XZ         59  14     OH0V          59  15     0
QSO: 14200 PH 2019-10-26 1041 DK6XZ         59  14     EF1W          59  14     0
QSO: 14200 PH 2019-10-26 1042 DK6XZ         59  14     EI7M          59  14     0
QSO: 14200 PH 2019-10-26 1042 DK6XZ         59  14     DL2ARD        59  14     0
QSO: 14200 PH 2019-10-26 1043 DK6XZ         59  14     EU1WW         59  16     0
QSO: 14200 PH 2019-10-26 1043 DK6XZ         59  14     LZ9W          59  20     0
QSO: 14200 PH 2019-10-26 1045 DK6XZ         59  14     IB9A          59  15     0
QSO: 14200 PH 2019-10-26 1046 DK6XZ         59  14     TM4L          59  14     0
QSO: 14200 PH 2019-10-26 1048 DK6XZ         59  14     SJ0X          59  14     0
QSO: 14200 PH 2019-10-26 1048 DK6XZ         59  14     SQ2A          59  15     0
QSO: 14200 PH 2019-10-26 1048 DK6XZ         59  14     EF8R          59  33     0
QSO: 14200 PH 2019-10-26 1048 DK6XZ         59  14     EI9E          59  14     0
QSO: 14200 PH 2019-10-26 1049 DK6XZ         59  14     CR6P          59  14     0
QSO: 14200 PH 2019-10-26 1049 DK6XZ         59  14     UP2L          59  17     0
QSO: 14200 PH 2019-10-26 1049 DK6XZ         59  14     ED3W          59  14     0
QSO: 14200 PH 2019-10-26 1050 DK6XZ         59  14     US1I          59  16     0
QSO: 14200 PH 2019-10-26 1050 DK6XZ         59  14     TM6M          59  14     0
QSO: 14200 PH 2019-10-26 1051 DK6XZ         59  14     PZ5K          59  09     0
QSO: 14200 PH 2019-10-26 1051 DK6XZ         59  14     RM9I          59  18     0
QSO: 14200 PH 2019-10-26 1052 DK6XZ         59  14     IO6A          59  15     0
QSO: 14200 PH 2019-10-26 1054 DK6XZ         59  14     EV1R          59  16     0
QSO: 14200 PH 2019-10-26 1055 DK6XZ         59  14     R7AB          59  16     0
QSO: 14200 PH 2019-10-26 1055 DK6XZ         59  14     SF4D          59  14     0
QSO: 14200 PH 2019-10-26 1057 DK6XZ         59  14     SZ1A          59  20     0
QSO: 14200 PH 2019-10-26 1058 DK6XZ         59  14     UR3GU         59  16     0
QSO: 14200 PH 2019-10-26 1058 DK6XZ         59  14     YT1X          59  15     0
QSO: 14200 PH 2019-10-26 1058 DK6XZ         59  14     YL3CW         59  15     0
QSO: 14200 PH 2019-10-26 1059 DK6XZ         59  14     RC3P          59  16     0
QSO: 14200 PH 2019-10-26 1100 DK6XZ         59  14     UR4RWW        59  16     0
QSO: 14200 PH 2019-10-26 1101 DK6XZ         59  14     F4GGQ         59  14     0
QSO: 14200 PH 2019-10-26 1101 DK6XZ         59  14     EW1TZ         59  16     0
QSO: 14200 PH 2019-10-26 1101 DK6XZ         59  14     UR6GWZ        59  16     0
QSO: 14200 PH 2019-10-26 1102 DK6XZ         59  14     EW7BA         59  16     0
QSO: 14200 PH 2019-10-26 1103 DK6XZ         59  14     LY2AE         59  15     0
