START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: CT2JBD
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR: IM58IR
CLAIMED-SCORE: 38860
NAME: Jaime
OPERATORS: CT2JBD
CLUB:
CREATED-BY: N1MM Logger+ 1.0.7591.0
SOAPBOX: Good contest.
SOAPBOX: Equip. Yaesu FT-920
SOAPBOX: Ant: Cuhcraft MA-5B, Cushcraft R-6000 and Euro-comm SE-HF-360 (40m/80m).
QSO: 14261 PH 2019-10-26 1226 CT2JBD        59  14     EF8R          59  33
QSO: 14272 PH 2019-10-26 1234 CT2JBD        59  14     DF0HQ         59  14
QSO: 14277 PH 2019-10-26 1236 CT2JBD        59  14     TM4L          59  14
QSO: 14282 PH 2019-10-26 1237 CT2JBD        59  14     YL4U          59  15
QSO: 14283 PH 2019-10-26 1240 CT2JBD        59  14     IR4X          59  15
QSO: 14286 PH 2019-10-26 1240 CT2JBD        59  14     RL3A          59  16
QSO: 14289 PH 2019-10-26 1242 CT2JBD        59  14     OL0M          59  15
QSO: 14306 PH 2019-10-26 1244 CT2JBD        59  14     IR6T          59  15
QSO: 14320 PH 2019-10-26 1245 CT2JBD        59  14     IW1FRU        59  15
QSO: 14324 PH 2019-10-26 1246 CT2JBD        59  14     DK3T          59  14
QSO: 14326 PH 2019-10-26 1251 CT2JBD        59  14     UP0L          59  17
QSO: 14333 PH 2019-10-26 1252 CT2JBD        59  14     DL2CC         59  14
QSO: 14336 PH 2019-10-26 1252 CT2JBD        59  14     IO5O          59  15
QSO: 14339 PH 2019-10-26 1253 CT2JBD        59  14     OK7K          59  15
QSO: 14345 PH 2019-10-26 1255 CT2JBD        59  14     UB7K          59  16
QSO: 14346 PH 2019-10-26 1256 CT2JBD        59  14     IQ4FA         59  15
QSO: 14349 PH 2019-10-26 1257 CT2JBD        59  14     IB9T          59  15
QSO: 21153 PH 2019-10-26 1308 CT2JBD        59  14     8P5A          59  08
QSO: 21150 PH 2019-10-26 1309 CT2JBD        59  14     PY2UD         59  11
QSO: 21180 PH 2019-10-26 1311 CT2JBD        59  14     P40T          59  09
QSO: 21209 PH 2019-10-26 1317 CT2JBD        59  14     YT5A          59  15
QSO:  7197 PH 2019-10-26 1321 CT2JBD        59  14     F5BSB         59  14
QSO: 21219 PH 2019-10-26 1403 CT2JBD        59  14     K1KI          59  05
QSO: 21220 PH 2019-10-26 1641 CT2JBD        59  14     PY2CX         59  11
QSO: 21258 PH 2019-10-26 1646 CT2JBD        59  14     HC5UDT        59  10
QSO: 21269 PH 2019-10-26 1646 CT2JBD        59  14     ZW8T          59  11
QSO: 21306 PH 2019-10-26 1650 CT2JBD        59  14     PX2A          59  11
QSO: 21328 PH 2019-10-26 1654 CT2JBD        59  14     ZS1OPB        59  38
QSO: 21333 PH 2019-10-26 1658 CT2JBD        59  14     II9P          59  15
QSO: 21199 PH 2019-10-26 1659 CT2JBD        59  14     F5LIW         59  14
QSO: 21201 PH 2019-10-26 1701 CT2JBD        59  14     K3LR          59  05
QSO: 28417 PH 2019-10-26 1716 CT2JBD        59  14     PY5ZHP        59  11
QSO: 28426 PH 2019-10-26 1718 CT2JBD        59  14     D4C           59  35
QSO: 28435 PH 2019-10-26 1719 CT2JBD        59  14     ZV5B          59  11
QSO: 28477 PH 2019-10-26 1720 CT2JBD        59  14     LU1DX         59  13
QSO: 28483 PH 2019-10-26 1722 CT2JBD        59  14     ZP5AA         59  11
QSO: 21208 PH 2019-10-26 1729 CT2JBD        59  14     LU5VV         59  13
QSO: 21217 PH 2019-10-26 1730 CT2JBD        59  14     FY5KE         59  09
QSO: 21243 PH 2019-10-26 1731 CT2JBD        59  14     PT5J          59  11
QSO: 21246 PH 2019-10-26 1732 CT2JBD        59  14     PJ4K          59  09
QSO: 21249 PH 2019-10-26 1734 CT2JBD        59  14     ZZ3ZZ         59  11
QSO: 21253 PH 2019-10-26 1736 CT2JBD        59  14     LU1VM         59  13
QSO: 21256 PH 2019-10-26 1736 CT2JBD        59  14     PT7ZT         59  11
QSO: 21286 PH 2019-10-26 1740 CT2JBD        59  14     TO1J          59  08
QSO: 21290 PH 2019-10-26 1743 CT2JBD        59  14     LS2D          59  13
QSO: 21300 PH 2019-10-26 1747 CT2JBD        59  14     EA8NF         59  33
QSO: 21307 PH 2019-10-26 1748 CT2JBD        59  14     6W1RY         59  35
QSO: 21364 PH 2019-10-26 1757 CT2JBD        59  14     PY2KJ         59  11
QSO: 21419 PH 2019-10-26 1758 CT2JBD        59  14     PR4T          59  11
QSO: 14249 PH 2019-10-26 1801 CT2JBD        59  14     PY2RTB        59  11
QSO: 14245 PH 2019-10-26 1802 CT2JBD        59  14     PR7AB         59  11
QSO: 14217 PH 2019-10-26 1823 CT2JBD        59  14     K1TTT         59  05
QSO: 14238 PH 2019-10-26 1827 CT2JBD        59  14     IB9A          59  15
QSO: 14298 PH 2019-10-26 1833 CT2JBD        59  14     ZY2A          59  11
QSO: 14226 PH 2019-10-26 1838 CT2JBD        59  14     IU0DUM        59  15
QSO: 14283 PH 2019-10-26 1840 CT2JBD        59  14     IR7T          59  15
QSO: 14179 PH 2019-10-26 1846 CT2JBD        59  14     CQ8M          59  14
QSO: 14185 PH 2019-10-26 1847 CT2JBD        59  14     N1UR          59  05
QSO: 14219 PH 2019-10-26 1851 CT2JBD        59  14     IR2Q          59  15
QSO: 14248 PH 2019-10-26 1854 CT2JBD        59  14     V26B          59  08
QSO: 14266 PH 2019-10-26 1857 CT2JBD        59  14     K2LE          59  05
QSO:  7128 PH 2019-10-26 1915 CT2JBD        59  14     TM6M          59  14
QSO:  7102 PH 2019-10-26 1926 CT2JBD        59  14     UA4S          59  16
QSO:  7133 PH 2019-10-26 1929 CT2JBD        59  14     GJ2A          59  14
QSO:  3727 PH 2019-10-26 1940 CT2JBD        59  14     EF8R          59  33
QSO:  7116 PH 2019-10-26 1956 CT2JBD        59  14     F4GTD         59  14
QSO:  7144 PH 2019-10-26 2003 CT2JBD        59  14     TM0DX         59  14
QSO:  7122 PH 2019-10-26 2205 CT2JBD        59  14     F6KOP         59  14
QSO:  7114 PH 2019-10-26 2208 CT2JBD        59  14     RK3AW         59  16
QSO:  7113 PH 2019-10-26 2209 CT2JBD        59  14     RU1A          59  16
QSO:  7109 PH 2019-10-26 2213 CT2JBD        59  14     SV2CLJ        59  20
QSO:  7117 PH 2019-10-26 2313 CT2JBD        59  14     CN3A          59  33
QSO:  7123 PH 2019-10-26 2318 CT2JBD        59  14     HB9A          59  14
QSO:  7109 PH 2019-10-26 2341 CT2JBD        59  14     EF2O          59  14
QSO:  7101 PH 2019-10-27 0024 CT2JBD        59  14     G5O           59  14
QSO:  7105 PH 2019-10-27 0028 CT2JBD        59  14     ON7MV         59  14
QSO:  7116 PH 2019-10-27 0030 CT2JBD        59  14     OK7GU         59  15
QSO:  3728 PH 2019-10-27 0052 CT2JBD        59  14     TM3R          59  14
QSO: 14209 PH 2019-10-27 1210 CT2JBD        59  14     YT1A          59  15
QSO: 14186 PH 2019-10-27 1212 CT2JBD        59  14     ED8G          59  33
QSO: 14193 PH 2019-10-27 1215 CT2JBD        59  14     F4ENK         59  14
QSO: 14220 PH 2019-10-27 1220 CT2JBD        59  14     9K2HN         59  21
QSO: 14223 PH 2019-10-27 1221 CT2JBD        59  14     IR7R          59  15
QSO: 14240 PH 2019-10-27 1225 CT2JBD        59  14     RU1A          59  16
QSO: 14251 PH 2019-10-27 1230 CT2JBD        59  14     DL2ARD        59  14
QSO: 14262 PH 2019-10-27 1233 CT2JBD        59  14     ED8W          59  33
QSO: 14264 PH 2019-10-27 1233 CT2JBD        59  14     F8DVD         59  14
QSO: 14273 PH 2019-10-27 1234 CT2JBD        59  14     LZ5R          59  20
QSO: 14274 PH 2019-10-27 1242 CT2JBD        59  14     F5TRO         59  14
QSO: 14296 PH 2019-10-27 1255 CT2JBD        59  14     ES6RW         59  15
QSO: 14305 PH 2019-10-27 1255 CT2JBD        59  14     LX7I          59  14
QSO: 14317 PH 2019-10-27 1258 CT2JBD        59  14     OH3Z          59  15
QSO: 14331 PH 2019-10-27 1300 CT2JBD        59  14     YU5R          59  15
QSO: 21254 PH 2019-10-27 1309 CT2JBD        59  14     IT9FRX        59  15
QSO: 21249 PH 2019-10-27 1311 CT2JBD        59  14     IW0HLZ        59  15
QSO: 21226 PH 2019-10-27 1316 CT2JBD        59  14     KC1XX         59  05
QSO: 21206 PH 2019-10-27 1318 CT2JBD        59  14     KQ2M          59  05
QSO: 21222 PH 2019-10-27 1321 CT2JBD        59  14     LO7H          59  13
QSO: 21246 PH 2019-10-27 1401 CT2JBD        59  14     D4C           59  35
QSO: 21310 PH 2019-10-27 1404 CT2JBD        59  14     DR1A          59  14
QSO: 21318 PH 2019-10-27 1405 CT2JBD        59  14     TM6M          59  14
QSO: 21349 PH 2019-10-27 1410 CT2JBD        59  14     CR3DX         59  33
QSO: 21354 PH 2019-10-27 1411 CT2JBD        59  14     EI7M          59  14
QSO: 14309 PH 2019-10-27 1416 CT2JBD        59  14     IR3Z          59  15
QSO: 14319 PH 2019-10-27 1419 CT2JBD        59  14     UY5ZZ         59  16
QSO: 14349 PH 2019-10-27 1422 CT2JBD        59  14     OL3Z          59  15
QSO: 14191 PH 2019-10-27 1430 CT2JBD        59  14     9K9A          59  21
QSO: 14196 PH 2019-10-27 1432 CT2JBD        59  14     YT5A          59  15
QSO: 14203 PH 2019-10-27 1434 CT2JBD        59  14     DJ1LJ         59  14
QSO: 14212 PH 2019-10-27 1438 CT2JBD        59  14     RT6A          59  16
QSO: 14225 PH 2019-10-27 1659 CT2JBD        59  14     IR9Z          59  15
QSO: 14228 PH 2019-10-27 1700 CT2JBD        59  14     9A9A          59  15
QSO: 14233 PH 2019-10-27 1701 CT2JBD        59  14     IO3F          59  15
QSO: 14240 PH 2019-10-27 1701 CT2JBD        59  14     G5O           59  14
QSO: 14250 PH 2019-10-27 1705 CT2JBD        59  14     F4CVQ         59  14
QSO: 14255 PH 2019-10-27 1706 CT2JBD        59  14     DJ5MW         59  14
QSO: 14257 PH 2019-10-27 1707 CT2JBD        59  14     M6T           59  14
QSO: 14259 PH 2019-10-27 1710 CT2JBD        59  14     EI7M          59  14
QSO: 14274 PH 2019-10-27 1712 CT2JBD        59  14     DR1A          59  14
QSO: 14297 PH 2019-10-27 1717 CT2JBD        59  14     S52NR         59  15
QSO: 14300 PH 2019-10-27 1718 CT2JBD        59  14     W1NT          59  05
QSO: 14310 PH 2019-10-27 1719 CT2JBD        59  14     I2SVA         59  15
QSO: 14113 PH 2019-10-27 1725 CT2JBD        59  14     7X2VFK        59  33
QSO: 14106 PH 2019-10-27 1727 CT2JBD        59  14     VE3EJ         59  04
QSO: 14115 PH 2019-10-27 1729 CT2JBD        59  14     6W1RY         59  35
QSO: 14137 PH 2019-10-27 1730 CT2JBD        59  14     OZ6OM         59  14
QSO: 14152 PH 2019-10-27 1736 CT2JBD        59  14     W3UA          59  05
QSO: 14164 PH 2019-10-27 1738 CT2JBD        59  14     W1NA          59  05
QSO: 14165 PH 2019-10-27 1739 CT2JBD        59  14     IO7T          59  15
QSO: 14184 PH 2019-10-27 1742 CT2JBD        59  14     W2IRT         59  05
QSO: 14189 PH 2019-10-27 1744 CT2JBD        59  14     VA2WA         59  05
QSO: 14208 PH 2019-10-27 1746 CT2JBD        59  14     N4WW          59  05
QSO: 14238 PH 2019-10-27 1752 CT2JBD        59  14     HI3LT         59  08
QSO: 14249 PH 2019-10-27 1755 CT2JBD        59  14     ED8H          59  33
QSO: 21447 PH 2019-10-27 1802 CT2JBD        59  14     ZZ2T          59  11
QSO: 21377 PH 2019-10-27 1803 CT2JBD        59  14     PZ5K          59  09
QSO: 21360 PH 2019-10-27 1808 CT2JBD        59  14     LU6EQV        59  13
QSO: 21326 PH 2019-10-27 1810 CT2JBD        59  14     CB8E          59  12
QSO: 21313 PH 2019-10-27 1812 CT2JBD        59  14     NP3F          59  08
QSO: 21304 PH 2019-10-27 1816 CT2JBD        59  14     V26B          59  08
QSO: 21297 PH 2019-10-27 1817 CT2JBD        59  14     CE6CGX        59  12
QSO: 14153 PH 2019-10-27 1951 CT2JBD        59  14     W3LPL         59  05
QSO: 14182 PH 2019-10-27 2000 CT2JBD        59  14     K1RM          59  05
QSO: 14186 PH 2019-10-27 2001 CT2JBD        59  14     K1KP          59  05
QSO: 14241 PH 2019-10-27 2009 CT2JBD        59  14     F5NBX         59  14
QSO: 14247 PH 2019-10-27 2009 CT2JBD        59  14     OR2M          59  14
QSO: 14260 PH 2019-10-27 2016 CT2JBD        59  14     TM5P          59  14
QSO: 14317 PH 2019-10-27 2020 CT2JBD        59  14     TM3R          59  14
QSO: 14328 PH 2019-10-27 2024 CT2JBD        59  14     MD4K          59  14
QSO: 14348 PH 2019-10-27 2027 CT2JBD        59  14     P33W          59  20
QSO: 14329 PH 2019-10-27 2028 CT2JBD        59  14     S50K          59  15
QSO: 14279 PH 2019-10-27 2033 CT2JBD        59  14     F6DRP         59  14
QSO: 14174 PH 2019-10-27 2045 CT2JBD        59  14     NV9L          59  04
QSO: 14177 PH 2019-10-27 2051 CT2JBD        59  14     F5USK         59  14
QSO: 14213 PH 2019-10-27 2054 CT2JBD        59  14     EA2XR         59  14
QSO: 14218 PH 2019-10-27 2058 CT2JBD        59  14     F6DZU         59  14
QSO: 14256 PH 2019-10-27 2104 CT2JBD        59  14     F8KCF         59  14
QSO: 14286 PH 2019-10-27 2244 CT2JBD        59  14     II8M          59  15
QSO: 14295 PH 2019-10-27 2244 CT2JBD        59  14     LZ9W          59  20
QSO: 14336 PH 2019-10-27 2247 CT2JBD        59  14     CS2C          59  14
QSO: 14168 PH 2019-10-27 2249 CT2JBD        59  14     S57DX         59  15
QSO:  7095 PH 2019-10-27 2259 CT2JBD        59  14     EF1W          59  14
QSO:  7117 PH 2019-10-27 2300 CT2JBD        59  14     D4C           59  35
QSO:  7146 PH 2019-10-27 2305 CT2JBD        59  14     ED1R          59  14
QSO:  7122 PH 2019-10-27 2318 CT2JBD        59  14     HG5A          59  15
QSO:  7192 PH 2019-10-27 2323 CT2JBD        59  14     EC2DX         59  14
QSO:  7123 PH 2019-10-27 2325 CT2JBD        59  14     OL9Z          59  15
QSO:  7110 PH 2019-10-27 2326 CT2JBD        59  14     OE3LZA        59  15
QSO:  7133 PH 2019-10-27 2348 CT2JBD        59  14     CR6K          59  14
END-OF-LOG:
