START-OF-LOG: 2.0
CONTEST: EA-RTTY
CALLSIGN: JA1HFY
CATEGORY: SINGLE-OP ALL LOW
CLAIMED-SCORE: 12393
OPERATORS: JA1HFY
CLUB: RTTY Contesters of Japan
NAME: Eiichi Miyauchi
SOAPBOX: This contest was in good condition,
SOAPBOX: so that I could enjoy the wonderful contest.
CREATED-BY: Radio Teletype Contest Log and RTCL print by JK1IQK
QSO:  7000 RY 2015-04-04 2024 JA1HFY        599 001    S53M          599 145    
QSO: 14000 RY 2015-04-04 2027 JA1HFY        599 002    DU1/A61DJ     599 097    
QSO: 14000 RY 2015-04-04 2034 JA1HFY        599 003    UZ5U          599 085    
QSO: 14000 RY 2015-04-04 2038 JA1HFY        599 004    DX1M          599 129    
QSO: 14000 RY 2015-04-04 2100 JA1HFY        599 005    SV2BFN        599 221    
QSO: 14000 RY 2015-04-04 2106 JA1HFY        599 006    EA1ACP        599 SO     
QSO: 14000 RY 2015-04-04 2115 JA1HFY        599 007    EF5T          599 MU     
QSO: 21000 RY 2015-04-04 2118 JA1HFY        599 008    AK6R          599 068    
QSO: 14000 RY 2015-04-04 2123 JA1HFY        599 009    EC7ZK         599 SE     
QSO: 14000 RY 2015-04-04 2127 JA1HFY        599 010    A71MM         599 099    
QSO: 14000 RY 2015-04-04 2131 JA1HFY        599 011    OH8A          599 193    
QSO: 14000 RY 2015-04-04 2134 JA1HFY        599 012    LU2BPM        599 084    
QSO: 14000 RY 2015-04-04 2137 JA1HFY        599 013    AM590BY       599 A      
QSO: 14000 RY 2015-04-04 2140 JA1HFY        599 014    ED5FL         599 PA     
QSO: 14000 RY 2015-04-04 2144 JA1HFY        599 015    EA1AR         599 AV     
QSO: 21000 RY 2015-04-04 2147 JA1HFY        599 016    K6HGF         599 071    
QSO: 14000 RY 2015-04-04 2150 JA1HFY        599 017    EA2IV         599 HU     
QSO: 14000 RY 2015-04-04 2152 JA1HFY        599 018    EE7Y          599 H      
QSO: 21000 RY 2015-04-04 2201 JA1HFY        599 019    W7WW          599 109    
QSO: 21000 RY 2015-04-04 2207 JA1HFY        599 020    W9ILY         599 209    
QSO: 21000 RY 2015-04-04 2208 JA1HFY        599 021    W1ZD          599 166    
QSO: 21000 RY 2015-04-04 2211 JA1HFY        599 022    AL9A          599 058    
QSO: 21000 RY 2015-04-04 2212 JA1HFY        599 023    VE7DXH        599 016    
QSO: 21000 RY 2015-04-04 2214 JA1HFY        599 024    JM1CW         599 081    
QSO: 14000 RY 2015-04-04 2218 JA1HFY        599 025    ED2C          599 VI     
QSO: 14000 RY 2015-04-04 2222 JA1HFY        599 026    AM190AKS      599 S      
QSO: 21000 RY 2015-04-04 2304 JA1HFY        599 027    VE6AMI        599 073    
QSO: 21000 RY 2015-04-04 2312 JA1HFY        599 028    7NUQC         599 012    
QSO: 21000 RY 2015-04-04 2315 JA1HFY        599 029    W7OM          599 089    
QSO: 21000 RY 2015-04-04 2323 JA1HFY        599 030    WB2RHM/4      599 080    
QSO: 21000 RY 2015-04-04 2324 JA1HFY        599 031    DX1M          599 211    
QSO: 21000 RY 2015-04-04 2325 JA1HFY        599 032    YC2MDU        599 001    
QSO: 14000 RY 2015-04-04 2329 JA1HFY        599 033    EA2TT         599 VI     
QSO: 21000 RY 2015-04-04 2339 JA1HFY        599 034    AK6C          599 125    
QSO: 21000 RY 2015-04-04 2347 JA1HFY        599 035    WC7Q          599 009    
QSO: 21000 RY 2015-04-04 2354 JA1HFY        599 036    W0LSD         599 126    
QSO: 21000 RY 2015-04-05 0010 JA1HFY        599 037    E20AX         599 147    
QSO: 28000 RY 2015-04-05 0014 JA1HFY        599 038    YB1BML        599 178    
QSO: 28000 RY 2015-04-05 0015 JA1HFY        599 039    YB2ECG        599 008    
QSO: 21000 RY 2015-04-05 0020 JA1HFY        599 040    K0BJ          599 160    
QSO: 21000 RY 2015-04-05 0022 JA1HFY        599 041    HS3LSE        599 009    
QSO: 21000 RY 2015-04-05 0026 JA1HFY        599 042    YB0COU        599 024    
QSO: 21000 RY 2015-04-05 0028 JA1HFY        599 043    K6TU          599 073    
QSO: 21000 RY 2015-04-05 0037 JA1HFY        599 044    W0IZ          599 146    
QSO: 21000 RY 2015-04-05 0040 JA1HFY        599 045    JA1RRA        599 015    
QSO: 21000 RY 2015-04-05 0042 JA1HFY        599 046    VE7SZ         599 111    
QSO: 14000 RY 2015-04-05 0052 JA1HFY        599 047    JH6QIL        599 069    
QSO: 21000 RY 2015-04-05 0059 JA1HFY        599 048    RW0SR         599 013    
QSO: 21000 RY 2015-04-05 0109 JA1HFY        599 049    VA6AK         599 130    
QSO: 14000 RY 2015-04-05 0145 JA1HFY        599 050    JA1SCE        599 038    
QSO: 14000 RY 2015-04-05 0218 JA1HFY        599 051    JA6GXP        599 011    
QSO: 21000 RY 2015-04-05 0226 JA1HFY        599 052    UA9YE         599 068    
QSO: 21000 RY 2015-04-05 0229 JA1HFY        599 053    VR2XMT        599 013    
QSO: 21000 RY 2015-04-05 0303 JA1HFY        599 054    NW7D          599 123    
QSO: 21000 RY 2015-04-05 0309 JA1HFY        599 055    R9SN          599 064    
QSO: 21000 RY 2015-04-05 0311 JA1HFY        599 056    R7AB          599 189    
QSO: 21000 RY 2015-04-05 0316 JA1HFY        599 057    RA0WHE        599 146    
QSO: 21000 RY 2015-04-05 0318 JA1HFY        599 058    UA6CE         599 272    
QSO: 28000 RY 2015-04-05 0323 JA1HFY        599 059    UP6P          599 025    
QSO: 28000 RY 2015-04-05 0324 JA1HFY        599 060    DX1M          599 298    
QSO: 21000 RY 2015-04-05 0330 JA1HFY        599 061    JH7RTQ        599 104    
QSO: 21000 RY 2015-04-05 0333 JA1HFY        599 062    R120RA ??     599 001    
QSO: 21000 RY 2015-04-05 0350 JA1HFY        599 063    JR1EMO        599 074    
QSO: 21000 RY 2015-04-05 0409 JA1HFY        599 064    JU1WP         599 047    
QSO: 21000 RY 2015-04-05 0421 JA1HFY        599 065    YD9SOQ        599 001    
QSO: 21000 RY 2015-04-05 0434 JA1HFY        599 066    UX3IW         599 169    
QSO: 14000 RY 2015-04-05 0443 JA1HFY        599 067    W7PU          599 037    
QSO: 14000 RY 2015-04-05 0444 JA1HFY        599 068    JA6DIJ        599 012    
QSO: 14000 RY 2015-04-05 0445 JA1HFY        599 069    NW7D          599 151    
QSO: 14000 RY 2015-04-05 0449 JA1HFY        599 070    UA0LEP        599 065    
QSO: 28000 RY 2015-04-05 0451 JA1HFY        599 071    UY2IF         599 007    
QSO: 21000 RY 2015-04-05 0505 JA1HFY        599 072    RA9AU         599 057    
QSO: 21000 RY 2015-04-05 0512 JA1HFY        599 073    JA1BNW        599 049    
QSO: 21000 RY 2015-04-05 0517 JA1HFY        599 074    UT2G          599 555    
QSO: 21000 RY 2015-04-05 0518 JA1HFY        599 075    JA1SCE        599 048    
QSO: 28000 RY 2015-04-05 0529 JA1HFY        599 076    JA1SCE        599 053    
QSO: 21000 RY 2015-04-05 0534 JA1HFY        599 077    RY6Y          599 529    
QSO: 21000 RY 2015-04-05 0555 JA1HFY        599 078    HG7T          599 539    
QSO: 21000 RY 2015-04-05 0556 JA1HFY        599 079    UA3RW         599 169    
QSO: 21000 RY 2015-04-05 0603 JA1HFY        599 080    SG5Z          599 141    
QSO: 21000 RY 2015-04-05 0610 JA1HFY        599 081    ES5Q          599 325    
QSO: 21000 RY 2015-04-05 0620 JA1HFY        599 082    UA9AFS        599 092    
QSO: 21000 RY 2015-04-05 0627 JA1HFY        599 083    OH3FM         599 308    
QSO: 21000 RY 2015-04-05 0629 JA1HFY        599 084    BA4TB         599 005    
QSO: 28000 RY 2015-04-05 0634 JA1HFY        599 085    VR2XMT        599 106    
QSO: 28000 RY 2015-04-05 0635 JA1HFY        599 086    UN6G          599 007    
QSO: 28000 RY 2015-04-05 0641 JA1HFY        599 087    UA6CE         599 398    
QSO: 21000 RY 2015-04-05 0649 JA1HFY        599 088    UD3T          599 005    
QSO: 21000 RY 2015-04-05 0703 JA1HFY        599 089    JA9CWJ        599 130    
QSO: 14000 RY 2015-04-05 0714 JA1HFY        599 090    XE2KJ         599 073    
QSO: 28000 RY 2015-04-05 0716 JA1HFY        599 091    HG7T          599 616    
QSO: 28000 RY 2015-04-05 0722 JA1HFY        599 092    UT2G          599 618    
QSO: 21000 RY 2015-04-05 0731 JA1HFY        599 093    OH3OJ         599 430    
QSO: 21000 RY 2015-04-05 0735 JA1HFY        599 094    EC1DBO        599 PO     
QSO: 21000 RY 2015-04-05 0739 JA1HFY        599 095    EF7M          599 SE     
QSO: 21000 RY 2015-04-05 0740 JA1HFY        599 096    UW2N          599 315    
QSO: 21000 RY 2015-04-05 0741 JA1HFY        599 097    YB0NDT        599 016    
QSO: 21000 RY 2015-04-05 0742 JA1HFY        599 098    UR5CN         599 105    
QSO: 28000 RY 2015-04-05 0743 JA1HFY        599 080    SG5Z          599 197    
QSO: 21000 RY 2015-04-05 0749 JA1HFY        599 100    R3GZ          599 114    
QSO: 28000 RY 2015-04-05 0751 JA1HFY        599 101    YD4IRS        599 112    
QSO: 21000 RY 2015-04-05 0757 JA1HFY        599 102    RA3TT         599 020    
QSO: 21000 RY 2015-04-05 0803 JA1HFY        599 103    AM790ZY       599 H      
QSO: 28000 RY 2015-04-05 0806 JA1HFY        599 104    YB0COU        599 070    
QSO: 21000 RY 2015-04-05 0813 JA1HFY        599 105    AM190AKS      599 S      
