START-OF-LOG: 3.0
CATEGORY: Single operator, mixed, low power
CONTEST: WAG
SPECIFIC: F27
CALLSIGN: DC8QT
CLAIMED-SCORE: 11712
CREATED-BY: HAM OFFICE 5  REL. 9.6D HTTP://WWW.HAMOFFICE.DE, modified by DXHF upload.
CLUB: Bavarian Contest Club
OPERATORS: DC8QT
QSO: 14000 PH  2017-10-21 1538 DC8QT 59  F27               LZ3ZZ        59  087
QSO: 7000  PH  2017-10-21 1545 DC8QT 59  F27               SQ7OTK       59  008
QSO: 7000  PH  2017-10-21 1547 DC8QT 59  F27               OF6MW        59  044
QSO: 7000  PH  2017-10-21 1849 DC8QT 59  F27               DL2VK        59  U07
QSO: 7000  PH  2017-10-21 1850 DC8QT 59  F27               I2CZQ        59  070
QSO: 7000  PH  2017-10-21 1851 DC8QT 59  F27               SK3W         59  301
QSO: 7000  PH  2017-10-21 1855 DC8QT 59  F27               S57DX        59  228
QSO: 3500  PH  2017-10-21 1906 DC8QT 59  F27               DL7ACN       59  A22
QSO: 3500  PH  2017-10-21 1908 DC8QT 59  F27               PA2TMS       59  264
QSO: 3500  PH  2017-10-21 1910 DC8QT 59  F27               DP6T         59  F49
QSO: 3500  PH  2017-10-21 1914 DC8QT 59  F27               DL0FA/P      59  H07
QSO: 7000  PH  2017-10-22 0805 DC8QT 59  F27               G3PXT        59  076
QSO: 7000  PH  2017-10-22 0807 DC8QT 59  F27               DM5TI        59  C15
QSO: 7000  PH  2017-10-22 0809 DC8QT 59  F27               DL4RCE       59  U14
QSO: 7000  PH  2017-10-22 0810 DC8QT 59  F27               IZ2FOS       59  480
QSO: 7000  PH  2017-10-22 0812 DC8QT 59  F27               SN1S         59  249
QSO: 7000  PH  2017-10-22 0813 DC8QT 59  F27               DK0TU        59  D01
QSO: 7000  PH  2017-10-22 0814 DC8QT 59  F27               DL0PE        59  70OVH
QSO: 7000  PH  2017-10-22 0816 DC8QT 59  F27               DD0VU        59  S19
QSO: 7000  PH  2017-10-22 0817 DC8QT 59  F27               DK2YL        59  Q05
QSO: 7000  PH  2017-10-22 0818 DC8QT 59  F27               DL1ONI       59  T08
QSO: 7000  PH  2017-10-22 0820 DC8QT 59  F27               DK7DU        59  X38
QSO: 7000  PH  2017-10-22 0821 DC8QT 59  F27               DL1MHJ       59  C12
QSO: 14000 PH  2017-10-22 0825 DC8QT 59  F27               LY4L         59  229
QSO: 14000 PH  2017-10-22 0829 DC8QT 59  F27               EW6W         59  946
