START-OF-LOG: 3.0
CATEGORY: Single operator, mixed, low power
CONTEST: WAG
SPECIFIC: X31
CALLSIGN: DO1RGI
LOCATION: DX
CLAIMED-SCORE: 1144
CREATED-BY: HAM OFFICE 5  REL. 9.7E HTTP://WWW.HAMOFFICE.DE, modified by DXHF upload.
CLUB: DARC
OPERATORS: DO1RGI
QSO: 3500  PH  2017-10-21 1509 DO1RGI 59  X31               DF0FK       59  F72
QSO: 21000 PH  2017-10-21 1521 DO1RGI 59  X31               NR3X        59  038
QSO: 3500  PH  2017-10-21 1654 DO1RGI 59  X31               DL0PS       59  N14
QSO: 21000 PH  2017-10-21 1706 DO1RGI 59  X31               DL2ARD      59  Z88
QSO: 3500  PH  2017-10-21 1714 DO1RGI 59  X31               DM5SB       59  S50
QSO: 3500  PH  2017-10-21 1716 DO1RGI 59  X31               DL0FA/P     59  H07
QSO: 3500  PH  2017-10-21 1718 DO1RGI 59  X31               DL7ACN      59  A22
QSO: 3500  PH  2017-10-21 1719 DO1RGI 59  X31               DK2AJ       59  W33
QSO: 3500  PH  2017-10-21 1725 DO1RGI 59  X31               DL1KAS      59  G07
QSO: 3500  PH  2017-10-21 1737 DO1RGI 59  X31               DR25MDK     59  25MDK
QSO: 3500  PH  2017-10-21 1744 DO1RGI 59  X31               OR4T        59  065
QSO: 3500  PH  2017-10-21 2017 DO1RGI 59  X31               DK2YL       59  Q05
QSO: 3500  PH  2017-10-21 2018 DO1RGI 59  X31               DL0OVA      59  70I13
QSO: 3500  PH  2017-10-21 2020 DO1RGI 59  X31               M0MCV       59  031
QSO: 3500  PH  2017-10-21 2032 DO1RGI 59  X31               SK3W        59  461
QSO: 3500  PH  2017-10-21 2035 DO1RGI 59  X31               DL4JLM      59  B41
QSO: 3500  PH  2017-10-21 2038 DO1RGI 59  X31               OR4T        59  188
QSO: 3500  PH  2017-10-21 2048 DO1RGI 59  X31               DO4CCC      59  B26
QSO: 3500  PH  2017-10-21 2057 DO1RGI 59  X31               DM3C        59  I22
QSO: 3500  PH  2017-10-21 2101 DO1RGI 59  X31               DK0BM       59  C04
QSO: 3500  PH  2017-10-21 2102 DO1RGI 59  X31               DO6AFL      59  F69
QSO: 3500  PH  2017-10-21 2105 DO1RGI 59  X31               DL5SD       59  Y10
QSO: 3500  PH  2017-10-21 2106 DO1RGI 59  X31               DR2G        59  R02
QSO: 3500  PH  2017-10-21 2108 DO1RGI 59  X31               DM5SB       59  S50
QSO: 3500  PH  2017-10-21 2111 DO1RGI 59  X31               DK0RUS      59  T07
QSO: 3500  PH  2017-10-21 2113 DO1RGI 59  X31               DL4LAB      59  E13
QSO: 3500  PH  2017-10-22 0214 DO1RGI 59  X31               DM3VL       59  S07
QSO: 3500  PH  2017-10-22 0216 DO1RGI 59  X31               DF0FFH      59  F17
QSO: 3500  PH  2017-10-22 0223 DO1RGI 59  X31               DK0FR       59  A05
QSO: 3500  PH  2017-10-22 0224 DO1RGI 59  X31               DL0GL       59  L03
QSO: 3500  PH  2017-10-22 0225 DO1RGI 59  X31               DM5B        59  Y26
QSO: 3500  PH  2017-10-22 0228 DO1RGI 59  X31               DF5A        59  V11
QSO: 3500  PH  2017-10-22 0234 DO1RGI 59  X31               DH0F        59  B09
QSO: 3500  PH  2017-10-22 0236 DO1RGI 59  X31               DL4A        59  P55
QSO: 3500  PH  2017-10-22 0237 DO1RGI 59  X31               DB6VP/P     59  Q05
QSO: 3500  PH  2017-10-22 0254 DO1RGI 59  X31               DA0CCC      59  D23
QSO: 3500  PH  2017-10-22 0256 DO1RGI 59  X31               DG4DX       59  C26
QSO: 3500  PH  2017-10-22 0300 DO1RGI 59  X31               5Q4X        59  473
QSO: 3500  PH  2017-10-22 0306 DO1RGI 59  X31               DR1D        59  G20
QSO: 3500  PH  2017-10-22 0701 DO1RGI 59  X31               DH5MK       59  N04
QSO: 3500  PH  2017-10-22 0705 DO1RGI 59  X31               DL1BFR      59  I33
QSO: 3500  PH  2017-10-22 0709 DO1RGI 59  X31               DL1NKS      59  B24
QSO: 3500  PH  2017-10-22 0713 DO1RGI 59  X31               DK0TU       59  D01
QSO: 3500  PH  2017-10-22 0716 DO1RGI 59  X31               DL4MA       59  X21
QSO: 3500  PH  2017-10-22 0718 DO1RGI 59  X31               DB2AG       59  H09
QSO: 3500  PH  2017-10-22 0724 DO1RGI 59  X31               PA9M        59  632
QSO: 3500  PH  2017-10-22 0727 DO1RGI 59  X31               PA6JAM/J    59  001
QSO: 21000 PH  2017-10-22 0736 DO1RGI 59  X31               9H1AE       59  184
QSO: 21000 PH  2017-10-22 0742 DO1RGI 59  X31               SV8/DK3SJ   59  131
QSO: 21000 PH  2017-10-22 0750 DO1RGI 59  X31               RL4A        59  644
QSO: 21000 PH  2017-10-22 0754 DO1RGI 59  X31               SW44M       59  312
QSO: 21000 PH  2017-10-22 0815 DO1RGI 59  X31               RM6F        59  788
QSO: 21000 PH  2017-10-22 0914 DO1RGI 59  X31               EA7EU       59  190
QSO: 21000 PH  2017-10-22 0917 DO1RGI 59  X31               R4BZ        59  290
QSO: 21000 PH  2017-10-22 0919 DO1RGI 59  X31               RZ3Z        59  356
QSO: 21000 PH  2017-10-22 0928 DO1RGI 59  X31               F6KOP/P     59  147
END-OF-LOG:
