START-OF-LOG: 2.0
CATEGORY: Multi operator
CONTEST: WAG
SPECIFIC: P55
CREATED-BY: Win-Test 4.24.0, modified by DXHF upload.
CALLSIGN: DL4A
CLAIMED-SCORE: 399765
OPERATORS: DL4ML, DK1AX, DB1SMW, DL8SDC, DB1DA, DK5MR, DK1TW, DL7KC, DB2MJ
QSO:  3506 CW 2017-10-21 2228 DL4A          599 P55    DF0BW         599 V19
QSO:  3508 CW 2017-10-21 2230 DL4A          599 P55    DM2X          599 Y15
QSO:  3509 CW 2017-10-21 2231 DL4A          599 P55    DL1EKC/P      599 Z59
QSO:  3512 CW 2017-10-21 2239 DL4A          599 P55    DL5DTG        599 S07
QSO:  3513 CW 2017-10-21 2240 DL4A          599 P55    DL4DZ         599 O04
QSO:  3513 CW 2017-10-21 2241 DL4A          599 P55    DL1DSW        599 S04
QSO:  3514 CW 2017-10-21 2245 DL4A          599 P55    DL8UIL        599 Y24
QSO:  3514 CW 2017-10-21 2246 DL4A          599 P55    DL4WK         599 V22
QSO:  3515 CW 2017-10-21 2247 DL4A          599 P55    DL8DYL        599 S01
QSO:  3516 CW 2017-10-21 2249 DL4A          599 P55    DL4ME         599 X30
QSO:  3517 CW 2017-10-21 2250 DL4A          599 P55    SV1BJW        599 380
QSO:  3517 CW 2017-10-21 2253 DL4A          599 P55    LA7GIA        599 038
QSO:  3518 CW 2017-10-21 2255 DL4A          599 P55    DL1ARJ        599 X28
QSO:  3518 CW 2017-10-21 2256 DL4A          599 P55    DP6T          599 F49
QSO:  3518 CW 2017-10-21 2256 DL4A          599 P55    YT6W          599 498
QSO:  3518 CW 2017-10-21 2257 DL4A          599 P55    LZ5EE         599 363
QSO:  3518 CW 2017-10-21 2258 DL4A          599 P55    UC7A          599 413
QSO:  3518 CW 2017-10-21 2259 DL4A          599 P55    UW1M          599 605
QSO:  3518 CW 2017-10-21 2259 DL4A          599 P55    EU5C          599 443
QSO:  3518 CW 2017-10-21 2300 DL4A          599 P55    S51W          599 384
QSO:  3518 CW 2017-10-21 2301 DL4A          599 P55    YT1A          599 438
QSO:  3518 CW 2017-10-21 2302 DL4A          599 P55    R3QA          599 379
QSO:  3518 CW 2017-10-21 2303 DL4A          599 P55    S52AW         599 348
QSO:  3518 CW 2017-10-21 2303 DL4A          599 P55    DL5L          599 X23
QSO:  3518 CW 2017-10-21 2304 DL4A          599 P55    UX7IW         599 184
QSO:  3518 CW 2017-10-21 2305 DL4A          599 P55    G3TXF         599 052
QSO:  3518 CW 2017-10-21 2306 DL4A          599 P55    OE3MWS        599 120
QSO:  3518 CW 2017-10-21 2307 DL4A          599 P55    R9GM          599 410
QSO:  3518 CW 2017-10-21 2307 DL4A          599 P55    DL1CW         599 P51
QSO:  3518 CW 2017-10-21 2309 DL4A          599 P55    UT3UCP        599 302
QSO:  3518 CW 2017-10-21 2310 DL4A          599 P55    DL4HBF        599 G40
QSO:  3518 CW 2017-10-21 2311 DL4A          599 P55    UT4U          599 448
QSO:  3518 CW 2017-10-21 2312 DL4A          599 P55    DQ6Q          599 M30
QSO:  3518 CW 2017-10-21 2312 DL4A          599 P55    R6CC          599 169
QSO:  3518 CW 2017-10-21 2313 DL4A          599 P55    DK7HA         599 E02
QSO:  3518 CW 2017-10-21 2314 DL4A          599 P55    DJ1AA         599 H27
QSO:  3518 CW 2017-10-21 2314 DL4A          599 P55    DL8FCK        599 F49
QSO:  3518 CW 2017-10-21 2316 DL4A          599 P55    5Q4X          599 396
QSO:  3518 CW 2017-10-21 2317 DL4A          599 P55    DL7DZ         599 E11
QSO:  3518 CW 2017-10-21 2319 DL4A          599 P55    HB9CGL        599 033
QSO:  3518 CW 2017-10-21 2320 DL4A          599 P55    OK1FKD        599 074
QSO:  3518 CW 2017-10-21 2321 DL4A          599 P55    DM8T          599 T19
QSO:  3518 CW 2017-10-21 2321 DL4A          599 P55    S57EA         599 207
QSO:  3518 CW 2017-10-21 2322 DL4A          599 P55    RW3AI         599 107
QSO:  3518 CW 2017-10-21 2323 DL4A          599 P55    SK3W          599 677
QSO:  3518 CW 2017-10-21 2324 DL4A          599 P55    RA3NC         599 246
QSO:  3518 CW 2017-10-21 2325 DL4A          599 P55    DL6NDK        599 E12
QSO:  3518 CW 2017-10-21 2325 DL4A          599 P55    DL5ARM        599 X33
QSO:  3518 CW 2017-10-21 2326 DL4A          599 P55    DL5ANS        599 X23
QSO:  3518 CW 2017-10-21 2326 DL4A          599 P55    PA9M          599 453
QSO:  3518 CW 2017-10-21 2327 DL4A          599 P55    DJ9SN         599 C01
QSO:  3518 CW 2017-10-21 2328 DL4A          599 P55    DL6NDW        599 C12
QSO:  3518 CW 2017-10-21 2329 DL4A          599 P55    SP1AEN        599 241
QSO:  3518 CW 2017-10-21 2330 DL4A          599 P55    DL3AVI        599 X11
QSO:  3518 CW 2017-10-21 2331 DL4A          599 P55    LZ1QN         599 495
QSO:  3518 CW 2017-10-21 2331 DL4A          599 P55    DL2MEP        599 C26
QSO:  3518 CW 2017-10-21 2332 DL4A          599 P55    PA0O          599 171
QSO:  3518 CW 2017-10-21 2332 DL4A          599 P55    DK2FG         599 N05
QSO:  3518 CW 2017-10-21 2334 DL4A          599 P55    OK2EC         599 040
QSO:  3518 CW 2017-10-21 2334 DL4A          599 P55    SP9WZJ        599 207
QSO:  3518 CW 2017-10-21 2335 DL4A          599 P55    OE3VBU        599 041
QSO:  3518 CW 2017-10-21 2336 DL4A          599 P55    DJ5MW         599 T13
QSO:  3518 CW 2017-10-21 2338 DL4A          599 P55    DL0RKF        599 S27
QSO:  3518 CW 2017-10-21 2339 DL4A          599 P55    S57X          599 154
QSO:  3518 CW 2017-10-21 2340 DL4A          599 P55    LY2BMX        599 138
QSO:  3518 CW 2017-10-21 2341 DL4A          599 P55    DF5BX         599 I37
QSO:  3518 CW 2017-10-21 2341 DL4A          599 P55    DJ6OL         599 H05
QSO:  3518 CW 2017-10-21 2342 DL4A          599 P55    UT8AS         599 191
QSO:  3518 CW 2017-10-21 2343 DL4A          599 P55    PA2A          599 145
QSO:  3518 CW 2017-10-21 2344 DL4A          599 P55    9A3VM         599 485
QSO:  3518 CW 2017-10-21 2345 DL4A          599 P55    DF4XX         599 E38
QSO:  3518 CW 2017-10-21 2346 DL4A          599 P55    OK1FCA        599 074
QSO:  3518 CW 2017-10-21 2347 DL4A          599 P55    SM6EWB        599 180
QSO:  3518 CW 2017-10-21 2348 DL4A          599 P55    DH7OM         599 I18
QSO:  3518 CW 2017-10-21 2349 DL4A          599 P55    I2IFT         599 226
QSO:  3518 CW 2017-10-21 2350 DL4A          599 P55    HA6NW         599 269
QSO:  3518 CW 2017-10-21 2351 DL4A          599 P55    LB6BG         599 013
QSO:  3518 CW 2017-10-21 2351 DL4A          599 P55    OM3CPF        599 089
QSO:  3518 CW 2017-10-21 2352 DL4A          599 P55    SP3CW         599 214
QSO:  3518 CW 2017-10-21 2353 DL4A          599 P55    DF1IAQ        599 P05
QSO:  3518 CW 2017-10-21 2354 DL4A          599 P55    RK3AW         599 547
QSO:  3518 CW 2017-10-21 2355 DL4A          599 P55    DK4MDA        599 W10
QSO:  3518 CW 2017-10-21 2355 DL4A          599 P55    DM3W          599 Y24
QSO:  3625 PH 2017-10-22 0000 DL4A          59  P55    DH2KS         59  P27
QSO:  3625 PH 2017-10-22 0001 DL4A          59  P55    DO5TMM        59  A05
QSO:  3625 PH 2017-10-22 0002 DL4A          59  P55    DD0VU         59  S19
QSO:  3625 PH 2017-10-22 0003 DL4A          59  P55    DL1RTL        59  Y34
QSO:  3625 PH 2017-10-22 0004 DL4A          59  P55    ON4HVO        59  009
QSO:  3625 PH 2017-10-22 0004 DL4A          59  P55    DF0ID         59  F22
QSO:  3634 PH 2017-10-22 0009 DL4A          59  P55    DM5R          59  D20
QSO:  3794 PH 2017-10-22 0011 DL4A          59  P55    DB6WV/P       59  Q05
QSO:  3794 PH 2017-10-22 0012 DL4A          59  P55    PA8KW         59  033
QSO:  3794 PH 2017-10-22 0012 DL4A          59  P55    DL5KBO        59  G07
QSO:  3794 PH 2017-10-22 0012 DL4A          59  P55    DL5RF         59  O38
QSO:  3794 PH 2017-10-22 0013 DL4A          59  P55    DM3B          59  W14
QSO:  3792 PH 2017-10-22 0016 DL4A          59  P55    G3ZOC         59  002
QSO:  3785 PH 2017-10-22 0018 DL4A          59  P55    OM4M          59  182
QSO:  3791 PH 2017-10-22 0022 DL4A          59  P55    DL0ML         59  P37
QSO:  3791 PH 2017-10-22 0024 DL4A          59  P55    DK2MC         59  B26
QSO:  3791 PH 2017-10-22 0026 DL4A          59  P55    LY4O          59  018
QSO:  3791 PH 2017-10-22 0026 DL4A          59  P55    DG4FBC        59  X29
QSO:  3791 PH 2017-10-22 0027 DL4A          59  P55    DL6KWN        59  V07
QSO:  3791 PH 2017-10-22 0027 DL4A          59  P55    DO1YHN        59  N04
QSO:  3791 PH 2017-10-22 0027 DL4A          59  P55    M0MCV         59  033
QSO:  3791 PH 2017-10-22 0027 DL4A          59  P55    DL6FB         59  H62
QSO:  3791 PH 2017-10-22 0028 DL4A          59  P55    DO2HEY        59  X01
QSO:  3791 PH 2017-10-22 0033 DL4A          59  P55    DL4PR         59  H24
QSO:  3791 PH 2017-10-22 0034 DL4A          59  P55    DA3T          59  S22
QSO:  3791 PH 2017-10-22 0035 DL4A          59  P55    S57S          59  048
QSO:  3791 PH 2017-10-22 0035 DL4A          59  P55    HB9CNY        59  024
QSO:  3791 PH 2017-10-22 0036 DL4A          59  P55    DK0FR         59  A05
QSO:  3791 PH 2017-10-22 0037 DL4A          59  P55    RK3AW         59  573
QSO:  3791 PH 2017-10-22 0037 DL4A          59  P55    DG4FCG        59  F17
QSO:  3791 PH 2017-10-22 0038 DL4A          59  P55    DR2G          59  B02
QSO:  3791 PH 2017-10-22 0039 DL4A          59  P55    DA0WFF        59  O39
QSO:  3790 PH 2017-10-22 0040 DL4A          59  P55    DL4JU         59  R09
QSO:  3790 PH 2017-10-22 0040 DL4A          59  P55    OV1RR         59  104
QSO:  3790 PH 2017-10-22 0041 DL4A          59  P55    DH0F          59  B09
QSO:  3790 PH 2017-10-22 0042 DL4A          59  P55    DL7UMA/P      59  D17
QSO:  3790 PH 2017-10-22 0043 DL4A          59  P55    DJ4BO         59  I49
QSO:  3790 PH 2017-10-22 0047 DL4A          59  P55    F2HCK         59  033
QSO:  3790 PH 2017-10-22 0048 DL4A          59  P55    DM1517L       59  X11
QSO:  3790 PH 2017-10-22 0048 DL4A          59  P55    DO1MGN        59  X37
QSO:  3790 PH 2017-10-22 0048 DL4A          59  P55    S54MI         59  027
QSO:  3790 PH 2017-10-22 0051 DL4A          59  P55    DL4VAI        59  Q07
QSO:  3790 PH 2017-10-22 0059 DL4A          59  P55    DH7OM         59  I18
QSO:  3790 PH 2017-10-22 0059 DL4A          59  P55    DL1YAF        59  L03
QSO:  3790 PH 2017-10-22 0100 DL4A          59  P55    DO5JD         59  B32
QSO:  3790 PH 2017-10-22 0101 DL4A          59  P55    DO9REF        59  O12
QSO:  3790 PH 2017-10-22 0102 DL4A          59  P55    DO2MRO        59  F23
QSO:  3790 PH 2017-10-22 0103 DL4A          59  P55    DO3ED         59  L16
QSO:  3790 PH 2017-10-22 0104 DL4A          59  P55    DL9UP         59  Q05
QSO:  3790 PH 2017-10-22 0104 DL4A          59  P55    DG4DX         59  C26
QSO:  3790 PH 2017-10-22 0105 DL4A          59  P55    F5VIY         59  042
QSO:  3790 PH 2017-10-22 0108 DL4A          59  P55    DL4FI         59  F69
QSO:  3790 PH 2017-10-22 0109 DL4A          59  P55    DK0TU         59  D01
QSO:  3790 PH 2017-10-22 0110 DL4A          59  P55    HB2C          59  130
QSO:  3790 PH 2017-10-22 0110 DL4A          59  P55    DK2WU         59  U14
QSO:  3790 PH 2017-10-22 0114 DL4A          59  P55    DL1WA         59  X28
QSO:  3765 PH 2017-10-22 0120 DL4A          59  P55    DD1A          59  A25
QSO:  3734 PH 2017-10-22 0130 DL4A          59  P55    DL6AL         59  H44
QSO:  3724 PH 2017-10-22 0131 DL4A          59  P55    YL1ZT         59  231
QSO:  3719 PH 2017-10-22 0133 DL4A          59  P55    PI4AAG        59  060
QSO:  3719 PH 2017-10-22 0135 DL4A          59  P55    DL5GSM        59  X01
QSO:  3719 PH 2017-10-22 0135 DL4A          59  P55    DJ7ED         59  R03
QSO:  3719 PH 2017-10-22 0137 DL4A          59  P55    DL6ON         59  Z84
QSO:  3719 PH 2017-10-22 0138 DL4A          59  P55    E71EEE        59  369
QSO:  3719 PH 2017-10-22 0143 DL4A          59  P55    DH8KAZ        59  G50
QSO:  3719 PH 2017-10-22 0144 DL4A          59  P55    CR3W          59  883
QSO:  3719 PH 2017-10-22 0146 DL4A          59  P55    DF5DY         59  O30
QSO:  3719 PH 2017-10-22 0147 DL4A          59  P55    DK5LC         59  O22
QSO:  3719 PH 2017-10-22 0148 DL4A          59  P55    EW6W          59  745
QSO:  3719 PH 2017-10-22 0148 DL4A          59  P55    OK1QA         59  008
QSO:  3719 PH 2017-10-22 0149 DL4A          59  P55    DD2ML         59  C15
QSO:  3719 PH 2017-10-22 0151 DL4A          59  P55    DR1B          59  I02
QSO:  3719 PH 2017-10-22 0152 DL4A          59  P55    OE3TWA        59  047
QSO:  3719 PH 2017-10-22 0153 DL4A          59  P55    5Q4X          59  463
QSO:  3719 PH 2017-10-22 0153 DL4A          59  P55    DK0DI         59  F74
QSO:  3719 PH 2017-10-22 0155 DL4A          59  P55    DJ7MH         59  I49
QSO:  3719 PH 2017-10-22 0155 DL4A          59  P55    DB4IE         59  A06
QSO:  3719 PH 2017-10-22 0157 DL4A          59  P55    DL0C          59  Y13
QSO:  3719 PH 2017-10-22 0159 DL4A          59  P55    LY5YY         59  054
QSO:  3720 PH 2017-10-22 0207 DL4A          59  P55    DJ7SH         59  000
QSO:  3720 PH 2017-10-22 0208 DL4A          59  P55    DL0RD         59  L16
QSO:  3720 PH 2017-10-22 0209 DL4A          59  P55    DM2X          59  Y15
QSO:  3720 PH 2017-10-22 0217 DL4A          59  P55    DF4GA         59  A03
QSO:  3745 PH 2017-10-22 0223 DL4A          59  P55    DF5A          59  V11
QSO:  3752 PH 2017-10-22 0224 DL4A          59  P55    DL0GL         59  L03
QSO:  3791 PH 2017-10-22 0227 DL4A          59  P55    DF6MK         59  U12
QSO:  3720 PH 2017-10-22 0234 DL4A          59  P55    DM2EV         59  X11
QSO:  3720 PH 2017-10-22 0236 DL4A          59  P55    DO1RGI        59  X31
QSO:  3720 PH 2017-10-22 0238 DL4A          59  P55    DG1GHS        59  P13
QSO:  3720 PH 2017-10-22 0242 DL4A          59  P55    DL6JWN        59  S48
QSO:  3720 PH 2017-10-22 0243 DL4A          59  P55    G4MLA         59  013
QSO:  3720 PH 2017-10-22 0249 DL4A          59  P55    UW6M          59  119
QSO:  3720 PH 2017-10-22 0300 DL4A          59  P55    DB7SB         59  W38
QSO:  3720 PH 2017-10-22 0301 DL4A          59  P55    DL2LRT        59  S36
QSO:  3720 PH 2017-10-22 0303 DL4A          59  P55    DK4DE         59  H50
QSO:  3720 PH 2017-10-22 0304 DL4A          59  P55    DJ3WE         59  C01
QSO:  3720 PH 2017-10-22 0304 DL4A          59  P55    G4Q           59  049
QSO:  3720 PH 2017-10-22 0307 DL4A          59  P55    OZ2ABI        59  004
QSO:  3720 PH 2017-10-22 0309 DL4A          59  P55    DM3ZF         59  Y28
QSO:  3720 PH 2017-10-22 0311 DL4A          59  P55    DK0OD         59  C06
QSO:  3720 PH 2017-10-22 0320 DL4A          59  P55    DO1UKR        59  E15
QSO:  3720 PH 2017-10-22 0321 DL4A          59  P55    9A6DJX        59  027
QSO:  3720 PH 2017-10-22 0323 DL4A          59  P55    DL0NG         59  Z15
QSO:  3720 PH 2017-10-22 0327 DL4A          59  P55    SV3RPQ        59  075
QSO:  3720 PH 2017-10-22 0329 DL4A          59  P55    OE8ANK        59  001
QSO:  3782 PH 2017-10-22 0343 DL4A          59  P55    DL0SN         59  O16
QSO:  3793 PH 2017-10-22 0344 DL4A          59  P55    K1LZ          59  104
QSO:  3775 PH 2017-10-22 0349 DL4A          59  P55    UZ4E          59  235
QSO:  3512 CW 2017-10-22 0408 DL4A          599 P55    DL6AG         599 S44
QSO:  3521 CW 2017-10-22 0413 DL4A          599 P55    DL3JAN        599 S05
QSO:  3521 CW 2017-10-22 0415 DL4A          599 P55    DL6MHW        599 W37
QSO:  3523 CW 2017-10-22 0416 DL4A          599 P55    DL5YL         599 Y21
QSO:  3524 CW 2017-10-22 0418 DL4A          599 P55    DL5KVV        599 DVV
QSO:  3525 CW 2017-10-22 0420 DL4A          599 P55    DL9ABW        599 HO7
QSO:  3525 CW 2017-10-22 0422 DL4A          599 P55    R3OM          599 147
QSO:  3528 CW 2017-10-22 0423 DL4A          599 P55    DL4WA         599 X28
QSO:  3529 CW 2017-10-22 0425 DL4A          599 P55    DL0LK         599 E03
QSO:  3529 CW 2017-10-22 0427 DL4A          599 P55    DL6UHA        599 Y27
QSO:  3532 CW 2017-10-22 0430 DL4A          599 P55    DJ9AO         599 X22
QSO:  3535 CW 2017-10-22 0431 DL4A          599 P55    DK1KC         599 B10
QSO:  3536 CW 2017-10-22 0432 DL4A          599 P55    DG3BCZ        599 I25
QSO:  3540 CW 2017-10-22 0434 DL4A          599 P55    DM4EE         599 Y19
QSO:  3540 CW 2017-10-22 0434 DL4A          599 P55    DM7CW         599 E38
QSO:  3544 CW 2017-10-22 0438 DL4A          599 P55    DJ5AN         599 I08
QSO:  3506 CW 2017-10-22 0441 DL4A          599 P55    DJ3WE         599 C01
QSO:  3508 CW 2017-10-22 0442 DL4A          599 P55    DL0DA         599 CW
QSO:  3510 CW 2017-10-22 0443 DL4A          599 P55    YQ6A          599 333
QSO:  3511 CW 2017-10-22 0445 DL4A          599 P55    DL0BX         599 N17
QSO:  3511 CW 2017-10-22 0449 DL4A          599 P55    DL8AKA        599 X16
QSO:  3512 CW 2017-10-22 0450 DL4A          599 P55    DK8ZB         599 F39
QSO:  3517 CW 2017-10-22 0458 DL4A          599 P55    4U1A          599 198
QSO:  3518 CW 2017-10-22 0500 DL4A          599 P55    DM3C          599 V22
QSO:  3520 CW 2017-10-22 0501 DL4A          599 P55    DF1DN         599 O47
QSO:  3521 CW 2017-10-22 0502 DL4A          599 P55    F5IN          599 154
QSO:  3521 CW 2017-10-22 0503 DL4A          599 P55    DF0RW         599 R17
QSO:  3523 CW 2017-10-22 0507 DL4A          599 P55    DF4UM         599 P07
QSO:  3525 CW 2017-10-22 0509 DL4A          599 P55    S59A          599 008
QSO:  3526 CW 2017-10-22 0511 DL4A          599 P55    DJ0SP         599 N53
QSO:  3526 CW 2017-10-22 0512 DL4A          599 P55    DL3HWD        599 W35
QSO:  3534 CW 2017-10-22 0518 DL4A          599 P55    DK1IZ         599 M05
QSO:  3534 CW 2017-10-22 0519 DL4A          599 P55    DH1TST        599 Y11
QSO:  3534 CW 2017-10-22 0521 DL4A          599 P55    DL1AH         599 H02
QSO:  3534 CW 2017-10-22 0522 DL4A          599 P55    DL0GEO        599 GEO20
QSO:  3534 CW 2017-10-22 0523 DL4A          599 P55    DK0FR         599 A05
QSO:  3534 CW 2017-10-22 0525 DL4A          599 P55    DL8CO         599 F33
QSO:  3534 CW 2017-10-22 0525 DL4A          599 P55    DL7URH        599 S41
QSO:  3534 CW 2017-10-22 0526 DL4A          599 P55    DL6JZ         599 S07
QSO:  3534 CW 2017-10-22 0527 DL4A          599 P55    DL3HQN        599 W26
QSO:  3534 CW 2017-10-22 0528 DL4A          599 P55    SP1NQN        599 236
QSO:  3534 CW 2017-10-22 0529 DL4A          599 P55    K1ZZ          599 619
QSO:  3534 CW 2017-10-22 0529 DL4A          599 P55    K2KW          599 565
QSO:  3534 CW 2017-10-22 0530 DL4A          599 P55    DL1ATZ        599 X23
QSO:  3534 CW 2017-10-22 0531 DL4A          599 P55    9A7DX         599 172
QSO:  3534 CW 2017-10-22 0533 DL4A          599 P55    LY2MC         599 059
QSO:  3534 CW 2017-10-22 0534 DL4A          599 P55    CR3W          599 1036
QSO:  3534 CW 2017-10-22 0535 DL4A          599 P55    OK1KTI        599 103
QSO:  3534 CW 2017-10-22 0536 DL4A          599 P55    DQ7Y          599 B19
QSO:  3534 CW 2017-10-22 0537 DL4A          599 P55    DD1A          599 A25
QSO:  3534 CW 2017-10-22 0537 DL4A          599 P55    OK1JVS        599 095
QSO:  3534 CW 2017-10-22 0538 DL4A          599 P55    DF1MM         599 I18
QSO:  3534 CW 2017-10-22 0539 DL4A          599 P55    OK4RQ         599 106
QSO:  3534 CW 2017-10-22 0540 DL4A          599 P55    OK2BND        599 082
QSO:  3534 CW 2017-10-22 0541 DL4A          599 P55    UR5WFP        599 041
QSO:  3534 CW 2017-10-22 0542 DL4A          599 P55    SP9M          599 024
QSO:  3534 CW 2017-10-22 0543 DL4A          599 P55    S53V          599 325
QSO:  3534 CW 2017-10-22 0544 DL4A          599 P55    OM7SR         599 131
QSO:  3534 CW 2017-10-22 0545 DL4A          599 P55    OM5VS         599 105
QSO:  3534 CW 2017-10-22 0546 DL4A          599 P55    DL3RHN        599 V22
QSO:  3534 CW 2017-10-22 0547 DL4A          599 P55    DK0HR         599 F32
QSO:  3534 CW 2017-10-22 0547 DL4A          599 P55    IZ1CLA        599 026
QSO:  3534 CW 2017-10-22 0549 DL4A          599 P55    LZ1ND         599 522
QSO:  3534 CW 2017-10-22 0551 DL4A          599 P55    TM62GREF      599 021
QSO:  3534 CW 2017-10-22 0553 DL4A          599 P55    YL3AD         599 037
QSO:  3534 CW 2017-10-22 0553 DL4A          599 P55    DL9NO         599 B18
QSO:  3534 CW 2017-10-22 0554 DL4A          599 P55    OM3BA         599 158
QSO:  3534 CW 2017-10-22 0554 DL4A          599 P55    DL4SDR        599 P56
QSO:  3534 CW 2017-10-22 0555 DL4A          599 P55    DJ2IA         599 F43
QSO:  3534 CW 2017-10-22 0557 DL4A          599 P55    DL0PB         599 N14
QSO:  3534 CW 2017-10-22 0559 DL4A          599 P55    ON6NW         599 029
QSO:  3534 CW 2017-10-22 0559 DL4A          599 P55    SM6FPC        599 238
QSO:  3534 CW 2017-10-22 0600 DL4A          599 P55    DL2LFH        599 W21
QSO:  3534 CW 2017-10-22 0600 DL4A          599 P55    DL4SZB        599 V18
QSO:  3534 CW 2017-10-22 0601 DL4A          599 P55    YL3CW         599 525
QSO:  3534 CW 2017-10-22 0602 DL4A          599 P55    DG8HJ         599 DVE
QSO:  3534 CW 2017-10-22 0603 DL4A          599 P55    ON4DN         599 125
QSO:  3534 CW 2017-10-22 0603 DL4A          599 P55    PA0WKI        599 047
QSO:  3534 CW 2017-10-22 0604 DL4A          599 P55    DM3KI         599 X10
QSO:  3534 CW 2017-10-22 0605 DL4A          599 P55    DL2RNF        599 Y35
QSO:  3534 CW 2017-10-22 0605 DL4A          599 P55    DF1LON        599 R11
QSO:  3534 CW 2017-10-22 0606 DL4A          599 P55    SP4AWE        599 156
QSO:  3534 CW 2017-10-22 0607 DL4A          599 P55    ON4PQ         599 154
QSO:  7011 CW 2017-10-22 0609 DL4A          599 P55    UX5UU         599 083
QSO:  7011 CW 2017-10-22 0609 DL4A          599 P55    SK3W          599 890
QSO:  7011 CW 2017-10-22 0610 DL4A          599 P55    UT4U          599 573
QSO:  7011 CW 2017-10-22 0611 DL4A          599 P55    CT1BOH        599 037
QSO:  7011 CW 2017-10-22 0611 DL4A          599 P55    VE9ML         599 326
QSO:  7011 CW 2017-10-22 0612 DL4A          599 P55    OM3RWB        599 095
QSO:  7011 CW 2017-10-22 0612 DL4A          599 P55    IK0PXD        599 130
QSO:  7011 CW 2017-10-22 0612 DL4A          599 P55    K1ZZ          599 653
QSO:  7011 CW 2017-10-22 0613 DL4A          599 P55    SP5Y          599 139
QSO:  7011 CW 2017-10-22 0614 DL4A          599 P55    UA3QGT        599 180
QSO:  7011 CW 2017-10-22 0614 DL4A          599 P55    R2FI          599 051
QSO:  7011 CW 2017-10-22 0615 DL4A          599 P55    9A7DX         599 227
QSO:  7011 CW 2017-10-22 0616 DL4A          599 P55    EA5/DK5IM     599 190
QSO:  7011 CW 2017-10-22 0616 DL4A          599 P55    SP4AWE        599 163
QSO:  7011 CW 2017-10-22 0617 DL4A          599 P55    N2KW          599 595
QSO:  7011 CW 2017-10-22 0617 DL4A          599 P55    HA4FY         599 103
QSO:  7011 CW 2017-10-22 0618 DL4A          599 P55    OM4ANO        599 063
QSO:  7011 CW 2017-10-22 0618 DL4A          599 P55    EA5DNO        599 180
QSO:  7011 CW 2017-10-22 0619 DL4A          599 P55    R2AB          599 136
QSO:  7011 CW 2017-10-22 0619 DL4A          599 P55    UX7IW         599 315
QSO:  7011 CW 2017-10-22 0620 DL4A          599 P55    LZ5EE         599 417
QSO:  7011 CW 2017-10-22 0621 DL4A          599 P55    EV6Z          599 252
QSO:  7011 CW 2017-10-22 0621 DL4A          599 P55    LY2CO         599 111
QSO:  7011 CW 2017-10-22 0622 DL4A          599 P55    DL4ME         599 X30
QSO:  7011 CW 2017-10-22 0623 DL4A          599 P55    YT2RX         599 360
QSO:  7011 CW 2017-10-22 0623 DL4A          599 P55    EU5C          599 486
QSO:  7011 CW 2017-10-22 0624 DL4A          599 P55    YO9AGI        599 253
QSO:  7011 CW 2017-10-22 0625 DL4A          599 P55    LZ2RS         599 365
QSO:  7011 CW 2017-10-22 0625 DL4A          599 P55    9A3VM         599 578
QSO:  7011 CW 2017-10-22 0625 DL4A          599 P55    F5JU          599 068
QSO:  7011 CW 2017-10-22 0626 DL4A          599 P55    LA2HFA        599 185
QSO:  7011 CW 2017-10-22 0626 DL4A          599 P55    DK1FT         599 P06
QSO:  7011 CW 2017-10-22 0628 DL4A          599 P55    UC5D          599 096
QSO:  7011 CW 2017-10-22 0629 DL4A          599 P55    R1TE          599 309
QSO:  7011 CW 2017-10-22 0629 DL4A          599 P55    US4I          599 043
QSO:  7011 CW 2017-10-22 0630 DL4A          599 P55    SP1NQN        599 290
QSO:  7011 CW 2017-10-22 0631 DL4A          599 P55    OH1TS         599 001
QSO:  7011 CW 2017-10-22 0631 DL4A          599 P55    DM3W          599 Y24
QSO:  7011 CW 2017-10-22 0631 DL4A          599 P55    GM4SID        599 201
QSO:  7011 CW 2017-10-22 0632 DL4A          599 P55    DL5YL         599 Y21
QSO:  7011 CW 2017-10-22 0632 DL4A          599 P55    SP9M          599 056
QSO:  7011 CW 2017-10-22 0632 DL4A          599 P55    SP1EG         599 020
QSO:  7011 CW 2017-10-22 0633 DL4A          599 P55    K2SHZ         599 082
QSO:  7011 CW 2017-10-22 0634 DL4A          599 P55    SP9PKZ        599 192
QSO:  7011 CW 2017-10-22 0635 DL4A          599 P55    YL2NK         599 056
QSO:  7011 CW 2017-10-22 0635 DL4A          599 P55    CR3W          599 1067
QSO:  7011 CW 2017-10-22 0635 DL4A          599 P55    I6FDJ         599 036
QSO:  7011 CW 2017-10-22 0636 DL4A          599 P55    DK0OD         599 C06
QSO:  7011 CW 2017-10-22 0637 DL4A          599 P55    RA3YDA        599 150
QSO:  7011 CW 2017-10-22 0637 DL4A          599 P55    DL2RNF        599 Y35
QSO:  7011 CW 2017-10-22 0638 DL4A          599 P55    DL9GMC        599 V06
QSO:  7011 CW 2017-10-22 0638 DL4A          599 P55    9A2VX         599 051
QSO:  7011 CW 2017-10-22 0639 DL4A          599 P55    OE3MWS        599 129
QSO:  7011 CW 2017-10-22 0639 DL4A          599 P55    DG7EE         599 S54
QSO:  7011 CW 2017-10-22 0640 DL4A          599 P55    4U1A          599 255
QSO:  7011 CW 2017-10-22 0642 DL4A          599 P55    RZ1AWT        599 009
