START-OF-LOG: 3.0
CATEGORY: Single operator, mixed, QRP
CONTEST: WAG
CALLSIGN: SN9MT
LOCATION: DX
CLUB: SP9ZHR
CLAIMED-SCORE:
OPERATORS: SN9MT
CREATED-BY: DQR_Log v. 3.2.5 - (c) SP7DQR, modified by DXHF upload.
QSO:  7000 PH 2017-10-21 1628 SN9MT         59          001 DK2YL           59          Q05
QSO:  7000 PH 2017-10-21 1639 SN9MT         59          002 DL1EBN          59          L23
QSO:  7000 PH 2017-10-21 1643 SN9MT         59          003 DL2BER          59          P43
QSO:  7000 PH 2017-10-21 1649 SN9MT         59          004 DL4RCE          59          U14
QSO:  7000 PH 2017-10-21 1713 SN9MT         59          005 DB1VQ           59          Q13
QSO:  7000 PH 2017-10-21 1715 SN9MT         59          006 DL9SFE          59          Z66
QSO:  7000 PH 2017-10-21 1721 SN9MT         59          007 DK1KC           59          B10
QSO:  7000 PH 2017-10-21 1722 SN9MT         59          008 DD6OM           59          D06
QSO:  7000 PH 2017-10-21 1727 SN9MT         59          009 DK0DI           59          F74
QSO:  7000 PH 2017-10-21 1730 SN9MT         59          010 DF2AJ           59          P51
QSO:  7000 PH 2017-10-21 1732 SN9MT         59          011 DL2VK           59          U07
QSO:  7000 PH 2017-10-21 1737 SN9MT         59          012 DL0AH           59          F01
QSO:  7000 PH 2017-10-21 1738 SN9MT         59          013 DL1NKS          59          B24
QSO:  7000 PH 2017-10-21 1741 SN9MT         59          014 DG6SA           59          R24
QSO:  7000 PH 2017-10-21 1752 SN9MT         59          015 DK1NO           59          P29
QSO:  7000 PH 2017-10-21 1800 SN9MT         59          016 DD8SM           59          F39
QSO:  7000 PH 2017-10-21 1805 SN9MT         59          017 DA0WFF          59          O39
QSO:  7000 PH 2017-10-21 1808 SN9MT         59          018 DL3JJ           59          S54
QSO:  7000 PH 2017-10-21 1812 SN9MT         59          019 DK0RUS          59          T07
QSO:  7000 PH 2017-10-21 1820 SN9MT         59          020 DK0TU           59          D01
QSO:  7000 PH 2017-10-21 1858 SN9MT         59          021 DF7ZS           59          F27
QSO:  3500 PH 2017-10-21 1948 SN9MT         59          022 DF4ZS           59          F33
QSO:  3500 PH 2017-10-21 1956 SN9MT         59          023 DM3C            59          V22
QSO:  3500 PH 2017-10-21 2001 SN9MT         59          024 DF0RW           59          R17
QSO:  7000 PH 2017-10-21 2035 SN9MT         59          025 DL9RAR          59          U14
QSO:  7000 PH 2017-10-21 2040 SN9MT         59          026 DK0JRS          59           JR
QSO:  3500 PH 2017-10-21 2048 SN9MT         59          027 DM5B            59          Y26
QSO:  3500 PH 2017-10-21 2051 SN9MT         59          028 DL5DTG          59          S07
QSO:  3500 PH 2017-10-21 2056 SN9MT         59          029 DM3VL           59          S07
QSO:  3500 PH 2017-10-21 2101 SN9MT         59          030 DL4RCE          59          U14
QSO:  3500 PH 2017-10-21 2113 SN9MT         59          031 DM5SB           59          S50
QSO:  3500 PH 2017-10-21 2121 SN9MT         59          032 DK0RUS          59          T07
QSO:  3500 PH 2017-10-21 2123 SN9MT         59          033 DA9A            59          U10
QSO:  3500 PH 2017-10-21 2130 SN9MT         59          034 DO4CCC          59          B26
QSO:  3500 PH 2017-10-21 2138 SN9MT         59          035 DH0F            59          B09
QSO:  3500 PH 2017-10-21 2151 SN9MT         59          036 DL6NDW          59          C12
QSO:  3500 PH 2017-10-21 2202 SN9MT         59          037 DK0BM           59          C04
QSO:  7000 PH 2017-10-22 0922 SN9MT         59          038 DH9F            59          B09
QSO: 14000 PH 2017-10-22 1126 SN9MT         59          039 DG6SA           59          R24
QSO:  7000 PH 2017-10-22 1418 SN9MT         59          040 DL2KBX          59          G22
QSO:  7000 PH 2017-10-22 1422 SN9MT         59          041 DK0IW           59          C07
QSO:  7000 PH 2017-10-22 1427 SN9MT         59          042 DL1DAW          59          O47
QSO:  7000 PH 2017-10-22 1438 SN9MT         59          043 DH2PA           59          K14
QSO:  7000 PH 2017-10-22 1454 SN9MT         59          044 DD2ML           59          C15
END-OF-LOG:
