START-OF-LOG: 3.0
CATEGORY: Single operator, mixed, low power
CONTEST: WAG
SPECIFIC: H42
CALLSIGN: DL8OAZ
LOCATION: DX
CLAIMED-SCORE: 4100
CREATED-BY: HAM OFFICE 5  REL. 9.7E HTTP://WWW.HAMOFFICE.DE, modified by DXHF upload.
CLUB: DARC
OPERATORS: DL8OAZ
QSO: 7000  PH  2017-10-21 1521 DL8OAZ 59  H42               DK0BM     59  C04
QSO: 7000  PH  2017-10-21 1527 DL8OAZ 59  H42               DK2YL     59  Q05
QSO: 7000  PH  2017-10-21 1528 DL8OAZ 59  H42               DL4VCV    59  Q11
QSO: 7000  PH  2017-10-21 1530 DL8OAZ 59  H42               DK0OD     59  C06
QSO: 7000  PH  2017-10-21 1541 DL8OAZ 59  H42               F4FTA     59  029
QSO: 7000  PH  2017-10-21 1543 DL8OAZ 59  H42               DM5TI     59  C15
QSO: 7000  PH  2017-10-21 1830 DL8OAZ 59  H42               RK3AW     59  210
QSO: 7000  PH  2017-10-21 1831 DL8OAZ 59  H42               DL9SAD    59  P24
QSO: 7000  PH  2017-10-21 1834 DL8OAZ 59  H42               RL4A      59  226
QSO: 3500  PH  2017-10-22 1050 DL8OAZ 59  H42               DL0PE     59  70OVH
QSO: 7000  PH  2017-10-22 1056 DL8OAZ 59  H42               DL0BX     59  N17
QSO: 7000  PH  2017-10-22 1057 DL8OAZ 59  H42               DL4MA     59  X21
QSO: 7000  PH  2017-10-22 1059 DL8OAZ 59  H42               DK0IW     59  C07
QSO: 7000  PH  2017-10-22 1100 DL8OAZ 59  H42               DA0CCC    59  D23
QSO: 7000  PH  2017-10-22 1102 DL8OAZ 59  H42               DL2DQL    59  S02
QSO: 7000  PH  2017-10-22 1104 DL8OAZ 59  H42               OM4M      59  326
QSO: 7000  PH  2017-10-22 1105 DL8OAZ 59  H42               DA3T      59  S22
QSO: 7000  PH  2017-10-22 1107 DL8OAZ 59  H42               DJ1FZ     59  F16
QSO: 7000  PH  2017-10-22 1108 DL8OAZ 59  H42               DL6NDW    59  C12
QSO: 7000  PH  2017-10-22 1110 DL8OAZ 59  H42               DL0LK     59  E03
QSO: 7000  PH  2017-10-22 1112 DL8OAZ 59  H42               DG5MLA    59  T08
QSO: 7000  PH  2017-10-22 1113 DL8OAZ 59  H42               DK0CD     59  40H46
QSO: 14000 PH  2017-10-22 1117 DL8OAZ 59  H42               SW44M     59  571
QSO: 14000 PH  2017-10-22 1119 DL8OAZ 59  H42               OF6MW     59  390
QSO: 14000 PH  2017-10-22 1121 DL8OAZ 59  H42               EA7KI     59  148
QSO: 14000 PH  2017-10-22 1123 DL8OAZ 59  H42               EA1ANB    59  093
QSO: 14000 PH  2017-10-22 1125 DL8OAZ 59  H42               UT4U      59  926
QSO: 14000 PH  2017-10-22 1127 DL8OAZ 59  H42               RZ3Z      59  490
QSO: 14000 PH  2017-10-22 1131 DL8OAZ 59  H42               TC10A     59  000
QSO: 14000 PH  2017-10-22 1133 DL8OAZ 59  H42               RL4A      59  973
QSO: 14000 PH  2017-10-22 1134 DL8OAZ 59  H42               IK3UNA    59  304
QSO: 14000 PH  2017-10-22 1135 DL8OAZ 59  H42               OH3GZ     59  087
QSO: 14000 PH  2017-10-22 1136 DL8OAZ 59  H42               UT3RN     59  446
QSO: 14000 PH  2017-10-22 1140 DL8OAZ 59  H42               UT1KWA    59  000
QSO: 21000 PH  2017-10-22 1144 DL8OAZ 59  H42               CT1DMC    59  000
QSO: 21000 PH  2017-10-22 1145 DL8OAZ 59  H42               9H1AE     59  391
QSO: 21000 PH  2017-10-22 1147 DL8OAZ 59  H42               UA4ACP    59  289
QSO: 21000 PH  2017-10-22 1149 DL8OAZ 59  H42               RJ19WF    59  000
QSO: 21000 PH  2017-10-22 1150 DL8OAZ 59  H42               IT9FRX    59  224
QSO: 21000 PH  2017-10-22 1152 DL8OAZ 59  H42               R4HC      59  791
QSO: 21000 PH  2017-10-22 1154 DL8OAZ 59  H42               RV7M      59  194
QSO: 21000 PH  2017-10-22 1155 DL8OAZ 59  H42               EB1EWE    59  061
QSO: 21000 PH  2017-10-22 1201 DL8OAZ 59  H42               RQ7M      59  090
QSO: 21000 PH  2017-10-22 1205 DL8OAZ 59  H42               9H5DX     59  016
QSO: 21000 PH  2017-10-22 1207 DL8OAZ 59  H42               EA7ATX    59  442
QSO: 21000 PH  2017-10-22 1209 DL8OAZ 59  H42               EA7KI     59  000
QSO: 21000 PH  2017-10-22 1213 DL8OAZ 59  H42               CX8TC     59  308
QSO: 21000 PH  2017-10-22 1219 DL8OAZ 59  H42               RU3GF     59  000
QSO: 21000 PH  2017-10-22 1221 DL8OAZ 59  H42               RL4F      59  309
QSO: 28000 PH  2017-10-22 1226 DL8OAZ 59  H42               CR3W      59  1721
QSO: 28000 PH  2017-10-22 1236 DL8OAZ 59  H42               CX8TC     59  323
QSO: 28000 PH  2017-10-22 1238 DL8OAZ 59  H42               EC8AQQ    59  075
QSO: 21000 PH  2017-10-22 1250 DL8OAZ 59  H42               RL4A      59  1075
QSO: 21000 PH  2017-10-22 1258 DL8OAZ 59  H42               P40EU     59  1046
QSO: 21000 PH  2017-10-22 1301 DL8OAZ 59  H42               PJ2T      59  331
QSO: 21000 PH  2017-10-22 1422 DL8OAZ 59  H42               DR1D      59  G20
QSO: 3500  PH  2017-10-22 1429 DL8OAZ 59  H42               DR60VKL   59  60Q05
QSO: 3500  PH  2017-10-22 1430 DL8OAZ 59  H42               DB2AG     59  H09
QSO: 3500  PH  2017-10-22 1433 DL8OAZ 59  H42               DK5RL     59  S37
QSO: 3500  PH  2017-10-22 1434 DL8OAZ 59  H42               DL4SZB    59  V18
QSO: 3500  PH  2017-10-22 1435 DL8OAZ 59  H42               DK0XT     59  L12
QSO: 3500  PH  2017-10-22 1437 DL8OAZ 59  H42               DR25MDK   59  25MDK
QSO: 3500  PH  2017-10-22 1438 DL8OAZ 59  H42               DC5WW     59  B19
QSO: 3500  PH  2017-10-22 1440 DL8OAZ 59  H42               DL0LLS    59  LOLLS
QSO: 3500  PH  2017-10-22 1442 DL8OAZ 59  H42               DA0WFF    59  O39
QSO: 7000  PH  2017-10-22 1446 DL8OAZ 59  H42               DL3UX     59  O16
QSO: 7000  PH  2017-10-22 1449 DL8OAZ 59  H42               DG1IU     59  A36
QSO: 7000  PH  2017-10-22 1450 DL8OAZ 59  H42               DD2ML     59  C15
QSO: 7000  PH  2017-10-22 1451 DL8OAZ 59  H42               DL0GEO    59  GEO20
QSO: 7000  PH  2017-10-22 1452 DL8OAZ 59  H42               UA2F      59  562
QSO: 7000  PH  2017-10-22 1453 DL8OAZ 59  H42               DK2MB     59  Q11
QSO: 7000  PH  2017-10-22 1454 DL8OAZ 59  H42               DL0HDB    59  L11
