START-OF-LOG: 3.0
CATEGORY: Single operator, mixed, low power
CONTEST: WAG
SPECIFIC: E09
CALLSIGN: DL9HCO
LOCATION: DX
CLAIMED-SCORE: 9690
CREATED-BY: HAM OFFICE 5  REL. 9.3E HTTP://WWW.HAMOFFICE.DE, modified by DXHF upload.
CLUB: DARC
OPERATORS: DL9HCO
QSO: 7000  PH  2017-10-21 1529 DL9HCO 59  E09               DK2YL        59  Q05
QSO: 7000  PH  2017-10-21 1534 DL9HCO 59  E09               F4FTA        59  020
QSO: 7000  PH  2017-10-21 1537 DL9HCO 59  E09               DK2MB        59  Q11
QSO: 14000 PH  2017-10-21 1546 DL9HCO 59  E09               LZ3ZZ        59  108
QSO: 14000 PH  2017-10-21 1551 DL9HCO 59  E09               DL7AT        59  E38
QSO: 14000 PH  2017-10-21 1553 DL9HCO 59  E09               EA7EU        59  059
QSO: 14000 PH  2017-10-21 1557 DL9HCO 59  E09               IW0HLZ       59  016
QSO: 14000 PH  2017-10-21 1559 DL9HCO 59  E09               EI88WAW      59  072
QSO: 14000 PH  2017-10-21 1603 DL9HCO 59  E09               DD2ML        59  C15
QSO: 14000 PH  2017-10-21 1607 DL9HCO 59  E09               SV2DSJ       59  058
QSO: 3500  PH  2017-10-22 0623 DL9HCO 59  E09               DL2LBK       59  M06
QSO: 3500  PH  2017-10-22 0625 DL9HCO 59  E09               DL0BV        59  70OVH
QSO: 3500  PH  2017-10-22 0625 DL9HCO 59  E09               DQ7Y         59  B19
QSO: 3500  PH  2017-10-22 0627 DL9HCO 59  E09               DL0XM        59  S41
QSO: 3500  PH  2017-10-22 0628 DL9HCO 59  E09               DL4MA        59  X21
QSO: 3500  PH  2017-10-22 0629 DL9HCO 59  E09               DK1K         59  G14
QSO: 3500  PH  2017-10-22 0632 DL9HCO 59  E09               DF0ID        59  F22
QSO: 3500  PH  2017-10-22 0633 DL9HCO 59  E09               DL4RCE       59  U14
QSO: 3500  PH  2017-10-22 0634 DL9HCO 59  E09               DL0BX        59  N17
QSO: 3500  PH  2017-10-22 0636 DL9HCO 59  E09               DK0BM        59  C04
QSO: 3500  PH  2017-10-22 0637 DL9HCO 59  E09               DH5MK        59  N04
QSO: 7000  PH  2017-10-22 0639 DL9HCO 59  E09               DL7ACN       59  A22
QSO: 7000  PH  2017-10-22 0641 DL9HCO 59  E09               IZ2FOS       59  378
QSO: 3500  PH  2017-10-22 0645 DL9HCO 59  E09               DF4ZS        59  F33
QSO: 3500  PH  2017-10-22 0648 DL9HCO 59  E09               DL2KBX       59  G22
QSO: 3500  PH  2017-10-22 0651 DL9HCO 59  E09               DL1DAW       59  O47
QSO: 3500  PH  2017-10-22 0652 DL9HCO 59  E09               DP4M         59  I38
QSO: 3500  PH  2017-10-22 0654 DL9HCO 59  E09               DL0OVA       59  70I13
QSO: 3500  PH  2017-10-22 0657 DL9HCO 59  E09               DL1BFR       59  I33
QSO: 3500  PH  2017-10-22 0700 DL9HCO 59  E09               DK0TU        59  D01
QSO: 7000  PH  2017-10-22 0705 DL9HCO 59  E09               MW5R         59  029
QSO: 7000  PH  2017-10-22 0749 DL9HCO 59  E09               OR4K         59  302
QSO: 7000  PH  2017-10-22 0751 DL9HCO 59  E09               DL1MHJ       59  C12
QSO: 7000  PH  2017-10-22 0754 DL9HCO 59  E09               DM5TI        59  C15
QSO: 14000 PH  2017-10-22 0757 DL9HCO 59  E09               UA9DC        59  093
QSO: 14000 PH  2017-10-22 0758 DL9HCO 59  E09               DK0RUS       59  T07
QSO: 14000 PH  2017-10-22 0759 DL9HCO 59  E09               R2AB         59  176
QSO: 7000  PH  2017-10-22 0937 DL9HCO 59  E09               DL4RCE       59  U14
QSO: 7000  PH  2017-10-22 0938 DL9HCO 59  E09               DK60HERTEN   59  60N20
QSO: 7000  PH  2017-10-22 0944 DL9HCO 59  E09               DG6SA        59  R24
QSO: 7000  PH  2017-10-22 0947 DL9HCO 59  E09               DK0CD        59  40H46
QSO: 7000  PH  2017-10-22 0949 DL9HCO 59  E09               DK1RU        59  P11
QSO: 21000 PH  2017-10-22 0952 DL9HCO 59  E09               R2AB         59  386
QSO: 21000 PH  2017-10-22 0954 DL9HCO 59  E09               SW44M        59  484
QSO: 21000 PH  2017-10-22 1001 DL9HCO 59  E09               A61HA        59  096
QSO: 21000 PH  2017-10-22 1004 DL9HCO 59  E09               IK3UNA       59  295
QSO: 21000 PH  2017-10-22 1006 DL9HCO 59  E09               IT9OPR       59  186
QSO: 21000 PH  2017-10-22 1008 DL9HCO 59  E09               UA4ACP       59  205
QSO: 21000 PH  2017-10-22 1012 DL9HCO 59  E09               CX8TC        59  208
QSO: 21000 PH  2017-10-22 1026 DL9HCO 59  E09               EA7ATX       59  359
QSO: 21000 PH  2017-10-22 1027 DL9HCO 59  E09               RL4A         59  886
QSO: 21000 PH  2017-10-22 1028 DL9HCO 59  E09               R4BZ         59  402
QSO: 21000 PH  2017-10-22 1029 DL9HCO 59  E09               RZ3Z         59  432
QSO: 21000 PH  2017-10-22 1033 DL9HCO 59  E09               CN8SG        59  298
QSO: 21000 PH  2017-10-22 1037 DL9HCO 59  E09               US5QUB       59  120
