START-OF-LOG: 3.0
CATEGORY: Multi operator
CONTEST: WAG
SPECIFIC: F69
CALLSIGN: DA0C
LOCATION: DX
CLAIMED-SCORE: 36890
CREATED-BY: HAM OFFICE 5  REL. 9.7E HTTP://WWW.HAMOFFICE.DE, modified by DXHF upload.
CLUB: DARC
OPERATORS: DK8WG, DG1FX.
QSO: 14000 PH  2017-10-21 1501 DA0C 59  F69               UX3IT        59  003
QSO: 14000 PH  2017-10-21 1502 DA0C 59  F69               EA3AYK       59  001
QSO: 14000 PH  2017-10-21 1503 DA0C 59  F69               ER3CT        59  002
QSO: 14000 PH  2017-10-21 1506 DA0C 59  F69               DK4VW        59  M15
QSO: 14000 PH  2017-10-21 1508 DA0C 59  F69               IS0FFF       59  005
QSO: 14000 PH  2017-10-21 1511 DA0C 59  F69               SM2S         59  006
QSO: 14000 PH  2017-10-21 1513 DA0C 59  F69               RZ3Z         59  014
QSO: 21000 PH  2017-10-21 1514 DA0C 59  F69               P40EU        59  048
QSO: 14000 PH  2017-10-21 1515 DA0C 59  F69               LZ3ZZ        59  028
QSO: 21000 PH  2017-10-21 1522 DA0C 59  F69               DK4VW        59  M15
QSO: 21000 PH  2017-10-21 1526 DA0C 59  F69               DO4OD        59  NM
QSO: 21000 PH  2017-10-21 1527 DA0C 59  F69               DL2LBK       59  M06
QSO: 21000 PH  2017-10-21 1529 DA0C 59  F69               PY1SX        59  008
QSO: 21000 PH  2017-10-21 1531 DA0C 59  F69               DH0F         59  B09
QSO: 21000 PH  2017-10-21 1535 DA0C 59  F69               SW4SM        59  002
QSO: 21000 PH  2017-10-21 1537 DA0C 59  F69               DO5BK        59  T01
QSO: 21000 PH  2017-10-21 1539 DA0C 59  F69               DL4YAO       59  C25
QSO: 21000 PH  2017-10-21 1540 DA0C 59  F69               DL2DQL       59  S02
QSO: 21000 PH  2017-10-21 1544 DA0C 59  F69               DO9SR        59  R03
QSO: 21000 PH  2017-10-21 1546 DA0C 59  F69               DL2NAU       59  B07
