START-OF-LOG: 3.0
CATEGORY: Single operator, mixed, low power
CONTEST: WAG
SPECIFIC: X23
CALLSIGN: DG0OM
LOCATION: DX
CLAIMED-SCORE: 17992
CREATED-BY: HAM OFFICE 5  REL. 9.7D HTTP://WWW.HAMOFFICE.DE, modified by DXHF upload.
CLUB: DARC
OPERATORS: DG0OM
QSO: 7000  PH  2017-10-21 1554 DG0OM 59  X23               OF6MW        59  060
QSO: 7000  PH  2017-10-21 1601 DG0OM 59  X23               5Q4X         59  070
QSO: 7000  PH  2017-10-21 1608 DG0OM 59  X23               IK2FOS       59  042
QSO: 7000  PH  2017-10-21 1611 DG0OM 59  X23               PA2TMS       59  035
QSO: 7000  PH  2017-10-22 0519 DG0OM 59  X23               ES4RD        59  272
QSO: 3500  PH  2017-10-22 0527 DG0OM 59  X23               5Q4X         59  488
QSO: 3500  PH  2017-10-22 0533 DG0OM 59  X23               DK0HF        59  N08
QSO: 3500  PH  2017-10-22 0538 DG0OM 59  X23               DL6NDW       59  C12
QSO: 3500  PH  2017-10-22 0541 DG0OM 59  X23               DK7DU        59  X38
QSO: 3500  PH  2017-10-22 0543 DG0OM 59  X23               HB2C         59  146
QSO: 3500  PH  2017-10-22 0545 DG0OM 59  X23               DL3DRN       59  S27
QSO: 3500  PH  2017-10-22 0549 DG0OM 59  X23               DL2LBK       59  M06
QSO: 3500  PH  2017-10-22 0550 DG0OM 59  X23               OL4W         59  258
QSO: 3500  PH  2017-10-22 0551 DG0OM 59  X23               DL1MHJ       59  C12
QSO: 3500  PH  2017-10-22 0553 DG0OM 59  X23               DL9FB        59  W33
QSO: 3500  PH  2017-10-22 0557 DG0OM 59  X23               DK2YL        59  Q05
QSO: 3500  PH  2017-10-22 0601 DG0OM 59  X23               DM2BPG       59  W33
QSO: 3500  PH  2017-10-22 0624 DG0OM 59  X23               HB0/DL1GLO   59  181
QSO: 3500  PH  2017-10-22 0625 DG0OM 59  X23               DL9NO        59  B18
QSO: 3500  PH  2017-10-22 0627 DG0OM 59  X23               OR4T         59  276
QSO: 3500  PH  2017-10-22 0629 DG0OM 59  X23               DO9SGW       59  P20
QSO: 3500  PH  2017-10-22 0630 DG0OM 59  X23               DP9A         59  Y37
QSO: 3500  PH  2017-10-22 0633 DG0OM 59  X23               DK0BM        59  C04
QSO: 7000  PH  2017-10-22 0637 DG0OM 59  X23               S52WW        59  032
QSO: 7000  PH  2017-10-22 0641 DG0OM 59  X23               SP9YFF       59  081
QSO: 7000  PH  2017-10-22 0643 DG0OM 59  X23               IK8UND       59  193
QSO: 7000  PH  2017-10-22 0714 DG0OM 59  X23               IZ2FOS       59  420
QSO: 7000  PH  2017-10-22 0717 DG0OM 59  X23               OR4T         59  287
QSO: 7000  PH  2017-10-22 0719 DG0OM 59  X23               DL4RCE       59  U14
QSO: 7000  PH  2017-10-22 0722 DG0OM 59  X23               DL0OVA       59  70I13
QSO: 7000  PH  2017-10-22 0723 DG0OM 59  X23               SK3W         59  951
QSO: 7000  PH  2017-10-22 0724 DG0OM 59  X23               IK3UNA       59  170
QSO: 7000  PH  2017-10-22 0731 DG0OM 59  X23               DL0PE        59  70OVH
QSO: 7000  PH  2017-10-22 0733 DG0OM 59  X23               PA9M         59  637
QSO: 7000  PH  2017-10-22 0737 DG0OM 59  X23               DL4MFR       59  C05
QSO: 7000  PH  2017-10-22 0742 DG0OM 59  X23               DM5TI        59  C15
QSO: 7000  PH  2017-10-22 0745 DG0OM 59  X23               DK4BM        59  C04
QSO: 7000  PH  2017-10-22 0747 DG0OM 59  X23               S57DX        59  629
QSO: 7000  PH  2017-10-22 0749 DG0OM 59  X23               DA0CCC       59  D23
QSO: 7000  PH  2017-10-22 0752 DG0OM 59  X23               DK7DU        59  X38
QSO: 21000 PH  2017-10-22 0758 DG0OM 59  X23               9H1AE        59  221
QSO: 21000 PH  2017-10-22 0759 DG0OM 59  X23               EA5IJG       59  116
QSO: 21000 PH  2017-10-22 0803 DG0OM 59  X23               SW44M        59  323
QSO: 21000 PH  2017-10-22 0807 DG0OM 59  X23               RV7M         59  084
QSO: 21000 PH  2017-10-22 0811 DG0OM 59  X23               R4HC         59  497
QSO: 21000 PH  2017-10-22 0814 DG0OM 59  X23               4X1DX        59  117
QSO: 21000 PH  2017-10-22 0815 DG0OM 59  X23               RM4F         59  786
QSO: 21000 PH  2017-10-22 0818 DG0OM 59  X23               RC7A         59  123
QSO: 21000 PH  2017-10-22 0821 DG0OM 59  X23               UA6GO        59  368
QSO: 21000 PH  2017-10-22 0848 DG0OM 59  X23               EA7ATX       59  252
QSO: 21000 PH  2017-10-22 0851 DG0OM 59  X23               DL1ASF       59  X26
QSO: 21000 PH  2017-10-22 0853 DG0OM 59  X23               CN8SG        59  221
QSO: 21000 PH  2017-10-22 0854 DG0OM 59  X23               EC5NJ        59  294
QSO: 21000 PH  2017-10-22 0859 DG0OM 59  X23               IT9/IZ2WFL   59  071
QSO: 21000 PH  2017-10-22 0908 DG0OM 59  X23               CR3W         59  1297
QSO: 21000 PH  2017-10-22 0915 DG0OM 59  X23               RQ7M         59  007
QSO: 21000 PH  2017-10-22 0918 DG0OM 59  X23               F8VNU        59  065
QSO: 21000 PH  2017-10-22 0924 DG0OM 59  X23               9H1XT        59  006
QSO: 21000 PH  2017-10-22 0928 DG0OM 59  X23               R4BZ         59  306
QSO: 21000 PH  2017-10-22 0931 DG0OM 59  X23               R2AB         59  319
QSO: 21000 PH  2017-10-22 0933 DG0OM 59  X23               RV3FF        59  076
QSO: 14000 PH  2017-10-22 0944 DG0OM 59  X23               GM9C         59  099
QSO: 14000 PH  2017-10-22 0947 DG0OM 59  X23               RD1A         59  023
QSO: 14000 PH  2017-10-22 0955 DG0OM 59  X23               4X0T         59  034
QSO: 14000 PH  2017-10-22 1000 DG0OM 59  X23               RK9LWA       59  248
QSO: 14000 PH  2017-10-22 1037 DG0OM 59  X23               EI8IU        59  338
QSO: 14000 PH  2017-10-22 1049 DG0OM 59  X23               TA4PR        59  063
QSO: 14000 PH  2017-10-22 1050 DG0OM 59  X23               UT3RN        59  390
QSO: 14000 PH  2017-10-22 1057 DG0OM 59  X23               YT1HA        59  079
QSO: 14000 PH  2017-10-22 1059 DG0OM 59  X23               YT2ISM       59  269
QSO: 14000 PH  2017-10-22 1103 DG0OM 59  X23               EW6W         59  1109
QSO: 14000 PH  2017-10-22 1105 DG0OM 59  X23               EA7KI        59  130
QSO: 14000 PH  2017-10-22 1109 DG0OM 59  X23               R3LC         59  149
QSO: 14000 PH  2017-10-22 1113 DG0OM 59  X23               OF6MW        59  375
