START-OF-LOG: 3.0
CATEGORY: Single-OP low
CONTEST: WAE RTTY
CALLSIGN: JA3JM
CLAIMED-SCORE: 19500
CREATED-BY: RTCL PRINT 3.3.4 by JK1IQK, modified by DXHF upload.
QSO: 14091 RY 2020-11-14 0416 JA3JM         599   0026 YC1RIK        599   0011
QSO: 14091 RY 2020-11-14 0419 JA3JM         599   0027 JS6UGC        599   0006
QSO: 14087 RY 2020-11-14 0533 JA3JM         599   0028 RK9AX         599   0143
QSO: 21084 RY 2020-11-14 0536 JA3JM         599   0029 YC9XYP        599   0033
QSO: 21093 RY 2020-11-14 0540 JA3JM         599   0030 BV2A/3        599   0073
QSO: 14093 RY 2020-11-14 0623 JA3JM         599   0031 9A2U          599   0286
QSO: 14095 RY 2020-11-14 0625 JA3JM         599   0032 SN7Q          599   0464
QSO: 14081 RY 2020-11-14 0629 JA3JM         599   0033 SP9KR         599   0016
QSO: 14093 RY 2020-11-14 0631 JA3JM         599   0034 UY5ZZ         599   0001
QSO: 21087 RY 2020-11-14 0636 JA3JM         599   0035 RG9A          599   0410
QSO: 14095 RY 2020-11-14 0642 JA3JM         599   0036 RA3Y          599   0237
QSO: 14098 RY 2020-11-14 0648 JA3JM         599   0037 IT9VDQ        599   0030
QSO: 14102 RY 2020-11-14 0650 JA3JM         599   0038 YO9HP         599   0182
QSO: 14085 RY 2020-11-14 0659 JA3JM         599   0039 UX1UA         599   0165
QSO: 14090 RY 2020-11-14 0706 JA3JM         599   0040 9A5X          599   0121
QSO: 14095 RY 2020-11-14 0708 JA3JM         599   0041 OH2HAN        599   0284
QSO: 14089 RY 2020-11-14 0727 JA3JM         599   0042 UR7GO         599   0270
QSO: 21084 RY 2020-11-14 0731 JA3JM         599   0043 IT9VDQ        599   0064
QSO: 14081 RY 2020-11-14 0738 JA3JM         599   0044 EM0I          599   0309
QSO: 14105 RY 2020-11-14 0744 JA3JM         599   0045 DA0BCC        599   0312
QSO: 14106 RY 2020-11-14 0751 JA3JM         599   0046 IU4CHE        599   0014
QSO: 14086 RY 2020-11-14 0756 JA3JM         599   0047 OH3FM         599   0056
QSO: 14086 RY 2020-11-14 0758 JA3JM         599   0048 DL6ZBN        599   0173
QSO: 14096 RY 2020-11-14 0811 JA3JM         599   0049 OK1KSL        599   0322
QSO: 14104 RY 2020-11-14 0814 JA3JM         599   0050 5Q2J          599   0044
QSO: 14088 RY 2020-11-14 0822 JA3JM         599   0051 DF8XC         599   0256
QSO:  7046 RY 2020-11-14 0856 JA3JM         599   0052 CX2AQ         599   0008
QSO:  7038 RY 2020-11-14 0858 JA3JM         599   0053 7N2UQC        599   0113
QSO:  7046 RY 2020-11-14 0900 JA3JM         599   0054 CX2AQ         599   0012
QSO:  7036 RY 2020-11-14 0902 JA3JM         599   0055 JA8UON        599   0002
QSO:  7048 RY 2020-11-14 1038 JA3JM         599   0056 BV2A/3        599   0113
QSO:  7041 RY 2020-11-14 1040 JA3JM         599   0057 JH4UYB        599   0267
QSO:  7040 RY 2020-11-14 1044 JA3JM         599   0058 JA6ZPR        599   0262
QSO:  7045 RY 2020-11-14 1047 JA3JM         599   0059 RA0ACM        599   0012
QSO:  7038 RY 2020-11-14 1048 JA3JM         599   0060 JH6QIL        599   0026
QSO:  7037 RY 2020-11-14 1055 JA3JM         599   0061 DS5DNO        599   0015
QSO:  7040 RY 2020-11-14 1105 JA3JM         599   0062 BA5HAM        599   0063
QSO:  7043 RY 2020-11-14 1204 JA3JM         599   0063 E21YDP        599   0116
QSO:  7038 RY 2020-11-14 1215 JA3JM         599   0064 4D3X          599   0238
QSO:  7048 RY 2020-11-14 1218 JA3JM         599   0065 DU1JM         599   0074
QSO:  7044 RY 2020-11-14 1221 JA3JM         599   0066 W7RN          599   0367
QSO:  7049 RY 2020-11-14 1227 JA3JM         599   0067 W0LSD         599   0225
QSO: 14102 RY 2020-11-14 2300 JA3JM         599   0068 N7ESU         599   0116
QSO: 14090 RY 2020-11-14 2305 JA3JM         599   0069 VE7IO         599   0118
QSO: 14095 RY 2020-11-14 2309 JA3JM         599   0070 N3RC          599   0141
QSO: 14097 RY 2020-11-14 2310 JA3JM         599   0071 K2RD          599   0036
QSO: 14112 RY 2020-11-14 2312 JA3JM         599   0072 YB2MM         599   0054
QSO: 14083 RY 2020-11-14 2313 JA3JM         599   0073 K6MMM         599   0255
QSO: 14089 RY 2020-11-14 2320 JA3JM         599   0074 W7OM          599   0059
QSO: 14092 RY 2020-11-14 2323 JA3JM         599   0075 N7NM          599   0307
QSO: 14115 RY 2020-11-15 0042 JA3JM         599   0076 DU1JM         599   0169
QTC: 14115 RY 2020-11-15 0044 JA3JM         10/10      DU1JM         1255 YD2KJC        36
QTC: 14115 RY 2020-11-15 0044 JA3JM         10/10      DU1JM         1256 DU1/N6HPX     005
QTC: 14115 RY 2020-11-15 0044 JA3JM         10/10      DU1JM         1257 JA1DDZ        016
QTC: 14115 RY 2020-11-15 0044 JA3JM         10/10      DU1JM         1301 YB2MYS        011
QTC: 14115 RY 2020-11-15 0044 JA3JM         10/10      DU1JM         1302 YB9GDP        015
QTC: 14115 RY 2020-11-15 0044 JA3JM         10/10      DU1JM         1304 YE8RAF        003
QTC: 14115 RY 2020-11-15 0044 JA3JM         10/10      DU1JM         1307 HL2VXK        003
QTC: 14115 RY 2020-11-15 0044 JA3JM         10/10      DU1JM         1308 HL0EMG        015
QTC: 14115 RY 2020-11-15 0044 JA3JM         10/10      DU1JM         1319 E21YDP        132
QTC: 14115 RY 2020-11-15 0044 JA3JM         10/10      DU1JM         1321 A65DR         165
QSO: 14088 RY 2020-11-15 0055 JA3JM         599   0077 KH6ZM         599   0395
QSO: 21087 RY 2020-11-15 0100 JA3JM         599   0078 YB7OO         599   0055
QSO: 21091 RY 2020-11-15 0102 JA3JM         599   0079 RK0UT         599   0006
QSO: 14092 RY 2020-11-15 0128 JA3JM         599   0080 RA0WHE        599   0092
QSO: 14087 RY 2020-11-15 0137 JA3JM         599   0081 DX7EVM        599   0068
QSO: 14098 RY 2020-11-15 0140 JA3JM         599   0082 JK8PBO        599   0035
QSO: 14084 RY 2020-11-15 0155 JA3JM         599   0083 JS6UEY        599   0016
QSO: 14093 RY 2020-11-15 0159 JA3JM         599   0084 ZL3P          599   0086
QSO: 21087 RY 2020-11-15 0206 JA3JM         599   0085 KH6ZM         599   0371
QSO: 21088 RY 2020-11-15 0211 JA3JM         599   0086 BD7BW         599   0055
QSO: 21081 RY 2020-11-15 0240 JA3JM         599   0087 YC2GBS        599   0095
QSO: 21092 RY 2020-11-15 0244 JA3JM         599   0088 RG0S          599   0124
QSO: 21088 RY 2020-11-15 0246 JA3JM         599   0089 DU1JM         599   0185
QSO: 14087 RY 2020-11-15 0336 JA3JM         599   0090 RK0UT         599   0051
QSO: 14090 RY 2020-11-15 0340 JA3JM         599   0091 BV2B          599   0002
QSO: 21087 RY 2020-11-15 0459 JA3JM         599   0092 UC0A          599   0195
QSO: 21095 RY 2020-11-15 0502 JA3JM         599   0093 VK3JA         599   0330
QSO: 14086 RY 2020-11-15 0507 JA3JM         599   0094 RK9AX         599   0623
QSO: 21094 RY 2020-11-15 0722 JA3JM         599   0095 I4JED         599   0856
QSO: 21084 RY 2020-11-15 0724 JA3JM         599   0096 YU5R          599   0952
QSO: 21088 RY 2020-11-15 0726 JA3JM         599   0097 9A2U          599   0915
QSO: 21106 RY 2020-11-15 0730 JA3JM         599   0098 VK5GR         599   0192
QSO: 21087 RY 2020-11-15 0732 JA3JM         599   0099 DM5TI         599   0599
QSO: 21104 RY 2020-11-15 0735 JA3JM         599   0100 VK4FJ         599   0043
QSO: 14086 RY 2020-11-15 0741 JA3JM         599   0101 OZ1ADL        599   0395
QSO: 14089 RY 2020-11-15 0743 JA3JM         599   0102 OZ11A         599   0681
QSO: 14102 RY 2020-11-15 0748 JA3JM         599   0103 P3X           599   1458
QSO: 14107 RY 2020-11-15 0749 JA3JM         599   0104 DQ1P          599   0601
QSO: 14100 RY 2020-11-15 0817 JA3JM         599   0105 DJ5AN         599   0582
QSO: 21103 RY 2020-11-15 0823 JA3JM         599   0106 YB2MM         599   0090
QSO: 14116 RY 2020-11-15 0832 JA3JM         599   0107 YU5R          599   0984
QSO: 14109 RY 2020-11-15 2217 JA3JM         599   0108 WB6JJJ        599   0079
QSO: 14110 RY 2020-11-15 2226 JA3JM         599   0109 VA7KO         599   0510
QSO: 14105 RY 2020-11-15 2228 JA3JM         599   0110 VE7KAJ        599   0336
QSO: 14083 RY 2020-11-15 2235 JA3JM         599   0111 VE5MX         599   1294
QSO: 14091 RY 2020-11-15 2237 JA3JM         599   0112 K6TQ          599   0347
QSO: 14099 RY 2020-11-15 2249 JA3JM         599   0113 K6HGF         599   0412
QSO: 14104 RY 2020-11-15 2253 JA3JM         599   0114 YC9XYP        599   0121
QSO: 14105 RY 2020-11-15 2255 JA3JM         599   0115 YC2GBS        599   0106
QSO: 14110 RY 2020-11-15 2300 JA3JM         599   0116 VA7RY         599   0201
QSO: 14109 RY 2020-11-15 2316 JA3JM         599   0117 W7PU          599   0216
END-OF-LOG:
