START-OF-LOG: 3.0
CATEGORY: Single-OP low
CONTEST: WAE SSB
CREATED-BY: DXLog.net v2.3.12, modified by DXHF upload.
CALLSIGN: UA4FER
CLAIMED-SCORE: 11130
CLUB:
OPERATORS:
QSO: 14225 PH  2017-09-09 0519 UA4FER        59  0001 YM7KA         59   0138
QTC: 14224 PH  2017-09-09 0520 UA4FER        010/10     YM7KA         0329 OE3DXA        016
QTC: 14224 PH  2017-09-09 0520 UA4FER        010/10     YM7KA         0340 DL0HN         045
QTC: 14224 PH  2017-09-09 0520 UA4FER        010/10     YM7KA         0342 S52D          003
QTC: 14224 PH  2017-09-09 0520 UA4FER        010/10     YM7KA         0343 DJ5AN         004
QTC: 14224 PH  2017-09-09 0520 UA4FER        010/10     YM7KA         0346 UZ2I          018
QTC: 14224 PH  2017-09-09 0520 UA4FER        010/10     YM7KA         0351 HB9GKJ        002
QTC: 14224 PH  2017-09-09 0520 UA4FER        010/10     YM7KA         0352 DR7B          005
QTC: 14224 PH  2017-09-09 0520 UA4FER        010/10     YM7KA         0353 UT7QL         022
QTC: 14224 PH  2017-09-09 0520 UA4FER        010/10     YM7KA         0353 DL8OH         012
QTC: 14224 PH  2017-09-09 0520 UA4FER        010/10     YM7KA         0358 SM7JKD        005
QSO: 14254 PH  2017-09-09 0530 UA4FER        59  0002 4L2M          59   0017
QSO: 14270 PH  2017-09-09 0530 UA4FER        59  0003 9K2HN         59   0211
QSO: 14194 PH  2017-09-09 0531 UA4FER        59  0004 R9PA          59   0021
QSO: 21208 PH  2017-09-09 0718 UA4FER        59  0005 E2A           59   0002
QSO: 21270 PH  2017-09-09 0721 UA4FER        59  0006 JE6RPM        59   0018
QSO: 21275 PH  2017-09-09 0722 UA4FER        59  0007 E2X           59   0013
QSO: 21220 PH  2017-09-09 0723 UA4FER        59  0008 E28AD         59   0012
QSO: 21255 PH  2017-09-09 0725 UA4FER        59  0009 A61EK         59   0006
QSO: 14200 PH  2017-09-09 0727 UA4FER        59  0010 4X6FR         59   0214
QSO: 14203 PH  2017-09-09 0728 UA4FER        59  0011 P3X           59   0160
QSO: 14248 PH  2017-09-09 0729 UA4FER        59  0012 TA4RC         59   0082
QTC: 14270 PH  2017-09-09 0830 UA4FER        065/10     9K2HN         0735 DF4IAR        001
QTC: 14270 PH  2017-09-09 0830 UA4FER        065/10     9K2HN         0736 DL9DRA        002
QTC: 14270 PH  2017-09-09 0830 UA4FER        065/10     9K2HN         0736 DK8NC         010
QTC: 14270 PH  2017-09-09 0830 UA4FER        065/10     9K2HN         0736 DL2DQD        004
QTC: 14270 PH  2017-09-09 0830 UA4FER        065/10     9K2HN         0737 HG8C          003
QTC: 14270 PH  2017-09-09 0830 UA4FER        065/10     9K2HN         0739 OZ1DYI        001
QTC: 14270 PH  2017-09-09 0830 UA4FER        065/10     9K2HN         0740 DF0SL         007
QTC: 14270 PH  2017-09-09 0830 UA4FER        065/10     9K2HN         0740 LY2AX         001
QTC: 14270 PH  2017-09-09 0830 UA4FER        065/10     9K2HN         0741 DL0NG         007
QTC: 14270 PH  2017-09-09 0830 UA4FER        065/10     9K2HN         0742 RN4SC         009
QSO: 14265 PH  2017-09-09 0831 UA4FER        59  0013 A61SM         59   0006
QSO: 14205 PH  2017-09-09 0834 UA4FER        59  0014 RM9RZ         59   0118
QSO: 14216 PH  2017-09-09 0837 UA4FER        59  0015 RT9L          59   0033
QSO: 14280 PH  2017-09-09 0839 UA4FER        59  0016 OD5ZZ         59   0109
QSO: 21232 PH  2017-09-09 0841 UA4FER        59  0017 HS3LSE        59   0006
QSO: 21266 PH  2017-09-09 0841 UA4FER        59  0018 JH4UTP        59   0012
QTC: 21266 PH  2017-09-09 0844 UA4FER        002/6      JH4UTP        0809 HG7T          152
QTC: 21266 PH  2017-09-09 0844 UA4FER        002/6      JH4UTP        0827 DP6P          051
QTC: 21266 PH  2017-09-09 0844 UA4FER        002/6      JH4UTP        0829 OM2VL         124
QTC: 21266 PH  2017-09-09 0844 UA4FER        002/6      JH4UTP        0831 UA7K          185
QTC: 21266 PH  2017-09-09 0844 UA4FER        002/6      JH4UTP        0836 RW4F          006
QTC: 21266 PH  2017-09-09 0844 UA4FER        002/6      JH4UTP        0840 UR3GU         056
QSO: 21278 PH  2017-09-09 0845 UA4FER        59  0019 JH1EAQ        59   0017
QSO: 21282 PH  2017-09-09 0845 UA4FER        59  0020 JG1VGX        59   0005
QSO: 21245 PH  2017-09-09 0848 UA4FER        59  0021 HS5SRH        59   0005
QSO: 21297 PH  2017-09-09 0852 UA4FER        59  0022 HZ1FS         59   0225
QSO: 21254 PH  2017-09-09 1036 UA4FER        59  0023 4L2M          59   0195
QSO: 21288 PH  2017-09-09 1038 UA4FER        59  0024 9K2HN         59   0545
QSO: 21235 PH  2017-09-09 1041 UA4FER        59  0025 VU2YVK        59   0109
QSO: 14192 PH  2017-09-09 1046 UA4FER        59  0026 7Z1SJ         59   0246
QTC: 14192 PH  2017-09-09 1052 UA4FER        024/10     7Z1SJ         1039 OE5WHN        004
QTC: 14192 PH  2017-09-09 1052 UA4FER        024/10     7Z1SJ         1039 IW1FRU        001
QTC: 14192 PH  2017-09-09 1052 UA4FER        024/10     7Z1SJ         1040 G1IZQ         012
