START-OF-LOG: 3.0
CALLSIGN: YU2A
CLUB: YU Contest Club
CONTEST: CQ-WW-SSB
CLAIMED-SCORE: 2904825
OPERATORS: YU2A
NAME: Miro Heleta
CREATED-BY: N1MM Logger V10.9.7
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO:  7000 PH 2010-10-30 0000 YU2A          59  15     YL3FT         59  15
QSO:  7000 PH 2010-10-30 0001 YU2A          59  15     NN3W          59  05
QSO:  7000 PH 2010-10-30 0002 YU2A          59  15     ES5G          59  15
QSO:  7000 PH 2010-10-30 0003 YU2A          59  15     DR1A          59  14
QSO:  7000 PH 2010-10-30 0004 YU2A          59  15     CR3L          59  33
QSO:  7000 PH 2010-10-30 0004 YU2A          59  15     DL0UM         59  14
QSO:  7000 PH 2010-10-30 0006 YU2A          59  15     TM2B          59  14
QSO:  7000 PH 2010-10-30 0007 YU2A          59  15     OT2A          59  14
QSO:  7000 PH 2010-10-30 0009 YU2A          59  15     GM5X          59  14
QSO:  7000 PH 2010-10-30 0010 YU2A          59  15     W3LPL         59  05
QSO:  7000 PH 2010-10-30 0011 YU2A          59  15     LY2W          59  15
QSO:  7000 PH 2010-10-30 0012 YU2A          59  15     M4A           59  14
QSO:  7000 PH 2010-10-30 0013 YU2A          59  15     RW0A          59  18
QSO:  7000 PH 2010-10-30 0014 YU2A          59  15     TM9R          59  14
QSO:  7000 PH 2010-10-30 0015 YU2A          59  15     A73A          59  21
QSO:  7000 PH 2010-10-30 0015 YU2A          59  15     RT6A          59  16
QSO:  7000 PH 2010-10-30 0016 YU2A          59  15     RM3Q          59  16
QSO:  7000 PH 2010-10-30 0017 YU2A          59  15     TM5KD         59  14
QSO:  7000 PH 2010-10-30 0019 YU2A          59  15     RG3K          59  16
QSO:  7000 PH 2010-10-30 0019 YU2A          59  15     VE3EJ         59  04
QSO:  7000 PH 2010-10-30 0020 YU2A          59  15     DP6T          59  14
QSO:  7000 PH 2010-10-30 0020 YU2A          59  15     LY7A          59  15
QSO:  7000 PH 2010-10-30 0021 YU2A          59  15     UN7PL         59  17
