START-OF-LOG: 3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-SSB
CALLSIGN:      WI7F
CLAIMED-SCORE: 80850
NAME:          jerry schnor
CLUB:          northern california contest club
LOCATION:      WWA
OPERATORS:     WI7F
SOAPBOX:       I did not get to spend as much time in the chair as i
SOAPBOX:       wanted but what i did get was fun amd enjoyable just
SOAPBOX:       left things running while i did family stuff.  was
SOAPBOX:       surprised with the 10 meter contacts and my first real
SOAPBOX:       low band dx.  as usual was a fun time
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
QSO: 14000 PH 2010-10-30 1655 WI7F          59  03     EI2CN         59  14
QSO: 14000 PH 2010-10-30 1657 WI7F          59  03     GI6K          59  14
QSO: 14000 PH 2010-10-30 1714 WI7F          59  03     E73M          59  15
QSO: 14000 PH 2010-10-30 1722 WI7F          59  03     DR1A          59  14
QSO: 14000 PH 2010-10-30 1723 WI7F          59  03     OH8L          59  15
QSO: 14000 PH 2010-10-30 1726 WI7F          59  03     F1AKK         59  14
QSO: 14000 PH 2010-10-30 1728 WI7F          59  03     IR2C          59  15
QSO: 14000 PH 2010-10-30 1731 WI7F          59  03     LA3GKT        59  14
QSO: 14000 PH 2010-10-30 1740 WI7F          59  03     LN9Z          59  14
QSO: 14000 PH 2010-10-30 1746 WI7F          59  03     KI6JD         59  03
QSO: 14000 PH 2010-10-30 1755 WI7F          59  03     VA3EBN        59  04
QSO: 14000 PH 2010-10-30 1758 WI7F          59  03     IR4X          59  15
QSO: 14000 PH 2010-10-30 1800 WI7F          59  03     IR4M          59  15
QSO: 14000 PH 2010-10-30 1803 WI7F          59  03     IO5O          59  15
QSO: 14000 PH 2010-10-30 1806 WI7F          59  03     CR3L          59  33
QSO: 14000 PH 2010-10-30 1812 WI7F          59  03     M4A           59  14
QSO: 14000 PH 2010-10-30 1831 WI7F          59  03     K1KI          59  05
QSO: 14000 PH 2010-10-30 1835 WI7F          59  03     CR3A          59  33
QSO: 14000 PH 2010-10-30 1837 WI7F          59  03     OG6N          59  15
QSO: 14000 PH 2010-10-30 1839 WI7F          59  03     J42WT         59  20
QSO: 14000 PH 2010-10-30 1845 WI7F          59  03     RZ1ZZ         59  16
QSO: 14000 PH 2010-10-30 1854 WI7F          59  03     S58N          59  15
QSO: 14000 PH 2010-10-30 1856 WI7F          59  03     E7DX          59  15
QSO: 14000 PH 2010-10-30 1858 WI7F          59  03     DL2ARD        59  14
QSO: 14000 PH 2010-10-30 1900 WI7F          59  03     KH7Q          59  31
QSO: 21000 PH 2010-10-30 1920 WI7F          59  03     HK1R          59  09
QSO: 21000 PH 2010-10-30 1929 WI7F          59  03     D4C           59  35
QSO: 21000 PH 2010-10-30 1932 WI7F          59  03     VP5T          59  08
QSO: 21000 PH 2010-10-30 1934 WI7F          59  03     HC8A          59  10
QSO: 21000 PH 2010-10-30 1935 WI7F          59  03     KP2M          59  08
QSO: 21000 PH 2010-10-30 1953 WI7F          59  03     PY3OPP        59  11
QSO: 21000 PH 2010-10-30 1957 WI7F          59  03     CE1A          59  12
QSO: 21000 PH 2010-10-30 2000 WI7F          59  03     LP2F          59  13
QSO: 21000 PH 2010-10-30 2011 WI7F          59  03     VK4KW         59  30
QSO: 21000 PH 2010-10-30 2013 WI7F          59  03     VO1TA         59  05
QSO: 21000 PH 2010-10-30 2015 WI7F          59  03     NH6JC         59  31
QSO: 21000 PH 2010-10-30 2017 WI7F          59  03     AL2F          59  01
QSO: 21000 PH 2010-10-30 2019 WI7F          59  03     KL7/N0HJZ     59  01
QSO: 21000 PH 2010-10-30 2022 WI7F          59  03     KH7Y          59  31
QSO: 14000 PH 2010-10-30 2029 WI7F          59  03     OZ7X          59  14
QSO: 21000 PH 2010-10-30 2042 WI7F          59  03     PJ2T          59  09
QSO: 21000 PH 2010-10-30 2050 WI7F          59  03     ZM4T          59  32
QSO: 21000 PH 2010-10-30 2053 WI7F          59  03     VP5T          59  08
QSO: 21000 PH 2010-10-30 2103 WI7F          59  03     AL9A          59  01
QSO: 21000 PH 2010-10-30 2112 WI7F          59  03     PT2CM         59  11
QSO: 21000 PH 2010-10-30 2119 WI7F          59  03     JF2IWL        59  25
QSO: 21000 PH 2010-10-30 2123 WI7F          59  03     KH6MB         59  31
