START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: EUDX-CONTEST
CALLSIGN: K1RM
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K1RM
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for EUDX-CONTEST EUDX_contest/2025.
QSO: 28020 CW 2025-02-01 1316 K1RM          599 8 SP7JDI        599 PL04
QSO: 28020 CW 2025-02-01 1344 K1RM          599 8 PY2XL         599 15
QSO: 28020 CW 2025-02-01 1345 K1RM          599 8 RX9CC         599 20
QSO: 28000 CW 2025-02-01 1346 K1RM          599 08 SN4K          599 PL15
QSO: 21014 CW 2025-02-01 1357 K1RM          599 8 PA2TA         599 NL10
QSO: 21014 CW 2025-02-01 1357 K1RM          599 8 R7AT          599 29
QSO: 21014 CW 2025-02-01 1358 K1RM          599 8 PC5D          599 NL06
QSO: 21010 CW 2025-02-01 1402 K1RM          599 8 RA5BF         599 29
QSO: 21014 CW 2025-02-01 1402 K1RM          599 8 OG7F          599 FI07
QSO: 21014 CW 2025-02-01 1403 K1RM          599 8 DL1EFW        599 DE10
QSO: 21015 CW 2025-02-01 1451 K1RM          599 8 DJ9MH         599 DL02
QSO: 21015 CW 2025-02-01 1451 K1RM          599 08 SP3VT         599 PL01
QSO: 21000 CW 2025-02-01 1452 K1RM          599 08 SN4EE         599 PL10
QSO: 21015 CW 2025-02-01 1452 K1RM          599 8 RV6HV         599 29
QSO: 21015 CW 2025-02-01 1454 K1RM          599 8 UZ7E          599 29
QSO: 21038 CW 2025-02-01 1456 K1RM          599 8 DF9SJ         599 DE01
QSO: 21000 CW 2025-02-01 1457 K1RM          599 8 DK2AT         599 DE16
QSO: 21000 CW 2025-02-01 1457 K1RM          599 8 DR9W          599 DE07
QSO: 21015 CW 2025-02-01 1457 K1RM          599 08 DL5JQ         599 DE10
QSO: 21015 CW 2025-02-01 1458 K1RM          599 08 RL2Y          599 29
QSO: 21015 CW 2025-02-01 1458 K1RM          599 08 RV3ZN         599 29
QSO: 21015 CW 2025-02-01 1459 K1RM          599 08 RK3TD         599 29
QSO: 21000 CW 2025-02-01 1500 K1RM          599 8 EW1TO         599 29
QSO: 21015 CW 2025-02-01 1502 K1RM          599 8 LZ1ND         599 BG06
QSO: 21015 CW 2025-02-01 1502 K1RM          599 8 YQ6A          599 RO07
QSO: 21010 CW 2025-02-01 1503 K1RM          599 8 YT1Q          599 28
QSO: 21015 CW 2025-02-01 1503 K1RM          599 8 UR8UO         599 2N
QSO: 21015 CW 2025-02-01 1504 K1RM          599 8 YU1A          599 28
QSO: 21015 CW 2025-02-01 1505 K1RM          599 8 MM9I          599 27
QSO: 21015 CW 2025-02-01 1505 K1RM          599 8 RD4F          599 29
QSO: 21000 CW 2025-02-01 1506 K1RM          599 8 OK1KTI        599 CZ
QSO: 21015 CW 2025-02-01 1507 K1RM          599 08 DL1WA         599 DE13
QSO: 21015 CW 2025-02-01 1508 K1RM          599 8 F5TYY         599 FR 09
QSO: 21015 CW 2025-02-01 1508 K1RM          599 8 PC1PM         599 NL03
QSO: 21015 CW 2025-02-01 1509 K1RM          599 8 UR4CU         599 29
QSO: 21015 CW 2025-02-01 1509 K1RM          599 8 UR7EC         599 29
QSO: 21015 CW 2025-02-01 1510 K1RM          599 08 PE2K          599 NL04
QSO: 21015 CW 2025-02-01 1510 K1RM          599 8 YO6FLW        599 RO07
QSO: 21015 CW 2025-02-01 1511 K1RM          599 08 F5MBM         599 FR06
QSO: 21015 CW 2025-02-01 1512 K1RM          599 8 SP5DJ         599 PL08
QSO: 21000 CW 2025-02-01 1513 K1RM          599 8 EW2ES         599 29
QSO: 21015 CW 2025-02-01 1514 K1RM          599 08 LZ4AE         599 BG01
QSO: 21015 CW 2025-02-01 1514 K1RM          599 8 PA0RDT        599 NL12
QSO: 21015 CW 2025-02-01 1515 K1RM          599 08 DL1DAW        599 DE10
QSO: 21015 CW 2025-02-01 1516 K1RM          599 08 UA3PSV        599 29
QSO: 21015 CW 2025-02-01 1516 K1RM          599 08 YU1YV         599 28
QSO: 21015 CW 2025-02-01 1517 K1RM          599 8 RA3BQ         599 29
QSO: 21015 CW 2025-02-01 1518 K1RM          599 08 LZ1MS         599 BG05
QSO: 21015 CW 2025-02-01 1518 K1RM          599 8 ON/DL4JU      599 BE06
QSO: 21000 CW 2025-02-01 1519 K1RM          599 8 UZ1U          599 29
QSO: 21015 CW 2025-02-01 1519 K1RM          599 08 UA3XFO        599 29
QSO: 21015 CW 2025-02-01 1521 K1RM          599 08 SQ1BVG        599 PL11
QSO: 21015 CW 2025-02-01 1522 K1RM          599 08 9A3SM         599 HR01
QSO: 21015 CW 2025-02-01 1522 K1RM          599 8 YO2MNZ        599 RO05
END-OF-LOG:
