START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-DIGI
CALLSIGN: W1RH
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: W1RH
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-DIGI ARRL/arrl_international_digital_contest/2023.
QSO: 14080 DG 2023-06-03 2341 W1RH          CM98 W0GJT         DM59RC
QSO: 14082 DG 2023-06-04 0003 W1RH          CM98 KE6GLA        CM98
QSO: 14000 DG 2023-06-04 0004 W1RH          CM98 AC5O          EL49
QSO: 14082 DG 2023-06-04 0005 W1RH          CM98 W9ET          EN43
QSO: 14082 DG 2023-06-04 0006 W1RH          CM98 1 WB6AGE        CN86
QSO: 14083 DG 2023-06-04 0006 W1RH          CM98 1 K1BZ          FN54
QSO: 14081 DG 2023-06-04 0010 W1RH          CM98 W0ZA          EN00
QSO: 14082 DG 2023-06-04 0010 W1RH          CM98 W0KI          DM79
QSO: 14081 DG 2023-06-04 0011 W1RH          CM98 1 K1PNQ         FN42
QSO: 14082 DG 2023-06-04 0012 W1RH          CM98 K8LF          FM17
QSO: 14000 DG 2023-06-04 0013 W1RH          CM98 0 N4JRP         EM95
QSO: 14082 DG 2023-06-04 0016 W1RH          CM98 KC2GOW        FN20
QSO: 14081 DG 2023-06-04 0017 W1RH          CM98 N0TA          DN70
QSO: 14082 DG 2023-06-04 0017 W1RH          CM98 N1IBM         FN33
QSO: 14081 DG 2023-06-04 0018 W1RH          CM98 W7II          EN42
QSO: 14081 DG 2023-06-04 0019 W1RH          CM98 K9OM          EN65
QSO: 14082 DG 2023-06-04 0020 W1RH          CM98 IT9VCE        JM77
QSO: 14081 DG 2023-06-04 0021 W1RH          CM98 NF3R          FN20
QSO: 14081 DG 2023-06-04 0021 W1RH          CM98 -1 W2ZQ          FN20
QSO: 14081 DG 2023-06-04 0023 W1RH          CM98 1 KB3HF         EM48
QSO: 14082 DG 2023-06-04 0023 W1RH          CM98 N1EK          FM19
QSO: 14080 DG 2023-06-04 0025 W1RH          CM98 N0AT          EN34
QSO: 14080 DG 2023-06-04 0026 W1RH          CM98 AD5JK         EM15
QSO: 14081 DG 2023-06-04 0026 W1RH          CM98 W9FFA         EM69
QSO: 14081 DG 2023-06-04 0027 W1RH          CM98 K8BL          EN91
QSO: 14081 DG 2023-06-04 0027 W1RH          CM98 LU6ETB        GF05
QSO: 14082 DG 2023-06-04 0030 W1RH          CM98 0 KB4S          FM17
QSO: 14000 DG 2023-06-04 0032 W1RH          CM98 0 AB1WG         FN34
QSO: 14080 DG 2023-06-04 0032 W1RH          CM98 CT2FEY        IN50
QSO: 14082 DG 2023-06-04 0032 W1RH          CM98 WB8SIG        EN91
QSO: 14082 DG 2023-06-04 0034 W1RH          CM98 KV4ZY         FM08
QSO: 14081 DG 2023-06-04 0041 W1RH          CM98 AJ6V          CM87
QSO: 14083 DG 2023-06-04 0045 W1RH          CM98 0 AE5FM         EM13
QSO: 14082 DG 2023-06-04 0046 W1RH          CM98 0 NN2D          FN20
QSO: 14082 DG 2023-06-04 0049 W1RH          CM98 K3MM          FM19
QSO: 14081 DG 2023-06-04 0051 W1RH          CM98 0 K8LU          EN80
QSO: 14080 DG 2023-06-04 0055 W1RH          CM98 AI9K          EM48
QSO: 14080 DG 2023-06-04 0115 W1RH          CM98 AJ3M          FM18
QSO: 14082 DG 2023-06-04 0116 W1RH          CM98 MR5W          IO80
QSO: 14080 DG 2023-06-04 0124 W1RH          CM98 PY1CG         GG87
QSO: 14080 DG 2023-06-04 0130 W1RH          CM98 KB2DSQ        FN13
QSO: 14080 DG 2023-06-04 0130 W1RH          CM98 N2SRK         DM79
QSO: 14080 DG 2023-06-04 0131 W1RH          CM98 WA9LEY        EN61
QSO: 14082 DG 2023-06-04 0131 W1RH          CM98 N6MA          EM65
QSO: 14083 DG 2023-06-04 0132 W1RH          CM98 0 KC3PIB        EN90
QSO: 14081 DG 2023-06-04 0133 W1RH          CM98 W3FAY         FM18
QSO: 14081 DG 2023-06-04 0133 W1RH          CM98 WO9G          EN60MK
QSO: 14081 DG 2023-06-04 0134 W1RH          CM98 K2MK          EL98
QSO: 14082 DG 2023-06-04 0135 W1RH          CM98 WA8LRW        EN91
QSO: 14080 DG 2023-06-04 0138 W1RH          CM98 AC7NU         CN85NL
QSO: 14000 DG 2023-06-04 0140 W1RH          CM98 K3KN          FM19
QSO: 14000 DG 2023-06-04 0140 W1RH          CM98 W1NF          FN42
QSO: 14080 DG 2023-06-04 0140 W1RH          CM98 0 KF7PBM        DN08
QSO: 14080 DG 2023-06-04 0145 W1RH          CM98 0 N4KGO         EM73
QSO: 14080 DG 2023-06-04 0146 W1RH          CM98 WY3A          FM29
QSO: 14082 DG 2023-06-04 0147 W1RH          CM98 0 K3NO          FM19
QSO: 14081 DG 2023-06-04 0150 W1RH          CM98 KH6AQ         BK29
QSO: 14082 DG 2023-06-04 0152 W1RH          CM98 NA3M          FM19
QSO: 14081 DG 2023-06-04 0153 W1RH          CM98 WB8BZK        EN52
QSO: 14081 DG 2023-06-04 0154 W1RH          CM98 PY1ZV         GG87
QSO: 14082 DG 2023-06-04 0154 W1RH          CM98 0 KC3NDW        FN21
QSO: 14082 DG 2023-06-04 0156 W1RH          CM98 AA4DD         EM86
QSO: 14090 DG 2023-06-04 0211 W1RH          CM98 HI5MAH        FK48
QSO: 14000 DG 2023-06-04 0213 W1RH          CM98 ON8BB         JO21
QSO: 14092 DG 2023-06-04 0213 W1RH          CM98 PY2GTA        GG66
QSO: 14092 DG 2023-06-04 0213 W1RH          CM98 UB7K          KN85
QSO: 14075 DG 2023-06-04 0217 W1RH          CM98 PD1TV         JO32
QSO: 21080 DG 2023-06-04 1738 W1RH          CM98 0 5B4AMM        KM65
QSO: 21080 DG 2023-06-04 1739 W1RH          CM98 N0AT          EN34
QSO: 21080 DG 2023-06-04 1741 W1RH          CM98 VA3PC         FN06
QSO: 21082 DG 2023-06-04 1743 W1RH          CM98 W1UE          FN41
QSO: 21080 DG 2023-06-04 1744 W1RH          CM98 VE3MGY        EN92
QSO: 21081 DG 2023-06-04 1744 W1RH          CM98 ON6NL         JO21
QSO: 21082 DG 2023-06-04 1745 W1RH          CM98 PY2CX         GG66
QSO: 21082 DG 2023-06-04 1746 W1RH          CM98MS AB8MO         EN91JL
QSO: 21082 DG 2023-06-04 1746 W1RH          CM98 KB9S          EN44
QSO: 21000 DG 2023-06-04 1748 W1RH          CM98 IK5AEQ        JN53
QSO: 21081 DG 2023-06-04 1748 W1RH          CM98 0 N0GTO         DM59
QSO: 21081 DG 2023-06-04 1749 W1RH          CM98 N1IBM         FN33
QSO: 21081 DG 2023-06-04 1749 W1RH          CM98 NR4O          FM05
QSO: 21081 DG 2023-06-04 1750 W1RH          CM98 0 KC3JNW        FN11
QSO: 21081 DG 2023-06-04 1751 W1RH          CM98 KE8M          EN81
QSO: 21083 DG 2023-06-04 1751 W1RH          CM98 OK2FD         JN79
QSO: 21080 DG 2023-06-04 1752 W1RH          CM98 G2M           IO82
QSO: 21000 DG 2023-06-04 1753 W1RH          CM98 1 K4NTO         FM16
QSO: 21082 DG 2023-06-04 1753 W1RH          CM98 KJ0I          DM79
QSO: 21082 DG 2023-06-04 1754 W1RH          CM98 0 W3PAX         FN10
QSO: 21082 DG 2023-06-04 1755 W1RH          CM98 WB5TUF        EL29
QSO: 21081 DG 2023-06-04 1756 W1RH          CM98 K6XX          CM87
QSO: 21080 DG 2023-06-04 1757 W1RH          CM98 0 F4DXX         IN97
QSO: 21081 DG 2023-06-04 1759 W1RH          CM98 N3KN          EM97
QSO: 21000 DG 2023-06-04 1800 W1RH          CM98 W1NF          FN42
QSO: 21081 DG 2023-06-04 1800 W1RH          CM98 IT9VCE        JM77
QSO: 21080 DG 2023-06-04 1801 W1RH          CM98 KC9YRA        EN61
QSO: 21081 DG 2023-06-04 1801 W1RH          CM98 -1 W2ZQ          FN20
QSO: 21081 DG 2023-06-04 1801 W1RH          CM98 WB0N          EN34
QSO: 21082 DG 2023-06-04 1801 W1RH          CM98 W7VXS         CN87
QSO: 21080 DG 2023-06-04 1802 W1RH          CM98 0 KA2MGE        FN02
QSO: 21081 DG 2023-06-04 1803 W1RH          CM98 0 KG5EIU        EM13
QSO: 21081 DG 2023-06-04 1804 W1RH          CM98 0 KK5LO         EL09
QSO: 21081 DG 2023-06-04 1805 W1RH          CM98 PA4O          JO33
QSO: 21082 DG 2023-06-04 1805 W1RH          CM98 K9PW          EN52
QSO: 21081 DG 2023-06-04 1806 W1RH          CM98 CO7HNS        FL11
QSO: 21082 DG 2023-06-04 1807 W1RH          CM98 N3GB          EL98
QSO: 21081 DG 2023-06-04 1808 W1RH          CM98 1 K1PNQ         FN42
QSO: 21081 DG 2023-06-04 1809 W1RH          CM98 K7BTW         CN86
QSO: 21141 DG 2023-06-04 1810 W1RH          CM98 LU2NI         FG72
QSO: 21082 DG 2023-06-04 1811 W1RH          CM98 KE6GLA        CM98
QSO: 21082 DG 2023-06-04 1812 W1RH          CM98 OL6D          JN69
QSO: 21081 DG 2023-06-04 1813 W1RH          CM98 0 AE5FM         EM13
QSO: 21082 DG 2023-06-04 1814 W1RH          CM98 VA2VT         FN35
QSO: 21091 DG 2023-06-04 1816 W1RH          CM98 N1RDN         FN41
QSO: 21091 DG 2023-06-04 1817 W1RH          CM98 2E0INN        IO83
QSO: 21092 DG 2023-06-04 1818 W1RH          CM98 GI7NKK        IO74
QSO: 21090 DG 2023-06-04 1819 W1RH          CM98 DN5MT         JN48
QSO: 21091 DG 2023-06-04 1821 W1RH          CM98 PE1PIX        JO23
QSO: 21090 DG 2023-06-04 1822 W1RH          CM98 PC4H          JO22
QSO: 21091 DG 2023-06-04 1824 W1RH          CM98 0 K3JSJ         FM18
QSO: 21090 DG 2023-06-04 1827 W1RH          CM98 PA6AA         JO32
QSO: 21091 DG 2023-06-04 1828 W1RH          CM98 CT2FEY        IN50
QSO: 21091 DG 2023-06-04 1829 W1RH          CM98 PY2QT         GG76
QSO: 14081 DG 2023-06-04 1834 W1RH          CM98 N0LLH         EM09
QSO: 14082 DG 2023-06-04 1834 W1RH          CM98 K5DTC         CN85
QSO: 14081 DG 2023-06-04 1835 W1RH          CM98 K8CC          EN82
QSO: 14082 DG 2023-06-04 1835 W1RH          CM98 N8HRZ         EN91
QSO: 14083 DG 2023-06-04 1838 W1RH          CM98 WB2REM        FN10
QSO: 14082 DG 2023-06-04 1839 W1RH          CM98 1 W1OP          FN41
QSO: 14081 DG 2023-06-04 1840 W1RH          CM98 KC9XI         EM19
QSO: 14081 DG 2023-06-04 1840 W1RH          CM98 WQ9F          EN61
QSO: 14083 DG 2023-06-04 1842 W1RH          CM98 VE5MX         DN89
QSO: 14081 DG 2023-06-04 1846 W1RH          CM98 PA4O          JO33
QSO: 14082 DG 2023-06-04 1846 W1RH          CM98 N5YT          EM51
QSO: 14080 DG 2023-06-04 1847 W1RH          CM98 KC9YRA        EN61
QSO: 14082 DG 2023-06-04 1851 W1RH          CM98MS AB8MO         EN91JL
QSO: 14081 DG 2023-06-04 1855 W1RH          CM98 PA4O          JO33
QSO: 21082 DG 2023-06-04 1902 W1RH          CM98 AC8Y          FM18
QSO: 21082 DG 2023-06-04 1902 W1RH          CM98 KV4ZY         FM08
QSO: 21082 DG 2023-06-04 1902 W1RH          CM98 KV4ZY         FM08
QSO: 21081 DG 2023-06-04 1904 W1RH          CM98 1 WA0LJM        EM73
QSO: 21082 DG 2023-06-04 1905 W1RH          CM98 NA3M          FM19
QSO: 21140 DG 2023-06-04 1906 W1RH          CM98 0 EA3Y          JN11
QSO: 21082 DG 2023-06-04 1907 W1RH          CM98 0 KC3NDU        FN21
QSO: 21082 DG 2023-06-04 1907 W1RH          CM98 0 NN2D          FN20
QSO: 21081 DG 2023-06-04 1908 W1RH          CM98 K8LF          FM17
QSO: 21081 DG 2023-06-04 1909 W1RH          CM98 KP4JFR        FK68
QSO: 21081 DG 2023-06-04 1910 W1RH          CM98 W3FAY         FM18
QSO: 21081 DG 2023-06-04 1911 W1RH          CM98 WB5BHS        EM35
QSO: 21081 DG 2023-06-04 1913 W1RH          CM98 1 KD5YS         EM31
QSO: 21081 DG 2023-06-04 1913 W1RH          CM98 0 WA3SWA        FM19
QSO: 21082 DG 2023-06-04 1913 W1RH          CM98 N7PMS         DN28
QSO: 21080 DG 2023-06-04 1914 W1RH          CM98 IK4UOA        JN54
QSO: 21081 DG 2023-06-04 1917 W1RH          CM98 0 WT0DX         DM79
QSO: 21091 DG 2023-06-04 1922 W1RH          CM98 ZP5AA         GG14
QSO: 21091 DG 2023-06-04 1923 W1RH          CM98 1 WA1HXH        FN43
QSO: 21092 DG 2023-06-04 1923 W1RH          CM98 N8OO          EM31
QSO: 21093 DG 2023-06-04 1924 W1RH          CM98 VE5MX         DN89
QSO: 21091 DG 2023-06-04 1925 W1RH          CM98 N5ER          EM34
QSO: 21090 DG 2023-06-04 1926 W1RH          CM98 HI5MAH        FK48
QSO: 21091 DG 2023-06-04 1926 W1RH          CM98 K3QIA         FN11
QSO: 21091 DG 2023-06-04 1926 W1RH          CM98 0 N8IK          FM18
QSO: 21091 DG 2023-06-04 1927 W1RH          CM98 VE2EBK        FN46
QSO: 21091 DG 2023-06-04 1929 W1RH          CM98 EA3CFV        JN11
QSO: 21092 DG 2023-06-04 1930 W1RH          CM98 N8HRZ         EN91
QSO: 21000 DG 2023-06-04 1931 W1RH          CM98 0 WA8YZB        EN82
QSO: 21091 DG 2023-06-04 1932 W1RH          CM98 WY6K          EM12
QSO: 21076 DG 2023-06-04 1933 W1RH          CM98 KC7WDL        CN87
QSO: 21092 DG 2023-06-04 1934 W1RH          CM98 WA7DHQ        DM42
QSO: 21092 DG 2023-06-04 1936 W1RH          CM98 KH6AQ         BK29
QSO: 21091 DG 2023-06-04 1937 W1RH          CM98 WO2X          FN20
QSO: 21091 DG 2023-06-04 1938 W1RH          CM98 0 KN4UND        FM17
QSO: 21000 DG 2023-06-04 1940 W1RH          CM98 1 WB3DPS        FN00
QSO: 21091 DG 2023-06-04 1940 W1RH          CM98 K1RH          FM19
QSO: 21076 DG 2023-06-04 1941 W1RH          CM98 CO8MCL        FL20
QSO: 21091 DG 2023-06-04 1943 W1RH          CM98 NF4M          EL97
QSO: 21092 DG 2023-06-04 1943 W1RH          CM98 N5YT          EM51
QSO: 21000 DG 2023-06-04 1944 W1RH          CM98 WB4UIH        EL98
QSO: 21092 DG 2023-06-04 1945 W1RH          CM98 0 KI0J          DM79
QSO: 21092 DG 2023-06-04 1946 W1RH          CM98 0 K4LDC         EM74
QSO: 21000 DG 2023-06-04 1947 W1RH          CM98 W4ERP         EL95
QSO: 21090 DG 2023-06-04 2003 W1RH          CM98 0 PU2VLW        GG67
QSO: 21092 DG 2023-06-04 2003 W1RH          CM98 0 K7DR          EN82
QSO: 21091 DG 2023-06-04 2006 W1RH          CM98 N0TA          DN70
QSO: 21092 DG 2023-06-04 2008 W1RH          CM98MS K9DSS         EM44
QSO: 21092 DG 2023-06-04 2008 W1RH          CM98 N9GQA         EM50
QSO: 28092 DG 2023-06-04 2012 W1RH          CM98 PT8DX         FI60
QSO: 28090 DG 2023-06-04 2015 W1RH          CM98 0 PY2MOH        GG66
QSO: 28090 DG 2023-06-04 2017 W1RH          CM98 0 PY2MLO        GG66
QSO: 28092 DG 2023-06-04 2017 W1RH          CM98 NA3M          FM19
QSO: 28092 DG 2023-06-04 2018 W1RH          CM98 W0ZA          EN00
QSO: 28091 DG 2023-06-04 2021 W1RH          CM98 W4EE          EL98
QSO: 28091 DG 2023-06-04 2032 W1RH          CM98 CX2AQ         GF25
QSO: 28091 DG 2023-06-04 2033 W1RH          CM98 PY2GZ         GG66PR
QSO: 28092 DG 2023-06-04 2034 W1RH          CM98 PU1JSV        GG87
QSO: 21091 DG 2023-06-04 2045 W1RH          CM98 VE3CT         FN04
QSO: 21092 DG 2023-06-04 2046 W1RH          CM98 0 K9SJP         EN52
QSO: 21092 DG 2023-06-04 2046 W1RH          CM98 WA3AAN        FN20
QSO: 21093 DG 2023-06-04 2049 W1RH          CM98 WQ5L          EM50
QSO: 21090 DG 2023-06-04 2050 W1RH          CM98 1 K1BZ          FN54
QSO: 21091 DG 2023-06-04 2050 W1RH          CM98 G0OSK         IO91
QSO: 21000 DG 2023-06-04 2053 W1RH          CM98 KD5ZLR        EL09
QSO: 21090 DG 2023-06-04 2054 W1RH          CM98 KC4TNQ        EM66
QSO: 21075 DG 2023-06-04 2057 W1RH          CM98 1 KA1RUE        EN91
QSO: 21092 DG 2023-06-04 2100 W1RH          CM98 KB9REV        EN61
QSO: 21090 DG 2023-06-04 2103 W1RH          CM98 NH2JE         CN85PN
QSO: 21092 DG 2023-06-04 2104 W1RH          CM98 PU2UAF        GG66
QSO: 21091 DG 2023-06-04 2109 W1RH          CM98 W4EE          EL98
QSO: 21091 DG 2023-06-04 2157 W1RH          CM98 AB1J          FN42
QSO: 21091 DG 2023-06-04 2200 W1RH          CM98 XE2NL         DL95
QSO: 21092 DG 2023-06-04 2201 W1RH          CM98 1 W1OP          FN41
QSO: 21091 DG 2023-06-04 2204 W1RH          CM98 AC3RA         FN00
QSO: 21091 DG 2023-06-04 2204 W1RH          CM98 K4BC          FM17
QSO: 21091 DG 2023-06-04 2207 W1RH          CM98 WB4HRL        EM84
QSO: 21092 DG 2023-06-04 2208 W1RH          CM98 0 VA3WEB        FN04
QSO: 21000 DG 2023-06-04 2210 W1RH          CM98 0 NN5SD         DN84
QSO: 21091 DG 2023-06-04 2210 W1RH          CM98 PY2GZ         GG66PR
QSO: 21075 DG 2023-06-04 2211 W1RH          CM98 0 K3NO          FM19
QSO: 21092 DG 2023-06-04 2212 W1RH          CM98 N7CKJ         DN17
QSO: 21092 DG 2023-06-04 2213 W1RH          CM98 VA3SXP        FN03
QSO: 21091 DG 2023-06-04 2216 W1RH          CM98 K2RET         FM29
QSO: 21092 DG 2023-06-04 2216 W1RH          CM98 JF1LMB        PM95
QSO: 21093 DG 2023-06-04 2219 W1RH          CM98 VE2HEW        FN35
QSO: 21090 DG 2023-06-04 2223 W1RH          CM98 N8URE         FM19
QSO: 21093 DG 2023-06-04 2224 W1RH          CM98 7L4IOU        PM95
QSO: 14081 DG 2023-06-04 2251 W1RH          CM98 W2TT          FN31TO
QSO: 14081 DG 2023-06-04 2253 W1RH          CM98 0 N1SOH         FN42
QSO: 14082 DG 2023-06-04 2256 W1RH          CM98 DR1X          JO41
QSO: 14080 DG 2023-06-04 2257 W1RH          CM98 0 WT2J          FN30
QSO: 14082 DG 2023-06-04 2258 W1RH          CM98 N6AR          EL98
QSO: 14081 DG 2023-06-04 2300 W1RH          CM98 0 K3URT         FN10
QSO: 14081 DG 2023-06-04 2304 W1RH          CM98 N3QE          FM19
QSO: 14081 DG 2023-06-04 2305 W1RH          CM98 WA8ZNC        CN85
QSO: 14081 DG 2023-06-04 2306 W1RH          CM98 KK5KLK        EM33
QSO: 14081 DG 2023-06-04 2307 W1RH          CM98 0 KB7ABJ        DM33
QSO: 14081 DG 2023-06-04 2307 W1RH          CM98 0 N4JDB         EM64
QSO: 14083 DG 2023-06-04 2308 W1RH          CM98 0 N3KCR         FN10
QSO: 14080 DG 2023-06-04 2309 W1RH          CM98 NN5T          EM12
QSO: 14081 DG 2023-06-04 2312 W1RH          CM98 0 KA2MGE        FN02
QSO: 14000 DG 2023-06-04 2313 W1RH          CM98 K0JQA         EN31
QSO: 14082 DG 2023-06-04 2313 W1RH          CM98 VA2VT         FN35
QSO: 14081 DG 2023-06-04 2316 W1RH          CM98 0 K7DR          EN82
QSO: 14081 DG 2023-06-04 2317 W1RH          CM98 N2WK          FN03
QSO: 14082 DG 2023-06-04 2318 W1RH          CM98 W3US          EL98
QSO: 14082 DG 2023-06-04 2320 W1RH          CM98 W2FDJ         FM29
QSO: 14082 DG 2023-06-04 2321 W1RH          CM98 0 KG5EIU        EM13
QSO: 14081 DG 2023-06-04 2322 W1RH          CM98 KD8KWH        EN80
QSO: 14082 DG 2023-06-04 2324 W1RH          CM98 WA2BOT        FN32
QSO: 14081 DG 2023-06-04 2326 W1RH          CM98 0 KD9MAB        EN70
QSO: 14082 DG 2023-06-04 2327 W1RH          CM98 NN4RB         FM07
QSO: 14091 DG 2023-06-04 2329 W1RH          CM98 W3MLJ         EN90
QSO: 14091 DG 2023-06-04 2330 W1RH          CM98 KI6DY         EN91
QSO: 14000 DG 2023-06-04 2331 W1RH          CM98 WB4UIH        EL98
QSO: 14000 DG 2023-06-04 2337 W1RH          CM98 KD5ZLR        EL09
QSO: 14076 DG 2023-06-04 2337 W1RH          CM98 CO8MCL        FL20
QSO: 14091 DG 2023-06-04 2339 W1RH          CM98 KC2WUF        FN20
QSO: 14090 DG 2023-06-04 2342 W1RH          CM98 KG4W          FM17
QSO: 14090 DG 2023-06-04 2344 W1RH          CM98 K7UWR         EM92
QSO: 14000 DG 2023-06-04 2352 W1RH          CM98 KE3KD         FN10
QSO: 14090 DG 2023-06-04 2353 W1RH          CM98 0 W7WIA         DM42
QSO: 14091 DG 2023-06-04 2353 W1RH          CM98 0 N0GTO         DM59
QSO: 21091 DG 2023-06-04 2355 W1RH          CM98 PY2QT         GG76
QSO: 21091 DG 2023-06-04 2357 W1RH          CM98 KI6DY         EN91
QSO: 21092 DG 2023-06-04 2359 W1RH          CM98 AD4TJ         FM08
END-OF-LOG:
