START-OF-LOG: 2.0
CREATED-BY: Win-Test 3.23.0
CONTEST: REF-CW
REF-SECTION: 61
CALLSIGN: F6BEE/P
CATEGORY: Checklog 
CLAIMED-SCORE: 119848
OFFTIME: 2010-01-30 1539 2010-01-30 1717
OFFTIME: 2010-01-30 2038 2010-01-30 2320
OPERATORS: 
NAME: Jacques Saget
SOAPBOX: 
RIG: K3 + Alpha91b
RIG: Plein d'antennes trop bonnes pour une imitation de concours !
QSO:  7013 CW 2010-01-30 1314 F6BEE/P       599 61     IK3QAR        599 125   
QSO:  7013 CW 2010-01-30 1315 F6BEE/P       599 61     DC9ZP         599 032   
QSO:  7013 CW 2010-01-30 1315 F6BEE/P       599 61     TK5IH         599 2A    
QSO:  7013 CW 2010-01-30 1316 F6BEE/P       599 61     SP3SL         599 013   
QSO:  7013 CW 2010-01-30 1316 F6BEE/P       599 61     DL1DQY        599 079   
QSO:  7013 CW 2010-01-30 1317 F6BEE/P       599 61     HA5OB         599 012   
QSO:  7013 CW 2010-01-30 1317 F6BEE/P       599 61     DF1SZ         599 030   
QSO:  7013 CW 2010-01-30 1318 F6BEE/P       599 61     YT5M          599 062   
QSO:  7013 CW 2010-01-30 1318 F6BEE/P       599 61     DL6KVA        599 106   
QSO:  7013 CW 2010-01-30 1319 F6BEE/P       599 61     DJ1PQ         599 018   
QSO:  7013 CW 2010-01-30 1319 F6BEE/P       599 61     F6HKS         599 81    
QSO:  7013 CW 2010-01-30 1320 F6BEE/P       599 61     F5MUX         599 29    
QSO:  7013 CW 2010-01-30 1320 F6BEE/P       599 61     DL8ARJ        599 021   
QSO:  7013 CW 2010-01-30 1321 F6BEE/P       599 61     PA2CHM        599 016   
QSO:  7013 CW 2010-01-30 1321 F6BEE/P       599 61     DL4BBJ        599 147   
QSO:  7013 CW 2010-01-30 1322 F6BEE/P       599 61     PA0LOU        599 053   
QSO:  7013 CW 2010-01-30 1322 F6BEE/P       599 61     DL2RTL        599 054   
QSO:  7013 CW 2010-01-30 1323 F6BEE/P       599 61     F8BJI         599 94    
QSO:  7013 CW 2010-01-30 1324 F6BEE/P       599 61     G4GVB         599 006   
QSO:  7013 CW 2010-01-30 1324 F6BEE/P       599 61     F6BNH/P       599 73    
QSO:  7013 CW 2010-01-30 1324 F6BEE/P       599 61     PA5GU         599 076   
QSO:  7013 CW 2010-01-30 1326 F6BEE/P       599 61     OK8DD         599 061   
QSO:  7013 CW 2010-01-30 1327 F6BEE/P       599 61     F5NSB         599 13    
QSO:  7013 CW 2010-01-30 1327 F6BEE/P       599 61     F5VBU         599 66    
QSO:  7013 CW 2010-01-30 1328 F6BEE/P       599 61     DL3KWF        599 051   
QSO:  7013 CW 2010-01-30 1328 F6BEE/P       599 61     PA9CW         599 023   
QSO:  7013 CW 2010-01-30 1329 F6BEE/P       599 61     DL6UM         599 044   
QSO:  7013 CW 2010-01-30 1330 F6BEE/P       599 61     YL2GP         599 074   
QSO:  7013 CW 2010-01-30 1332 F6BEE/P       599 61     F1DBE         599 95    
QSO:  7013 CW 2010-01-30 1332 F6BEE/P       599 61     F5VIH         599 01    
QSO:  7013 CW 2010-01-30 1333 F6BEE/P       599 61     F5TGR         599 95    
QSO:  7013 CW 2010-01-30 1333 F6BEE/P       599 61     DL7ARJ        599 018   
QSO:  7013 CW 2010-01-30 1333 F6BEE/P       599 61     HB9APJ        599 048   
QSO:  7013 CW 2010-01-30 1334 F6BEE/P       599 61     F5UTN         599 27    
QSO:  7013 CW 2010-01-30 1334 F6BEE/P       599 61     F5CT          599 61    
QSO:  7013 CW 2010-01-30 1334 F6BEE/P       599 61     DL1THB        599 041   
QSO:  7013 CW 2010-01-30 1335 F6BEE/P       599 61     F6ABI         599 50    
QSO:  7013 CW 2010-01-30 1335 F6BEE/P       599 61     YL2TD         599 018   
QSO:  7013 CW 2010-01-30 1335 F6BEE/P       599 61     DL2DWP        599 027   
QSO:  7013 CW 2010-01-30 1336 F6BEE/P       599 61     F6CLN         599 31    
QSO:  7013 CW 2010-01-30 1336 F6BEE/P       599 61     HA1SN         599 015   
QSO:  7013 CW 2010-01-30 1337 F6BEE/P       599 61     F8CRS         599 67    
QSO:  7013 CW 2010-01-30 1337 F6BEE/P       599 61     OM7AX         599 051   
QSO:  7013 CW 2010-01-30 1337 F6BEE/P       599 61     OM3BY         599 066   
QSO:  7013 CW 2010-01-30 1338 F6BEE/P       599 61     G3SWH         599 038   
QSO:  7013 CW 2010-01-30 1338 F6BEE/P       599 61     F6EBA         599 48    
QSO:  7013 CW 2010-01-30 1338 F6BEE/P       599 61     DD1JN         599 069   
QSO:  7013 CW 2010-01-30 1338 F6BEE/P       599 61     F5VHY         599 47    
QSO:  7013 CW 2010-01-30 1339 F6BEE/P       599 61     F5KAR         599 76    
QSO:  7013 CW 2010-01-30 1339 F6BEE/P       599 61     RK3PWJ        599 018   
QSO:  7013 CW 2010-01-30 1340 F6BEE/P       599 61     DL8QS         599 074   
QSO:  7013 CW 2010-01-30 1340 F6BEE/P       599 61     IK3OII        599 019   
QSO:  7013 CW 2010-01-30 1340 F6BEE/P       599 61     ON4ALY        599 043   
QSO:  7013 CW 2010-01-30 1341 F6BEE/P       599 61     DF2CH         599 059   
QSO:  7013 CW 2010-01-30 1341 F6BEE/P       599 61     DJ4MJ         599 005   
QSO:  7013 CW 2010-01-30 1342 F6BEE/P       599 61     SE6Y          599 133   
QSO:  7013 CW 2010-01-30 1342 F6BEE/P       599 61     GW3NJW        599 003   
QSO:  7013 CW 2010-01-30 1342 F6BEE/P       599 61     F5KCC         599 89    
QSO:  7013 CW 2010-01-30 1343 F6BEE/P       599 61     F6EAH         599 74    
QSO:  7013 CW 2010-01-30 1343 F6BEE/P       599 61     YL2QS         599 068   
QSO:  7013 CW 2010-01-30 1344 F6BEE/P       599 61     F5LVL         599 73    
QSO:  7013 CW 2010-01-30 1344 F6BEE/P       599 61     G3ORY         599 143   
QSO:  7013 CW 2010-01-30 1345 F6BEE/P       599 61     G4KFT         599 043   
QSO:  7013 CW 2010-01-30 1345 F6BEE/P       599 61     OK2BRS        599 049   
QSO:  7013 CW 2010-01-30 1345 F6BEE/P       599 61     RA9AP         599 010   
QSO:  7013 CW 2010-01-30 1345 F6BEE/P       599 61     OL1B          599 077   
QSO:  7013 CW 2010-01-30 1346 F6BEE/P       599 61     I2WIJ         599 002   
QSO:  7013 CW 2010-01-30 1346 F6BEE/P       599 61     F2NZ/P        599 44    
QSO:  7013 CW 2010-01-30 1347 F6BEE/P       599 61     HB9DAX        599 028   
QSO: 14019 CW 2010-01-30 1403 F6BEE/P       599 61     F8DRE         599 28    
QSO: 14046 CW 2010-01-30 1405 F6BEE/P       599 61     UA3DAM        599 060   
QSO: 14046 CW 2010-01-30 1405 F6BEE/P       599 61     UT4UH         599 041   
QSO: 14046 CW 2010-01-30 1405 F6BEE/P       599 61     UU7JN         599 855   
QSO: 14046 CW 2010-01-30 1406 F6BEE/P       599 61     LZ3TL         599 024   
QSO: 14046 CW 2010-01-30 1406 F6BEE/P       599 61     SM0BSB        599 050   
QSO: 14046 CW 2010-01-30 1407 F6BEE/P       599 61     SO9D          599 087   
QSO: 14046 CW 2010-01-30 1407 F6BEE/P       599 61     W8GOC         599 012   
QSO: 14046 CW 2010-01-30 1408 F6BEE/P       599 61     YT4RA         599 032   
QSO: 14046 CW 2010-01-30 1408 F6BEE/P       599 61     YL3DX         599 077   
QSO: 14046 CW 2010-01-30 1409 F6BEE/P       599 61     OK2DW         599 040   
QSO: 14046 CW 2010-01-30 1410 F6BEE/P       599 61     F8BPN         599 19    
QSO: 14046 CW 2010-01-30 1410 F6BEE/P       599 61     VE2GLA        599 002   
QSO: 14046 CW 2010-01-30 1411 F6BEE/P       599 61     9M6XRO        599 018   
QSO: 14046 CW 2010-01-30 1412 F6BEE/P       599 61     9A2BW         599 021   
