START-OF-LOG: 2.0
CREATED-BY: Coupe du REFde F6ADE
CONTEST: REF-CW
CALLSIGN: F5SJC
NAME: LEIBER DANIEL
REF-SECTION: 86
OPERATORS: DANIEL
CATEGORY: SINGLE-OP ALL LOW
CLAIMED-SCORE: 169573
SOAPBOX: 73 ET MERCI A TOUS
RIG: Emetteur=YAESU FT 990 Récepteur=YAESU FT 990 Antenne= VERTICALE / LW Puissance=99W
OFFTIME: 2010-01-30 1252 2010-01-30 1424
OFFTIME: 2010-01-30 1747 2010-01-30 1946
OFFTIME: 2010-01-30 2314 2010-01-31 0547
QSO: 3500  CW 2010-01-30 0605 F5SJC         599 86     F6HJO         599 21     0
QSO: 3500  CW 2010-01-30 0609 F5SJC         599 86     F8EMH         599 54     0
QSO: 3500  CW 2010-01-30 0619 F5SJC         599 86     F5IF          599 66     0
QSO: 3500  CW 2010-01-30 0622 F5SJC         599 86     F6AEW         599 53     0
QSO: 3500  CW 2010-01-30 0633 F5SJC         599 86     F8UFT         599 01     0
QSO: 3500  CW 2010-01-30 0635 F5SJC         599 86     F6KNB         599 33     0
QSO: 3500  CW 2010-01-30 0642 F5SJC         599 86     TM57M         599 57     0
QSO: 3500  CW 2010-01-30 0647 F5SJC         599 86     F5IYU         599 89     0
QSO: 3500  CW 2010-01-30 0651 F5SJC         599 86     DK3KD         599 0037   0
QSO: 3500  CW 2010-01-30 0654 F5SJC         599 86     F6KLO         599 19     0
QSO: 3500  CW 2010-01-30 0658 F5SJC         599 86     F8KGS         599 59     0
QSO: 3500  CW 2010-01-30 0701 F5SJC         599 86     F6FTB         599 21     0
QSO: 3500  CW 2010-01-30 0703 F5SJC         599 86     F5VIH         599 01     0
QSO: 3500  CW 2010-01-30 0706 F5SJC         599 86     F6DYX         599 49     0
QSO: 3500  CW 2010-01-30 0707 F5SJC         599 86     F5NQL         599 89     0
QSO: 3500  CW 2010-01-30 0711 F5SJC         599 86     F5POJ         599 02     0
QSO: 3500  CW 2010-01-30 0712 F5SJC         599 86     F5MUX         599 29     0
QSO: 3500  CW 2010-01-30 0717 F5SJC         599 86     F6CZQ         599 73     0
QSO: 3500  CW 2010-01-30 0721 F5SJC         599 86     F6HKS         599 81     0
