START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.187 [RUS]
CALLSIGN: RW3XM
LOCATION: DX
CATEGORY-BAND: 20M
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
CONTEST: REF-CW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 18387
OPERATORS: OLEG LASHCHUK
NAME: OLEG LASHCHUK
SOAPBOX: tnx for contest
SOAPBOX: RIG(s): FT890AT PA 500W; ANTENNA(s): 4 el vertical array
QSO: 14000 CW 2010-01-30 0822 RW3XM         599 1      F6FDR         599 84           
QSO: 14000 CW 2010-01-30 0959 RW3XM         599 32     F9EW          599 77           
QSO: 14000 CW 2010-01-30 1009 RW3XM         599 33     F5MFI         599 45           
QSO: 14000 CW 2010-01-30 1011 RW3XM         599 34     F5IYU         599 89           
QSO: 14000 CW 2010-01-30 1012 RW3XM         599 35     F6EYB         599 40           
QSO: 14000 CW 2010-01-30 1013 RW3XM         599 36     TM5UTF        599 54           
QSO: 14000 CW 2010-01-30 1014 RW3XM         599 37     F9DK          599 78           
QSO: 14000 CW 2010-01-30 1015 RW3XM         599 38     F5VIH         599 01           
QSO: 14000 CW 2010-01-30 1015 RW3XM         599 39     F5OHM         599 36           
QSO: 14000 CW 2010-01-30 1016 RW3XM         599 40     F5AIB         599 54           
QSO: 14000 CW 2010-01-30 1019 RW3XM         599 41     F5LGF         599 67           
QSO: 14000 CW 2010-01-30 1020 RW3XM         599 42     F6KIM         599 54           
QSO: 14000 CW 2010-01-30 1021 RW3XM         599 43     F8EMH         599 54           
QSO: 14000 CW 2010-01-30 1022 RW3XM         599 44     F5VBT         599 38           
QSO: 14000 CW 2010-01-30 1022 RW3XM         599 45     F6KUP/P       599 55           
QSO: 14000 CW 2010-01-30 1023 RW3XM         599 46     F6GUF         599 69           
QSO: 14000 CW 2010-01-30 1024 RW3XM         599 47     F6EZV         599 94           
QSO: 14000 CW 2010-01-30 1036 RW3XM         599 48     F2DX          599 24           
QSO: 14000 CW 2010-01-30 1037 RW3XM         599 49     F8BUO         599 68           
QSO: 14000 CW 2010-01-30 1038 RW3XM         599 50     F5LTH         599 13           
QSO: 14000 CW 2010-01-30 1040 RW3XM         599 51     F6ACV         599 78           
QSO: 14000 CW 2010-01-30 1042 RW3XM         599 52     F5NKX         599 50           
QSO: 14000 CW 2010-01-30 1043 RW3XM         599 53     F5LDY         599 91           
QSO: 14000 CW 2010-01-30 1047 RW3XM         599 54     F6KSV         599 29           
QSO: 14000 CW 2010-01-30 1052 RW3XM         599 55     F6KAV         599 33           
QSO: 14000 CW 2010-01-30 1054 RW3XM         599 56     F6EPQ         599 70           
QSO: 14000 CW 2010-01-30 1104 RW3XM         599 57     F6GUR         599 59           
QSO: 14000 CW 2010-01-30 1113 RW3XM         599 58     F5KKD         599 93           
QSO: 14000 CW 2010-01-30 1115 RW3XM         599 59     FM5LD         599 FM           
QSO: 14000 CW 2010-01-30 1127 RW3XM         599 60     F6HKA         599 87           
QSO: 14000 CW 2010-01-30 1133 RW3XM         599 61     F5MXH         599 45           
QSO: 14000 CW 2010-01-30 1209 RW3XM         599 62     F6BNH/P       599 73           
QSO: 14000 CW 2010-01-30 1210 RW3XM         599 63     F6KNB         599 33           
QSO: 14000 CW 2010-01-30 1211 RW3XM         599 64     F5UTN         599 27           
QSO: 14000 CW 2010-01-30 1213 RW3XM         599 65     F5KIN         599 63           
QSO: 14000 CW 2010-01-30 1215 RW3XM         599 66     F1AEY         599 11           
QSO: 14000 CW 2010-01-30 1217 RW3XM         599 67     F5KDJ         599 45           
QSO: 14000 CW 2010-01-30 1220 RW3XM         599 68     F5MUX         599 29           
QSO: 14000 CW 2010-01-30 1221 RW3XM         599 69     F8KCF         599 74           
QSO: 14000 CW 2010-01-30 1228 RW3XM         599 70     F6DYX         599 49           
QSO: 14000 CW 2010-01-30 1236 RW3XM         599 71     F6FTB         599 21           
QSO: 14000 CW 2010-01-30 1242 RW3XM         599 72     F6KRK         599 78           
QSO: 14000 CW 2010-01-30 1251 RW3XM         599 73     F5IAE         599 18           
QSO: 14000 CW 2010-01-30 1253 RW3XM         599 74     F5PLR         599 64           
QSO: 14000 CW 2010-01-30 1255 RW3XM         599 75     F8BPN         599 19           
QSO: 14000 CW 2010-01-30 1256 RW3XM         599 76     F8CRS         599 67           
QSO: 14000 CW 2010-01-30 1259 RW3XM         599 77     F5SGI         599 94           
QSO: 14000 CW 2010-01-30 1304 RW3XM         599 78     F6ICX         599 77           
QSO: 14000 CW 2010-01-30 1305 RW3XM         599 79     F8EEQ         599 59           
QSO: 14000 CW 2010-01-30 1309 RW3XM         599 80     F5NQL         599 89           
QSO: 14000 CW 2010-01-30 1316 RW3XM         599 81     F6CNM         599 29           
QSO: 14000 CW 2010-01-30 1317 RW3XM         599 82     F6GVC         599 47           
QSO: 14000 CW 2010-01-30 1320 RW3XM         599 83     F5KDC         599 63           
QSO: 14000 CW 2010-01-30 1324 RW3XM         599 84     F5NTZ         599 77           
QSO: 14000 CW 2010-01-30 1329 RW3XM         599 85     F2IF          599 82           
QSO: 14000 CW 2010-01-30 1332 RW3XM         599 86     F4DVX         599 33           
QSO: 14000 CW 2010-01-30 1334 RW3XM         599 87     F6FAI         599 29           
QSO: 14000 CW 2010-01-30 1335 RW3XM         599 88     F8UFT         599 01           
QSO: 14000 CW 2010-01-30 1336 RW3XM         599 89     F3PZ          599 56           
QSO: 14000 CW 2010-01-30 1337 RW3XM         599 90     F5BBD         599 02           
QSO: 14000 CW 2010-01-30 1345 RW3XM         599 91     F6KJJ         599 38           
QSO: 14000 CW 2010-01-30 1346 RW3XM         599 92     F5RKC         599 35           
QSO: 14000 CW 2010-01-30 1350 RW3XM         599 93     F1JKJ         599 34           
QSO: 14000 CW 2010-01-30 1400 RW3XM         599 94     TM57M         599 57           
QSO: 14000 CW 2010-01-30 1404 RW3XM         599 95     F6GPT         599 33           
QSO: 14000 CW 2010-01-30 1411 RW3XM         599 96     F6KLO         599 19           
QSO: 14000 CW 2010-01-30 1414 RW3XM         599 97     F6DEO         599 95           
QSO: 14000 CW 2010-01-30 1418 RW3XM         599 98     F6DRQ         599 49           
QSO: 14000 CW 2010-01-30 1419 RW3XM         599 99     F5XX          599 81           
QSO: 14000 CW 2010-01-30 1419 RW3XM         599 100    F5CQ          599 35           
QSO: 14000 CW 2010-01-30 1420 RW3XM         599 101    F5SDH         599 35           
QSO: 14000 CW 2010-01-30 1422 RW3XM         599 102    TM0ANT        599 69           
QSO: 14000 CW 2010-01-30 1425 RW3XM         599 103    F6HKS         599 81           
QSO: 14000 CW 2010-01-30 1428 RW3XM         599 104    F6HZS         599 34           
QSO: 14000 CW 2010-01-30 1429 RW3XM         599 105    F5KLP         599 49           
QSO: 14000 CW 2010-01-30 1434 RW3XM         599 106    F6KQL         599 21           
QSO: 14000 CW 2010-01-30 1439 RW3XM         599 107    F6KJX         599 41           
QSO: 14000 CW 2010-01-30 1443 RW3XM         599 108    F3VT          599 01           
QSO: 14000 CW 2010-01-30 1448 RW3XM         599 109    F6CRB         599 76           
QSO: 14000 CW 2010-01-30 1450 RW3XM         599 110    F5LQI         599 58           
QSO: 14000 CW 2010-01-30 1452 RW3XM         599 111    F6ETS         599 23           
QSO: 14000 CW 2010-01-30 1458 RW3XM         599 112    F5KGA         599 38           
QSO: 14000 CW 2010-01-30 1501 RW3XM         599 113    F5PCV         599 62           
QSO: 14000 CW 2010-01-30 1506 RW3XM         599 114    F5KOJ         599 52           
QSO: 14000 CW 2010-01-30 1508 RW3XM         599 115    F5NZY         599 75           
QSO: 14000 CW 2010-01-30 1524 RW3XM         599 116    F6EWX         599 38           
QSO: 14000 CW 2010-01-30 1529 RW3XM         599 117    F6GNQ         599 76           
QSO: 14000 CW 2010-01-30 1537 RW3XM         599 118    F6KEH         599 34           
QSO: 14000 CW 2010-01-30 1538 RW3XM         599 119    F5ADH         599 60           
QSO: 14000 CW 2010-01-30 1546 RW3XM         599 120    F5OAM         599 47           
QSO: 14000 CW 2010-01-30 1548 RW3XM         599 121    F6CLN         599 31           
QSO: 14000 CW 2010-01-30 1559 RW3XM         599 122    F6KOH         599 76           
QSO: 14000 CW 2010-01-31 0911 RW3XM         599 123    F6BUL         599 74           
QSO: 14000 CW 2010-01-31 0912 RW3XM         599 124    F8KGZ/P       599 54           
QSO: 14000 CW 2010-01-31 0914 RW3XM         599 125    F8BRL         599 60           
QSO: 14000 CW 2010-01-31 0915 RW3XM         599 126    F4UKP         599 77           
QSO: 14000 CW 2010-01-31 0918 RW3XM         599 127    F5KTU         599 19           
QSO: 14000 CW 2010-01-31 0922 RW3XM         599 128    F5NWG         599 11           
QSO: 14000 CW 2010-01-31 0925 RW3XM         599 129    F5RAB         599 28           
QSO: 14000 CW 2010-01-31 0933 RW3XM         599 130    F5MQW         599 83           
QSO: 14000 CW 2010-01-31 0933 RW3XM         599 131    F5OWL         599 83           
QSO: 14000 CW 2010-01-31 0938 RW3XM         599 132    F5KAR         599 76           
QSO: 14000 CW 2010-01-31 0939 RW3XM         599 133    F8CIL         599 03           
QSO: 14000 CW 2010-01-31 0942 RW3XM         599 134    F5POJ         599 02           
QSO: 14000 CW 2010-01-31 0943 RW3XM         599 135    F5LKK         599 59           
QSO: 14000 CW 2010-01-31 0954 RW3XM         599 136    F5OAZ         599 72           
QSO: 14000 CW 2010-01-31 0958 RW3XM         599 137    F5MNH         599 53           
QSO: 14000 CW 2010-01-31 0959 RW3XM         599 138    F4FKJ         599 94           
QSO: 14000 CW 2010-01-31 1001 RW3XM         599 139    F6KTW         599 87           
QSO: 14000 CW 2010-01-31 1002 RW3XM         599 140    F5PHV         599 19           
QSO: 14000 CW 2010-01-31 1003 RW3XM         599 141    F8DVU         599 44           
QSO: 14000 CW 2010-01-31 1006 RW3XM         599 142    F1ISJ         599 49           
QSO: 14000 CW 2010-01-31 1007 RW3XM         599 143    F6ETQ         599 26           
QSO: 14000 CW 2010-01-31 1008 RW3XM         599 144    F6CSO         599 23           
QSO: 14000 CW 2010-01-31 1010 RW3XM         599 145    F6KKH         599 11           
QSO: 14000 CW 2010-01-31 1015 RW3XM         599 146    F5AZM         579 03           
QSO: 14000 CW 2010-01-31 1018 RW3XM         599 147    F2QJ          599 23           
QSO: 14000 CW 2010-01-31 1019 RW3XM         599 148    F2PI          599 12           
QSO: 14000 CW 2010-01-31 1021 RW3XM         599 149    F6EAH         599 74           
QSO: 14000 CW 2010-01-31 1025 RW3XM         599 150    F6GOX         599 75           
QSO: 14000 CW 2010-01-31 1032 RW3XM         599 151    F6GGO         599 35           
QSO: 14000 CW 2010-01-31 1034 RW3XM         599 152    F1TRE         599 68           
QSO: 14000 CW 2010-01-31 1035 RW3XM         599 153    F8FFI         599 60           
QSO: 14000 CW 2010-01-31 1036 RW3XM         599 154    F8CZI         599 68           
QSO: 14000 CW 2010-01-31 1042 RW3XM         599 155    F8BHA         599 59           
QSO: 14000 CW 2010-01-31 1046 RW3XM         599 156    F6IQU         599 70           
QSO: 14000 CW 2010-01-31 1053 RW3XM         599 157    F4DTO         599 92           
QSO: 14000 CW 2010-01-31 1054 RW3XM         599 158    F6BFQ         599 55           
QSO: 14000 CW 2010-01-31 1112 RW3XM         599 159    F6CZQ         599 73           
QSO: 14000 CW 2010-01-31 1114 RW3XM         599 160    F5KCC         599 89           
QSO: 14000 CW 2010-01-31 1125 RW3XM         599 161    F5UOW         599 14           
QSO: 14000 CW 2010-01-31 1127 RW3XM         599 162    F5SJC         599 86           
QSO: 14000 CW 2010-01-31 1206 RW3XM         599 163    F5KEQ         599 44           
QSO: 14000 CW 2010-01-31 1209 RW3XM         599 164    F4FDA         599 29           
QSO: 14000 CW 2010-01-31 1216 RW3XM         599 165    F6ARL         599 06           
QSO: 14000 CW 2010-01-31 1220 RW3XM         599 166    F5AMH         599 41           
QSO: 14000 CW 2010-01-31 1223 RW3XM         599 167    F5IQJ         599 05           
QSO: 14000 CW 2010-01-31 1226 RW3XM         599 168    F6BGH         599 57           
QSO: 14000 CW 2010-01-31 1233 RW3XM         599 169    F3YP          599 27           
QSO: 14000 CW 2010-01-31 1241 RW3XM         599 170    F5CBQ         599 56           
QSO: 14000 CW 2010-01-31 1257 RW3XM         599 171    F6DTZ         599 65           
QSO: 14000 CW 2010-01-31 1301 RW3XM         599 172    F5OCL         599 68           
QSO: 14000 CW 2010-01-31 1305 RW3XM         599 173    F6BYJ         599 16           
QSO: 14000 CW 2010-01-31 1309 RW3XM         599 174    F6EPO/QRP     599 49           
QSO: 14000 CW 2010-01-31 1313 RW3XM         599 175    F6KGI         599 11           
QSO: 14000 CW 2010-01-31 1321 RW3XM         599 176    F8DZY         599 47           
QSO: 14000 CW 2010-01-31 1327 RW3XM         599 177    F8KHO         599 51           
QSO: 14000 CW 2010-01-31 1331 RW3XM         599 178    FM5WD         599 FM           
QSO: 14000 CW 2010-01-31 1334 RW3XM         599 179    F6CRP         599 17           
QSO: 14000 CW 2010-01-31 1339 RW3XM         599 180    F5JFU         599 58           
QSO: 14000 CW 2010-01-31 1342 RW3XM         599 181    F6DOL         599 53           
QSO: 14000 CW 2010-01-31 1347 RW3XM         599 182    F8WA          599 80           
QSO: 14000 CW 2010-01-31 1348 RW3XM         599 183    F8AXI         599 28           
QSO: 14000 CW 2010-01-31 1351 RW3XM         599 184    F6DCD         599 67           
QSO: 14000 CW 2010-01-31 1405 RW3XM         599 185    F6BPZ         599 74           
QSO: 14000 CW 2010-01-31 1406 RW3XM         599 186    F6CUD         599 69           
QSO: 14000 CW 2010-01-31 1419 RW3XM         599 187    F5PYJ         599 44           
QSO: 14000 CW 2010-01-31 1421 RW3XM         599 188    F6HJO/P       599 21           
QSO: 14000 CW 2010-01-31 1425 RW3XM         599 189    F5UFX         599 73           
QSO: 14000 CW 2010-01-31 1431 RW3XM         599 190    F1DBE         599 95           
QSO: 14000 CW 2010-01-31 1434 RW3XM         599 191    F9OE          599 29           
QSO: 14000 CW 2010-01-31 1439 RW3XM         599 192    F8FNY         599 80           
QSO: 14000 CW 2010-01-31 1449 RW3XM         599 193    F6IPA         599 47           
QSO: 14000 CW 2010-01-31 1453 RW3XM         599 194    F4EUN         599 83           
QSO: 14000 CW 2010-01-31 1458 RW3XM         599 195    F5LNM         599 07           
QSO: 14000 CW 2010-01-31 1501 RW3XM         599 196    F5KSE         599 31           
QSO: 14000 CW 2010-01-31 1502 RW3XM         599 197    F6KKA/P       599 30           
QSO: 14000 CW 2010-01-31 1506 RW3XM         599 198    F8DVC         599 47           
QSO: 14000 CW 2010-01-31 1507 RW3XM         599 199    F5ILS         599 62           
QSO: 14000 CW 2010-01-31 1508 RW3XM         599 200    F5SSQ         599 86           
QSO: 14000 CW 2010-01-31 1509 RW3XM         599 201    F5ELL         599 95           
QSO: 14000 CW 2010-01-31 1514 RW3XM         599 202    F5LVL         599 73           
QSO: 14000 CW 2010-01-31 1515 RW3XM         599 203    F5IUZ         599 13           
QSO: 14000 CW 2010-01-31 1518 RW3XM         599 204    F4UKG         599 19           
QSO: 14000 CW 2010-01-31 1520 RW3XM         599 205    F2RW          599 88           
QSO: 14000 CW 2010-01-31 1522 RW3XM         599 206    F6HDO         599 27           
QSO: 14000 CW 2010-01-31 1523 RW3XM         599 207    F6DNM         599 05           
QSO: 14000 CW 2010-01-31 1526 RW3XM         599 208    F5GGL         599 33           
QSO: 14000 CW 2010-01-31 1528 RW3XM         599 209    F8BBL/QRP     599 33           
QSO: 14000 CW 2010-01-31 1529 RW3XM         599 210    F6HQM         599 64           
QSO: 14000 CW 2010-01-31 1533 RW3XM         599 211    F1ICS         599 33           
QSO: 14000 CW 2010-01-31 1538 RW3XM         599 212    F5ICC         599 24           
QSO: 14000 CW 2010-01-31 1540 RW3XM         599 213    F5RVV         599 07           
QSO: 14000 CW 2010-01-31 1541 RW3XM         599 214    F2NZ/P        599 44           
QSO: 14000 CW 2010-01-31 1545 RW3XM         599 215    F8AHO         599 59           
QSO: 14000 CW 2010-01-31 1553 RW3XM         599 216    F8FSN         599 23           
QSO: 14000 CW 2010-01-31 1557 RW3XM         599 217    F5TFU         599 50           
QSO: 14000 CW 2010-01-31 1613 RW3XM         599 218    F5SZB         599 16           
QSO: 14000 CW 2010-01-31 1627 RW3XM         599 219    F6KFA         599 92           
QSO: 14000 CW 2010-01-31 1635 RW3XM         599 220    F6COW         599 44           
QSO: 14000 CW 2010-01-31 1642 RW3XM         599 221    F6AUQ         599 83           
QSO: 14000 CW 2010-01-31 1647 RW3XM         599 222    F6BMS/P       599 29           
QSO: 14000 CW 2010-01-31 1652 RW3XM         599 223    F5TYQ         599 59           
END-OF-LOG: 
