START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
LOCATION: GA
CALLSIGN: K4PQC
CATEGORY-POWER: QRP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-STATION: FIXED
CREATED-BY: N1MM LOGGER+ 1.0.9558.0
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
CLUB: North Fulton ARL
OPERATORS: K4PQC
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: EM83GU
QSO: 14081 DG 2022-06-05 0209 K4PQC EM83 W7II EN42
QSO: 14081 DG 2022-06-05 0212 K4PQC EM83 KI5QMY EM20
QSO: 14081 DG 2022-06-05 0213 K4PQC EM83 W9AV EN43
QSO: 14081 DG 2022-06-05 0226 K4PQC EM83 MQ5W IO80
QSO: 14081 DG 2022-06-05 0227 K4PQC EM83 MQ5W IO80
QSO: 14081 DG 2022-06-05 0233 K4PQC EM83 W2ZQ FN20
QSO: 14081 DG 2022-06-05 0236 K4PQC EM83 W2CG FN20
QSO: 14081 DG 2022-06-05 0238 K4PQC EM83 NF3R FN20
QSO: 14081 DG 2022-06-05 0248 K4PQC EM83 EA3DYB JN11
QSO: 14082 DG 2022-06-05 0255 K4PQC EM83 EA8CVR IL18
QSO: 14082 DG 2022-06-05 0257 K4PQC EM83 W0AAE EN35
QSO: 14076 DG 2022-06-05 0336 K4PQC EM83 KT8Z EN90
QSO: 14082 DG 2022-06-05 0356 K4PQC EM83 AA4DD EM86
QSO: 14082 DG 2022-06-05 0358 K4PQC EM83 VE3NE FN03
QSO: 14082 DG 2022-06-05 0404 K4PQC EM83 KH6AQ BK29
QSO: 14082 DG 2022-06-05 0430 K4PQC EM83 N4MCC EM65
QSO: 14082 DG 2022-06-05 0432 K4PQC EM83 LY2PAD KO14
QSO: 21076 DG 2022-06-05 0500 K4PQC EM83 N3DNA FN20
QSO: 21076 DG 2022-06-05 0502 K4PQC EM83 KC9NRB EM58
QSO: 14082 DG 2022-06-05 0513 K4PQC EM83 GB2FRA IO90
QSO: 14082 DG 2022-06-05 0516 K4PQC EM83 W2LCQ FN30
QSO: 14082 DG 2022-06-05 0518 K4PQC EM83 DH6BH JO33
QSO: 14081 DG 2022-06-05 0522 K4PQC EM83 DJ1OJ JN58
QSO: 14081 DG 2022-06-05 0524 K4PQC EM83 F1CDD IN95
QSO: 14081 DG 2022-06-05 0534 K4PQC EM83 SG5Z JO89
QSO: 28075 DG 2022-06-05 1553 K4PQC EM83 WB5DW EM30
QSO: 50 DG 2022-06-05 1559 K4PQC EM83 XE2WK EL03
QSO: 50 DG 2022-06-05 1615 K4PQC EM83 KX4R EM73
QSO: 28075 DG 2022-06-05 1640 K4PQC EM83 KX4R EM73
QSO: 14076 DG 2022-06-05 1719 K4PQC EM83 KX4R EM73
QSO: 14076 DG 2022-06-05 1720 K4PQC EM83 WA9THI EM69
QSO: 14076 DG 2022-06-05 1726 K4PQC EM83 K0RI DM78
QSO: 14075 DG 2022-06-05 1732 K4PQC EM83 ND2X FN21
QSO: 21076 DG 2022-06-05 1830 K4PQC EM83 WU9D EN61
QSO: 28182 DG 2022-06-05 2240 K4PQC EM83 K5LAD EM26
QSO: 28076 DG 2022-06-05 2251 K4PQC EM83 IS0KNG JM49
QSO: 28076 DG 2022-06-05 2256 K4PQC EM83 W5RIF EM20
QSO: 21075 DG 2022-06-05 2335 K4PQC EM83 SQ6WZ JO81
END-OF-LOG:
