START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
LOCATION: NM
CALLSIGN: KC5RGQ
CATEGORY-POWER: LOW
CREATED-BY: N3FJP'S ARRL INTERNATIONAL DIGITAL CONTEST LOG 1.0
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
OPERATORS: KC5RGQ
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: DM72AU
QSO: 21081 DG 2022-06-04 1944 KC5RGQ DM72 NH6JC BL02 1
QSO: 14082 DG 2022-06-04 2024 KC5RGQ DM72 KE8ESJ EM79 1
QSO: 14082 DG 2022-06-04 2028 KC5RGQ DM72 K8VGL EM69 1
QSO: 14082 DG 2022-06-05 1745 KC5RGQ DM72 W5MF EM20 1
QSO: 14082 DG 2022-06-05 1746 KC5RGQ DM72 AB6KX DM13 1
QSO: 14082 DG 2022-06-05 1751 KC5RGQ DM72 KC5TT EL29 1
QSO: 14082 DG 2022-06-05 1753 KC5RGQ DM72 KI7DAN DN40 1
QSO: 14082 DG 2022-06-05 1756 KC5RGQ DM72 KM4RL EL88 1
QSO: 14082 DG 2022-06-05 1758 KC5RGQ DM72 W4MRJ EL98 1
QSO: 14082 DG 2022-06-05 1800 KC5RGQ DM72 AE5FY EM12 1
QSO: 14082 DG 2022-06-05 1802 KC5RGQ DM72 KO6YO DM04 1
QSO: 14082 DG 2022-06-05 1803 KC5RGQ DM72 W0GJT DM59 1
QSO: 14082 DG 2022-06-05 1806 KC5RGQ DM72 N6DF CM87 1
QSO: 14082 DG 2022-06-05 1807 KC5RGQ DM72 N0YH EM26 1
QSO: 14082 DG 2022-06-05 1811 KC5RGQ DM72 WA0LIF EN35 1
QSO: 14082 DG 2022-06-05 1822 KC5RGQ DM72 K4EGA EM83 1
QSO: 14082 DG 2022-06-05 1825 KC5RGQ DM72 K6UF CM97 1
QSO: 14082 DG 2022-06-05 1826 KC5RGQ DM72 AD5JK EM15 1
QSO: 14082 DG 2022-06-05 1830 KC5RGQ DM72 KM4LFT EM83 1
QSO: 14082 DG 2022-06-05 1834 KC5RGQ DM72 K5OA DM14 1
QSO: 14082 DG 2022-06-05 1839 KC5RGQ DM72 WB5TUF EL29 1
QSO: 14082 DG 2022-06-05 1845 KC5RGQ DM72 WB6AGE CN86 1
QSO: 14082 DG 2022-06-05 1847 KC5RGQ DM72 K9TAD DM04 1
QSO: 14082 DG 2022-06-05 1849 KC5RGQ DM72 KJ7BES DN40 1
QSO: 14082 DG 2022-06-05 1857 KC5RGQ DM72 KD6KHJ DM03 1
END-OF-LOG:
