START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
LOCATION: ORG
CALLSIGN: N6GP
CATEGORY-POWER: LOW
CREATED-BY: N3FJP'S ARRL INTERNATIONAL DIGITAL CONTEST LOG 1.0
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
CLUB: Southern California Contest Club
OPERATORS: N6GP
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: DM13CS
QSO: 50 DG 2022-06-04 1933 N6GP DM13 W7IUV DN07 0
QSO: 50 DG 2022-06-04 1937 N6GP DM13 AB9BH CN87 0
QSO: 21090 DG 2022-06-04 1948 N6GP DM13 CX3AL GF15 0
QSO: 21091 DG 2022-06-04 1952 N6GP DM13 VP8BTR GD08 0
QSO: 21091 DG 2022-06-04 2356 N6GP DM13 N0TXW EN34 0
QSO: 21091 DG 2022-06-04 2358 N6GP DM13 W5WGF EM54 0
QSO: 21091 DG 2022-06-04 2359 N6GP DM13 KA4J EM75 0
QSO: 21081 DG 2022-06-05 0004 N6GP DM13 KI5QMY EM20 0
QSO: 21081 DG 2022-06-05 0005 N6GP DM13 W0ADL EN35 0
QSO: 21082 DG 2022-06-05 0011 N6GP DM13 K1BZ FN54 0
QSO: 21082 DG 2022-06-05 0011 N6GP DM13 W5MF EM20 0
QSO: 21082 DG 2022-06-05 0015 N6GP DM13 KH6AQ BK29 0
QSO: 21081 DG 2022-06-05 0021 N6GP DM13 ZM4T RF80 0
QSO: 21081 DG 2022-06-05 0023 N6GP DM13 KH6CJJ BL10 0
QSO: 21081 DG 2022-06-05 0024 N6GP DM13 JM1XCW PM95 0
QSO: 14081 DG 2022-06-05 0029 N6GP DM13 KL7TC BP64 0
QSO: 14081 DG 2022-06-05 0030 N6GP DM13 N7UVH DN17 0
QSO: 14081 DG 2022-06-05 0032 N6GP DM13 WB8PKK FN42 0
QSO: 14081 DG 2022-06-05 0037 N6GP DM13 WC3N FM19 0
QSO: 14083 DG 2022-06-05 0543 N6GP DM13 WT2P EN51 0
QSO: 14092 DG 2022-06-05 0549 N6GP DM13 JH7RTQ QM07 0
QSO: 14092 DG 2022-06-05 0551 N6GP DM13 KD5RBU CN87 0
QSO: 14092 DG 2022-06-05 0552 N6GP DM13 NK3L CM97 0
QSO: 14092 DG 2022-06-05 0554 N6GP DM13 N3GTG FM17 0
QSO: 14092 DG 2022-06-05 0556 N6GP DM13 KF4RWA EM63 0
QSO: 14092 DG 2022-06-05 0557 N6GP DM13 WQ5L EM50 0
QSO: 14092 DG 2022-06-05 0558 N6GP DM13 KC8YDS EN91 0
QSO: 14093 DG 2022-06-05 0603 N6GP DM13 5P1KZX JO57 0
QSO: 14091 DG 2022-06-05 0607 N6GP DM13 MM0EAX IO89 0
QSO: 14092 DG 2022-06-05 0613 N6GP DM13 SP5UAF KO02 0
QSO: 14092 DG 2022-06-05 0614 N6GP DM13 JH4UTP PM64 0
QSO: 14092 DG 2022-06-05 0616 N6GP DM13 JA2JNC PM95 0
QSO: 14092 DG 2022-06-05 0617 N6GP DM13 KH6RDO BK29 0
QSO: 14092 DG 2022-06-05 0617 N6GP DM13 KL2DN BP51 0
QSO: 14092 DG 2022-06-05 0622 N6GP DM13 NH6O BL11 0
QSO: 14092 DG 2022-06-05 0624 N6GP DM13 KH6AQ BK29 0
QSO: 14091 DG 2022-06-05 0628 N6GP DM13 DU4DXT PK23 0
QSO: 14091 DG 2022-06-05 0632 N6GP DM13 ZL4KYH RE78 0
QSO: 14091 DG 2022-06-05 0638 N6GP DM13 YE9PBZ PH19 0
QSO: 14090 DG 2022-06-05 0643 N6GP DM13 KL7DE BP42 0
QSO: 14090 DG 2022-06-05 0644 N6GP DM13 VL2I QF56 0
QSO: 14090 DG 2022-06-05 0647 N6GP DM13 VK2X QF68 0
QSO: 14090 DG 2022-06-05 0649 N6GP DM13 YB1AYO OI33 0
QSO: 14090 DG 2022-06-05 0650 N6GP DM13 JH5HDA PM63 0
QSO: 14090 DG 2022-06-05 0651 N6GP DM13 JA4ENY PM64 0
QSO: 14090 DG 2022-06-05 0652 N6GP DM13 JH1NCZ PM95 0
QSO: 14091 DG 2022-06-05 0655 N6GP DM13 K7VAP CN87 0
QSO: 14091 DG 2022-06-05 0657 N6GP DM13 JP7BRB QM08 0
QSO: 14091 DG 2022-06-05 0659 N6GP DM13 VY1FC CP20 0
QSO: 14091 DG 2022-06-05 0703 N6GP DM13 VK7DW QE38 0
QSO: 21091 DG 2022-06-05 0704 N6GP DM13 YD3CER OI62 0
QSO: 21091 DG 2022-06-05 0706 N6GP DM13 NH6JC BL02 0
QSO: 14093 DG 2022-06-05 1447 N6GP DM13 VL6C OF77 0
QSO: 14093 DG 2022-06-05 1449 N6GP DM13 VK1DD QF44 0
QSO: 14093 DG 2022-06-05 1451 N6GP DM13 JI1MUT PM95 0
QSO: 14093 DG 2022-06-05 1453 N6GP DM13 KD6KHJ DM03 0
QSO: 14093 DG 2022-06-05 1454 N6GP DM13 JL1CNY QM06 0
QSO: 14093 DG 2022-06-05 1455 N6GP DM13 JA2CXF PM94 0
QSO: 14081 DG 2022-06-05 1457 N6GP DM13 JR5JEU PM63 0
