START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
LOCATION: AL
CALLSIGN: NN4NT
CATEGORY-POWER: LOW
CREATED-BY: N3FJP'S ARRL INTERNATIONAL DIGITAL CONTEST LOG 1.0
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
OPERATORS: NN4NT
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: EM64PR
QSO: 14091 DG 2022-06-04 1803 NN4NT EM64 N3JG FM09
QSO: 14091 DG 2022-06-04 1804 NN4NT EM64 AA3B FN20
QSO: 14091 DG 2022-06-04 1805 NN4NT EM64 NN7SS CN87
QSO: 14091 DG 2022-06-04 1805 NN4NT EM64 KA1YQC FN42
QSO: 14092 DG 2022-06-04 1813 NN4NT EM64 K4RCG FM08 0
QSO: 14092 DG 2022-06-04 1815 NN4NT EM64 ON8BB JO21 0
QSO: 14092 DG 2022-06-04 1816 NN4NT EM64 PC2K JO22 0
QSO: 14092 DG 2022-06-04 1817 NN4NT EM64 WB2COY FN31 0
QSO: 14092 DG 2022-06-04 1819 NN4NT EM64 NB3P EL86 0
QSO: 14092 DG 2022-06-04 1820 NN4NT EM64 N0VFJ EL87 0
QSO: 14092 DG 2022-06-04 1820 NN4NT EM64 WG4K EL96 0
QSO: 14092 DG 2022-06-04 1827 NN4NT EM64 VE1JBC FN73 0
QSO: 14092 DG 2022-06-04 1828 NN4NT EM64 KC2THY FN20 0
QSO: 14092 DG 2022-06-04 1833 NN4NT EM64 K8ZT EN91 0
QSO: 14092 DG 2022-06-04 1835 NN4NT EM64 W9DCT EM26 0
QSO: 14092 DG 2022-06-04 1837 NN4NT EM64 K3GMQ FN20 0
QSO: 14092 DG 2022-06-04 1838 NN4NT EM64 KD3TB FM28 0
QSO: 14091 DG 2022-06-04 1841 NN4NT EM64 KP2B FK77 0
QSO: 14091 DG 2022-06-04 1845 NN4NT EM64 HK4L FJ26 0
QSO: 21091 DG 2022-06-04 1849 NN4NT EM64 OH3PYY KP10 0
QSO: 21091 DG 2022-06-04 1850 NN4NT EM64 KC5TT EL29 0
QSO: 21091 DG 2022-06-04 1853 NN4NT EM64 W2JAZ FM29 0
QSO: 21091 DG 2022-06-04 1854 NN4NT EM64 VE3MGY EN92 0
QSO: 21091 DG 2022-06-04 1857 NN4NT EM64 YV5KAJ FK60 0
QSO: 21091 DG 2022-06-04 1901 NN4NT EM64 HK3BUA FJ24 0
QSO: 21092 DG 2022-06-04 1904 NN4NT EM64 PU2USK GG76 0
QSO: 21092 DG 2022-06-04 1907 NN4NT EM64 GB2FRA IO90 0
QSO: 21092 DG 2022-06-04 1912 NN4NT EM64 PC2K JO22 0
QSO: 21092 DG 2022-06-04 1913 NN4NT EM64 AA3B FN20 0
QSO: 21090 DG 2022-06-04 1916 NN4NT EM64 CX3AL GF15 0
QSO: 21091 DG 2022-06-04 1920 NN4NT EM64 W6DR CM87 0
QSO: 21091 DG 2022-06-04 1923 NN4NT EM64 KG4W FM17 0
QSO: 21091 DG 2022-06-04 1925 NN4NT EM64 9A5CC JN83 0
QSO: 21093 DG 2022-06-04 1932 NN4NT EM64 JH7RTQ QM07 0
QSO: 21093 DG 2022-06-04 1933 NN4NT EM64 W2YR FN20 0
QSO: 21091 DG 2022-06-04 1946 NN4NT EM64 F8FTY IN78 0
QSO: 21091 DG 2022-06-04 1947 NN4NT EM64 N4NM EM64 0
QSO: 21091 DG 2022-06-04 1953 NN4NT EM64 K5ND EM12 0
QSO: 21091 DG 2022-06-04 1953 NN4NT EM64 K4MI FM17 0
QSO: 21091 DG 2022-06-04 1955 NN4NT EM64 NK6A DM04 0
QSO: 21091 DG 2022-06-04 1957 NN4NT EM64 SP7IIT KO00 0
QSO: 21091 DG 2022-06-04 2000 NN4NT EM64 PV8AAS FJ92 0
QSO: 28091 DG 2022-06-04 2005 NN4NT EM64 PU2TWZ GG67 0
QSO: 28091 DG 2022-06-04 2006 NN4NT EM64 PY2GTA GG66 0
QSO: 28091 DG 2022-06-04 2008 NN4NT EM64 PY2SG GG66 0
QSO: 28091 DG 2022-06-04 2010 NN4NT EM64 PY3LX GG40 0
