START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
LOCATION: MN
CALLSIGN: K0GMK
CATEGORY-POWER: LOW
CREATED-BY: N3FJP'S ARRL INTERNATIONAL DIGITAL CONTEST LOG 1.0
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
CLUB: Minnesota Wireless Assn
OPERATORS: K0GMK
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: EN34SB
QSO: 14076 DG 2022-06-04 1846 K0GMK EN34 W7SS DM44 0
QSO: 14076 DG 2022-06-04 1847 K0GMK EN34 WW2G FN32 0
QSO: 14075 DG 2022-06-04 2022 K0GMK EN34 N3DRK FM25 0
QSO: 14075 DG 2022-06-04 2025 K0GMK EN34 K4FMH EM42 0
QSO: 14075 DG 2022-06-04 2028 K0GMK EN34 N8SOB EN83 0
QSO: 14075 DG 2022-06-04 2308 K0GMK EN34 KD2SPJ FM29 0
QSO: 14075 DG 2022-06-04 2311 K0GMK EN34 NG2G CN88 0
QSO: 14082 DG 2022-06-05 1756 K0GMK EN34 N1RDN FN41 0
QSO: 14083 DG 2022-06-05 1758 K0GMK EN34 NY4I EL87 0
QSO: 14081 DG 2022-06-05 1759 K0GMK EN34 KG5EIU EM13 0
QSO: 14081 DG 2022-06-05 1802 K0GMK EN34 VA7EET CN89 0
QSO: 14083 DG 2022-06-05 1804 K0GMK EN34 KJ4QHL EL96 0
QSO: 14081 DG 2022-06-05 1808 K0GMK EN34 KM4RL EL88 0
QSO: 14081 DG 2022-06-05 1809 K0GMK EN34 W7OXB CN87 0
QSO: 14082 DG 2022-06-05 1813 K0GMK EN34 KA0AZS EM79 0
QSO: 14082 DG 2022-06-05 1817 K0GMK EN34 W3PAX FN10 0
QSO: 14082 DG 2022-06-05 1818 K0GMK EN34 W3KB FN10 0
QSO: 14081 DG 2022-06-05 1821 K0GMK EN34 KI0J DM79 0
QSO: 14081 DG 2022-06-05 1830 K0GMK EN34 WC2F EM70 0
QSO: 14081 DG 2022-06-05 1836 K0GMK EN34 KA2KON FN43 0
QSO: 14081 DG 2022-06-05 1902 K0GMK EN34 WA2BOT FN32 0
QSO: 14081 DG 2022-06-05 1903 K0GMK EN34 KB0GT EN33 0
QSO: 14081 DG 2022-06-05 1905 K0GMK EN34 NT7G DN31 0
QSO: 14081 DG 2022-06-05 1910 K0GMK EN34 N7VGO CN87 0
QSO: 14081 DG 2022-06-05 1913 K0GMK EN34 K3WHD FN13 0
QSO: 14081 DG 2022-06-05 1915 K0GMK EN34 WB6AGE CN86 0
QSO: 14082 DG 2022-06-05 1920 K0GMK EN34 AB1J FN42 0
QSO: 14081 DG 2022-06-05 1929 K0GMK EN34 N0UM EN34 0
QSO: 14082 DG 2022-06-05 1934 K0GMK EN34 KS4S FM04 0
QSO: 14082 DG 2022-06-05 1937 K0GMK EN34 KB2DSQ FN13 0
QSO: 14082 DG 2022-06-05 1943 K0GMK EN34 W1OP FN41 0
QSO: 14082 DG 2022-06-05 1944 K0GMK EN34 AE2EC FN21 0
QSO: 14082 DG 2022-06-05 1945 K0GMK EN34 AE2T FN03 0
QSO: 14081 DG 2022-06-05 1951 K0GMK EN34 KE8FT CM98 0
QSO: 14081 DG 2022-06-05 1952 K0GMK EN34 AE6NN DM13 0
QSO: 14081 DG 2022-06-05 1953 K0GMK EN34 K6TQ CM98 0
QSO: 14081 DG 2022-06-05 1958 K0GMK EN34 WR2JN DM79 0
QSO: 14081 DG 2022-06-05 2000 K0GMK EN34 NA0A DN70 0
QSO: 14083 DG 2022-06-05 2008 K0GMK EN34 AE5FM EM13 0
QSO: 14081 DG 2022-06-05 2012 K0GMK EN34 KA1YQC FN42 0
QSO: 14082 DG 2022-06-05 2014 K0GMK EN34 W1RH CM98 0
END-OF-LOG:
