START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
LOCATION: MDC
CALLSIGN: N3FJP
CATEGORY-POWER: LOW
CREATED-BY: N3FJP'S ARRL INTERNATIONAL DIGITAL CONTEST LOG 1.0.1
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
CLUB: Northeast Maryland Amateur Radio Contest Society
OPERATORS: N3FJP
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: FM19UM
QSO: 14070 DG 2022-06-04 1802 N3FJP FM19 KD2QAK FN31 0
QSO: 14070 DG 2022-06-04 1806 N3FJP FM19 WB9KVI EN52 0
QSO: 14070 DG 2022-06-04 1808 N3FJP FM19 KD2YJX FN21 0
QSO: 14070 DG 2022-06-04 1813 N3FJP FM19 IZ1FKS JN45 0
QSO: 14070 DG 2022-06-04 1814 N3FJP FM19 W9MDT EM69 0
QSO: 14070 DG 2022-06-04 1817 N3FJP FM19 WA5AMM EM84 0
QSO: 14070 DG 2022-06-04 1820 N3FJP FM19 W9SMR/9 EN71 0
QSO: 14070 DG 2022-06-04 1825 N3FJP FM19 W1ZFG FN31 0
QSO: 14070 DG 2022-06-04 1833 N3FJP FM19 K1DCT FN31 0
QSO: 14070 DG 2022-06-04 1836 N3FJP FM19 NY7H DM22 0
QSO: 14070 DG 2022-06-04 1839 N3FJP FM19 KD6TR CN88 0
QSO: 14070 DG 2022-06-04 1843 N3FJP FM19 N7AME CN87 0
QSO: 14070 DG 2022-06-04 1844 N3FJP FM19 AB8YZ EM12 0
QSO: 14070 DG 2022-06-04 1845 N3FJP FM19 W4BZM EM60 0
QSO: 14070 DG 2022-06-04 1850 N3FJP FM19 KC4OBB EM95 0
QSO: 14070 DG 2022-06-04 1852 N3FJP FM19 W1LAG FN31 0
QSO: 14070 DG 2022-06-04 1852 N3FJP FM19 WO7U EM29 0
QSO: 14070 DG 2022-06-04 1855 N3FJP FM19 WA9ZPM EN61 0
QSO: 14070 DG 2022-06-04 1900 N3FJP FM19 WA0O EM48 0
QSO: 14070 DG 2022-06-04 1902 N3FJP FM19 K5HTE EM12 0
QSO: 14070 DG 2022-06-04 1905 N3FJP FM19 W5VRX EM12 0
QSO: 14070 DG 2022-06-04 1908 N3FJP FM19 N6MG DM13 0
QSO: 14070 DG 2022-06-04 1912 N3FJP FM19 HA5BSC JN97 0
QSO: 28075 DG 2022-06-04 1928 N3FJP FM19 W4EE EL98 0
QSO: 28075 DG 2022-06-04 1933 N3FJP FM19 LU8DAL GF13 0
QSO: 28075 DG 2022-06-04 1938 N3FJP FM19 PY2DN GG66 0
QSO: 28075 DG 2022-06-04 1940 N3FJP FM19 NB3P EL86 0
QSO: 28075 DG 2022-06-04 1944 N3FJP FM19 LW6EQG FF95 0
QSO: 28075 DG 2022-06-04 1945 N3FJP FM19 K6BOS EL98 0
QSO: 28075 DG 2022-06-04 1947 N3FJP FM19 YV6CA FJ88 0
QSO: 21070 DG 2022-06-04 2007 N3FJP FM19 KV4T EM62 0
QSO: 14070 DG 2022-06-04 2012 N3FJP FM19 KJ6DQ EL09 0
QSO: 14081 DG 2022-06-04 2026 N3FJP FM19 HI3K FK49 0
QSO: 14081 DG 2022-06-04 2027 N3FJP FM19 EA8CVR IL18 0
QSO: 14081 DG 2022-06-04 2030 N3FJP FM19 W8GJK CM95 0
QSO: 14081 DG 2022-06-04 2031 N3FJP FM19 EA3HMM JN00 0
QSO: 14081 DG 2022-06-04 2032 N3FJP FM19 W0ADL EN35 0
QSO: 14081 DG 2022-06-04 2033 N3FJP FM19 NN5SD DN84 0
QSO: 14081 DG 2022-06-04 2035 N3FJP FM19 EC3A JN00 0
QSO: 14081 DG 2022-06-04 2036 N3FJP FM19 WA3LXD EL99 0
QSO: 14081 DG 2022-06-04 2037 N3FJP FM19 N8OO EM31 0
QSO: 14081 DG 2022-06-04 2039 N3FJP FM19 KB9S EN44 0
QSO: 14081 DG 2022-06-04 2040 N3FJP FM19 WB4OMM EL99 0
QSO: 14081 DG 2022-06-04 2043 N3FJP FM19 WB2TQE EL96 0
QSO: 14081 DG 2022-06-04 2045 N3FJP FM19 KG5EIU EM13 0
QSO: 14081 DG 2022-06-04 2046 N3FJP FM19 K5ND EM12 0
QSO: 14081 DG 2022-06-04 2047 N3FJP FM19 KI6NAZ DM14 0
QSO: 14081 DG 2022-06-04 2048 N3FJP FM19 NU0C EN10 0
QSO: 14081 DG 2022-06-04 2050 N3FJP FM19 DJ1OJ JN58 0
QSO: 14081 DG 2022-06-04 2051 N3FJP FM19 K6TQ CM98 0
QSO: 14081 DG 2022-06-04 2052 N3FJP FM19 KI0J DM79 0
QSO: 14081 DG 2022-06-04 2054 N3FJP FM19 HI3MM FK49 0
QSO: 14081 DG 2022-06-04 2055 N3FJP FM19 N7XCZ DM09 0
QSO: 14081 DG 2022-06-04 2056 N3FJP FM19 K5TIA EL29 0
QSO: 14081 DG 2022-06-04 2057 N3FJP FM19 N0TA DN70 0
QSO: 14081 DG 2022-06-04 2058 N3FJP FM19 KC5TT EL29 0
QSO: 14081 DG 2022-06-04 2059 N3FJP FM19 W0ZA EN00 0
QSO: 14081 DG 2022-06-04 2100 N3FJP FM19 KB0TDW EN21 0
QSO: 14081 DG 2022-06-04 2101 N3FJP FM19 WB6JJJ CN85 0
QSO: 14082 DG 2022-06-04 2107 N3FJP FM19 N2ZZ EM93 0
QSO: 14082 DG 2022-06-04 2107 N3FJP FM19 WC3N FM19 0
QSO: 14082 DG 2022-06-04 2109 N3FJP FM19 W7FN CN88 0
QSO: 14082 DG 2022-06-04 2110 N3FJP FM19 HI8GSP FK58 0
QSO: 14082 DG 2022-06-04 2111 N3FJP FM19 AA0DY DM78 0
QSO: 14081 DG 2022-06-04 2116 N3FJP FM19 K4VTE EM73 0
QSO: 14082 DG 2022-06-04 2121 N3FJP FM19 WB5TUF EL29 0
QSO: 14082 DG 2022-06-04 2122 N3FJP FM19 AK6A CN84 0
QSO: 14082 DG 2022-06-04 2124 N3FJP FM19 AG4Q FM19 0
QSO: 21141 DG 2022-06-04 2129 N3FJP FM19 K4EGA EM83 0
QSO: 21141 DG 2022-06-04 2130 N3FJP FM19 W4EE EL98 0
QSO: 21141 DG 2022-06-04 2131 N3FJP FM19 W6SKD CM97 0
QSO: 21141 DG 2022-06-04 2137 N3FJP FM19 N7IAD CN87 0
QSO: 21141 DG 2022-06-04 2138 N3FJP FM19 YO6PVX KN25 0
QSO: 21141 DG 2022-06-04 2143 N3FJP FM19 HB9LBC JN47 0
QSO: 21141 DG 2022-06-04 2144 N3FJP FM19 2E0HVH IO93 0
QSO: 21141 DG 2022-06-04 2146 N3FJP FM19 DF0BT JO62 0
QSO: 14082 DG 2022-06-05 1313 N3FJP FM19 NT7G DN31 0
QSO: 14082 DG 2022-06-05 1313 N3FJP FM19 WA0LIF EN35 0
QSO: 14082 DG 2022-06-05 1315 N3FJP FM19 W2ARP EL96 0
QSO: 14082 DG 2022-06-05 1319 N3FJP FM19 AC8NP EN81 0
QSO: 14082 DG 2022-06-05 1319 N3FJP FM19 VA3RKM FN25 0
QSO: 14082 DG 2022-06-05 1320 N3FJP FM19 K4EGA EM83 0
QSO: 14082 DG 2022-06-05 1321 N3FJP FM19 W0MU DM79 0
QSO: 14082 DG 2022-06-05 1323 N3FJP FM19 W9YK EN61 0
QSO: 14082 DG 2022-06-05 1326 N3FJP FM19 KM4LFT EM83 0
QSO: 14082 DG 2022-06-05 1329 N3FJP FM19 K9NN EM69 0
QSO: 14082 DG 2022-06-05 1332 N3FJP FM19 KB7RUQ DN31 0
QSO: 14082 DG 2022-06-05 1334 N3FJP FM19 K4SHA EM72 0
QSO: 14082 DG 2022-06-05 1336 N3FJP FM19 W7OXB CN87 0
QSO: 14082 DG 2022-06-05 1337 N3FJP FM19 K8DTF EM79 0
QSO: 14082 DG 2022-06-05 1338 N3FJP FM19 KC0LQL EN35 0
QSO: 14082 DG 2022-06-05 1340 N3FJP FM19 W8LYJ DN70 0
QSO: 14082 DG 2022-06-05 1344 N3FJP FM19 K4HAL EM64 0
QSO: 14082 DG 2022-06-05 1345 N3FJP FM19 N0VFJ EL87 0
QSO: 14082 DG 2022-06-05 1346 N3FJP FM19 W0SJE DN70 0
QSO: 14082 DG 2022-06-05 1348 N3FJP FM19 NR0Q EM26 0
QSO: 14082 DG 2022-06-05 1351 N3FJP FM19 AE5FM EM13 0
QSO: 14082 DG 2022-06-05 1359 N3FJP FM19 KG5RJ EM12 0
QSO: 14082 DG 2022-06-05 1400 N3FJP FM19 AA6DW CM94 0
QSO: 14082 DG 2022-06-05 1402 N3FJP FM19 AG5VE EM20 0
QSO: 14082 DG 2022-06-05 1404 N3FJP FM19 N0AT EN34 0
QSO: 14082 DG 2022-06-05 1405 N3FJP FM19 NJ9R EN62 0
QSO: 14082 DG 2022-06-05 1406 N3FJP FM19 KF4RJA EM74 0
QSO: 14082 DG 2022-06-05 1406 N3FJP FM19 W2SUB EL87 0
QSO: 14082 DG 2022-06-05 1408 N3FJP FM19 K4JDF FM19 0
QSO: 14082 DG 2022-06-05 1410 N3FJP FM19 K1WX EL96 0
QSO: 14082 DG 2022-06-05 1412 N3FJP FM19 N4QS EM56 0
QSO: 14082 DG 2022-06-05 1413 N3FJP FM19 KT5V EM12 0
QSO: 14082 DG 2022-06-05 1416 N3FJP FM19 KE6GLA CM98 0
QSO: 14082 DG 2022-06-05 1417 N3FJP FM19 N0GTO DM59 0
QSO: 14082 DG 2022-06-05 1418 N3FJP FM19 KK4DF EM85 0
QSO: 14082 DG 2022-06-05 1420 N3FJP FM19 N0UR EN33 0
QSO: 14082 DG 2022-06-05 1421 N3FJP FM19 KB0GT EN33 0
QSO: 14082 DG 2022-06-05 1421 N3FJP FM19 AC7WA CN87 0
QSO: 14082 DG 2022-06-05 1423 N3FJP FM19 N4CSV EM65 0
QSO: 14082 DG 2022-06-05 1424 N3FJP FM19 KK2A EM75 0
QSO: 14082 DG 2022-06-05 1425 N3FJP FM19 W6ST DM34 0
QSO: 14082 DG 2022-06-05 1426 N3FJP FM19 W9LN EM73 0
QSO: 14082 DG 2022-06-05 1428 N3FJP FM19 IW1FZR JN45 0
END-OF-LOG:
