START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
LOCATION: NFL
CALLSIGN: K3ZGA
CATEGORY-POWER: LOW
CREATED-BY: N3FJP'S ARRL INTERNATIONAL DIGITAL CONTEST LOG 1.0
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
CLUB: The Villages Amateur Radio Club
OPERATORS: K3ZGA
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: EL98AU
QSO: 21091 DG 2022-06-04 1903 K3ZGA EL98 W2JAZ FM29 0
QSO: 14093 DG 2022-06-04 2142 K3ZGA EL98 K0VM EN42 0
QSO: 14093 DG 2022-06-04 2144 K3ZGA EL98 N0UBL EM26 0
QSO: 14093 DG 2022-06-04 2147 K3ZGA EL98 N1API FN31 0
QSO: 7075 DG 2022-06-05 0130 K3ZGA EL98 N3FA EM75 0
QSO: 7075 DG 2022-06-05 0136 K3ZGA EL98 KT3T EL97 0
QSO: 7091 DG 2022-06-05 0142 K3ZGA EL98 WT2P EN51 0
QSO: 7092 DG 2022-06-05 0146 K3ZGA EL98 VE2BVV FN36 0
QSO: 7092 DG 2022-06-05 0148 K3ZGA EL98 N8TCP EN91 0
QSO: 7091 DG 2022-06-05 0152 K3ZGA EL98 KE4WE EM66 0
QSO: 7092 DG 2022-06-05 0155 K3ZGA EL98 K3WW FN20 0
QSO: 7092 DG 2022-06-05 0159 K3ZGA EL98 N2YCH FN31 0
QSO: 7091 DG 2022-06-05 0206 K3ZGA EL98 K4SBZ EM70 0
QSO: 14076 DG 2022-06-05 0211 K3ZGA EL98 UA3PAB KO84 0
QSO: 14076 DG 2022-06-05 1145 K3ZGA EL98 KW8L EN84 0
QSO: 14076 DG 2022-06-05 1146 K3ZGA EL98 K0RI DM78 0
QSO: 14076 DG 2022-06-05 1148 K3ZGA EL98 K2HJB FN21 0
QSO: 14075 DG 2022-06-05 1150 K3ZGA EL98 N3US FM08 0
END-OF-LOG:
