START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
LOCATION: DX
CALLSIGN: PU5IKE
CATEGORY-POWER: QRP
CATEGORY-ASSISTED: NO
CATEGORY-BAND: 15 METERS
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
CLUB: ARAUCARIA DX GROUP
OPERATORS: ONE
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: GG53NQ
QSO: 21092 DG 2022-06-05 1938 PU5IKE GG53 YO9HP KN35
QSO: 21091 DG 2022-06-05 1944 PU5IKE GG53 K3WW FN20
QSO: 21091 DG 2022-06-05 1946 PU5IKE GG53 KI6DY EN91
QSO: 21091 DG 2022-06-05 1948 PU5IKE GG53 CT2FEY IN50
QSO: 21091 DG 2022-06-05 1956 PU5IKE GG53 ON6NL JO21
QSO: 21091 DG 2022-06-05 2001 PU5IKE GG53 W7PP DM33
QSO: 21091 DG 2022-06-05 2021 PU5IKE GG53 HG8LXL KN06
QSO: 21090 DG 2022-06-05 2037 PU5IKE GG53 DH6BH JO33
QSO: 21091 DG 2022-06-05 2043 PU5IKE GG53 F6KRK JN18
QSO: 21091 DG 2022-06-05 2046 PU5IKE GG53 W2ZQ FN20
QSO: 21091 DG 2022-06-05 2055 PU5IKE GG53 YL3FW KO06
QSO: 21091 DG 2022-06-05 2108 PU5IKE GG53 K9OM EN65
QSO: 21091 DG 2022-06-05 2114 PU5IKE GG53 G0HDB IO82
QSO: 21091 DG 2022-06-05 2123 PU5IKE GG53 W8BI EM79
QSO: 21091 DG 2022-06-05 2129 PU5IKE GG53 AI9T EM69
QSO: 21091 DG 2022-06-05 2137 PU5IKE GG53 N3AAA EN90
QSO: 21091 DG 2022-06-05 2144 PU5IKE GG53 WT0DX DM79
QSO: 21091 DG 2022-06-05 2148 PU5IKE GG53 W0SJE DN70
QSO: 21091 DG 2022-06-05 2154 PU5IKE GG53 NA4DA EL89
QSO: 21091 DG 2022-06-05 2252 PU5IKE GG53 W3LL FM19
QSO: 21091 DG 2022-06-05 2334 PU5IKE GG53 KF8N FM17
QSO: 21091 DG 2022-06-05 2350 PU5IKE GG53 K5ZD FN42
END-OF-LOG:
